time division length width area intensity CMx CMy
0 0 112.3 12.3419 1386 109.328 433.263 430.441
1 0 114.161 11.8517 1353 110.798 433.183 428.294
2 0 119.24 12.2946 1466 108.859 432.611 430.72
3 0 124.421 12.6345 1572 108.347 432.821 426.821
4 0 127.334 12.9816 1653 108.215 432.763 424.062
5 0 132.213 13.6598 1806 105.733 431.518 421.123
6 0 136.232 11.7007 1594 110.221 432.698 419.627
7 0 143.23 13.8099 1978 105.507 433.466 417.284
8 0 146.24 14.1958 2076 103.921 432.832 416.354
9 0 149.313 12.9928 1940 107.097 433.373 413.713
10 0 156.225 14.492 2264 103.864 433.164 412.106
11 0 159.216 12.7689 2033 107.364 433.717 409.469
12 0 167.183 14.7024 2458 101.798 435.317 410.57
13 0 172.272 12.0333 2073 108.244 434.732 399.838
14 0 178.418 12.0896 2157 107.121 435.203 399.682
15 1 104.18 11.6433 1213 96.7148 434.913 444.071
16 0 106.263 12.055 1281 96.9696 434.558 439.699
17 0 109.431 11.441 1252 100.437 434.895 437.963
18 0 112.315 12.1355 1363 100.23 434.994 434.784
19 0 117.164 11.8808 1392 99.6954 434.952 436.723
20 0 124.227 15.0208 1866 93.5654 434.792 430.166
21 0 128.285 14.8653 1907 93.6922 434.461 426.907
22 0 128.257 13.1143 1682 97.7735 434.592 428.185
23 0 132.347 12.233 1619 100.078 433.605 425.391
24 0 137.424 13.7603 1891 98.0354 433.59 424.926
25 0 141.343 12.735 1800 100.273 434.441 424.658
26 0 145.664 13.6822 1993 99.6056 433.793 419.328
27 0 153.245 14.9238 2287 96.9392 433.576 414.532
28 0 155.332 13.5645 2107 100.555 434.1 417.661
29 0 159.296 12.8126 2041 104.463 433.768 410.201
30 0 165.445 13.926 2304 102.597 434.247 414.213
31 0 170.225 14.6042 2486 101.836 434.066 408.276
32 0 174.477 13.6293 2378 103.015 433.717 403.924
33 0 180.389 13.7536 2481 102.827 434.231 403.579
34 0 186.345 13.0672 2435 105.488 434.006 401.046
35 0 188.311 13.1538 2477 106.442 433.899 392.254
36 0 196.436 13.8111 2713 105.169 433.934 395.187
37 0 201.276 12.6393 2544 108.388 434.075 392.264
38 0 207.481 14.6423 3038 104.167 433.795 386.917
39 0 215.2 14.1868 3053 106.079 434.006 382.212
40 0 223.293 13.7174 3063 108.076 433.53 378.498
41 0 230.477 13.394 3087 109.783 434.441 378.394
42 1 180.355 13.612 2455 104.75 434.563 405.276
43 0 184.414 13.3395 2460 107.396 434.203 402.081
44 0 191.438 13.2105 2529 108.521 434.687 394.317
45 0 197.517 12.809 2530 110.051 434.189 392.47
46 0 208.482 13.6127 2838 106.906 434.066 389.718
47 0 212.299 13.547 2876 107.369 433.987 382.697
48 0 219.421 13.3077 2920 107.801 433.976 380.165
49 0 228.315 14.2829 3261 105.075 433.855 373.961
50 1 169.369 12.4639 2111 105.111 433.843 403.336
51 0 177.5 10.7887 1915 105.428 434.068 402.407
52 0 184.422 12.748 2351 102.474 433.527 403.248
53 0 187.487 12.1075 2270 105.078 434.675 400.434
54 0 195.465 13.3732 2614 103.744 434.186 392.943
55 0 200.496 11.1923 2244 107.353 434.06 394.836
56 0 206.614 14.5488 3006 103.033 434.017 389.403
57 0 213.431 13.7656 2938 105.142 434.011 390.648
