time division length width area intensity CMx CMy
0 0 88.0595 14.865 1309 132.907 884.203 455.921
1 1 48.0155 14.2246 683 140.365 884.671 477.047
2 0 50.1082 14.1095 707 143.693 885.28 476.843
3 0 50.0719 13.7802 690 145.513 885.167 476.733
4 0 53.081 14.2989 759 142.465 884.238 475.101
5 0 52.081 14.0358 731 164.577 883.308 474.633
6 0 54.0785 14.6639 793 141.296 884.556 474.141
7 0 56.0457 14.167 794 134.306 884.924 475.749
8 0 56.0779 13.9449 782 137.317 884.637 475.936
9 0 59.0634 14.2559 842 135.118 884.663 473.929
10 0 60.0944 13.3956 805 136.465 883.653 472.16
11 0 61.0382 13.2048 806 138.246 884.408 473.252
12 0 63.1337 14.6039 922 134.645 883.453 471.217
13 0 65.0894 13.3355 868 137.922 882.924 470.232
14 0 69.098 13.821 955 139.275 883.238 471.308
15 0 70.0581 14.4309 1011 136.652 883.392 469.471
16 0 72.0617 13.6689 985 138.684 882.757 469.127
17 0 74.0547 14.9754 1109 134.498 883.032 469.405
18 0 75.117 14.4042 1082 138.674 882.526 467.731
19 0 80.133 14.114 1131 139.522 882.851 466.443
20 0 83.107 14.8965 1238 136.454 881.888 464.182
21 0 86.1106 14.4465 1244 136.173 882.168 463.389
22 0 89.0521 14.3961 1282 134.239 881.988 462.249
23 0 92.1122 14.0698 1296 133.012 882.097 461.711
24 0 94.1011 14.3038 1346 133.025 880.96 457.063
25 0 97.2112 12.7352 1238 139.736 880.716 458.401
26 1 51.0664 12.1411 620 132.413 881.339 483.645
27 0 53.0464 13.328 707 132.245 881.74 481.18
28 0 55.1539 13.1813 727 131.312 881.136 480.378
29 0 56.053 12.952 726 124.894 881.664 481.989
30 0 58.0385 13.1637 764 123.622 881.072 479.452
31 0 61.0361 13.5166 825 121.749 880.847 479.073
32 0 63.0723 12.3351 778 125.165 880.594 477.512
33 0 67.0473 13.7515 922 119.044 881.555 475.575
34 0 68.0931 13.1731 897 120.734 880.688 476.625
35 0 71.0498 13.5679 964 121.734 881.252 472.381
36 0 74.1106 13.3314 988 120.702 880.945 473.788
37 0 77.0849 13.8419 1067 120.89 880.892 471.085
38 0 80.1144 13.1063 1050 123.771 880.419 469.229
39 0 82.1155 13.9072 1142 122.008 881.004 467.063
40 0 84.1034 12.5322 1054 125.435 880.276 467.584
41 0 88.3104 13.1242 1159 123.437 879.579 464.374
42 0 93.1012 14.4037 1341 119.889 879.561 463.013
43 0 95.1135 13.4261 1277 122.143 880.35 461.305
44 0 100.142 12.8617 1288 122.773 880.521 459.649
45 1 48.088 9.35785 450 118.151 880.564 489.1
