time division length width area intensity CMx CMy
0 0 35.0569 11.1818 392 155.732 184.485 498.651
1 0 37.0589 11.7381 435 151.372 184.694 498.595
2 0 37.0243 11.8301 438 152.422 184.664 498.146
3 0 40.0533 13.0326 522 148.467 184.749 496.782
4 0 40.0176 13.2692 531 147.586 184.825 497.473
5 0 42.0432 13.2245 556 146.804 185.768 496.14
6 0 43.0487 12.5904 542 147.963 185.24 497.299
7 0 46.0552 13.853 638 142.484 185.199 496.434
8 0 46.0622 13.1561 606 147.351 185.611 495.795
9 0 45.0655 13.203 595 150.852 184.98 496.529
10 0 47.0487 13.1566 619 152.221 184.54 494.764
11 0 47.1346 13.4509 634 152.606 184.71 494.822
12 0 50.0856 14.3155 717 147.586 184.707 494.596
13 0 51.108 14.0291 717 148.823 183.946 494.165
14 0 52.0409 13.9506 726 149.337 184.251 494.054
15 0 53.0255 14.2761 757 148.691 183.815 494.262
16 0 56.035 14.4731 811 144.617 183.488 494.517
17 0 57.0689 13.7904 787 147.832 183.647 494.351
18 0 57.2393 13.9415 798 148.831 183.876 492.365
19 0 59.1064 14.2793 844 146.674 183.39 493.44
20 0 61.044 14.8254 905 145.411 183.509 491.179
21 0 64.0639 15.4533 990 141.595 183.305 490.866
22 0 65.1144 14.6665 955 144.129 183.258 491.051
23 0 67.0809 14.6689 984 143.574 182.833 490.418
24 0 68.063 14.1781 965 152.653 182.333 489.543
25 0 72.0634 14.7509 1063 142.629 182.337 488.548
26 0 74.0939 13.9823 1036 140.245 183.805 488.61
27 0 75.0941 15.1277 1136 139.136 183.607 485.488
28 0 78.1846 14.5425 1137 139.668 182.869 485.205
29 1 40.0515 11.1856 448 151.453 183.935 503.438
30 0 43.0811 13.3237 574 144.695 183.164 501.042
31 0 45.244 13.0846 592 145.228 183.213 501.701
32 0 46.0963 12.1919 562 147.267 183.746 501.749
33 0 47.0508 12.8372 604 146.149 183.435 501.023
34 0 48.0191 12.3909 595 147.165 183.109 498.395
35 0 53.1007 14.1053 749 138.78 182.913 498.199
36 0 53.0193 14.4098 764 139.055 182.992 497.453
37 0 54.034 13.547 732 142.399 182.654 496.511
38 0 55.0294 13.8471 762 138.133 181.486 495.663
39 0 57.0433 13.481 769 135.414 181.559 495.233
40 0 60.0797 14.3643 863 131.305 181.616 495.527
41 0 62.1484 16.348 1016 125.849 181.577 494.806
42 0 62.0595 13.3743 830 134.434 181.018 495.218
43 0 64.1625 13.6373 875 135 181.488 493.534
44 0 66.1202 14.4434 955 132.948 181.773 491.644
45 0 69.1546 15.0677 1042 129.856 181.768 492.467
46 0 69.1068 14.2388 984 134.012 181.717 490.353
47 0 74.1286 15.2573 1131 129.937 181.989 488.212
48 0 77.109 15.1863 1171 130.301 182.382 487.859
49 0 79.2302 15.2846 1211 130.135 181.634 485.112
50 0 81.1483 16.3528 1327 127.769 181.79 484.415
51 0 81.0673 14.1857 1150 134.29 181.168 486.001
52 0 87.093 15.5466 1354 129.165 181.161 482.572
53 0 88.1471 15.4628 1363 130.572 181.35 480.951
54 0 92.0873 15.5287 1430 129.131 181.072 481.887
55 0 93.1091 14.5421 1354 133.483 181.299 479.281
56 0 95.1256 14.4651 1376 134.349 180.661 478.092
57 0 100.097 14.1862 1420 133.892 180.664 476.998
58 0 103.093 16.1116 1661 129.293 180.642 472.789
59 0 109.337 16.0788 1758 129.249 181.002 473.063
60 1 56.1112 12.4931 701 132.835 182.15 499.348
61 0 58.1048 14.5599 846 128.907 181.784 496.404
62 0 59.1388 13.6797 809 133.256 180.486 496.094
63 0 60.0623 13.5859 816 130.429 180.891 497.906
64 0 62.0457 14.312 888 128.787 180.86 495.725
65 0 65.0669 14.2008 924 128.17 180.845 495.097
66 0 68.0547 15.2524 1038 124.59 180.387 493.123
67 0 70.0444 14.348 1005 127.097 180.535 491.618
68 0 72.0471 16.8223 1212 121.731 180.616 491.165
69 0 75.1335 14.96 1124 126.653 180.661 489.225
70 0 77.0926 13.7627 1061 129.674 179.863 489.135
71 0 79.1416 15.2764 1209 125.485 179.924 487.272
72 0 82.1047 14.8225 1217 125.952 180.138 486.293
73 0 84.1627 15.2205 1281 125.536 179.715 483.078
74 0 86.1591 14.9723 1290 125.434 180.145 482.335
75 0 90.0904 15.4511 1392 124.057 179.718 481.311
76 0 92.0627 14.5227 1337 125.395 179.509 481.317
77 0 97.1514 14.534 1412 124.384 180.945 479.055
78 0 99.1519 14.4425 1432 125.906 181.119 478.192
79 0 104.129 15.0487 1567 122.906 181.114 475.442
80 1 59.0578 11.9375 705 124.47 181.687 498.755
81 0 61.1013 13.9932 855 116.684 181.947 495.76
82 0 61.1105 13.4183 820 119.36 179.946 495.217
83 0 62.115 13.2657 824 118.191 180.705 497.675
84 0 64.1706 12.7317 817 117.018 181.211 496.706
85 0 67.0869 13.639 915 113.103 181.898 494.043
86 0 70.1231 12.6207 885 114.414 181.129 493.791
87 0 71.0904 12.3927 881 115.692 181.373 491.656
88 0 74.179 14.0741 1044 111.962 181.118 491.827
89 0 76.3798 12.6211 964 115.165 180.48 489.527
90 0 79.2263 12.6094 999 115.086 180.501 489.57
91 0 85.2028 14.753 1257 110.748 180.473 486.123
92 0 87.1144 13.0633 1138 117.187 178.922 483.218
93 0 88.2012 13.4239 1184 116.367 180.001 483.455
94 0 93.124 14.5505 1355 113.094 179.519 483.323
95 0 96.2383 12.5937 1212 116.988 179.126 480.887
96 0 97.2113 13.2083 1284 116.674 178.417 477.172
97 0 99.3094 13.0199 1293 117.776 178.14 474.355
98 0 104.229 13.4128 1398 116.421 178.187 472.925
99 1 57.1182 12.0627 689 109.792 178.575 498.197
100 0 60.042 12.5579 754 107.65 179.138 497.625
101 0 61.1432 11.1051 679 110.108 179.323 497.666
102 0 62.1071 11.7861 732 108.212 180.262 496.286
103 0 64.1033 12.6203 809 108.958 180.179 493.478
104 0 65.1633 11.3254 738 111.313 180.325 492.901
105 0 67.1663 12.1638 817 109.535 180.032 492.326
106 0 71.202 12.1064 862 108.386 180.034 490.992
107 0 75.1191 12.1141 910 107.603 179.592 490.008
108 0 79.157 13.1132 1038 105.238 179.575 487.453
109 0 80.2705 13.7909 1107 104.921 179.231 485.458
110 0 83.191 11.8282 984 109.093 179.056 487.835
