time division length width area intensity CMx CMy
0 0 131.339 13.9867 1837 117.776 131.018 424.061
1 0 133.263 12.2089 1627 122.762 130.646 421.484
2 1 80.0921 10.9499 877 110.303 130.543 451.901
3 0 82.1029 11.0836 910 119.001 129.546 450.158
4 0 84.192 11.9964 1010 114.351 129.95 446.854
5 0 86.111 11.3226 975 114.079 129.762 447.989
6 0 91.1442 12.2553 1117 111.286 130.107 447.539
7 0 91.2114 10.9635 1000 117.977 131.327 445.825
8 0 93.1333 10.3293 962 116.798 130.712 443.613
9 0 98.0852 11.1536 1094 115.979 129.846 439.31
10 0 103.192 12.7142 1312 111.173 128.814 441.448
11 0 103.26 10.8852 1124 116.344 130.317 438.736
12 0 108.15 13.1762 1425 111.457 131.942 435.211
13 0 110.057 12.4026 1365 113.178 130.576 436.274
14 0 111.152 11.4528 1273 116.149 132.314 433.452
15 0 116.14 12.4333 1444 113.269 131.27 434.277
16 0 122.117 12.9467 1581 111.109 130.974 431.704
17 0 124.152 12.6297 1568 113.29 130.187 427.069
18 0 129.206 11.4391 1478 116.457 131.057 424.088
19 0 135.157 12.8221 1733 113.771 131.451 420.569
20 1 74.1173 11.104 823 105.461 132.017 452.693
21 0 77.0995 10.013 772 108.057 132.411 452.14
22 0 82.1835 11.1093 913 111.693 131.191 450.126
23 0 84.1651 10.7883 908 112.428 131.221 448.063
24 0 87.1399 11.5217 1004 109.606 132.132 449.274
25 0 89.2265 11.9583 1067 110.155 132.081 445.296
26 0 95.1601 14.2602 1357 103.083 131.676 441.539
27 0 99.405 14.8785 1479 101.68 132.036 439.439
28 0 100.24 14.7148 1475 104.704 132.298 437.874
29 0 103.123 12.4415 1283 111.699 131.845 438.91
30 0 104.163 12.0677 1257 113.912 132.893 437.924
31 0 106.141 12.5305 1330 113.768 132.617 435.557
32 0 111.2 13.2914 1478 111.706 131.758 433.768
33 0 114.14 12.8876 1471 114.114 132.986 432.375
34 0 120.409 15.1816 1828 106.804 131.819 428.401
35 0 123.446 13.7468 1697 110.579 131.675 429.375
36 0 123.198 12.8654 1585 112.974 131.644 427.07
37 0 127.135 12.4907 1588 114.191 131.093 425.375
38 1 72.1184 12.008 866 102.216 130.554 452.95
39 0 74.3479 10.6123 789 105.285 130.673 450.054
40 0 77.2216 12.8073 989 101.66 130.28 445.82
41 0 78.1566 13.0123 1017 102.357 131.918 445.703
42 0 83.2461 14.5352 1210 99.686 131.382 443.128
43 0 82.3444 12.6663 1043 105.742 131.788 443.964
44 0 85.295 12.0875 1031 108.246 132.031 443.751
45 0 86.15 11.7702 1014 109.233 131.337 443.776
46 0 88.3087 11.7995 1042 111.036 131.235 440.542
47 0 93.1303 12.8852 1200 107.863 130.731 439.747
48 0 96.2405 11.7726 1133 110.621 131.501 438.344
49 0 98.5731 12.4882 1231 109.457 131.576 436.602
50 0 100.467 11.5262 1158 111.908 131.183 434.218
51 0 102.562 11.632 1193 111.788 131.434 435.079
52 0 108.27 12.4134 1344 110.132 131.131 434.308
53 0 109.417 13.9101 1522 107.008 131.388 434.557
54 0 110.306 12.3838 1366 111.137 130.52 431.127
55 0 115.302 13.1133 1512 108.69 131.266 426.921
56 0 120.382 13.8144 1663 107.494 130.611 426.122
57 0 124.271 13.0038 1616 108.454 131.399 427.09
58 0 129.467 12.6674 1640 109.539 131.505 420.8
59 0 133.28 12.5675 1675 109.461 130.872 422.364
60 0 139.405 13.3783 1865 108.536 130.602 421.219
61 1 78.2836 12.3653 968 101.324 131.091 453.94
62 0 79.2141 12.1696 964 106.62 131.633 449.175
63 0 83.2504 12.4924 1040 104.793 131.724 448.273
64 0 85.1801 11.4111 972 106.652 131.76 445.508
65 0 87.2773 11.0109 961 107.902 131.652 441.79
66 0 91.2215 12.8369 1171 102.137 131.778 442.581
67 0 92.2153 11.6358 1073 105.649 131.05 440.034
68 0 95.3439 11.9043 1135 105.251 131.336 436.524
69 0 99.3771 12.6287 1255 102.579 131.437 437.695
70 0 103.311 12.5447 1296 102.268 130.748 436.007
71 0 104.409 12.384 1293 103.524 131.276 435.354
72 0 110.371 12.0321 1328 103.119 130.434 432.466
73 0 113.391 11.5265 1307 104.219 130.77 430.403
74 0 116.228 12.1399 1411 103.8 130.943 429.23
75 0 119.317 12.1357 1448 104.762 131.047 426.858
76 0 125.31 14.2926 1791 99.6186 131.283 424.522
77 0 127.384 12.6939 1617 103.057 132.132 423.49
78 0 132.261 11.5529 1528 105.586 131.002 421.66
79 0 137.226 13.0733 1794 105.635 131.403 417.367
80 0 143.344 12.62 1809 108.861 131.393 415.235
81 1 83.3522 11.3974 950 99.3968 131.427 450.134
82 0 86.2246 11.3425 978 103.262 131.391 440.254
83 0 91.5736 12.8203 1174 99.546 131.776 437.059
84 0 96.3943 17.2521 1663 89.8515 131.609 439.312
85 0 99.2762 15.4921 1538 94.0527 131.672 436.954
86 0 99.4836 14.4647 1439 98.1501 131.5 436.224
87 0 102.499 13.2294 1356 101.162 131.508 439.978
88 0 104.192 12.5922 1312 104.136 131.762 438.04
89 0 107.38 12.3859 1330 105.226 131.441 438.023
90 0 107.203 12.8727 1380 103.914 131.716 437.03
91 1 120.53 16.6846 2011 94.3133 131.695 427.141
92 0 121.516 16.6644 2025 95.5551 132.279 424.22
93 0 123.528 14.9116 1842 101.821 131.737 425.608
94 0 123.2 12.8977 1589 106.96 131.772 429.622
95 0 129.354 13.4592 1741 107.226 131.423 425.075
96 1 73.225 12.5504 919 99.9554 130.573 455.114
97 0 77.4235 11.2369 870 104.86 130.83 451.579
98 0 80.1828 12.0724 968 104.535 130.158 450.151
99 0 80.2553 11.4011 915 97.235 131.161 449.593
100 0 83.2557 10.786 898 98.0646 130.682 449.449
101 0 87.2885 13.358 1166 93.572 130.858 447.242
102 0 90.4466 12.7589 1154 95.1092 130.481 445.028
103 0 93.2955 12.1013 1129 96.1586 130.266 446.262
104 0 95.1601 13.3985 1275 94.9302 130.283 442.504
105 0 100.266 15.8578 1590 89.9912 130.062 437.73
106 0 109.445 20.6405 2259 79.1448 129.852 433.405
107 0 110.432 16.7253 1847 87.3189 130.836 434.669
