time division length width area intensity CMx CMy
0 0 39.0348 11.1951 437 119.037 410.641 489.856
1 0 40.0247 11.5429 462 118.359 411.03 489.784
2 0 40.0243 13.142 526 115.26 411.063 489.51
3 0 40.0288 11.142 446 121.442 411.056 490.922
4 0 40.0162 11.8202 473 122.478 411.066 489.501
5 0 41.0433 10.7204 440 122.92 411.952 491.573
6 0 41.0956 11.5828 476 123.75 411.515 490.544
7 0 42.0461 11.9868 504 123.298 411.304 491.075
8 0 42.0288 10.3976 437 126.691 411.517 492.529
9 0 43.0342 10.8751 468 127.201 411.184 492.56
10 0 44.0473 11.2152 494 127.874 411.055 490.81
11 0 47.0248 12.3552 581 122.09 411.43 491.962
12 0 46.0268 12.3841 570 125.619 411.214 491.233
13 0 50.0375 12.9103 646 122.647 410.457 490.331
14 0 49.0607 12.5355 615 124.725 410.792 490.263
15 0 50.073 11.2036 561 128.055 410.305 490.462
16 0 52.0758 12.9811 676 123.105 410.138 488.859
17 0 54.0306 12.3819 669 122.755 410.158 491.06
18 0 54.0316 11.9189 644 124.644 410.29 489.491
19 0 57.0587 12.4083 708 122.653 409.787 488.749
20 0 59.1044 12.994 768 121.586 410.155 487.612
21 0 60.0333 12.3598 742 123.364 409.978 487.266
22 0 63.0891 12.411 783 121.788 410.045 487.755
23 0 66.0369 13.447 888 118.896 409.657 487.008
24 0 66.0175 12.2392 808 130.155 409.057 488.041
25 0 69.0687 12.5817 869 122.386 409.163 485.592
26 0 70.0732 12.2872 861 125.279 409.466 485.855
27 1 36.0264 10.7976 389 121.283 409.594 501.609
28 0 37.017 12.3457 457 118.14 408.917 501.394
29 0 39.0291 12.4779 487 118.891 409.078 501.041
30 0 39.0431 11.2696 440 123.091 408.811 502.455
31 0 37.0848 11.5681 429 127.711 408.59 501.932
32 0 39.0879 11.3334 443 124.693 408.835 503.81
33 0 42.0321 12.1336 510 124.078 408.92 502.022
34 0 44.0363 13.171 580 121.333 408.7 501.3
35 0 45.0344 12.546 565 123.55 408.887 499.85
36 0 45.0621 11.8059 532 126.459 408.438 499.335
37 0 46.0407 11.5116 530 126.17 408.377 498.611
38 0 50.0079 12.1581 608 122.03 407.914 496.354
39 0 51.076 12.3933 633 123.763 407.415 494.796
40 0 51.0591 12.9066 659 123.637 408.102 493.167
41 0 52.0143 12.3812 644 124.452 407.868 494.48
42 0 57.0669 14.5794 832 117.369 407.827 493.136
43 0 56.0978 12.2465 687 123.818 407.917 493.148
44 0 59.052 13.3272 787 120.194 408.278 490.057
45 0 63.1126 13.5155 853 125.954 409.312 470.114
46 0 64.1608 13.5909 872 125.661 409.028 467.961
47 0 66.1469 13.0316 862 127.039 409.422 466.57
48 0 68.1401 12.8118 873 126.474 409.275 466.871
49 0 69.1643 13.8077 955 125.214 408.782 465.468
50 0 71.1793 12.9251 920 126.53 408.892 464.989
51 0 73.1147 13.8276 1011 124.926 408.265 464.245
52 0 77.1067 15.6925 1210 119.341 408.064 463.113
53 0 80.1364 14.4254 1156 122.884 408.42 460.421
54 0 80.2031 14.2139 1140 124.606 408.03 460.975
55 0 85.1409 15.5272 1322 120.102 408.21 459.766
56 0 88.0966 14.2684 1257 126.321 407.78 459.195
57 0 89.0787 15.1551 1350 124.65 406.713 457.991
58 0 93.1765 15.2721 1423 124.009 407.251 456.122
59 0 96.4924 13.9804 1349 128.801 407.751 454.552
60 0 98.2763 13.3603 1313 130.327 407.966 453.423
61 0 102.441 14.5742 1493 128.594 407.519 452.322
62 0 106.376 17.0998 1819 121.402 407.25 451.267
63 1 53.0807 11.6615 619 125.202 406.806 476.22
64 0 57.0743 12.3874 707 123.651 407.257 475.397
65 0 59.0849 12.0843 714 123.199 406.615 476.004
66 0 63.0656 13.367 843 119.062 406.242 473.633
67 0 62.0686 13.5817 843 144.618 406.23 473.715
68 0 67.0553 13.5411 908 118.135 406.159 471.959
69 0 67.0843 13.6247 914 118.735 406.254 470.274
70 0 71.1712 13.7134 976 118.086 405.751 470.404
71 0 71.1339 13.9736 994 118.752 406.184 469.672
