time division length width area intensity CMx CMy
0 0 55.069 13.2198 728 148.139 656.609 476.371
1 0 56.0659 13.1809 739 147.449 656.951 475.248
2 0 58.0396 13.2496 769 146.087 657.765 473.883
3 0 58.0659 13.3297 774 147.185 657.63 473.224
4 0 60.0405 12.7414 765 147.222 656.722 473.148
5 0 60.0405 12.7414 765 145.627 656.722 473.148
6 0 63.0829 13.6963 864 143.527 657.291 472.434
7 0 66.0254 13.2676 876 149.854 657.436 471.447
8 0 69.086 14.1273 976 145.782 657.246 469.793
9 0 71.0825 13.2241 940 147.722 657.286 468.772
10 1 35.0522 9.9851 350 143.394 656.531 488.643
11 0 36.0093 9.71972 350 145.486 657.457 488.503
12 0 39.1044 11.9168 466 138.974 656.472 486.064
13 0 40.0454 11.5119 461 140.161 655.913 485.328
14 0 40.1089 11.2444 451 141.929 656.169 486.237
15 0 42.0185 13.5417 569 134.058 656.278 484.46
16 0 45.0432 13.0319 587 134.472 655.727 484.695
17 0 47.2145 11.7125 553 146.745 655.711 484.094
18 0 47.0732 12.9798 611 143.863 655.16 484.285
19 0 48.0948 11.7684 566 148.79 655.496 482.452
20 0 49.1085 11.8717 583 147.437 654.611 482.894
21 0 50.0184 12.3355 617 145.548 655.191 481.556
22 0 53.0701 12.7379 676 143.37 655.157 482.257
23 0 52.0666 12.6953 661 144.616 655.216 482.18
24 0 53.0611 13.3619 709 140.228 654.092 482.381
25 0 57.0338 13.5183 771 138.293 653.965 481.065
26 0 58.0763 11.726 681 142.862 654.737 479.847
27 0 60.1037 12.6781 762 140.409 655.062 479.163
28 0 62.0491 13.3282 827 139.632 654.157 477.938
29 0 62.0694 12.4538 773 143.379 654.515 477.724
30 0 65.0516 12.1442 790 143.282 653.824 477.32
31 0 64.0703 11.8152 757 145.28 653.519 475.941
32 0 72.0646 13.2798 957 139.276 653.245 473.479
33 0 73.0926 13.134 960 140.783 654.057 472.666
34 0 76.1152 12.7832 973 141.245 653.332 472.236
35 0 79.107 13.4122 1061 139.712 653.94 470.84
36 0 81.1728 13.4405 1091 138.987 653.587 471.375
37 0 84.1192 13.8018 1161 139.134 653.629 468.45
38 0 86.1063 12.7865 1101 141.511 653.093 469.808
39 0 87.2226 12.3592 1078 144.008 653.611 466.843
40 0 91.16 12.2861 1120 144.682 653.133 462.506
41 0 97.0523 13.0857 1270 141.73 652.624 461.449
42 0 101.321 14.2023 1439 139.161 652.905 456.723
43 1 54.1925 11.9574 648 136.219 654.156 479.721
44 0 57.0397 12.1144 691 135.172 653.227 482.535
45 0 57.0491 12.6207 720 136.033 652.715 482.447
46 0 61.0803 13.605 831 132.468 652.715 481.782
47 0 62.0441 13.023 808 136.361 653.269 478.536
48 0 64.029 14.4778 927 132.176 653.389 476.603
49 0 68.1921 13.5353 923 135.269 652.709 473.975
50 0 71.2022 13.6793 974 134.588 652.785 473.546
51 0 72.2518 13.0239 941 137.131 653.531 472.789
52 0 77.238 13.0247 1006 136.215 652.78 470.788
53 0 78.2383 14.2386 1114 133.411 653.525 467.291
54 0 82.2491 13.4591 1107 135.453 653.104 465.681
55 0 85.2214 14.5621 1241 131.573 653.271 466.139
56 0 88.1493 13.5225 1192 133.901 653.294 465.431
57 0 90.1886 13.4718 1215 133.086 651.916 464.552
58 0 95.2211 13.8205 1316 131.812 652.568 461.881
59 0 97.231 12.4343 1209 135.457 653.112 463.084
60 0 101.174 12.7504 1290 133.501 652.709 461.326
61 1 53.1106 12.0503 640 125.389 652.23 486.984
62 0 52.119 10.8022 563 130.728 651.311 486.588
63 0 56.0578 12.3266 691 126.297 650.562 484.472
64 0 56.1222 12.063 677 122.204 651.551 485.518
65 0 58.1197 11.872 690 122.557 651.877 484.497
66 0 59.0419 11.1107 656 123.78 650.864 484.901
67 0 60.0404 12.4416 747 121.415 650.912 480.241
68 0 65.0769 12.1241 789 119.485 651.294 480.598
69 0 67.1046 12.5774 844 118.214 650.823 479.122
70 0 68.062 11.3426 772 120.688 651.264 480.247
71 0 71.0803 11.7754 837 120.237 651.178 477.483
72 0 73.0859 11.5207 842 119.303 650.816 476.672
73 0 75.1267 11.9531 898 119.559 651.555 474.22
74 0 78.0843 13.7288 1072 121.677 651.646 473.56
75 0 79.0953 12.1752 963 125.537 650.981 473.913
76 0 83.1545 12.579 1046 125.472 650.971 471.548
77 0 84.157 13.7956 1161 122.922 651.04 470.325
78 0 88.129 12.425 1095 125.397 651.016 470.761
79 0 92.2389 13.5409 1249 124.01 650.987 466.599
80 0 95.1107 14.541 1383 120.49 651.043 464.04
81 0 100.124 14.3023 1432 123.617 651.497 462.505
82 0 102.122 12.8082 1308 126.525 652.365 463.917
83 0 105.204 12.4235 1307 129.169 652.071 459.106
84 0 110.223 12.6652 1396 128.09 652.329 458.649
85 0 115.236 13.6155 1569 124.305 651.953 456.618
86 1 61.1613 11.6413 712 119.048 652.447 483.045
87 0 64.0972 12.6371 810 113.542 651.88 480.581
88 0 66.0807 13.1203 867 111.851 651.385 479.456
89 0 68.082 12.0884 823 114.215 651.548 479.044
90 0 68.0524 11.8732 808 117.333 651.968 478.708
91 0 68.0941 11.8659 808 118.342 652.149 478.884
92 0 72.1123 12.2725 885 117.267 650.986 476.741
93 0 76.1037 12.0625 918 117.13 651.464 476.993
94 0 75.08 11.2147 842 120.564 651.43 476.81
95 0 80.1278 12.9169 1035 116.84 650.902 473.091
96 0 81.2257 12.3483 1003 118.867 650.864 474.274
97 0 85.13 13.2738 1130 117.709 651.233 472.924
98 0 87.1378 12.1991 1063 121.241 650.693 470.606
99 0 89.1013 12.5924 1122 121.67 650.983 467.853
100 0 94.0691 12.831 1207 121.331 650.418 467.104
101 0 96.2521 13.0698 1258 120.434 650.663 463.267
102 0 98.1817 12.5991 1237 121.777 651.015 462.774
103 0 100.138 11.5241 1154 123.719 651.173 462.603
104 0 105.134 12.603 1325 120.505 650.485 457.993
105 0 108.186 12.3398 1335 122.489 650.422 456.902
106 0 112.238 12.5893 1413 122.227 650.333 455.592
107 0 114.179 12.0425 1375 122.545 650.001 452.138
108 1 64.0587 9.99084 640 118.537 650.511 475.984
109 0 68.082 12.0149 818 114.246 649.802 473.988
110 0 70.0852 11.643 816 117.638 648.377 475.778
111 0 72.0524 12.2411 882 117.727 650.306 481.45
112 0 75.0795 12.1604 913 118.593 651.327 477.064
113 0 79.0775 13.6701 1081 114.377 651.167 476.635
114 0 79.1869 12.0474 954 120.097 651.056 475.073
115 0 82.1026 12.6427 1038 119.564 651.288 473.714
116 0 84.1036 12.1041 1018 121.629 650.848 472.949
117 0 89.0986 13.1315 1170 120.053 650.776 471.444
118 0 92.1004 13.127 1209 120.321 650.533 469.51
119 1 49.0089 11.4673 562 117.899 651.555 490.452
