dataset,lineage_ID,slope,intercept,std_err,variable,kind
Trace,3.0,1.121757944308507,-2.8589447543035846,0.2065291261567276,$r$,dfa (short)
Shuffled,3.0,0.8754341374943146,-2.3829952463090756,0.2340739423780862,$r$,dfa (short)
Trace,4.0,0.32989248402267657,-1.227535330303081,0.06371469046739088,$r$,dfa (short)
Shuffled,4.0,0.7873603246178319,-2.1893257922069624,0.1239183405158783,$r$,dfa (short)
Trace,5.0,0.44997321526896944,-1.5185273336550071,0.046796759405593094,$r$,dfa (short)
Shuffled,5.0,0.6667805647972052,-1.8390087904606491,0.05962142539288624,$r$,dfa (short)
Trace,6.0,0.42237609420523675,-1.320950696080427,0.024227715454807335,$r$,dfa (short)
Shuffled,6.0,0.604412678037665,-1.7030402394407143,0.026128132001547386,$r$,dfa (short)
Trace,9.0,0.2481568983170657,-0.964915670994527,0.03841951108829772,$r$,dfa (short)
Shuffled,9.0,0.9142039977276916,-2.501264612333513,0.04070233401318772,$r$,dfa (short)
Trace,10.0,0.5910859945442928,-1.7426561194567105,0.38119329035848465,$r$,dfa (short)
Shuffled,10.0,0.7583997590996902,-2.2015660792189466,0.13061160385696766,$r$,dfa (short)
Trace,11.0,0.5530308531974062,-1.7232101153016384,0.11654220663685849,$r$,dfa (short)
Shuffled,11.0,0.5259823032504314,-1.5173354778744832,0.04289164814962254,$r$,dfa (short)
Trace,12.0,0.47093485826808207,-1.4768608683492292,0.04597887751099148,$r$,dfa (short)
Shuffled,12.0,0.8886548336433183,-2.420679129066164,0.17585037150662752,$r$,dfa (short)
Trace,13.0,0.3130265416552418,-1.0739797203224246,0.07524029110633194,$r$,dfa (short)
Shuffled,13.0,0.20002350586030546,-0.9493351184235952,0.07156820422775528,$r$,dfa (short)
Trace,14.0,0.2759837255506154,-1.0489825311252616,0.0923614079583242,$r$,dfa (short)
Shuffled,14.0,0.7360744715657587,-1.9393727083395738,0.11931372428884768,$r$,dfa (short)
Trace,15.0,0.3527077451740619,-1.2540676985883898,0.03331005342358158,$r$,dfa (short)
Shuffled,15.0,0.5981768780988614,-1.667604336600228,0.06754085692600398,$r$,dfa (short)
Trace,16.0,0.944939107857861,-2.7738325202302683,0.0992889765494174,$r$,dfa (short)
Shuffled,16.0,1.102352161710824,-3.0334794169542496,0.1292218497539785,$r$,dfa (short)
Trace,21.0,0.49974240566567735,-1.6559151824348688,0.05176510026686243,$r$,dfa (short)
Shuffled,21.0,0.27417319265113027,-1.0689795305510859,0.08476757510499879,$r$,dfa (short)
Trace,22.0,0.34500363366006126,-1.2941282738742794,0.07481568295859621,$r$,dfa (short)
Shuffled,22.0,0.30610003657253915,-1.1789922681661897,0.017721240483183173,$r$,dfa (short)
Trace,23.0,0.5040084484801625,-1.606794017884662,0.10530751754795953,$r$,dfa (short)
Shuffled,23.0,0.24670681015015247,-1.0236514278028008,0.03352632122518944,$r$,dfa (short)
Trace,24.0,0.8160289207589614,-2.121740949953817,0.33532908720649934,$r$,dfa (short)
Shuffled,24.0,0.5330117540267715,-1.567642402381047,0.03265951949051034,$r$,dfa (short)
Trace,25.0,0.17615337150290827,-0.9650967301419062,0.1182409767088226,$r$,dfa (short)
Shuffled,25.0,0.599406045787552,-1.6820631553290748,0.04529212020949623,$r$,dfa (short)
Trace,26.0,0.14016724152601992,-0.908583244885298,0.029768026868690414,$r$,dfa (short)
Shuffled,26.0,0.7124437876908978,-2.071575789786783,0.09088927313099071,$r$,dfa (short)
Trace,31.0,0.3218146122589037,-1.116027025669505,0.06642433781743762,$r$,dfa (short)
Shuffled,31.0,0.4606614387906121,-1.4164770349808222,0.020704391786923848,$r$,dfa (short)
Trace,32.0,0.48478228740939594,-1.584189988938594,0.08691102130128452,$r$,dfa (short)
Shuffled,32.0,0.664018744735364,-1.9515053291163864,0.09930539371709861,$r$,dfa (short)
Trace,33.0,0.5990980400485967,-1.7091279073377608,0.07708760444086889,$r$,dfa (short)
Shuffled,33.0,0.8828578980783199,-2.3018186422358005,0.06527806729348828,$r$,dfa (short)
Trace,34.0,0.3652804237527362,-1.159078653517042,0.07120243880990403,$r$,dfa (short)
Shuffled,34.0,0.3251125922670488,-1.142300742960539,0.09797491479180143,$r$,dfa (short)
Trace,37.0,0.3639980281703338,-1.3609399372058304,0.08534410056308996,$r$,dfa (short)
Shuffled,37.0,0.5343575249280349,-1.5599367642516844,0.09174952346917163,$r$,dfa (short)
Trace,38.0,0.5941386817581598,-1.7016039263652813,0.34517462442892605,$r$,dfa (short)
Shuffled,38.0,0.5744887657138893,-1.5298244329213142,0.05167133690340242,$r$,dfa (short)
Trace,39.0,0.5608416233134761,-1.5794580245502958,0.0007255058312101877,$r$,dfa (short)
Shuffled,39.0,0.5909155863113097,-1.7339312134544893,0.1591165547531843,$r$,dfa (short)
Trace,40.0,0.7930437992781784,-2.0379683104752324,0.20288660042418705,$r$,dfa (short)
Shuffled,40.0,0.3718773048492106,-1.4360570163810138,0.010371435057011045,$r$,dfa (short)
Trace,43.0,0.6097886767104583,-1.8368911592922585,0.06160347584193467,$r$,dfa (short)
Shuffled,43.0,0.4069050227749988,-1.3306943340191495,0.08763982328815269,$r$,dfa (short)
Trace,44.0,-0.1645138878357043,-0.4047754332405454,0.03456829599737239,$r$,dfa (short)
Shuffled,44.0,1.2435708460055153,-3.0699406247732353,0.5088449597034534,$r$,dfa (short)
Trace,51.0,0.49962868504863367,-1.5641211481185715,0.06898325499223164,$r$,dfa (short)
Shuffled,51.0,0.5768895228810381,-1.7643791915003308,0.037779307448891096,$r$,dfa (short)
Trace,52.0,0.2945471121518793,-1.127611653538445,0.04154737267768398,$r$,dfa (short)
Shuffled,52.0,0.4216681307044516,-1.3617673990838477,0.048634947497254624,$r$,dfa (short)
Trace,53.0,0.602939627583923,-1.5947171544381022,0.041723709008181564,$r$,dfa (short)
Shuffled,53.0,0.359957300152627,-1.1291546894185858,0.03903093703223597,$r$,dfa (short)
Trace,54.0,0.35841377518279055,-1.3663179291161316,0.11710869963223801,$r$,dfa (short)
Shuffled,54.0,0.694164326680892,-1.951249748378815,0.07067549962025112,$r$,dfa (short)
Trace,55.0,0.33287743734718683,-1.161942974534993,0.026011782660828254,$r$,dfa (short)
Shuffled,55.0,0.38664128082907967,-1.1825994320636715,0.03308675933296179,$r$,dfa (short)
Trace,56.0,0.42770855424323,-1.3738334572859787,0.03934870570581242,$r$,dfa (short)
Shuffled,56.0,0.6784742532028458,-1.8698250109274082,0.04739486524695267,$r$,dfa (short)
Trace,59.0,0.3023719491668156,-1.2615029123167592,0.022473467587600177,$r$,dfa (short)
Shuffled,59.0,0.17294402614652424,-0.9714306933746415,0.045299585855375475,$r$,dfa (short)
Trace,60.0,0.21791705751619744,-0.9743743222891185,0.022807859511206494,$r$,dfa (short)
Shuffled,60.0,0.41563198672145363,-1.3902234724591989,0.019419804334415987,$r$,dfa (short)
Trace,61.0,0.410143351904655,-1.423298565062208,0.01410652858838252,$r$,dfa (short)
Shuffled,61.0,0.448803324103091,-1.5208863668436141,0.016447646853406134,$r$,dfa (short)
Trace,62.0,0.2713325552874036,-1.2649188258123105,0.021423331470576488,$r$,dfa (short)
Shuffled,62.0,0.7907747557348974,-2.232161927409883,0.11797886053967277,$r$,dfa (short)
Trace,65.0,0.36635211842418997,-1.7724419954529074,0.08996582605158167,$r$,dfa (short)
Shuffled,65.0,0.667191718057519,-1.97879217120698,0.12963388187130107,$r$,dfa (short)
Trace,66.0,0.4329310953661691,-1.3978338449514767,0.06458818661105281,$r$,dfa (short)
Shuffled,66.0,0.44552402395301277,-1.4767080829887722,0.05897048726425218,$r$,dfa (short)
Trace,67.0,-0.06574174873120973,-0.36527481293647557,0.001861699336785802,$r$,dfa (short)
Shuffled,67.0,0.8484412303615451,-2.176241173379737,0.02488683505536248,$r$,dfa (short)
Trace,68.0,0.08400323074958276,-0.8207299668069301,0.11763134868110799,$r$,dfa (short)
Shuffled,68.0,0.4738045224748219,-1.3595118625245903,0.17955870994348572,$r$,dfa (short)
Trace,72.0,0.4841410530528927,-1.500123554069726,0.15549583055578212,$r$,dfa (short)
Shuffled,72.0,0.40961485986171314,-1.4740009431240244,0.16157799612330676,$r$,dfa (short)
Trace,77.0,0.11620532179378666,-0.7276712468611953,0.09181582131695765,$r$,dfa (short)
Shuffled,77.0,0.5690792276778609,-1.5215471086175347,0.15762301814945187,$r$,dfa (short)
Trace,78.0,0.43475932945658263,-1.3526929614256606,0.05806088086946242,$r$,dfa (short)
Shuffled,78.0,0.7007709071775721,-1.8467092591591319,0.09284315870588469,$r$,dfa (short)
Trace,81.0,0.3237492044678781,-1.2297710011019292,0.01219330640786219,$r$,dfa (short)
Shuffled,81.0,0.4541223381182241,-1.4261207299884322,0.028951513228147853,$r$,dfa (short)
Trace,82.0,0.23168432317460005,-0.9847183995564692,0.022700364123514945,$r$,dfa (short)
Shuffled,82.0,0.4749595630414095,-1.5000982896796031,0.010279540672492489,$r$,dfa (short)
Trace,83.0,0.5068801264533924,-1.6751028344389214,0.10560571913261445,$r$,dfa (short)
Shuffled,83.0,0.8036758653644914,-2.0798464838218713,0.05352606770593259,$r$,dfa (short)
Trace,84.0,0.2282065178685612,-1.0376349482271432,0.007334941968055022,$r$,dfa (short)
Shuffled,84.0,0.6399587918527108,-1.5941553860038207,0.24043162781967423,$r$,dfa (short)
Trace,91.0,0.27829988208979334,-1.202786892445196,0.014733193552179088,$r$,dfa (short)
Shuffled,91.0,0.49861964935931113,-1.42980126485605,0.013518408878483122,$r$,dfa (short)
Trace,92.0,0.29522944325914835,-1.106569623713693,0.022761612637238485,$r$,dfa (short)
Shuffled,92.0,0.561742071334956,-1.5957258752161627,0.02331629362557963,$r$,dfa (short)
Trace,93.0,0.3181563126174582,-1.5087922549023416,0.10537191698212159,$r$,dfa (short)
Shuffled,93.0,0.8395104563773573,-2.007012181032237,0.12771192551379196,$r$,dfa (short)
Trace,94.0,0.3921066867046209,-1.3152478763144058,0.058017192403246674,$r$,dfa (short)
Shuffled,94.0,0.8631945129583906,-2.127899020943033,0.07022851810355288,$r$,dfa (short)
Trace,95.0,0.34831613605329964,-1.1335734797485588,0.11119248866841534,$r$,dfa (short)
Shuffled,95.0,0.18572302260513227,-0.778684347169401,0.10476986768840389,$r$,dfa (short)
Trace,96.0,0.2449259331487562,-1.0683364801801019,0.08207199170152185,$r$,dfa (short)
Shuffled,96.0,0.913544628522861,-2.2177258261714856,0.0583987479466267,$r$,dfa (short)
Trace,103.0,0.26845362011986323,-1.1023805883547289,0.00764538295414684,$r$,dfa (short)
Shuffled,103.0,0.45277494617392827,-1.3586023461692809,0.009970652173424216,$r$,dfa (short)
Trace,104.0,0.23768508086577478,-0.9647895897604128,0.021648047602652532,$r$,dfa (short)
Shuffled,104.0,0.43899975426664667,-1.3572207837822594,0.006121791493769746,$r$,dfa (short)
Trace,105.0,0.2861791050078778,-1.239224679810806,0.02018872054674085,$r$,dfa (short)
Shuffled,105.0,0.4749531621708954,-1.3715575103380964,0.016357250850872404,$r$,dfa (short)
Trace,106.0,0.5175524434967484,-1.668832292165367,0.016051007250606205,$r$,dfa (short)
Shuffled,106.0,0.47987904860755054,-1.3872341891121855,0.029247089503531117,$r$,dfa (short)
Trace,108.0,0.7388858584421116,-2.002629039143922,0.009771825493054283,$r$,dfa (short)
Shuffled,108.0,0.9789623567044858,-2.461567281077616,0.4179126329731608,$r$,dfa (short)
Trace,111.0,0.17248886473833716,-1.0377723084840498,0.031819011000032545,$r$,dfa (short)
Shuffled,111.0,0.6073734676594889,-1.8517345511650196,0.025614428520616288,$r$,dfa (short)
Trace,112.0,0.26560784801537757,-1.1481948485362534,0.01599063384183177,$r$,dfa (short)
Shuffled,112.0,0.5116666601503138,-1.616131727746595,0.008131243050492037,$r$,dfa (short)
Trace,113.0,0.4085854037116317,-1.3906700407193868,0.00375376828935264,$r$,dfa (short)
Shuffled,113.0,0.6985306454623352,-1.889490398585845,0.06285847911122934,$r$,dfa (short)
Trace,114.0,0.6564161426618751,-1.8653468275884544,0.23353742437463051,$r$,dfa (short)
Shuffled,114.0,0.526726809400587,-1.6427327948955641,0.03969370286759299,$r$,dfa (short)
Trace,115.0,0.629897181942992,-1.619140129984642,0.19805433343545753,$r$,dfa (short)
Shuffled,115.0,0.46233199781233425,-1.6587666415326858,0.028914313648290182,$r$,dfa (short)
Trace,116.0,0.7284436686429048,-2.037319164842521,0.11689907278301279,$r$,dfa (short)
Shuffled,116.0,0.3426161377223656,-1.3545321778585524,0.07365788636222811,$r$,dfa (short)
Trace,117.0,0.44671037855872353,-1.3970751095576526,0.027107832796218975,$r$,dfa (short)
Shuffled,117.0,0.6787356073803069,-1.836793643831061,0.026900308103410195,$r$,dfa (short)
Trace,118.0,0.38045495253433964,-1.3344612826978381,0.02654514680893633,$r$,dfa (short)
Shuffled,118.0,0.3975229505013468,-1.3447565698264776,0.055945027103016846,$r$,dfa (short)
Trace,123.0,0.444105949737394,-1.3535044123395754,0.04066271459195423,$r$,dfa (short)
Shuffled,123.0,0.37195162930880865,-1.266437590288615,0.06607995729941987,$r$,dfa (short)
Trace,124.0,0.4205671812356256,-1.1782578402268458,0.01399660923485812,$r$,dfa (short)
Shuffled,124.0,0.44003804300996185,-1.3129633566342147,0.031674779684006775,$r$,dfa (short)
Trace,125.0,0.18724961456844066,-0.902158517927614,0.0431662365165859,$r$,dfa (short)
Shuffled,125.0,0.6937234313886389,-1.7994724128244384,0.04508378616609257,$r$,dfa (short)
Trace,126.0,0.4679355256629277,-1.4663487168178657,0.07365186583622085,$r$,dfa (short)
Shuffled,126.0,0.5001557664021273,-1.5671894143845824,0.04806072795365622,$r$,dfa (short)
Trace,129.0,0.2520940529312452,-0.9569245452737962,0.037399820770606954,$r$,dfa (short)
Shuffled,129.0,0.45075311111753,-1.3671593995405198,0.029942911149008423,$r$,dfa (short)
Trace,130.0,0.6573754274505846,-2.006498025101079,0.09174070386711687,$r$,dfa (short)
Shuffled,130.0,0.8248407175510307,-2.4381893583225174,0.033306343691120906,$r$,dfa (short)
Trace,133.0,0.49640389185451994,-1.5389796073851778,0.011993966517530145,$r$,dfa (short)
Shuffled,133.0,0.4849281617204135,-1.4189213969307923,0.022299258306277988,$r$,dfa (short)
Trace,134.0,0.38357677988234407,-1.447057158225376,0.024780208845813216,$r$,dfa (short)
Shuffled,134.0,0.5571906439352328,-1.74823165389645,0.014628676697821853,$r$,dfa (short)
Trace,135.0,0.24827605577870915,-1.0441449580492619,0.056679524239767395,$r$,dfa (short)
Shuffled,135.0,0.44715167260450167,-1.2538042865607784,0.025241202017237833,$r$,dfa (short)
Trace,136.0,0.290479578034943,-1.0332041630782753,0.03618849905208002,$r$,dfa (short)
Shuffled,136.0,0.521371117521758,-1.4442139395258748,0.040132769712091995,$r$,dfa (short)
Trace,137.0,0.43995142001917636,-1.4346750535103916,0.0421048384571051,$r$,dfa (short)
Shuffled,137.0,0.6258081835647742,-1.7464281651771083,0.19174654830378832,$r$,dfa (short)
Trace,138.0,0.47086460320055795,-1.469105097726976,0.21266643885629286,$r$,dfa (short)
Shuffled,138.0,1.005037114107979,-2.481336722906679,0.06319968497653225,$r$,dfa (short)
Trace,139.0,0.8462052207357,-2.1395653351171573,0.34692061266370117,$r$,dfa (short)
Shuffled,139.0,0.7703489917590004,-1.9924360817666205,0.05700774739438555,$r$,dfa (short)
Trace,140.0,0.42716152348112635,-1.4779876405311902,0.2807055543691557,$r$,dfa (short)
Shuffled,140.0,0.7627936655585493,-2.0291356882371496,0.19656012640924034,$r$,dfa (short)
Trace,141.0,0.18586775735426878,-1.0214210516721154,0.09459436802593177,$r$,dfa (short)
Shuffled,141.0,0.17279497433727117,-1.014946473737321,0.05354845517205699,$r$,dfa (short)
Trace,142.0,0.21471743305569949,-0.8966951837498178,0.058200940905211954,$r$,dfa (short)
Shuffled,142.0,0.5319629931497531,-1.529606528358214,0.03407847320597996,$r$,dfa (short)
Trace,143.0,0.2718451020288447,-1.1909193153901558,0.04202338352587842,$r$,dfa (short)
Shuffled,143.0,0.31955199972584336,-1.0577750922976543,0.04086308097757451,$r$,dfa (short)
Trace,144.0,0.9950636799398672,-2.6782434373161204,0.125120634218539,$r$,dfa (short)
Shuffled,144.0,0.7394388286547005,-2.069528586457887,0.10387683748414706,$r$,dfa (short)
Trace,146.0,0.632812582916558,-1.8751965007852078,0.019151434718183327,$r$,dfa (short)
Shuffled,146.0,0.4586695269084448,-1.4582654053100563,0.021997740337087082,$r$,dfa (short)
Trace,147.0,0.44735256596129136,-1.5037729323392315,0.03595237598134541,$r$,dfa (short)
Shuffled,147.0,0.3440616294050925,-1.2976960717819268,0.02348748580402939,$r$,dfa (short)
Trace,148.0,0.3125352222762274,-1.1487036252916614,0.046977161656107776,$r$,dfa (short)
Shuffled,148.0,0.669831267321237,-1.8081598662559406,0.12168105071723369,$r$,dfa (short)
Trace,149.0,0.47687284057163687,-1.4275132778521522,0.037509744809593355,$r$,dfa (short)
Shuffled,149.0,0.7348538166744021,-1.924744592053846,0.034122830659995475,$r$,dfa (short)
Trace,150.0,0.4927555404031819,-1.5577314496975025,0.04112277254168953,$r$,dfa (short)
Shuffled,150.0,0.5061089570459624,-1.5608991844762066,0.03062008316823576,$r$,dfa (short)
Trace,153.0,0.4360347685727941,-1.3266160291001285,0.005003350319872938,$r$,dfa (short)
Shuffled,153.0,0.4367687329041929,-1.27815313929788,0.0316734183050923,$r$,dfa (short)
Trace,154.0,0.1460512795882599,-0.890274436084407,0.035370312766150484,$r$,dfa (short)
Shuffled,154.0,0.4918634060425336,-1.4906318896361679,0.10895352413902976,$r$,dfa (short)
Trace,155.0,0.5559150651860962,-1.5989694671221906,0.04090992190146441,$r$,dfa (short)
Shuffled,155.0,0.17550695749778908,-0.8724178852218785,0.09875850317755004,$r$,dfa (short)
Trace,156.0,0.6110791792583509,-1.7727501709546947,0.12733587271012753,$r$,dfa (short)
Shuffled,156.0,0.2765412682135448,-1.3200419715343443,0.04810556809025126,$r$,dfa (short)
Trace,157.0,0.2612521542904192,-1.24148974420982,0.01745091023067675,$r$,dfa (short)
Shuffled,157.0,0.4042736007095934,-1.3708865398128491,0.011268416615317767,$r$,dfa (short)
Trace,158.0,0.44311441796727535,-1.602682923722944,0.022411239722906876,$r$,dfa (short)
Shuffled,158.0,0.6286940514355284,-1.9661093917232912,0.0028173179408157575,$r$,dfa (short)
Trace,159.0,0.6191595810792311,-1.8756601953374195,0.11538913173409247,$r$,dfa (short)
Shuffled,159.0,0.6720421774739251,-1.7049542916375575,0.18109792456399423,$r$,dfa (short)
Trace,160.0,0.43775046303540843,-1.379040669717808,0.08960915122382818,$r$,dfa (short)
Shuffled,160.0,0.5144551442440707,-1.4938564411342958,0.10575068419098811,$r$,dfa (short)
Trace,161.0,0.5476895194392841,-1.4948639345525678,0.0534721033942257,$r$,dfa (short)
Shuffled,161.0,0.7772624014335662,-2.0185916374602995,0.050857550225115004,$r$,dfa (short)
