lineage_ID,max_gen,generation,div_and_fold,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate
1,20,0,1.0140250541675753,0.6426499714709187,0.5437996289270212,2.1960384283526215,0.4271929824561404,2.57703688136786,4.7730753097204826,1.4945051701489558
1,20,1,1.0140250541675753,0.6426499714709187,0.5437996289270212,2.1960384283526215,0.4271929824561404,2.57703688136786,4.7730753097204826,1.4945051701489558
1,20,2,1.0140250541675753,0.6426499714709187,0.5437996289270212,2.1960384283526215,0.4271929824561404,2.57703688136786,4.7730753097204826,1.4945051701489558
1,20,3,1.0140250541675753,0.6426499714709187,0.5437996289270212,2.1960384283526215,0.4271929824561404,2.57703688136786,4.7730753097204826,1.4945051701489558
1,20,4,1.0140250541675753,0.6426499714709187,0.5437996289270212,2.1960384283526215,0.4271929824561404,2.57703688136786,4.7730753097204826,1.4945051701489558
1,20,5,1.0140250541675753,0.6426499714709187,0.5437996289270212,2.1960384283526215,0.4271929824561404,2.57703688136786,4.7730753097204826,1.4945051701489558
1,20,6,1.0140250541675753,0.6426499714709187,0.5437996289270212,2.1960384283526215,0.4271929824561404,2.57703688136786,4.7730753097204826,1.4945051701489558
1,20,7,1.0140250541675753,0.6426499714709187,0.5437996289270212,2.1960384283526215,0.4271929824561404,2.57703688136786,4.7730753097204826,1.4945051701489558
1,20,8,1.0140250541675753,0.6426499714709187,0.5437996289270212,2.1960384283526215,0.4271929824561404,2.57703688136786,4.7730753097204826,1.4945051701489558
1,20,9,1.0140250541675753,0.6426499714709187,0.5437996289270212,2.1960384283526215,0.4271929824561404,2.57703688136786,4.7730753097204826,1.4945051701489558
1,20,10,1.0140250541675753,0.6426499714709187,0.5437996289270212,2.1960384283526215,0.4271929824561404,2.57703688136786,4.7730753097204826,1.4945051701489558
1,20,11,1.0140250541675753,0.6426499714709187,0.5437996289270212,2.1960384283526215,0.4271929824561404,2.57703688136786,4.7730753097204826,1.4945051701489558
