label,generation,var,param
Shuffled,133,4.416219617761879,fold_growth
Shuffled,134,4.724534121134739,fold_growth
Shuffled,135,4.905175080341805,fold_growth
Shuffled,136,7.833779697822415,fold_growth
Shuffled,137,7.104290460513601,fold_growth
Shuffled,138,7.220712266524888,fold_growth
Shuffled,139,6.817102799912638,fold_growth
Shuffled,140,6.928437376102566,fold_growth
Shuffled,141,7.803013971123702,fold_growth
Shuffled,142,7.970559588111126,fold_growth
Shuffled,143,7.5580281172153505,fold_growth
Shuffled,144,7.729424623288839,fold_growth
Shuffled,145,8.941476476503393,fold_growth
Shuffled,146,15.911903473312766,fold_growth
Shuffled,147,15.553316379186427,fold_growth
Shuffled,148,18.127904146188627,fold_growth
Shuffled,149,16.1887319280098,fold_growth
Shuffled,150,15.284933116319497,fold_growth
Shuffled,151,16.14383347064661,fold_growth
Shuffled,152,14.762139192679578,fold_growth
Shuffled,153,20.376910709844296,fold_growth
Shuffled,154,20.64191705560202,fold_growth
Shuffled,155,16.638556382067367,fold_growth
Shuffled,156,17.25949845966068,fold_growth
Shuffled,157,18.0920173564716,fold_growth
Shuffled,158,19.038554947100145,fold_growth
Shuffled,159,19.787450322556676,fold_growth
Shuffled,160,18.359609277208484,fold_growth
Shuffled,161,,fold_growth
Shuffled,162,,fold_growth
Shuffled,163,,fold_growth
Shuffled,164,,fold_growth
Shuffled,165,,fold_growth
Shuffled,166,,fold_growth
Shuffled,167,,fold_growth
Shuffled,168,,fold_growth
Shuffled,1,0.001465108565439527,division_ratio
Shuffled,2,0.003698225079728335,division_ratio
Shuffled,3,0.005626028880990449,division_ratio
Shuffled,4,0.0076425161464137165,division_ratio
Shuffled,5,0.01066694721132415,division_ratio
Shuffled,6,0.01337737747605378,division_ratio
Shuffled,7,0.015306758869652824,division_ratio
Shuffled,8,0.017499934543310242,division_ratio
Shuffled,9,0.02146116459945201,division_ratio
Shuffled,10,0.026326752579409998,division_ratio
Shuffled,11,0.031057552391674022,division_ratio
Shuffled,12,0.03496601883109506,division_ratio
Shuffled,13,0.039292194784945424,division_ratio
Shuffled,14,0.04211255138591114,division_ratio
Shuffled,15,0.04466262679068769,division_ratio
Shuffled,16,0.049484842527550046,division_ratio
Shuffled,17,0.056306401216756084,division_ratio
Shuffled,18,0.06080130263530266,division_ratio
Shuffled,19,0.06414727218171493,division_ratio
Shuffled,20,0.07104840576896015,division_ratio
Shuffled,21,0.07591250914906245,division_ratio
Shuffled,22,0.08239453089693707,division_ratio
Shuffled,23,0.0925366197581695,division_ratio
Shuffled,24,0.10015169418068841,division_ratio
Shuffled,25,0.11264494057549378,division_ratio
Shuffled,26,0.11787077593078657,division_ratio
Shuffled,27,0.12074468368074003,division_ratio
Shuffled,28,0.1236771684495613,division_ratio
Shuffled,29,0.13276697355684897,division_ratio
Shuffled,30,0.14690823723212298,division_ratio
Shuffled,31,0.1507585852798821,division_ratio
Shuffled,32,0.15839805261110346,division_ratio
Shuffled,33,0.1562826508302799,division_ratio
Shuffled,34,0.16533770524747288,division_ratio
Shuffled,35,0.16348608627657243,division_ratio
Shuffled,36,0.17582288249035263,division_ratio
Shuffled,37,0.19146435789099508,division_ratio
Shuffled,38,0.20243606245451265,division_ratio
Shuffled,39,0.21386747322948688,division_ratio
Shuffled,40,0.23379193255021175,division_ratio
Shuffled,41,0.2387003150253314,division_ratio
Shuffled,42,0.24518450871391104,division_ratio
Shuffled,43,0.26264374863000456,division_ratio
Shuffled,44,0.27410708336569356,division_ratio
Shuffled,45,0.292230254766088,division_ratio
Shuffled,46,0.30112633157232893,division_ratio
Shuffled,47,0.30342813090951215,division_ratio
Shuffled,48,0.24248807024939087,division_ratio
Shuffled,49,0.2499412006175556,division_ratio
Shuffled,50,0.26040719998359707,division_ratio
Shuffled,51,0.22164935763850344,division_ratio
Shuffled,52,0.22519596539594586,division_ratio
Shuffled,53,0.23522532933993004,division_ratio
Shuffled,54,0.2537132253093065,division_ratio
Shuffled,55,0.25705896998750427,division_ratio
Shuffled,56,0.2715153275571821,division_ratio
Shuffled,57,0.30678113263924184,division_ratio
Shuffled,58,0.38100969813404123,division_ratio
Shuffled,59,0.35307242868179894,division_ratio
Shuffled,60,0.36873039625688475,division_ratio
Shuffled,61,0.36732867022896104,division_ratio
Shuffled,62,0.3739479282787668,division_ratio
Shuffled,63,0.3858704648278612,division_ratio
Shuffled,64,0.42489297731331277,division_ratio
Shuffled,65,0.452154679180558,division_ratio
Shuffled,66,0.48511141220073734,division_ratio
Shuffled,67,0.44772742860287507,division_ratio
Shuffled,68,0.4206743724127685,division_ratio
Shuffled,69,0.3959768763788031,division_ratio
Shuffled,70,0.4065149811349456,division_ratio
Shuffled,71,0.44515472547082446,division_ratio
Shuffled,72,0.44830769706867174,division_ratio
Shuffled,73,0.28940177010659046,division_ratio
Shuffled,74,0.40828984141991637,division_ratio
Shuffled,75,0.44149874155109153,division_ratio
Shuffled,76,0.4500816241172463,division_ratio
Shuffled,77,0.47035324498009223,division_ratio
Shuffled,78,0.4600534586476747,division_ratio
Shuffled,79,0.49958058047029535,division_ratio
Shuffled,80,0.5065903189042145,division_ratio
Shuffled,81,0.5603422959076894,division_ratio
Shuffled,82,0.5363048668041949,division_ratio
Shuffled,83,0.4069345532599846,division_ratio
Shuffled,84,0.4074351746790396,division_ratio
Shuffled,85,0.40723334382666126,division_ratio
Shuffled,86,0.4606516275888443,division_ratio
Shuffled,87,0.4681284950773439,division_ratio
Shuffled,88,0.49945236623325145,division_ratio
Shuffled,89,0.5685902679950994,division_ratio
Shuffled,90,0.5972653250462057,division_ratio
Shuffled,91,0.511756279037798,division_ratio
Shuffled,92,0.5614685816538538,division_ratio
Shuffled,93,0.4849156428822825,division_ratio
Shuffled,94,0.49888024740719467,division_ratio
Shuffled,95,0.5229132948618974,division_ratio
Shuffled,96,0.49131359448161777,division_ratio
Shuffled,97,0.5166457243747098,division_ratio
Shuffled,98,0.5144898257551157,division_ratio
Shuffled,99,0.5854996270499768,division_ratio
Shuffled,100,0.5692089374209731,division_ratio
Shuffled,101,0.561806390348159,division_ratio
Shuffled,102,0.508964485344023,division_ratio
Shuffled,103,0.5120882549361636,division_ratio
Shuffled,104,0.532258429929717,division_ratio
Shuffled,105,0.5336687454853404,division_ratio
Shuffled,106,0.5753310668619865,division_ratio
Shuffled,107,0.5288541977289386,division_ratio
Shuffled,108,0.5524628096472155,division_ratio
Shuffled,109,0.5438902498768846,division_ratio
Shuffled,110,0.546745472375395,division_ratio
Shuffled,111,0.55034237547295,division_ratio
Shuffled,112,0.5770653388975832,division_ratio
Shuffled,113,0.620756065103136,division_ratio
Shuffled,114,0.6433128676636061,division_ratio
Shuffled,115,0.6952347259631547,division_ratio
Shuffled,116,0.5951587954465953,division_ratio
Shuffled,117,0.6112716795977026,division_ratio
Shuffled,118,0.6339659466788171,division_ratio
Shuffled,119,0.6130882741962754,division_ratio
Shuffled,120,0.5900671889885899,division_ratio
Shuffled,121,0.5261985495083016,division_ratio
Shuffled,122,0.5162335744025027,division_ratio
Shuffled,123,0.5276414787660804,division_ratio
Shuffled,124,0.5180450921128626,division_ratio
Shuffled,125,0.5179109576687754,division_ratio
Shuffled,126,0.4906297219519959,division_ratio
Shuffled,127,0.503945444459659,division_ratio
Shuffled,128,0.5302767616677134,division_ratio
Shuffled,129,0.5335843160793207,division_ratio
Shuffled,130,0.5900028759483624,division_ratio
Shuffled,131,0.5256828208028389,division_ratio
Shuffled,132,0.5823093944921914,division_ratio
Shuffled,133,0.5715316847833637,division_ratio
Shuffled,134,0.5919832783295772,division_ratio
Shuffled,135,0.5858925788386369,division_ratio
Shuffled,136,0.980941134709008,division_ratio
Shuffled,137,1.026335609633268,division_ratio
Shuffled,138,1.058468079608596,division_ratio
Shuffled,139,1.0644624012201043,division_ratio
Shuffled,140,1.1273712950815191,division_ratio
Shuffled,141,1.2347528706317001,division_ratio
Shuffled,142,1.1902694592347405,division_ratio
Shuffled,143,1.1518668759647472,division_ratio
Shuffled,144,1.068098033563677,division_ratio
Shuffled,145,1.0963369693332203,division_ratio
Shuffled,146,1.9766950644576657,division_ratio
Shuffled,147,2.2013035262373277,division_ratio
Shuffled,148,2.3822092939685318,division_ratio
Shuffled,149,2.337452817523112,division_ratio
Shuffled,150,2.291602968607145,division_ratio
Shuffled,151,2.4997011943306733,division_ratio
Shuffled,152,2.462720521876193,division_ratio
Shuffled,153,2.5764422365129693,division_ratio
Shuffled,154,2.7275796527677874,division_ratio
Shuffled,155,2.766141491157523,division_ratio
Shuffled,156,2.8220416700069197,division_ratio
Shuffled,157,2.6186270085360714,division_ratio
Shuffled,158,2.531911362009654,division_ratio
Shuffled,159,2.600687132051968,division_ratio
Shuffled,160,2.816967272143638,division_ratio
Shuffled,161,,division_ratio
Shuffled,162,,division_ratio
Shuffled,163,,division_ratio
Shuffled,164,,division_ratio
Shuffled,165,,division_ratio
Shuffled,166,,division_ratio
Shuffled,167,,division_ratio
Shuffled,168,,division_ratio
Shuffled,1,0.5684043862395244,added_length
Shuffled,2,2.1925806714354104,added_length
Shuffled,3,3.0544183650179013,added_length
Shuffled,4,4.2887616594899205,added_length
Shuffled,5,5.254978330552963,added_length
Shuffled,6,6.614026299356469,added_length
Shuffled,7,7.8433534739696364,added_length
Shuffled,8,8.982213252949148,added_length
Shuffled,9,10.207383010396768,added_length
Shuffled,10,11.875618945373898,added_length
Shuffled,11,13.687591893175119,added_length
Shuffled,12,13.929079981655205,added_length
Shuffled,13,15.659624094134314,added_length
Shuffled,14,18.2057565324734,added_length
Shuffled,15,20.18746928548263,added_length
Shuffled,16,21.959822173977514,added_length
Shuffled,17,25.350064643415923,added_length
Shuffled,18,28.159138716930176,added_length
Shuffled,19,30.42646026704912,added_length
Shuffled,20,32.4137505897896,added_length
Shuffled,21,36.25212304670118,added_length
Shuffled,22,38.682887918326365,added_length
Shuffled,23,42.514222808580186,added_length
Shuffled,24,45.69386909209114,added_length
Shuffled,25,49.97589412302923,added_length
Shuffled,26,53.09775272051336,added_length
Shuffled,27,57.19886024126692,added_length
Shuffled,28,62.31729120760817,added_length
Shuffled,29,68.72949959398066,added_length
Shuffled,30,80.01209947823007,added_length
Shuffled,31,83.78777785694116,added_length
Shuffled,32,88.46351796089829,added_length
Shuffled,33,88.58100948009523,added_length
Shuffled,34,93.07401938703623,added_length
Shuffled,35,103.49182430178574,added_length
Shuffled,36,105.7302487052098,added_length
Shuffled,37,104.39692828546528,added_length
Shuffled,38,109.18142003368952,added_length
Shuffled,39,114.76840061917271,added_length
Shuffled,40,116.37653080402784,added_length
Shuffled,41,124.93557374678002,added_length
Shuffled,42,134.96702325177287,added_length
Shuffled,43,135.39043047975898,added_length
Shuffled,44,139.3630915381765,added_length
Shuffled,45,150.17589782419583,added_length
Shuffled,46,161.25504850975253,added_length
Shuffled,47,169.97625181505808,added_length
Shuffled,48,197.82359396704788,added_length
Shuffled,49,205.25210474661316,added_length
Shuffled,50,217.26824711141063,added_length
Shuffled,51,170.25842052717115,added_length
Shuffled,52,187.99438733114965,added_length
Shuffled,53,208.20014575779476,added_length
Shuffled,54,223.52489228220068,added_length
Shuffled,55,231.73336759968436,added_length
Shuffled,56,231.21361120542875,added_length
Shuffled,57,255.59839751906298,added_length
Shuffled,58,293.54442524276396,added_length
Shuffled,59,341.88150926474316,added_length
Shuffled,60,347.93115749797727,added_length
Shuffled,61,364.68163559519655,added_length
Shuffled,62,376.3748858486331,added_length
Shuffled,63,383.54676324833963,added_length
Shuffled,64,410.8237900339733,added_length
Shuffled,65,443.14513976314834,added_length
Shuffled,66,459.14189998994334,added_length
Shuffled,67,510.08728279073375,added_length
Shuffled,68,454.4227226281402,added_length
Shuffled,69,473.18639111389564,added_length
Shuffled,70,481.4473861812957,added_length
Shuffled,71,486.7223505942357,added_length
Shuffled,72,352.43157510692174,added_length
Shuffled,73,239.7425490330443,added_length
Shuffled,74,91.89027644122298,added_length
Shuffled,75,83.40328672453767,added_length
Shuffled,76,84.6862512199598,added_length
Shuffled,77,67.40473658917631,added_length
Shuffled,78,72.21780268282536,added_length
Shuffled,79,69.14734153915352,added_length
Shuffled,80,60.618679823974524,added_length
Shuffled,81,63.68618315885894,added_length
Shuffled,82,65.76955764827339,added_length
Shuffled,83,69.18467940756483,added_length
Shuffled,84,71.64961946447329,added_length
Shuffled,85,65.30269134101452,added_length
Shuffled,86,61.51213422352763,added_length
Shuffled,87,66.87886764739713,added_length
Shuffled,88,62.04041778460129,added_length
Shuffled,89,67.80701463301256,added_length
Shuffled,90,81.99185405541733,added_length
Shuffled,91,81.69314705611633,added_length
Shuffled,92,87.92633952917855,added_length
Shuffled,93,86.5441180029615,added_length
Shuffled,94,92.25400050938015,added_length
Shuffled,95,90.04961499619151,added_length
Shuffled,96,96.2325997507066,added_length
Shuffled,97,100.40359679017037,added_length
Shuffled,98,104.78616957040249,added_length
Shuffled,99,82.22148584141273,added_length
Shuffled,100,92.38359749983165,added_length
Shuffled,101,84.58367664296507,added_length
Shuffled,102,84.27042957979255,added_length
Shuffled,103,92.82095730683841,added_length
Shuffled,104,93.68481001958843,added_length
Shuffled,105,94.39345076340311,added_length
Shuffled,106,96.29027849332219,added_length
Shuffled,107,105.6479590244747,added_length
Shuffled,108,117.99740298415678,added_length
Shuffled,109,124.9969363670412,added_length
Shuffled,110,165.85089975063536,added_length
Shuffled,111,152.76186688789036,added_length
Shuffled,112,153.91524662800964,added_length
Shuffled,113,160.40719646064045,added_length
Shuffled,114,169.568014809214,added_length
Shuffled,115,170.5444365365239,added_length
Shuffled,116,170.96501649317057,added_length
Shuffled,117,169.39609559782957,added_length
Shuffled,118,159.03132265542612,added_length
Shuffled,119,159.8729841586386,added_length
Shuffled,120,168.99664777021098,added_length
Shuffled,121,173.51101978603046,added_length
Shuffled,122,164.65866024197157,added_length
Shuffled,123,169.46724732104292,added_length
Shuffled,124,172.68049465459765,added_length
Shuffled,125,177.11721889622277,added_length
Shuffled,126,179.93073034511744,added_length
Shuffled,127,174.38192178840742,added_length
Shuffled,128,157.76038928931254,added_length
Shuffled,129,172.14963242668532,added_length
Shuffled,130,168.79052382720462,added_length
Shuffled,131,174.3409199302587,added_length
Shuffled,132,185.5592900927213,added_length
Shuffled,133,192.50947689579394,added_length
Shuffled,134,207.2791428490012,added_length
Shuffled,135,214.37402635108774,added_length
Shuffled,136,307.1851037549255,added_length
Shuffled,137,316.8134288776033,added_length
Shuffled,138,318.42754984837745,added_length
Shuffled,139,332.39102213828005,added_length
Shuffled,140,358.32893786977576,added_length
Shuffled,141,384.2012622646032,added_length
Shuffled,142,396.90615032796507,added_length
Shuffled,143,375.81001613772673,added_length
Shuffled,144,409.532709485936,added_length
Shuffled,145,389.51066181205476,added_length
Shuffled,146,89.52886413352658,added_length
Shuffled,147,102.18244764684178,added_length
Shuffled,148,77.64814260429367,added_length
Shuffled,149,93.04482733334848,added_length
Shuffled,150,106.48742067332222,added_length
Shuffled,151,102.66052981990528,added_length
Shuffled,152,118.63169632132738,added_length
Shuffled,153,38.08515510485741,added_length
Shuffled,154,42.247282312534026,added_length
Shuffled,155,58.899847360069074,added_length
Shuffled,156,60.7283124716598,added_length
Shuffled,157,48.87898467177408,added_length
Shuffled,158,44.82275425122155,added_length
Shuffled,159,42.67313388833724,added_length
Shuffled,160,57.411206473491966,added_length
Shuffled,161,,added_length
Shuffled,162,,added_length
Shuffled,163,,added_length
Shuffled,164,,added_length
Shuffled,165,,added_length
Shuffled,166,,added_length
Shuffled,167,,added_length
Shuffled,168,,added_length
Shuffled,1,0.017352482788529303,generationtime
Shuffled,2,0.048656217813194555,generationtime
Shuffled,3,0.08345829945248548,generationtime
Shuffled,4,0.13029979129397734,generationtime
Shuffled,5,0.17192368677833786,generationtime
Shuffled,6,0.24264487450533956,generationtime
Shuffled,7,0.31256404835474594,generationtime
Shuffled,8,0.35658069734004305,generationtime
Shuffled,9,0.42448942287605396,generationtime
Shuffled,10,0.47726375083022793,generationtime
Shuffled,11,0.5822958015724625,generationtime
Shuffled,12,0.6753713633503367,generationtime
Shuffled,13,0.7806285269724987,generationtime
Shuffled,14,0.8926116736272984,generationtime
Shuffled,15,1.0221336760367863,generationtime
Shuffled,16,1.1178108250614343,generationtime
Shuffled,17,1.2491223727635916,generationtime
Shuffled,18,1.4046393590163164,generationtime
Shuffled,19,1.5488008054522922,generationtime
Shuffled,20,1.6553688416171295,generationtime
Shuffled,21,1.8371015938020774,generationtime
Shuffled,22,2.0011697444050376,generationtime
Shuffled,23,2.1239416547106638,generationtime
Shuffled,24,2.3162432443964045,generationtime
Shuffled,25,2.4940850675428976,generationtime
Shuffled,26,2.787527516778522,generationtime
Shuffled,27,2.85657182729551,generationtime
Shuffled,28,2.9046074380165274,generationtime
Shuffled,29,2.908636855313256,generationtime
Shuffled,30,3.1621063829787226,generationtime
Shuffled,31,3.1950652309612977,generationtime
Shuffled,32,3.3839441325848694,generationtime
Shuffled,33,3.5863195639701653,generationtime
Shuffled,34,3.8711355092276136,generationtime
Shuffled,35,4.246008799171842,generationtime
Shuffled,36,4.264190848214286,generationtime
Shuffled,37,4.423518410286382,generationtime
Shuffled,38,4.551116161616161,generationtime
Shuffled,39,4.779620827285922,generationtime
Shuffled,40,5.0293112244897955,generationtime
Shuffled,41,5.321023936170212,generationtime
Shuffled,42,5.801228260869565,generationtime
Shuffled,43,6.24797222222222,generationtime
Shuffled,44,6.57935101010101,generationtime
Shuffled,45,5.756410256410251,generationtime
Shuffled,46,6.271349206349202,generationtime
Shuffled,47,6.870800189393933,generationtime
Shuffled,48,7.373442118226593,generationtime
Shuffled,49,6.7825538461538395,generationtime
Shuffled,50,6.812665384615379,generationtime
Shuffled,51,7.083966450216446,generationtime
Shuffled,52,6.813026315789471,generationtime
Shuffled,53,6.550065359477124,generationtime
Shuffled,54,6.969375000000001,generationtime
Shuffled,55,7.1578492647058845,generationtime
Shuffled,56,7.800906250000002,generationtime
Shuffled,57,7.853880952380957,generationtime
Shuffled,58,7.662147435897444,generationtime
Shuffled,59,7.8983901515151596,generationtime
Shuffled,60,8.2497537878788,generationtime
Shuffled,61,8.45202651515152,generationtime
Shuffled,62,8.852954545454553,generationtime
Shuffled,63,8.773636363636367,generationtime
Shuffled,64,9.266969696969703,generationtime
Shuffled,65,9.87719696969698,generationtime
Shuffled,66,10.04833333333335,generationtime
Shuffled,67,10.690909090909106,generationtime
Shuffled,68,12.173125000000011,generationtime
Shuffled,69,12.300714285714301,generationtime
Shuffled,70,12.419285714285726,generationtime
Shuffled,71,12.792142857142872,generationtime
Shuffled,72,10.26341666666669,generationtime
Shuffled,73,0.8830000000000031,generationtime
Shuffled,74,1.254166666666667,generationtime
Shuffled,75,1.3874999999999966,generationtime
Shuffled,76,1.3772916666666608,generationtime
Shuffled,77,1.2622916666666606,generationtime
Shuffled,78,1.224999999999987,generationtime
Shuffled,79,1.458958333333315,generationtime
Shuffled,80,1.7549999999999824,generationtime
Shuffled,81,1.728958333333314,generationtime
Shuffled,82,1.6739583333333137,generationtime
Shuffled,83,2.0641666666666447,generationtime
Shuffled,84,2.110833333333309,generationtime
Shuffled,85,2.339999999999972,generationtime
Shuffled,86,2.8856249999999672,generationtime
Shuffled,87,3.18229166666663,generationtime
Shuffled,88,3.1622916666666216,generationtime
Shuffled,89,3.684166666666624,generationtime
Shuffled,90,4.082291666666621,generationtime
Shuffled,91,3.9522916666666212,generationtime
Shuffled,92,3.697291666666628,generationtime
Shuffled,93,3.3908333333332976,generationtime
Shuffled,94,3.3906249999999614,generationtime
Shuffled,95,3.4949999999999584,generationtime
Shuffled,96,3.2172916666666285,generationtime
Shuffled,97,3.308958333333297,generationtime
Shuffled,98,3.1041666666666323,generationtime
Shuffled,99,2.9122916666666256,generationtime
Shuffled,100,2.838333333333298,generationtime
Shuffled,101,2.760624999999966,generationtime
Shuffled,102,2.8406249999999726,generationtime
Shuffled,103,2.963958333333315,generationtime
Shuffled,104,2.852291666666655,generationtime
Shuffled,105,2.744166666666658,generationtime
Shuffled,106,2.8574999999999933,generationtime
Shuffled,107,2.8158333333333245,generationtime
Shuffled,108,2.9983333333333277,generationtime
Shuffled,109,3.1356249999999855,generationtime
Shuffled,110,3.057291666666653,generationtime
Shuffled,111,2.9706249999999845,generationtime
Shuffled,112,3.0574999999999783,generationtime
Shuffled,113,2.9674999999999865,generationtime
Shuffled,114,2.9589583333333227,generationtime
Shuffled,115,3.0149999999999895,generationtime
Shuffled,116,2.5739583333333216,generationtime
Shuffled,117,2.7706249999999835,generationtime
Shuffled,118,2.680624999999983,generationtime
Shuffled,119,2.6508333333333147,generationtime
Shuffled,120,2.9974999999999814,generationtime
Shuffled,121,3.329166666666648,generationtime
Shuffled,122,3.260624999999985,generationtime
Shuffled,123,3.317291666666648,generationtime
Shuffled,124,3.544999999999979,generationtime
Shuffled,125,3.9122916666666376,generationtime
Shuffled,126,4.582291666666634,generationtime
Shuffled,127,4.6289583333332995,generationtime
Shuffled,128,4.819999999999964,generationtime
Shuffled,129,4.918958333333293,generationtime
Shuffled,130,4.8622916666666285,generationtime
Shuffled,131,5.265624999999955,generationtime
Shuffled,132,5.789999999999949,generationtime
Shuffled,133,6.14395833333328,generationtime
Shuffled,134,6.653958333333272,generationtime
Shuffled,135,6.9606249999999354,generationtime
Shuffled,136,8.755833333333275,generationtime
Shuffled,137,8.685833333333303,generationtime
Shuffled,138,8.417499999999983,generationtime
Shuffled,139,8.707499999999985,generationtime
Shuffled,140,8.98083333333332,generationtime
Shuffled,141,10.600833333333291,generationtime
Shuffled,142,11.030833333333293,generationtime
Shuffled,143,10.23249999999996,generationtime
Shuffled,144,10.990833333333299,generationtime
Shuffled,145,11.46333333333329,generationtime
Shuffled,146,8.819999999999773,generationtime
Shuffled,147,8.819999999999773,generationtime
