label,generation,cv,var,param
Shuffled,165,,,fold_growth
Shuffled,166,,,fold_growth
Shuffled,167,,,fold_growth
Shuffled,168,,,fold_growth
Shuffled,1,0.074973100375729,0.001465108565439527,division_ratio
Shuffled,2,0.05943593376423281,0.0009245562699320837,division_ratio
Shuffled,3,0.04892671238947651,0.0006251143201100497,division_ratio
Shuffled,4,0.042824985798494045,0.0004776572591508573,division_ratio
Shuffled,5,0.04047833563147323,0.00042667788845296607,division_ratio
Shuffled,6,0.03775537459905997,0.0003715938187792717,division_ratio
Shuffled,7,0.034612015328781096,0.0003123828340745474,division_ratio
Shuffled,8,0.03236729055966358,0.00027343647723922254,division_ratio
Shuffled,9,0.03184437560524959,0.0002649526493759507,division_ratio
Shuffled,10,0.03174522361326589,0.0002632675257940999,division_ratio
Shuffled,11,0.03132874094553744,0.00025667398670804986,division_ratio
Shuffled,12,0.030472620804637425,0.00024281957521593808,division_ratio
Shuffled,13,0.029817852585045004,0.00023249819399375995,division_ratio
Shuffled,14,0.02864620191959954,0.000214859956050567,division_ratio
Shuffled,15,0.027511256936945814,0.00019850056351416757,division_ratio
Shuffled,16,0.027121950457193143,0.00019330016612324237,division_ratio
Shuffled,17,0.027233776655079877,0.00019483183812026334,division_ratio
Shuffled,18,0.026725952255174247,0.00018765834146698357,division_ratio
Shuffled,19,0.02602346971947974,0.00017769327474159255,division_ratio
Shuffled,20,0.026020994393892195,0.00017762101442240043,division_ratio
Shuffled,21,0.025624180121919485,0.0001721372089547902,division_ratio
Shuffled,22,0.025492359214835194,0.00017023663408458067,division_ratio
Shuffled,23,0.025865072676811332,0.0001749274475579763,division_ratio
Shuffled,24,0.02576861690592022,0.00017387446906369522,division_ratio
Shuffled,25,0.026224751014727318,0.00018023190492079004,division_ratio
Shuffled,26,0.0257681107259018,0.0001743650531520512,division_ratio
Shuffled,27,0.025101195505678714,0.00016563056746329223,division_ratio
Shuffled,28,0.024495304514841297,0.00015775149036933826,division_ratio
Shuffled,29,0.02447216893338947,0.00015786798282621758,division_ratio
Shuffled,30,0.024878027095656133,0.00016323137470235883,division_ratio
Shuffled,31,0.024376589272956068,0.00015687677968770247,division_ratio
Shuffled,32,0.024206672976397798,0.00015468559825303072,division_ratio
Shuffled,33,0.023325618952163778,0.00014351023951357183,division_ratio
Shuffled,34,0.023321890344994576,0.00014302569658085888,division_ratio
Shuffled,35,0.022484892779337608,0.00013345802961352846,division_ratio
Shuffled,36,0.022642362165865085,0.00013566580439070415,division_ratio
Shuffled,37,0.022977054634373693,0.00013985709122789992,division_ratio
Shuffled,38,0.02303252761069407,0.00014019117898511955,division_ratio
Shuffled,39,0.0230573038049644,0.00014060977858611887,division_ratio
Shuffled,40,0.02348536467848772,0.00014611995784388226,division_ratio
Shuffled,41,0.023154820888461113,0.0001419989976355333,division_ratio
Shuffled,42,0.02292407195650327,0.0001389934856654821,division_ratio
Shuffled,43,0.023171910326562,0.0001420463756787476,division_ratio
Shuffled,44,0.02312643370833462,0.0001415842372756681,division_ratio
Shuffled,45,0.023320523884219912,0.00014431123692152482,division_ratio
Shuffled,46,0.023117173046138462,0.00014230923042170566,division_ratio
Shuffled,47,0.02271333663569077,0.0001373599506154424,division_ratio
Shuffled,48,0.019947895277828885,0.0001052465582679649,division_ratio
Shuffled,49,0.019818177596089823,0.00010409879242713677,division_ratio
Shuffled,50,0.01982461374343358,0.0001041628799934389,division_ratio
Shuffled,51,0.01791859553279994,8.521697717743316e-05,division_ratio
Shuffled,52,0.017709598797636197,8.328253158134069e-05,division_ratio
Shuffled,53,0.01774375731732965,8.373988228548621e-05,division_ratio
Shuffled,54,0.01806862063526471,8.700727891265659e-05,division_ratio
Shuffled,55,0.017859236554100634,8.49781718966958e-05,division_ratio
Shuffled,56,0.018004823165448703,8.65801427159381e-05,division_ratio
Shuffled,57,0.01881624740987603,9.442324796529481e-05,division_ratio
Shuffled,58,0.020600876097514088,0.00011326090907670661,division_ratio
Shuffled,59,0.019450192021985162,0.00010142844834294716,division_ratio
Shuffled,60,0.019530693460998633,0.00010242511007135681,division_ratio
Shuffled,61,0.019172698640292505,9.871772916661136e-05,division_ratio
Shuffled,62,0.019039949843448194,9.728093867813896e-05,division_ratio
Shuffled,63,0.019030621931564937,9.722107957366136e-05,division_ratio
Shuffled,64,0.019656927468086442,0.000103733637039383,division_ratio
Shuffled,65,0.019956662185090165,0.00010701885897764717,division_ratio
Shuffled,66,0.020362635397309398,0.00011136625624442969,division_ratio
Shuffled,67,0.0192163751322371,9.973879006524283e-05,division_ratio
Shuffled,68,0.018429931018309784,9.09762916117578e-05,division_ratio
Shuffled,69,0.01758400455404391,8.317094651938722e-05,division_ratio
Shuffled,70,0.01755886183334373,8.29622410479481e-05,division_ratio
Shuffled,71,0.018116904765030143,8.83068290955815e-05,division_ratio
Shuffled,72,0.01789787003142403,8.647910823083946e-05,division_ratio
Shuffled,73,0.014106273682786953,5.430695629697701e-05,division_ratio
Shuffled,74,0.01653229835886744,7.455986877646384e-05,division_ratio
Shuffled,75,0.016958691841883103,7.848866516463854e-05,division_ratio
Shuffled,76,0.016915879435294653,7.792271885686442e-05,division_ratio
Shuffled,77,0.01706144154824692,7.933095715636635e-05,division_ratio
Shuffled,78,0.016653807432058885,7.561693929120194e-05,division_ratio
Shuffled,79,0.017138932477294307,8.004816222885608e-05,division_ratio
Shuffled,80,0.017050784824139846,7.915473732878328e-05,division_ratio
Shuffled,81,0.017688040150545682,8.540501385576732e-05,division_ratio
Shuffled,82,0.017087004753422834,7.9759795776948e-05,division_ratio
Shuffled,83,0.01470562110688476,5.9070192083028725e-05,division_ratio
Shuffled,84,0.01454361172939199,5.774308031165514e-05,division_ratio
Shuffled,85,0.014363169370949244,5.6364476654208695e-05,division_ratio
Shuffled,86,0.01511096408367536,6.22838869103362e-05,division_ratio
Shuffled,87,0.015053967529032477,6.184812988206416e-05,division_ratio
Shuffled,88,0.015375306050056388,6.449539853218648e-05,division_ratio
Shuffled,89,0.01621880660909639,7.178263704015884e-05,division_ratio
Shuffled,90,0.01643133438004939,7.373645988224745e-05,division_ratio
Shuffled,91,0.01504328600238789,6.179885026419468e-05,division_ratio
Shuffled,92,0.015590610158288354,6.6336080063073e-05,division_ratio
Shuffled,93,0.014328669830995382,5.6066093523214775e-05,division_ratio
Shuffled,94,0.014380001066936123,5.645996462281544e-05,division_ratio
Shuffled,95,0.014569208049763959,5.7940531286637084e-05,division_ratio
Shuffled,96,0.013972093286350597,5.331093690121736e-05,division_ratio
Shuffled,97,0.014185622617694325,5.4909737950335434e-05,division_ratio
Shuffled,98,0.014009830992807787,5.357036919565977e-05,division_ratio
Shuffled,99,0.01478670282770078,5.973876411080281e-05,division_ratio
Shuffled,100,0.014433073207956346,5.6920893742097146e-05,division_ratio
Shuffled,101,0.014206792413847917,5.507365849898639e-05,division_ratio
Shuffled,102,0.013389275948297455,4.8920077407153054e-05,division_ratio
Shuffled,103,0.013295240647607193,4.826922942182742e-05,division_ratio
Shuffled,104,0.013423191687250894,4.9210283832259336e-05,division_ratio
Shuffled,105,0.013309124546014444,4.8405328388693166e-05,division_ratio
Shuffled,106,0.013688010465355812,5.120426013367622e-05,division_ratio
Shuffled,107,0.013008084109536766,4.619217379063096e-05,division_ratio
Shuffled,108,0.013173920983996565,4.7364781348355424e-05,division_ratio
Shuffled,109,0.012945188291721166,4.57781541854126e-05,division_ratio
Shuffled,110,0.012865161797218813,4.518557622937136e-05,division_ratio
Shuffled,111,0.01278853354415389,4.466702178986701e-05,division_ratio
Shuffled,112,0.01297434794706755,4.6003295511605684e-05,division_ratio
Shuffled,113,0.01334696892010786,4.861430535696898e-05,division_ratio
Shuffled,114,0.013466647570110847,4.9500836231425445e-05,division_ratio
Shuffled,115,0.01388148264656318,5.256973353218562e-05,division_ratio
Shuffled,116,0.012740314766524973,4.4229993716304534e-05,division_ratio
Shuffled,117,0.012807965946415568,4.465422453047691e-05,division_ratio
Shuffled,118,0.012931079970427823,4.553044719037726e-05,division_ratio
Shuffled,119,0.012602495065970413,4.329413700983489e-05,division_ratio
Shuffled,120,0.012264782791329245,4.097688812420783e-05,division_ratio
Shuffled,121,0.01148917845911612,3.5940068950775426e-05,division_ratio
Shuffled,122,0.01128137831928558,3.4683792959049856e-05,division_ratio
Shuffled,123,0.01131932944870718,3.4876163577637854e-05,division_ratio
Shuffled,124,0.011126837298705944,3.369179839443727e-05,division_ratio
Shuffled,125,0.011039140086017179,3.3146301290801516e-05,division_ratio
Shuffled,126,0.01065600466312788,3.0903862556815285e-05,division_ratio
Shuffled,127,0.010709622623096228,3.1244680045859e-05,division_ratio
Shuffled,128,0.01089924784982314,3.23655250041329e-05,division_ratio
Shuffled,129,0.010844686691016242,3.206443819958704e-05,division_ratio
Shuffled,130,0.011312433716589455,3.4911412778009525e-05,division_ratio
Shuffled,131,0.010599370610419212,3.063241191089334e-05,division_ratio
Shuffled,132,0.011065017950891183,3.341996065726529e-05,division_ratio
Shuffled,133,0.010877045306162186,3.2310005358322456e-05,division_ratio
Shuffled,134,0.01098732468395359,3.2968549695342826e-05,division_ratio
Shuffled,135,0.01084563663179258,3.214774095136573e-05,division_ratio
Shuffled,136,0.013945293937913989,5.303531221393898e-05,division_ratio
Shuffled,137,0.01415547454913922,5.468248759301287e-05,division_ratio
Shuffled,138,0.014277123253222243,5.558013440498822e-05,division_ratio
Shuffled,139,0.014216500244065318,5.5093545945867476e-05,division_ratio
Shuffled,140,0.014516632396584822,5.751894362660845e-05,division_ratio
Shuffled,141,0.015082489869468597,6.210718126008248e-05,division_ratio
Shuffled,142,0.014706871820492249,5.9029431622433175e-05,division_ratio
Shuffled,143,0.014364151837843198,5.6328763067375136e-05,division_ratio
Shuffled,144,0.0137369212497842,5.150935732849531e-05,division_ratio
Shuffled,145,0.013820003716281292,5.214444562821517e-05,division_ratio
Shuffled,146,0.018481025691695976,9.273292664935582e-05,division_ratio
Shuffled,147,0.019373065646815627,0.00010186975455769935,division_ratio
Shuffled,148,0.020009592024166446,0.00010875681583128713,division_ratio
Shuffled,149,0.01969141720866657,0.00010528592484676833,division_ratio
Shuffled,150,0.019373915926272238,0.00010184902082698431,division_ratio
Shuffled,151,0.020098239884254996,0.00010963120890884917,division_ratio
Shuffled,152,0.019809320088608064,0.00010659282037206471,division_ratio
Shuffled,153,0.020129043835361543,0.00011006203752885507,division_ratio
Shuffled,154,0.0205818099159279,0.00011501010510911619,division_ratio
Shuffled,155,0.020609584677119774,0.00011513596217096865,division_ratio
Shuffled,156,0.020686597229451934,0.00011596160708443842,division_ratio
Shuffled,157,0.019807385615713557,0.00010623664280644572,division_ratio
Shuffled,158,0.019356650120749844,0.00010142250288453991,division_ratio
Shuffled,159,0.01949434612723243,0.00010287121284964882,division_ratio
Shuffled,160,0.02017400624330783,0.00011003778406811185,division_ratio
Shuffled,161,,,division_ratio
Shuffled,162,,,division_ratio
Shuffled,163,,,division_ratio
Shuffled,164,,,division_ratio
Shuffled,165,,,division_ratio
Shuffled,166,,,division_ratio
Shuffled,167,,,division_ratio
Shuffled,168,,,division_ratio
Shuffled,1,0.2854137915662795,0.5684043862395244,added_length
Shuffled,2,0.27772532854709014,0.5481451678588526,added_length
Shuffled,3,0.2182473846028858,0.3393798183353225,added_length
Shuffled,4,0.1940332516685115,0.26804760371812003,added_length
Shuffled,5,0.17245142582630232,0.21019913322211853,added_length
Shuffled,6,0.16065875579218902,0.18372295275990194,added_length
Shuffled,7,0.15025040190999045,0.16006843824427833,added_length
Shuffled,8,0.14088839683962784,0.14034708207733043,added_length
Shuffled,9,0.13349025417115845,0.12601707420242925,added_length
Shuffled,10,0.1298747552946114,0.11875618945373899,added_length
Shuffled,11,0.12710473539230238,0.11312059415847205,added_length
Shuffled,12,0.11825093387498437,0.09672972209482782,added_length
Shuffled,13,0.11584882510126453,0.0926604975984279,added_length
Shuffled,14,0.11639063248028682,0.09288651292078265,added_length
Shuffled,15,0.1149294099255801,0.08972208571325614,added_length
Shuffled,16,0.11243842846829848,0.08578055536709966,added_length
Shuffled,17,0.11387515003431743,0.08771648665541842,added_length
Shuffled,18,0.11338066552542729,0.08691092196583389,added_length
Shuffled,19,0.11161845117128417,0.0842838234544297,added_length
Shuffled,20,0.10937998397294782,0.08103437647447399,added_length
Shuffled,21,0.1102654863761339,0.08220436065011605,added_length
Shuffled,22,0.10871122937256682,0.0799233221453024,added_length
Shuffled,23,0.10887070706417812,0.08036715086688126,added_length
Shuffled,24,0.1079952041464602,0.07932963384043602,added_length
Shuffled,25,0.10863389015167124,0.07996143059684675,added_length
Shuffled,26,0.10759691095729101,0.07854697148004937,added_length
Shuffled,27,0.10743374276189005,0.07846208537896697,added_length
Shuffled,28,0.10830863875808205,0.07948634082603084,added_length
Shuffled,29,0.10952744257412741,0.08172354291793184,added_length
Shuffled,30,0.1145089714057407,0.08890233275358897,added_length
Shuffled,31,0.11412980002745854,0.08718811431523532,added_length
Shuffled,32,0.11345025364894333,0.08639015425868973,added_length
Shuffled,33,0.10947926166287603,0.08134160650146488,added_length
Shuffled,34,0.10920650168794566,0.08051385760124243,added_length
Shuffled,35,0.11192104838235599,0.08448312187900878,added_length
Shuffled,36,0.11107835225316072,0.08158198202562483,added_length
Shuffled,37,0.10660435380240181,0.07625780006242897,added_length
Shuffled,38,0.10605704668020684,0.07561040168538052,added_length
Shuffled,39,0.10591240421224203,0.07545588469373622,added_length
Shuffled,40,0.1043535509852749,0.0727353317525174,added_length
Shuffled,41,0.10551743706487667,0.0743221735554908,added_length
Shuffled,42,0.10720575713460413,0.07651191794318189,added_length
Shuffled,43,0.10437052302588497,0.07322359679813899,added_length
Shuffled,44,0.10354404775568377,0.07198506794327297,added_length
Shuffled,45,0.10621527753914418,0.07416093719713376,added_length
Shuffled,46,0.10742183312184483,0.07620748984392844,added_length
Shuffled,47,0.10795752984113656,0.0769471488524482,added_length
Shuffled,48,0.11359041472844289,0.08586093488153122,added_length
Shuffled,49,0.11349862664080106,0.0854860911064611,added_length
Shuffled,50,0.11458458060078304,0.08690729884456423,added_length
Shuffled,51,0.09914945485641012,0.0654588314214422,added_length
Shuffled,52,0.10162117897247394,0.06952455152779202,added_length
Shuffled,53,0.10494317898777279,0.07411895541395326,added_length
Shuffled,54,0.1063901082853774,0.07665462698292205,added_length
Shuffled,55,0.10600480692207206,0.07660607193377995,added_length
Shuffled,56,0.10498862153845728,0.07372883010377192,added_length
Shuffled,57,0.10831328714808025,0.07866986688798494,added_length
Shuffled,58,0.11421974042380413,0.08726053069047679,added_length
Shuffled,59,0.121568703252681,0.0982135907109288,added_length
Shuffled,60,0.12068123840922577,0.09664754374943815,added_length
Shuffled,61,0.12139917296115814,0.09800635194711008,added_length
Shuffled,62,0.12155662593601275,0.09791230120932176,added_length
Shuffled,63,0.12091020236127104,0.0966356168426152,added_length
Shuffled,64,0.1230670192547602,0.10029877686376301,added_length
Shuffled,65,0.1257369142870146,0.10488642361257948,added_length
Shuffled,66,0.12621200929618656,0.10540447658171335,added_length
Shuffled,67,0.1311688070290684,0.1136304929362294,added_length
Shuffled,68,0.11877911735980598,0.09827481025695077,added_length
Shuffled,69,0.11782794391953325,0.0993880258588313,added_length
Shuffled,70,0.11718267872591578,0.09825456860842767,added_length
Shuffled,71,0.1162333807926715,0.09655273766995354,added_length
Shuffled,72,0.10209685213112744,0.0679844859388352,added_length
Shuffled,73,0.08550898481804937,0.044988280921944845,added_length
Shuffled,74,0.054017326207078595,0.01678054719525621,added_length
Shuffled,75,0.05095772160307236,0.014827250973251145,added_length
Shuffled,76,0.050603426347453705,0.014661747094868375,added_length
Shuffled,77,0.04446661488071483,0.0113686518112964,added_length
Shuffled,78,0.045534298958841035,0.011870118784159315,added_length
Shuffled,79,0.04385654648977785,0.01107952916826687,added_length
Shuffled,80,0.04055390139687617,0.009471668722496005,added_length
Shuffled,81,0.04118548831661752,0.009706779935811453,added_length
Shuffled,82,0.041454343569400344,0.009781314343883598,added_length
Shuffled,83,0.04167528473251791,0.010042775353108557,added_length
Shuffled,84,0.04189451275644555,0.010154424527277963,added_length
Shuffled,85,0.03941549183402778,0.00903843478768368,added_length
Shuffled,86,0.03774400941091083,0.008316946217350954,added_length
Shuffled,87,0.03894340886431953,0.00883589214525,added_length
Shuffled,88,0.037217987671961654,0.00801141758582142,added_length
Shuffled,89,0.03841240018630138,0.008560410886632048,added_length
Shuffled,90,0.04165329743677815,0.010122451117952782,added_length
Shuffled,91,0.04119477667615978,0.009865130667324756,added_length
Shuffled,92,0.04231849040647996,0.010388272628683649,added_length
Shuffled,93,0.041467350355861216,0.01000625713989613,added_length
Shuffled,94,0.042359631404631976,0.01044069720567904,added_length
Shuffled,95,0.041434927980512425,0.009977796675478278,added_length
Shuffled,96,0.04243835463438594,0.010441905354894372,added_length
Shuffled,97,0.04298438800550483,0.010671016770131811,added_length
Shuffled,98,0.043483289996375414,0.010910679880300126,added_length
Shuffled,99,0.03810088478533017,0.008389091505092617,added_length
Shuffled,100,0.03992382266804076,0.009238359749983138,added_length
Shuffled,101,0.03775810616061086,0.008291704405741097,added_length
Shuffled,102,0.0374245970950325,0.008099810609361059,added_length
