div_and_fold,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,dataset,trap_ID,trace,lineage_ID,generation
,0.6959818617488471,,2.2382251448995927,0.55,2.535636893662865,4.7738620385624575,1.2654215668160855,NL,1,A,1.0,0.0
0.3650917500871257,0.6530259593766359,0.5590769323100634,2.134860816765649,0.5,2.668956143790964,4.803816960556613,1.3060519187532718,NL,1,A,1.0,1.0
0.39695752544530727,0.7542528928322002,0.5262923473249694,2.5438416448975407,0.6499999999999999,2.5282121042908403,5.072053749188381,1.1603890658956928,NL,1,A,1.0,2.0
0.33411670294789153,0.6368505522267246,0.5246391037578043,2.0866827887312254,0.5499999999999998,2.6609977331856034,4.747680521916829,1.1579100949576815,NL,1,A,1.0,3.0
0.4322737118767185,0.8271755492413977,0.5225900502899977,2.8672685000947213,0.6999999999999993,2.481090602709358,5.348359102804079,1.1816793560591408,NL,1,A,1.0,4.0
0.33401935068814353,0.6615009762441877,0.5049415838879171,2.1615285055130955,0.4499999999999993,2.7006089165712512,4.862137422084347,1.4700021694315306,NL,1,A,1.0,5.0
0.38839748393726786,0.7303843494414342,0.5317713669991658,2.436926667902826,0.5499999999999998,2.585545463479593,5.022472131382419,1.3279715444389717,NL,1,A,1.0,6.0
0.36098502849725383,0.6692204814431316,0.5394112082744575,2.2386251066051774,0.5,2.709177760913781,4.947802867518958,1.3384409628862632,NL,1,A,1.0,7.0
0.40432420663300145,0.8218396807222442,0.4919745494372767,2.8255912275108934,0.7999999999999998,2.434193086452105,5.2597843139629985,1.0272996009028055,NL,1,A,1.0,8.0
0.3837141146217514,0.6923523134466356,0.5542180002426278,2.6082979703628193,0.6500000000000004,2.915067144192115,5.5233651145549345,1.0651574053025157,NL,1,A,1.0,9.0
0.4736923566819513,0.8816578735092684,0.5372745720474436,3.856247754276085,0.9000000000000004,2.9675636281842817,6.823811382460367,0.9796198594547423,NL,1,A,1.0,10.0
0.2873108031099322,0.5438925278607462,0.5282492190874387,2.2763712400945812,0.5,3.6046730339846644,5.881044274079246,1.0877850557214923,NL,1,A,1.0,11.0
0.3773117571085302,0.6820657973565407,0.5531896754988516,2.8260729549813353,0.5999999999999996,3.253332973572277,6.079405928553612,1.1367763289275685,NL,1,A,1.0,12.0
0.2987679913098157,0.5602152471188987,0.533309282184542,2.125751020562552,0.5,3.242203611865376,5.367954632427928,1.1204304942377974,NL,1,A,1.0,13.0
0.36728443224112745,0.6448376790302116,0.569576568158201,2.4373320771965354,0.5499999999999989,3.0574611775672165,5.494793254763752,1.1724321436912961,NL,1,A,1.0,14.0
0.4061384361111482,0.7457209303786068,0.5446252338726089,2.9640060590871458,0.6500000000000004,2.992603061457342,5.9566091205444875,1.1472629698132406,NL,1,A,1.0,15.0
0.36511868261495983,0.6886333197255013,0.530207691316042,2.711350640001883,0.5,3.1582399698759716,5.8695906098778545,1.3772666394510027,NL,1,A,1.0,16.0
