dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,16.0,[ 5  7  9 11 13 15 17 19 21 23 25],"[0.025373153934815, 0.03797002495034596, 0.04492659967544162, 0.05331577444173739, 0.05967159714693135, 0.064518160567374, 0.06718433521606548, 0.069379168818459, 0.07129619619461207, 0.07147818798292509, 0.07275933137288507]","[0.02987101 0.03686446 0.0431364  0.04890231 0.05428594 0.05936653
 0.06419861 0.06882167 0.07326551 0.07755324 0.08170327]",$f_n e^{\phi_{n}}$,dfa (short)
Trace,16.0,[ 5  7  9 11 13 15 17 19 21 23 25],"[0.04586077089791492, 0.05969182429025477, 0.06847226064802504, 0.071241966110983, 0.07479164867331523, 0.07755862077261755, 0.07823940812069333, 0.07984972542437258, 0.08116606045084279, 0.0805680304547605, 0.08052592522905326]","[0.05249803 0.05834315 0.06312965 0.06723204 0.0708498  0.07410324
 0.07707111 0.0798081  0.08235388 0.08473829 0.08698433]",$f_n e^{\phi_{n}}$,mean (short)
Shuffled,16.0,[ 5  7  9 11 13 15 17 19 21 23 25],"[0.02884313011079399, 0.04212917717535962, 0.04663111251146168, 0.052850967905739635, 0.05782286160309248, 0.06112925455972197, 0.06391582773444457, 0.06765595852731461, 0.06967258906324555, 0.0722636100888749, 0.0733860629569089]","[0.03285156 0.03937122 0.04507162 0.05021039 0.05493243 0.05932899
 0.06346198 0.06737574 0.07110332 0.07467017 0.07809636]",$f_n e^{\phi_{n}}$,dfa (short)
Shuffled,16.0,[ 5  7  9 11 13 15 17 19 21 23 25],"[0.050785763409479656, 0.06307459375544097, 0.06936655053649854, 0.07541414484142198, 0.0818823734883764, 0.08525150002536186, 0.08914595297317644, 0.09398292324245493, 0.09679312483292908, 0.10018021834547763, 0.10177887168525351]","[0.0534151  0.06149556 0.06831869 0.07430651 0.07968962 0.08460994
 0.08916192 0.09341212 0.09740945 0.10119108 0.10478599]",$f_n e^{\phi_{n}}$,mean (short)
Trace,17.0,[5 7 9],"[0.043733828322011996, 0.04513011763802849, 0.05642684633235028]",[0.04233981 0.04868227 0.05403187],$f_n e^{\phi_{n}}$,dfa (short)
Trace,17.0,[5 7 9],"[0.06438320668666957, 0.06748699868188424, 0.07572745484495076]",[0.0635536  0.06956545 0.07442389],$f_n e^{\phi_{n}}$,mean (short)
Shuffled,17.0,[5 7 9],"[0.04326206770571961, 0.049758621747230246, 0.06780709935296529]",[0.04184873 0.05377818 0.06485782],$f_n e^{\phi_{n}}$,dfa (short)
Shuffled,17.0,[5 7 9],"[0.06652551895047251, 0.07148019162979403, 0.08240129387346325]",[0.06557806 0.07391899 0.08083388],$f_n e^{\phi_{n}}$,mean (short)
Trace,18.0,[5 7 9],"[0.036447691947412604, 0.040634374864258645, 0.04962027961278644]",[0.03575413 0.04250191 0.0483602 ],$f_n e^{\phi_{n}}$,dfa (short)
Trace,18.0,[5 7 9],"[0.05373220750518975, 0.05899751828178165, 0.06257071313200963]",[0.05382825 0.05875161 0.0627205 ],$f_n e^{\phi_{n}}$,mean (short)
Shuffled,18.0,[5 7 9],"[0.03711985314518746, 0.04186850270086138, 0.05299449713914969]",[0.03625354 0.04424603 0.05134519],$f_n e^{\phi_{n}}$,dfa (short)
