time division length width area intensity CMx CMy
0 0 56.1586 11.4497 643 58.3888 157.748 512.736
1 0 56.1603 11.9123 669 58.4559 157.439 510.578
2 0 59.1185 12.1451 718 57.9471 157.684 510.742
3 0 60.1935 11.9116 717 58.2524 157.598 509.682
4 0 62.1697 11.9994 746 58.0536 156.925 510.783
5 0 62.3294 10.7975 673 59.5646 157.306 511.538
6 0 63.0851 11.6509 735 58.683 156.981 511.32
7 0 64.1946 11.73 753 59.0226 156.555 508.849
8 0 70.1346 13.1747 924 56.5606 156.249 509.65
9 0 68.0877 12.3664 842 58.3515 157.131 508.958
10 0 68.2756 10.6334 726 61.2576 156.379 507.358
11 0 74.2001 13.3154 988 57.7409 156.78 506.609
12 0 72.197 11.7872 851 60.3126 156.739 507.825
13 0 74.0939 13.4829 999 58.6096 156.487 506.316
14 0 75.2383 11.9487 899 60.594 155.627 507.16
15 0 77.1554 12.4035 957 61.3218 156.241 505.648
16 0 78.1329 10.8661 849 63.3345 156.118 507.304
17 1 41.0625 11.7869 484 59.4504 156.045 524.746
18 0 41.0456 9.89145 406 62.7783 156.18 525.677
19 0 42.0332 10.5393 443 63.7765 155.901 522.944
20 0 42.0533 11.961 503 64.0417 156.147 521.529
21 0 43.0593 10.9849 473 65.8309 155.903 521.571
22 0 46.0544 12.1595 560 63.4464 156.184 521.65
23 0 45.0279 10.8155 487 66.6899 156.14 519.717
24 0 48.0638 12.2962 591 65.1404 156.641 520.11
25 0 50.0596 11.9657 599 65.0417 156.568 520.461
26 0 50.1144 10.6556 534 67.4326 156.734 521.734
27 0 52.0743 12.0981 630 66.3587 156.703 519.94
28 0 52.035 10.8965 567 69.134 156.471 518.894
29 0 51.0884 11.2354 574 69.2909 156.666 519.16
30 0 54.0561 11.5621 625 69.0416 156.504 517.472
31 0 54.0333 11.3634 614 68.8844 157.283 518.251
32 0 58.1176 12.0101 698 68.3381 156.544 517.036
33 0 58.0356 11.717 680 69.5485 157 517.185
34 0 60.1361 12.2888 739 69.3789 158.135 514.391
35 0 60.0405 11.1924 672 71.5729 158.085 516.129
36 0 65.1207 13.928 907 67.6759 158.344 513.739
37 0 64.097 11.0146 706 73.0382 157.805 511.082
38 0 67.0472 11.0221 739 73.3112 158.445 512.333
39 0 67.0316 11.6363 780 73.2103 157.819 511.809
40 0 70.0379 12.0363 843 73.4816 158.268 509.177
41 0 71.0789 11.8178 840 74.0738 158.06 509.188
42 0 73.1084 12.6935 928 73.7737 158.166 508.097
43 0 76.0303 11.5875 881 76.5687 158.528 507.077
44 0 79.0479 12.9415 1023 74.61 158.221 505.796
45 0 83.0737 14.0117 1164 72.1246 158.21 506.846
46 0 84.0425 13.636 1146 73.5323 158.241 506.742
47 0 85.0793 12.7528 1085 76.4406 158.23 502.54
48 0 88.1225 11.5748 1020 77.2912 158.926 505.49
49 0 90.21 12.7259 1148 77.4181 158.292 501.78
50 0 92.1391 13.1866 1215 76.9276 158.197 501.471
51 1 46.0845 12.3686 570 74.0965 158.626 523.921
52 0 48.029 11.264 541 75.671 158.007 523.226
53 0 49.0175 11.8325 580 75.4621 158.219 521.672
54 0 51.0662 11.6124 593 75.2917 158.32 521.008
55 0 52.0776 12.6734 660 74.1833 158.389 519.802
56 0 52.0876 12.0566 628 76.3965 158.618 517.768
57 0 53.0954 11.8654 630 76 158.757 519.324
58 0 56.0757 13.0716 733 74.1774 158.262 518.43
59 0 57.0652 11.5832 661 75.2678 158.525 518.637
60 0 60.0593 11.6885 702 75.5883 158.296 516.35
61 0 62.0313 13.0418 809 74.157 158.329 514.244
62 0 61.1022 10.7197 655 77.0855 158.478 516.505
63 0 67.0703 13.7617 923 72.0628 157.767 513.502
64 0 67.0798 13.1783 884 74.1584 158.155 510.407
65 0 70.1282 11.4932 806 75.1762 158.489 512.799
66 0 72.2312 11.6709 843 76.1815 157.808 509.268
67 0 75.0816 11.7339 881 75.2316 158.326 508.995
68 0 76.0878 11.3553 864 76.9294 158.056 506.597
69 1 42.0327 11.6338 489 73.3988 158.237 523.708
70 0 43.0209 10.0416 432 76.0972 158.583 524.525
71 0 46.0935 11.4333 527 72.2486 158.378 523.472
72 0 44.1331 10.423 460 75.7261 158.887 523.002
73 0 47.0284 11.6313 547 72.1024 158.353 522.638
74 0 47.0541 11.0086 518 73.4073 158.042 522.137
75 0 49.2123 12.2327 602 70.5714 157.832 520.889
76 0 52.0528 12.4105 646 69.6904 157.916 519.008
77 0 53.1597 11.8887 632 70.6946 157.66 516.748
78 0 54.1165 12.0111 650 69.3723 157.046 518.117
79 0 55.1605 10.9317 603 71.4859 157.842 515.688
80 0 56.0662 11.0762 621 71.1047 157.765 514.775
81 0 59.0321 10.8246 639 70.964 158.124 514.975
82 0 61.1582 11.3803 696 69.5819 158.428 515.029
83 0 62.1568 11.648 724 70.2307 158.548 511.119
84 0 65.1622 12.3078 802 68.9339 157.739 511.468
85 0 66.0648 11.8066 780 69.1859 158.008 510.322
86 0 70.0987 13.0388 914 66.5733 158.221 510.442
87 0 71.2148 11.8374 843 70.1625 159.023 508.451
88 0 73.1141 11.2701 824 70.8313 157.965 507.076
89 0 73.1336 12.1422 888 70.6926 158.211 504.857
90 0 76.1422 11.3735 866 71.6178 158.249 505.465
91 0 79.1734 11.7716 932 70.1899 158.789 506.426
92 1 42.018 9.51972 400 70.6775 158.32 522.915
93 0 41.0557 10.912 448 69.9375 158.123 521.408
94 0 45.0283 11.1707 503 68.2326 158.563 522.056
95 0 45.0718 11.4484 516 68.6841 159.05 519.655
96 0 44.1403 9.99087 441 72.1701 158.941 518.472
97 0 46.1119 11.2769 520 69.8846 158.673 518.54
98 0 49.1178 11.4419 562 69.2544 158.738 518.247
99 0 51.1438 12.2204 625 67.6816 157.984 517.726
