time division length width area intensity CMx CMy
0 0 34.0096 9.17387 312 68.5641 590.26 513.093
1 0 32.0123 10.2461 328 67.9085 588.732 512.762
2 0 34.0067 9.46873 322 68.1273 589.071 514.28
3 0 37.0264 10.2629 380 66.5342 588.45 513.139
4 0 37.0294 11.5314 427 65.0585 588.841 512.583
5 0 38.0094 11.6024 441 66.4195 588.721 510.778
6 0 38.0462 11.3546 432 65.463 588.884 512.062
7 0 40.0263 12.142 486 64.965 588.362 512.195
8 0 40.0302 12.3657 495 65.6081 588.952 511.18
9 0 42.028 12.3251 518 65.5927 588.685 512.712
10 0 41.0551 11.8865 488 66.2869 588.371 511.986
11 0 41.0498 10.4507 429 68.8159 588.221 512.326
12 0 44.0291 12.5826 554 65.8249 588.659 511.668
13 0 46.0707 12.7196 586 65.4044 588.761 510.411
14 0 46.02 13.0595 601 65.9235 588.409 510.266
15 0 47.0512 13.6447 642 65.0607 588.816 510.604
16 0 47.0501 11.7959 555 67.9838 588.148 510.474
17 0 49.0339 12.0733 592 67.5726 587.843 509.573
18 0 51.0615 13.9636 713 64.3352 587.811 509.184
19 0 51.0268 12.9148 659 66.1775 587.674 508.246
20 0 52.0762 11.8864 619 67.8821 588.691 506.976
21 0 56.0336 14.063 788 63.8185 588.495 507.966
22 0 56.0822 13.1949 740 65.3149 588.134 505.991
23 0 57.056 11.9356 681 67.3612 587.83 506.016
24 0 59.0993 13.232 782 65.9271 587.82 504.826
25 0 59.0346 13.7716 813 65.8954 588.146 504.729
26 0 61.047 12.7607 779 68.1194 588.253 501.777
27 0 64.0517 14.3166 917 65.6838 587.995 502.401
28 0 66.0417 12.7798 844 67.9953 588.185 501.749
29 0 67.0751 13.3731 897 68.0156 588.085 499.889
30 0 69.1085 12.9072 892 68.8946 588.731 500.238
31 0 70.136 13.5023 947 68.8173 588.969 496.771
32 0 74.1954 13.2623 984 68.9461 588.148 496.187
33 0 74.1954 13.2353 982 149.578 588.149 496.206
34 0 79.0714 13.4562 1064 68.3008 589.11 495.194
35 0 81.0445 12.9682 1051 70.019 589.638 493.114
36 0 83.1121 14.0894 1171 68.2186 589.484 493.318
37 0 85.1101 13.2417 1127 69.6211 589.49 492.742
38 0 87.0967 12.6756 1104 70.7618 590.101 491.524
39 0 90.0622 13.3019 1198 70.2379 589.607 488.504
40 0 92.0785 13.5645 1249 69.9239 589.905 487.552
41 0 95.2305 14.8272 1412 67.9235 589.601 485.736
42 0 91.1569 12.2317 1115 73.9534 589.911 490.043
43 1 142.819 12.6243 1803 72.6667 590.093 466.525
44 0 142.116 7.66275 1089 70.8613 590.01 470.329
45 1 79.2953 16.4196 1302 52.1075 589.897 496.557
46 0 72.5243 17.0426 1236 54.0922 589.646 498.923
47 0 71.7003 13.4448 964 60.8382 589.69 502.326
48 0 66.1852 22.4975 1489 52.0907 589.907 496.478
49 0 65.2481 22.2535 1452 54.1315 589.862 498.442
50 0 65.2503 16.1225 1052 62.347 589.468 501.352
51 0 64.0969 15.6326 1002 64.505 589.929 502.228
52 0 64.041 15.1622 971 66.4737 590.114 500.728
53 0 66.1279 14.3207 947 68.2249 590.395 502.717
54 0 68.1472 14.4687 986 67.999 590.458 499.943
