time division length width area intensity CMx CMy
0 0 37.4025 14.9455 559 48.6154 416.451 493.692
1 0 37.1688 10.3313 384 54.3516 416.76 495.966
2 0 36.1331 9.38198 339 55.1504 417.1 495.755
3 0 37.2242 10.2621 382 53.8717 416.28 496.424
4 0 37.2616 9.09784 339 56.3687 415.97 497.646
5 0 39.1136 11.2493 440 52.0432 415.543 494.893
6 0 36.0424 7.99059 288 57.9062 415.722 496.656
7 0 38.1063 11.5466 440 53.2045 415.245 498.818
8 0 39.0924 18.5714 726 37.9931 413.977 497.424
9 0 37.0643 11.4396 424 54.842 415.547 498.292
10 0 37.0927 16.2566 603 47.8143 414.99 497.25
11 0 37.0927 16.3375 606 72.429 415.03 497.257
12 0 36.1714 10.7267 388 56.4897 415.387 500.526
13 0 37.2062 13.8686 516 50.8895 414.64 498.434
14 0 39.1715 12.7899 501 50.6766 414.583 496.25
15 0 38.1712 11.658 445 53.9124 414.485 500.333
16 0 38.5416 10.1189 390 57.0051 414.7 500.018
17 0 38.2186 10.3614 396 56.3232 415.015 500.346
18 0 38.393 8.59531 330 56.9091 415.261 499.661
19 0 38.3594 11.0794 425 54.1624 415.235 501.087
20 0 38.1719 10.2431 391 54.2916 414.386 497.23
21 0 38.324 10.8809 417 54.8249 414.837 500.448
22 0 39.4936 11.2677 445 52.9258 413.721 498.843
23 0 38.1926 9.66156 369 55.7968 414.385 499.401
24 0 38.4163 11.5576 444 51.8491 414.331 497.311
25 0 39.209 16.8074 659 46.5068 413.684 495.329
26 0 39.1875 13.7033 537 49.7579 414.819 497.156
27 0 39.7864 13.6981 545 49.7615 413.745 495.631
28 0 38.0631 12.2954 468 52.0021 414.233 497.397
29 0 38.1159 11.8586 452 51.8518 414.535 499.465
30 0 36.345 10.703 389 53.7506 414.635 499.925
31 0 39.4022 14.6185 576 48.0069 413.752 498.792
32 0 39.0667 13.8737 542 48.3801 414.175 498.341
33 0 38.0485 9.22507 351 54.6695 414.14 500.151
34 0 39.7462 11.4225 454 50.9956 413.883 499.941
35 0 38.2343 9.88642 378 53.8624 414.243 501.376
36 0 41.7109 14.121 589 47.5756 413.324 498.487
37 0 38.1656 12.9436 494 50.419 413.725 496.964
38 0 39.3039 12.9758 510 50.7216 413.961 498.373
39 0 39.1802 12.4808 489 50.3599 413.155 497.517
40 0 40.365 11.2474 454 53.4317 413.156 499.383
41 0 39.573 13.0897 518 49.4961 412.448 495.156
42 0 40.2779 10.9738 442 52.8213 413.67 497.846
43 0 39.0805 9.9538 389 54.6838 413.879 499.005
44 0 40.1198 15.03 603 47.0464 413.484 495.766
45 0 41.2254 11.7646 485 50.134 413.915 498.732
46 0 40.255 18.4325 742 43.6429 412.505 494.247
47 0 39.2416 10.7539 422 52.5284 414.308 499.377
48 0 40.2286 13.8707 558 48.4176 413.622 497.065
49 0 38.1401 11.7986 450 49.9711 413.889 497.042
50 0 36.1055 10.9402 395 53.2506 413.947 501.382
51 0 39.076 10.7227 419 51.3508 413.427 495.974
52 0 39.6924 10.9089 433 51.9861 413.492 498.485
