time division length width area intensity CMx CMy
0 0 52.164 13.4 699 79.5207 56.3104 479.2
1 0 53.153 13.5082 718 80.0432 56.032 476.085
2 0 55.2303 13.8692 766 78.5131 56.1997 479.022
3 0 55.1858 12.5576 693 82.1097 56.3016 477.007
4 0 56.254 11.6258 654 82.7768 55.7798 476.806
5 0 59.3084 13.472 799 79.1064 55.2566 478.215
6 0 62.2139 12.5213 779 81.2311 55.5995 475.109
7 0 62.1898 11.8026 734 81.9768 54.9728 475.068
8 0 67.1316 13.8683 931 78.3373 55.0011 474.178
9 0 64.1621 10.7384 689 84.9028 54.7692 471.933
10 0 70.2406 13.0267 915 79.4328 54.6754 473.708
11 0 72.1621 13.4142 968 79.6581 53.9163 471.851
12 0 72.2346 12.4594 900 82.9733 53.8789 467.538
13 0 76.2063 13.1616 1003 80.7278 53.8853 470.618
14 0 76.2769 11.3927 869 84.1784 53.6582 469.345
15 0 79.3225 13.2119 1048 81.8397 53.6574 466.635
16 0 80.5084 10.5952 853 86.1665 53.3822 466.712
17 1 44.2511 11.7511 520 82.15 53.5077 485.565
18 0 44.1633 11.5028 508 84.9311 53.7303 481.303
19 0 46.3507 11.4993 533 84.6079 53.8612 481.317
20 0 48.217 11.6142 560 83.7786 54.1929 482.264
21 0 49.1899 12.5635 618 82.5615 54.4029 480.916
22 0 51.3009 13.5085 693 81.0159 54.0173 480.162
23 0 51.1969 10.7624 551 85.9093 53.7623 480.583
24 0 53.2537 12.4498 663 83.6893 53.4042 478.719
25 0 56.3034 12.7523 718 82.8747 53.6671 478.639
26 0 57.2469 12.6295 723 84.0415 53.5754 477.109
27 0 58.1606 13.0845 761 83.2011 53.0092 476.413
28 0 60.1722 11.7829 709 85.1834 53.512 476.825
29 0 61.2249 11.8742 727 85.2613 54.0702 475.97
30 0 63.2021 11.487 726 85.8733 53.2493 476.088
31 0 65.292 12.5437 819 84.3126 53.0037 475.935
32 0 68.1838 14.0943 961 82.4246 52.6202 472.46
33 0 69.4436 11.0737 769 87.065 52.632 473.765
34 0 73.3289 12.5326 919 84.5952 53.0707 470.37
35 0 75.3434 13.0337 982 83.7312 52.4216 469.823
36 0 75.2985 11.6868 880 87.0091 52.8455 469.802
37 0 79.212 12.5234 992 85.3891 52.8216 467.691
38 1 42.2364 9.84933 416 88.2356 53.5889 483.536
39 0 42.2229 10.0183 423 88.9976 53.5839 483.943
40 0 43.4459 11.3474 493 87.4929 53.1684 482.738
41 0 46.1819 11.7362 542 86.1439 53.428 483.456
42 0 47.3714 12.4126 588 84.1565 53.4439 484.942
43 0 48.2033 12.9037 622 84.4277 53.4469 482.445
44 0 49.1945 12.8266 631 85.355 53.4691 481.838
45 0 51.3505 11.957 614 85.4772 53.3111 482.681
46 0 51.4465 10.8074 556 88.5953 53.6169 481.608
47 0 56.294 13.0387 734 83.9278 53.2289 481.183
48 0 57.3077 12.7732 732 84.5984 53.224 480.113
49 0 57.3347 11.773 675 87.5037 53.2074 478.48
50 0 58.26 11.8606 691 87.3329 53.2098 477.47
51 0 63.3143 12.9039 817 84.0049 53.2203 477.466
52 0 64.4082 13.0108 838 84.5442 53.2816 475.368
53 0 65.1696 12.3063 802 85.6446 53.4327 475.323
54 0 68.1801 14.183 967 82.7653 52.8252 473.866
55 0 70.3255 13.082 920 84.1978 52.9478 473.483
56 0 74.387 13.7927 1026 82.1209 52.8012 472.866
57 0 75.258 13.7793 1037 83.1148 52.9229 469.948
58 0 75.2445 11.5357 868 87.3053 52.9194 469.47
59 1 41.4855 12.2211 507 80.9625 53.0907 485.915
60 0 42.1522 10.984 463 84.2376 53.2743 485.909
61 0 43.3463 11.189 485 82.4371 53.2433 486.59
62 0 44.2801 11.4724 508 83.4665 53.6909 483.921
63 0 47.2554 11.4908 543 82.3978 53.0442 484.153
64 0 49.1406 13.146 646 79.435 53.3638 483.372
65 0 49.1007 12.0365 591 82.5702 53.3232 481.091
66 0 49.1559 11.0872 545 84.2972 53.5927 480.818
67 0 50.2685 13.0101 654 81.4083 52.1422 480.124
68 0 52.2047 13.1214 685 80.4642 52.0774 480.004
69 0 55.1537 11.5495 637 81.9262 52.2779 480.628
70 0 56.1844 13.2243 743 79.4738 52.7026 479.875
71 0 57.0731 13.1761 752 80.1011 52.6503 477.661
72 0 58.3254 11.6244 678 82.0295 52.2861 478.456
73 0 62.2188 12.7453 793 79.7503 52.4653 476.281
74 0 61.2928 12.1874 747 81.3815 52.2624 476.767
75 0 63.1653 11.2403 710 82.7535 53.0972 476.885
76 0 67.1184 12.694 852 79.6737 52.3228 474.589
77 0 67.2185 12.8536 864 80.1829 52.1065 473.861
78 0 69.0566 11.8598 819 81.6984 52.1673 474.221
79 0 72.1287 13.6977 988 78.2095 52.3553 473.047
80 0 74.1171 12.6961 941 79.4346 52.4729 472.269
81 0 79.1922 13.2336 1048 77.9962 52.8674 470.437
82 0 81.173 13.502 1096 77.7126 52.4142 468.188
83 0 83.1674 13.3105 1107 77.9765 51.8446 466.676
84 0 86.1341 13.8621 1194 76.9439 51.9196 465.96
85 0 86.1251 13.0972 1128 78.6427 52.1223 464.286
86 1 52.188 11.0945 579 76.8739 52.5337 483.592
87 0 53.3554 10.9642 585 78.1402 52.4017 482.231
88 0 54.1382 11.0089 596 78.1275 52.4849 481.758
89 0 56.0871 12.6232 708 76.1243 52.6992 478.79
90 0 58.1453 12.4344 723 76.3292 53.0429 478.645
91 0 60.2249 11.1582 672 76.9568 52.8274 480.198
92 0 62.0924 12.2398 760 76.2237 52.75 476.411
