time division length width area intensity CMx CMy
0 0 64.1304 13.2386 849 63.6137 657.128 500.118
1 0 68.0753 12.8681 876 62.9212 657.721 502.231
2 0 69.0287 12.4441 859 64.0698 657.481 500.076
3 1 37.144 11.5227 428 63.7523 657.579 515.082
4 0 37.1189 10.5337 391 64.8235 657.591 514.836
5 0 39.0557 10.1138 395 64.5949 657.433 515.506
6 0 40.0702 11.2802 452 63.6969 656.367 514.323
7 0 42.0138 11.3296 476 63.4853 656.321 514.017
8 0 44.1452 12.0964 534 61.7303 655.676 514.614
9 0 42.0849 12.8312 540 62.7407 656.9 513.619
10 0 45.1787 12.3288 557 63.0736 657.338 513.776
11 0 47.238 12.0666 570 62.3737 656.254 515.586
12 0 47.1187 13.7525 648 61.6204 656.798 513.508
13 0 47.0145 11.8261 556 64.4568 656.394 513.103
14 0 50.0473 13.3673 669 62.3124 656.566 512.864
15 0 51.0323 14.3243 731 62.1204 655.907 510.628
16 0 51.1063 12.6012 644 64.9286 655.969 510.491
17 0 52.073 12.2712 639 65.7465 655.998 510.044
18 0 53.043 12.9141 685 64.0949 655.87 512.118
19 0 55.0547 14.0043 771 63.3191 657.161 510.743
20 0 54.0315 12.4927 675 66.4904 656.265 509.865
21 0 55.0805 12.7813 704 65.9119 655.374 509.699
22 0 59.1372 13.1051 775 64.5729 655.599 509.766
23 0 61.0829 12.393 757 65.6314 656.178 508.461
24 0 60.0548 13.0714 785 66.2828 656.131 507.298
25 0 62.031 13.2514 822 66.6034 655.946 505.555
26 0 65.1824 14.1142 920 65.3663 656.195 503.246
27 0 68.1909 12.7436 869 66.8608 656.533 503.881
28 0 67.0431 12.6635 849 68.3498 655.645 502.115
29 0 70.1423 14.3708 1008 66.3442 656.126 501.994
30 0 71.0841 13.2097 939 68.1576 656.624 501.785
31 0 74.0909 14.0503 1041 67.8828 656.615 498.643
32 0 74.0677 13.9332 1032 68.6182 657.082 497.611
33 0 77.1124 13.4479 1037 69.351 656.052 495.71
34 0 79.0757 12.7599 1009 70.7562 656.769 495.206
35 0 82.0859 12.4138 1019 71.2336 657.036 496.652
36 1 38.0244 10.467 398 73.4498 657.188 513.523
37 0 42.0623 12.5053 526 70.962 656.525 513.631
38 0 41.0097 10.8755 446 73.8543 656.464 514.218
39 0 45.0483 12.9417 583 69.9331 657.213 514.139
40 0 45.127 10.7474 485 73.4165 657.301 513.394
41 0 47.0347 14.3936 677 69.2984 657.42 512.118
42 0 47.0863 10.9374 515 74.7262 657.419 511.361
43 0 49.0613 12.9226 634 72.6435 657.759 511.309
44 0 49.079 13.1217 644 73.1599 657.489 509.592
45 0 53.0612 12.3631 656 73.2363 656.817 509.561
46 0 54.097 12.3112 666 73.9279 657.866 507.899
47 0 57.0772 13.6482 779 72.154 657.86 507.53
48 0 57.0597 13.2843 758 72.4195 657.534 509.17
49 0 59.1035 12.6727 749 74.2283 657.677 508.79
50 0 61.0692 14.5409 888 72.9133 657.792 506.097
51 0 63.0626 13.114 827 75.4377 657.718 504.312
52 0 63.143 12.8122 809 76.2274 657.784 503.701
53 0 66.0764 12.2131 807 77.6171 658.342 502.694
54 0 70.1256 12.8769 903 76.1063 658.207 502.302
55 0 69.041 11.8625 819 78.6606 657.545 501.658
56 0 72.0634 12.0588 869 78.9574 657.978 500.45
57 0 75.0509 12.9645 973 78.5211 658.005 499.177
58 0 77.078 12.7403 982 78.4847 658.788 497.857
59 1 42.0178 12.1615 511 76.3444 658.198 513.419
60 0 42.0271 12.135 510 77.2176 658.188 514.384
61 0 43.0645 12.2142 526 78.2719 657.93 513.087
62 0 46.0485 12.1611 560 77.1571 658.488 512.962
63 0 49.0255 13.4828 661 74.3419 657.967 511.575
64 0 49.0343 12.0528 591 76.824 658.012 511.311
65 0 51.1244 12.7337 651 76.6313 657.897 508.676
66 0 52.0371 13.3558 695 76.2403 658.429 508.781
67 0 51.0871 12.0774 617 79.4295 658.141 507.643
68 0 53.0977 11.7519 624 79.0256 658.545 509.676
69 0 57.0738 12.8956 736 77.2609 657.909 506.936
70 0 58.0504 13.2816 771 77 658.307 505.482
71 0 60.0633 13.9186 836 75.311 657.969 507.428
72 0 61.0558 11.252 687 80.8151 657.911 505.007
73 0 66.072 13.4853 891 76.3636 657.328 503.669
74 0 66.0242 12.2531 809 79.8393 657.708 499.564
75 0 68.0984 12.3938 844 79.0047 657.12 500.743
76 0 72.0441 12.6589 912 79.0724 657.546 497.803
77 0 73.0683 12.413 907 79.3131 657.576 498.501
78 0 75.0351 11.8611 890 79.0371 656.493 499.604
79 0 78.0977 13.0093 1016 79.2421 657.63 495.142
80 0 80.1155 12.6193 1011 80.6301 658.077 493.004
81 0 82.1271 12.7242 1045 80.3876 657.816 494.546
82 1 40.0856 10.6023 425 79.1576 658.748 515.04
83 0 41.0111 11.8017 484 78.2211 658.729 513.376
84 0 42.0411 13.0111 547 77.5667 658.773 512.139
85 0 45.0652 13.0922 590 75.7593 657.802 514.515
86 0 44.0365 11.3996 502 79.4502 658.07 512.892
87 0 45.0179 12.3506 556 77.0144 658.11 513.167
88 0 46.0591 12.3971 571 77.6865 657.865 510.133
89 0 47.04 12.6701 596 77.6812 658.698 508.96
90 0 49.0507 13.0885 642 76.6667 658.963 509.782
91 0 49.0693 12.1868 598 78.9967 658.9 509.403
92 0 50.0911 11.1996 561 80.4973 658.79 508.85
93 0 53.0243 12.2774 651 79.1674 658.96 507.771
94 0 54.0424 13.8965 751 77.3755 658.888 505.17
95 0 55.1165 12.2286 674 79.3175 658.714 506.96
96 0 58.0438 13.3348 774 77.8152 658.15 506.146
97 0 59.0706 12.5443 741 80.1687 658.899 505.667
98 0 60.091 12.4311 747 80.8072 658.224 505.167
99 0 62.0843 13.224 821 80.503 658.915 503.029
100 0 62.1466 12.374 769 82.5995 658.489 502.086
101 0 65.0733 12.3399 803 82.2752 658.232 502.993
102 0 65.0662 11.7573 765 84.3046 658.255 501.329
103 0 69.0479 12.8462 887 82.4972 658.988 501.275
104 0 70.0337 13.4221 940 82.1138 658.857 498.921
105 0 72.0821 12.9158 931 83.2009 657.989 496.783
106 0 74.0785 13.0672 968 83.0682 658.856 496.725
107 0 75.1102 12.9942 976 83.3883 657.946 494.334
108 0 77.1506 12.1191 935 84.0064 657.413 496.936
109 0 79.1955 11.9199 944 85.2807 658.243 493.518
110 0 84.1814 14.6113 1230 80.7374 657.588 492.239
111 0 84.0578 12.9078 1085 84.5797 658.085 491.054
112 0 85.0623 13.5077 1149 84.45 658.753 490.14
113 0 89.1102 13.5338 1206 83.267 658.164 490.805
114 0 90.072 13.4337 1210 84.7521 658.173 487.3
115 0 93.0647 12.6364 1176 86.0502 658.054 485.889
116 0 96.1478 13.1256 1262 86.1189 658.834 486.521
117 0 99.1367 13.0829 1297 85.5559 658.638 486.302
118 0 100.098 12.6277 1264 86.9138 658.384 483.053
119 0 103.106 13.6074 1403 86.154 658.689 481.454
120 0 106.098 13.3084 1412 86.2018 658.217 479.744
121 0 112.146 15.2212 1707 82.6532 658.392 477.234
122 0 112.157 12.8838 1445 87.265 659.004 478.185
123 0 117.2 13.8823 1627 86.0768 658.307 475.497
124 0 119.164 13.0661 1557 87.1805 658.431 475.802
125 0 122.127 14.0264 1713 86.2732 658.246 473.89
126 0 127.094 14.6191 1858 85.81 658.305 470.496
127 0 129.134 13.3505 1724 88.1305 658.371 470.771
128 0 133.134 13.6704 1820 87.8896 658.445 468.429
129 0 135.443 12.6105 1708 90.058 657.708 468.502
130 0 136.189 13.518 1841 89.2048 657.366 466.086
