time division length width area intensity CMx CMy
0 0 35.0386 10.8737 381 61.4724 690.493 524.766
1 0 36.0237 10.8817 392 61.3546 689.985 524.699
2 0 39.0332 11.17 436 61.3372 690.427 523.06
3 0 37.0155 11.0224 408 62.1667 690.233 523.412
4 0 39.0338 11.2723 440 61.0455 689.33 523.88
5 0 43.0221 11.3895 490 58.7286 689.81 525.976
6 0 41.0472 12.0836 496 60.1633 689.345 522.438
7 0 42.0163 12.638 531 59.1846 688.998 524.727
8 0 43.1459 11.3336 489 61.3967 688.836 523.106
9 0 44.1466 12.9568 572 59.9143 689.612 522.371
10 0 48.1839 11.9334 575 59.9461 689.023 522.769
11 0 48.1104 12.7623 614 60.6564 689.345 519.876
12 0 48.0293 12.0135 577 62.513 689.466 519.099
13 0 50.0255 12.1738 609 62.3974 689.158 518.345
14 0 52.2244 12.8484 671 60.9046 688.212 521.486
15 0 53.0822 13.3378 708 61.0876 688.84 519.71
16 0 54.0265 13.4008 724 62.2735 688.852 517.555
17 0 55.101 12.958 714 63.1919 688.584 516.662
18 0 55.1322 11.7354 647 65.1499 688.566 516.907
19 0 57.0903 13.4699 769 62.2432 688.359 517.638
20 0 59.1032 13.2311 782 62.1253 688.604 518.138
21 0 61.1711 13.7647 842 62.1021 688.347 515.407
22 0 62.1286 13.4882 838 62.2375 688.64 514.626
23 0 62.0705 13.4202 833 63.1921 688.741 512.844
24 0 66.054 13.9128 919 62.3384 689.08 512.552
25 0 66.125 13.0813 865 64.0405 688.858 512.795
26 0 66.1937 12.7202 842 65.0748 689.163 512.163
27 0 69.1213 12.5142 865 65.3272 688.941 511.978
28 0 72.0506 12.7827 921 65.2942 688.836 510.692
29 0 72.08 12.6804 914 65.9912 689.019 510.13
30 0 76.1398 13.3702 1018 65.1267 688.77 509.2
31 0 79.048 13.1819 1042 65.19 689.667 507.946
32 0 80.0867 12.7986 1025 66.4351 688.8 507.111
33 0 82.0893 12.6082 1035 67.4638 689.291 504.715
34 0 85.1553 13.6222 1160 66.3129 690.384 503.653
35 0 87.1543 12.8508 1120 67.3625 690.473 505.261
36 1 48.0334 12.0541 579 68.0432 690.63 520.946
37 0 50.0291 12.5927 630 67.7651 690.243 519.236
38 0 52.0383 13.6822 712 66.3371 690.733 521.079
39 0 51.0457 12.2243 624 68.7035 690.213 521.075
