value,variable,lineage_ID,kind
0.008994862035770268,fold_growth,0.0,Trace
0.010013238980637329,fold_growth,0.0,Trace
0.00822735590291468,fold_growth,1.0,Trace
0.007327248449978008,fold_growth,1.0,Trace
0.014453456546577814,fold_growth,2.0,Trace
0.017080860776723883,fold_growth,2.0,Trace
0.010302053529709254,fold_growth,3.0,Trace
0.009920689057420495,fold_growth,3.0,Trace
0.01765118632237972,fold_growth,4.0,Trace
0.01519901328523765,fold_growth,4.0,Trace
0.005794932162267341,fold_growth,5.0,Trace
0.00524891959041851,fold_growth,5.0,Trace
0.035105272427971346,fold_growth,6.0,Trace
0.02783365018735573,fold_growth,6.0,Trace
0.02183132019498346,fold_growth,7.0,Trace
0.026650775166071727,fold_growth,7.0,Trace
0.05688571325006664,fold_growth,8.0,Trace
0.08033260569565936,fold_growth,8.0,Trace
0.0009339991516937873,fold_growth,9.0,Trace
0.0009043680419740241,fold_growth,9.0,Trace
0.005892050138552762,fold_growth,10.0,Trace
0.005484301855437912,fold_growth,10.0,Trace
0.001200534469137926,fold_growth,11.0,Trace
0.0012495189358116,fold_growth,11.0,Trace
0.020285567593121057,fold_growth,12.0,Trace
0.01692109225359717,fold_growth,12.0,Trace
0.0028455248333012495,fold_growth,13.0,Trace
0.003038697169597926,fold_growth,13.0,Trace
0.0025410483438232934,fold_growth,14.0,Trace
0.0023953028428708167,fold_growth,14.0,Trace
0.0028521149236803156,fold_growth,15.0,Trace
0.0029261134409408474,fold_growth,15.0,Trace
0.0026888363725138253,fold_growth,16.0,Trace
0.0028846268973917732,fold_growth,16.0,Trace
0.004191361192826926,fold_growth,17.0,Trace
0.0038517320374730213,fold_growth,17.0,Trace
0.009081533154509547,fold_growth,18.0,Trace
0.00807651766421913,fold_growth,18.0,Trace
0.03891962938944715,fold_growth,19.0,Trace
0.03049242686443243,fold_growth,19.0,Trace
0.019687258276302355,division_ratio,0.0,Trace
0.020752590128083392,division_ratio,0.0,Trace
0.003954803932333717,division_ratio,1.0,Trace
0.0038901877046890743,division_ratio,1.0,Trace
0.01080857313297845,division_ratio,2.0,Trace
0.01247783911374023,division_ratio,2.0,Trace
0.04861206994228884,division_ratio,3.0,Trace
0.04051501163406279,division_ratio,3.0,Trace
0.031782907465820465,division_ratio,4.0,Trace
0.02950569609549536,division_ratio,4.0,Trace
0.04663040153697484,division_ratio,5.0,Trace
0.03564064939886413,division_ratio,5.0,Trace
0.0744817478370533,division_ratio,6.0,Trace
0.054190693236023546,division_ratio,6.0,Trace
0.039816364633977086,division_ratio,7.0,Trace
0.05085308326389548,division_ratio,7.0,Trace
0.05359517567215932,division_ratio,8.0,Trace
0.07195401861748763,division_ratio,8.0,Trace
0.0038192953987901124,division_ratio,9.0,Trace
0.00410679843784556,division_ratio,9.0,Trace
0.03882647278981466,division_ratio,10.0,Trace
0.030755572772991457,division_ratio,10.0,Trace
0.02751259004276152,division_ratio,11.0,Trace
0.022358505192555,division_ratio,11.0,Trace
0.020526333704607658,division_ratio,12.0,Trace
0.01710716904645082,division_ratio,12.0,Trace
0.08598771554326823,division_ratio,13.0,Trace
0.13266850484955894,division_ratio,13.0,Trace
0.00493407087982678,division_ratio,14.0,Trace
0.00463625890930186,division_ratio,14.0,Trace
0.014642417252648143,division_ratio,15.0,Trace
0.012926614744831255,division_ratio,15.0,Trace
0.002514623935614635,division_ratio,16.0,Trace
0.002685506395884052,division_ratio,16.0,Trace
0.003064286582773912,division_ratio,17.0,Trace
0.003303598677392161,division_ratio,17.0,Trace
