lineage_ID,max_gen,generation,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate
0.0,242,0,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,1,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,2,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,3,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,4,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,5,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,6,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,7,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,8,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,9,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,10,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,11,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,12,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,13,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,14,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,15,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,16,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,17,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,18,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,19,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,20,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,21,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,22,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,23,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,24,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,25,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,26,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,27,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,28,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,29,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,30,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,31,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,32,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,33,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,34,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,35,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,36,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,37,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,38,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,39,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,40,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,41,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,42,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,43,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,44,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,45,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,46,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,47,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,48,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,49,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,50,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,51,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,52,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,53,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,54,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,55,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,56,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,57,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
0.0,242,58,0.6933626894440912,0.5013376605419984,2.8294155061970887,0.3130165289256196,2.8456677724373027,5.675083278634392,2.23115249781146
