dataset,lineage_ID,slope,intercept,std_err,variable,kind
Trace,15.0,0.4985976697821565,-1.5056408262658545,0.010753534374563617,$r$,dfa (short)
Shuffled,15.0,0.5900876985908211,-1.738391437696191,0.06901355483019,$r$,dfa (short)
Trace,16.0,0.350209656660322,-1.3230925294763867,0.03430263885389813,$r$,dfa (short)
Shuffled,16.0,0.4180256987312099,-1.3437516183591822,0.019318707247593995,$r$,dfa (short)
Trace,45.0,0.47517754344729185,-1.5450976758885147,0.03460828729394302,$r$,dfa (short)
Shuffled,45.0,0.7261219851639106,-2.036327417547679,0.06126617931437493,$r$,dfa (short)
Trace,46.0,0.35621942866943657,-1.260387181196659,0.04384814516832955,$r$,dfa (short)
Shuffled,46.0,0.5672184026031228,-1.6541117280581248,0.08630252985065014,$r$,dfa (short)
Trace,15.0,0.6362758571515763,-1.8474932292420347,0.02936263340038411,$\phi$,dfa (short)
Shuffled,15.0,0.49564909880099906,-1.4560920866061673,0.04615041008186052,$\phi$,dfa (short)
Trace,16.0,0.35211899441107875,-1.25185458880409,0.03133759386559351,$\phi$,dfa (short)
Shuffled,16.0,0.387057267042986,-1.1623854180211854,0.022901854514740295,$\phi$,dfa (short)
Trace,18.0,0.690424658578706,-1.976840405812891,0.11569630790089064,$\phi$,dfa (short)
Shuffled,18.0,0.48600158540122224,-1.4884404855178885,0.0012963523584054823,$\phi$,dfa (short)
Trace,45.0,0.6977654468464549,-2.0086349773345513,0.030708016366770882,$\phi$,dfa (short)
Shuffled,45.0,0.5391460048155471,-1.5986268515235875,0.09035741536293199,$\phi$,dfa (short)
Trace,46.0,0.6282704199317488,-1.8501091077384655,0.0015702284646653608,$\phi$,dfa (short)
Shuffled,46.0,0.38812507342411035,-1.1659567993723063,0.024878804757514836,$\phi$,dfa (short)
Trace,15.0,0.7516660217601602,-1.9943226809387908,0.07154408072348362,$f$,dfa (short)
Shuffled,15.0,0.43071313243320286,-1.3096359587015454,0.008420281654828523,$f$,dfa (short)
Trace,16.0,0.6730985572751073,-1.7596325709374396,0.0347957395283411,$f$,dfa (short)
Shuffled,16.0,0.5812719504477646,-1.5506888588752454,0.07314407257503035,$f$,dfa (short)
Trace,45.0,0.9459435476509119,-2.300309325740693,0.030911843321726768,$f$,dfa (short)
Shuffled,45.0,0.530306474574813,-1.580504507667722,0.007706979217240082,$f$,dfa (short)
Trace,46.0,0.928052364281277,-2.300169471736962,0.036703718784106026,$f$,dfa (short)
Shuffled,46.0,0.6647152102058942,-1.7320370083787606,0.050820834677212205,$f$,dfa (short)
Trace,15.0,0.7233786447881394,-1.954630828209162,0.030361186894751115,$\Delta$,dfa (short)
Shuffled,15.0,0.5504188871770047,-1.6669839546408167,0.011453308987563358,$\Delta$,dfa (short)
Trace,16.0,0.5069789332110446,-1.6748365381894996,0.03247549247674279,$\Delta$,dfa (short)
Shuffled,16.0,0.44914259292566017,-1.429326328613858,0.03315267898723399,$\Delta$,dfa (short)
Trace,18.0,0.8351362211128173,-2.3279427425958232,0.06378463440278295,$\Delta$,dfa (short)
Shuffled,18.0,0.4003428650629071,-1.2347473358835244,0.08298206942746457,$\Delta$,dfa (short)
Trace,45.0,1.1024038311114017,-3.0177160882164937,0.0745845739737415,$\Delta$,dfa (short)
Shuffled,45.0,0.5188608226717396,-1.5469585381823565,0.01003703181892129,$\Delta$,dfa (short)
Trace,46.0,0.6616116863432056,-2.1001715724074526,0.05708060104152211,$\Delta$,dfa (short)
Shuffled,46.0,0.42010019180579766,-1.245193926440539,0.01616881717281525,$\Delta$,dfa (short)
Trace,15.0,0.7076288509683524,-1.9503903441922268,0.06159657673310349,$\tau$,dfa (short)
Shuffled,15.0,0.5994356877202842,-1.7372208461181158,0.051492197223358786,$\tau$,dfa (short)
Trace,16.0,0.45981878385967373,-1.489473591250859,0.02537397951834463,$\tau$,dfa (short)
Shuffled,16.0,0.3905613480113884,-1.1743029646346688,0.02540651736429169,$\tau$,dfa (short)
Trace,18.0,0.7474690849789104,-2.119493405522017,0.022726180321469752,$\tau$,dfa (short)
Shuffled,18.0,0.715035328931512,-2.0079721029434907,0.007968731493224461,$\tau$,dfa (short)
Trace,45.0,0.7447666144744557,-2.0013779666149607,0.008712143035497102,$\tau$,dfa (short)
Shuffled,45.0,0.31426983059527,-1.113450481191726,0.05796211381120182,$\tau$,dfa (short)
Trace,46.0,0.5760896898182305,-1.7270804572155836,0.13315162598420796,$\tau$,dfa (short)
Shuffled,46.0,0.30417485961929847,-0.9953882837053594,0.030932618385388137,$\tau$,dfa (short)
Trace,15.0,1.2813439031000655,-3.3299807232540637,0.06815646330246622,$x_0$,dfa (short)
Shuffled,15.0,0.4502193136112234,-1.3996049417074847,0.047858314031116546,$x_0$,dfa (short)
Trace,16.0,0.8404945398700868,-2.210986410751781,0.017095709500286445,$x_0$,dfa (short)
Shuffled,16.0,0.5173569923196141,-1.6071483420016144,0.028923136805508492,$x_0$,dfa (short)
Trace,18.0,0.8028063545608257,-2.228128064761123,0.039857457836572636,$x_0$,dfa (short)
Shuffled,18.0,1.0448734114781153,-2.680064802685191,0.04031156367538304,$x_0$,dfa (short)
Trace,45.0,1.1759859613083603,-3.0161509816408687,0.004868096130651148,$x_0$,dfa (short)
Shuffled,45.0,0.2997442397546091,-1.068750695640558,0.0017914465632983784,$x_0$,dfa (short)
Trace,46.0,1.0364237265357084,-2.5480824830602553,0.013521794430507123,$x_0$,dfa (short)
Shuffled,46.0,0.30434044204950783,-0.9914734441143305,0.003999792111190049,$x_0$,dfa (short)
Trace,15.0,1.0440724118631104,-2.5794465865033844,0.034819083333381316,$x_\tau$,dfa (short)
Shuffled,15.0,0.5239115774922906,-1.5665934475852374,0.008910104905475998,$x_\tau$,dfa (short)
Trace,16.0,0.854774447190199,-2.2946277433687676,0.03542396125034325,$x_\tau$,dfa (short)
Shuffled,16.0,0.5133141898295492,-1.531441326933043,0.04105345729948602,$x_\tau$,dfa (short)
Trace,18.0,1.0506157018100433,-2.794730609684398,0.0030476518726337077,$x_\tau$,dfa (short)
Shuffled,18.0,0.5605596024344581,-1.569471923436428,0.08015085675770513,$x_\tau$,dfa (short)
Trace,45.0,1.4045605634243603,-3.6614077640713214,0.12856996215218774,$x_\tau$,dfa (short)
Shuffled,45.0,0.4710481297964327,-1.4151190768439736,0.042563361549248994,$x_\tau$,dfa (short)
Trace,46.0,1.0859715031583552,-2.848221512299221,0.13431857641406567,$x_\tau$,dfa (short)
Shuffled,46.0,0.4191630398765822,-1.2635574080080814,0.04159279964194314,$x_\tau$,dfa (short)
Trace,15.0,1.2124860472754182,-3.1267298418155858,0.09318234135785118,$\alpha$,dfa (short)
Shuffled,15.0,0.7118757589850225,-1.955901850647019,0.058102208612031025,$\alpha$,dfa (short)
Trace,16.0,0.9399864281522359,-2.5454795446408798,0.023048034721685488,$\alpha$,dfa (short)
Shuffled,16.0,0.3589284166603138,-1.1240645892327488,0.07529787416100117,$\alpha$,dfa (short)
Trace,18.0,1.4116770466834276,-3.5127604793878757,0.22689526419824693,$\alpha$,dfa (short)
Shuffled,18.0,0.2630717784620969,-1.005748537021949,0.03267564052471451,$\alpha$,dfa (short)
Trace,45.0,0.962275046666757,-2.3556812978016444,0.028014691417718094,$\alpha$,dfa (short)
Shuffled,45.0,0.5963209126789589,-1.7086495381234434,0.0009756694869889748,$\alpha$,dfa (short)
Trace,46.0,1.1834078202706053,-2.947261795769612,0.15910506420532675,$\alpha$,dfa (short)
Shuffled,46.0,0.6858506220889335,-1.9034864194333616,0.06435914750165538,$\alpha$,dfa (short)
