dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,15.0,[ 5  9 13 17 21 25 29 33],"[0.3887335983798597, 0.6874766477873903, 0.8788724806626673, 1.0648617011190642, 1.2471503191962854, 1.3728651467754767, 1.4533207885856705, 1.517589463591714]","[0.42401612 0.64733029 0.84348547 1.02314596 1.19122373 1.35050637
 1.50277201 1.64924435]",$\Delta$,dfa (short)
Shuffled,15.0,[ 5  9 13 17 21 25 29 33],"[0.4460666683423778, 0.6780993637695402, 0.8037904013090341, 0.8968149592742173, 0.9748892237326868, 1.0279851890312515, 1.0854136923831823, 1.1620857771251922]","[0.48131122 0.63907624 0.76310073 0.86851336 0.96170196 1.04607591
 1.12370807 1.19596961]",$\Delta$,dfa (short)
Trace,16.0,[ 5  9 13 17 21 25 29 33],"[0.41904733228343105, 0.5937547234466624, 0.687742066370544, 0.8117134960775829, 0.8787395644485779, 0.9477443010361926, 1.035041106638403, 1.0595453816329208]","[0.43138859 0.57636471 0.69090286 0.7885783  0.87514538 0.95368378
 1.02606997 1.09354738]",$\Delta$,dfa (short)
Shuffled,16.0,[ 5  9 13 17 21 25 29 33],"[0.4056290115826173, 0.6319758450573523, 0.8143892320560994, 1.0329973955098628, 1.2180826408343903, 1.3631464602249281, 1.5143992360365104, 1.6302337157156985]","[0.4067838  0.63136698 0.83123166 1.01591308 1.18984826 1.35557352
 1.51471591 1.66840038]",$\Delta$,dfa (short)
Trace,17.0,[ 5  9 13],"[0.48593234029469634, 0.6998696099827015, 0.8069732595298258]",[0.49244463 0.67607361 0.82432923],$\Delta$,dfa (short)
Shuffled,17.0,[ 5  9 13],"[0.48581779883049925, 0.5513963703599845, 0.5799816535308626]",[0.48798286 0.54506205 0.58411865],$\Delta$,dfa (short)
Trace,18.0,[ 5  9 13],"[0.3210336745945809, 0.5795815216244924, 0.7799995204873583]",[0.32466856 0.56287124 0.79416393],$\Delta$,dfa (short)
Shuffled,18.0,[ 5  9 13],"[0.5310733664105779, 0.5946029120475409, 0.682936283197338]",[0.52551707 0.61107696 0.671551  ],$\Delta$,dfa (short)
Trace,45.0,[ 5  9 13 17],"[0.3306248102294178, 0.6627492093091885, 0.8843821290726536, 1.0852251687365322]",[0.3453715  0.61200634 0.87538821 1.13658353],$\Delta$,dfa (short)
Shuffled,45.0,[ 5  9 13 17],"[0.5350742594651372, 0.7426341588560211, 0.9120601455570396, 1.0977138914682054]",[0.53147953 0.74766146 0.92561807 1.08162884],$\Delta$,dfa (short)
Trace,46.0,[ 5  9 13 17],"[0.5217247613601942, 0.6320848632718518, 0.7124057063489765, 0.7720911219398362]",[0.52245405 0.63114944 0.71037027 0.77436855],$\Delta$,dfa (short)
Shuffled,46.0,[ 5  9 13 17],"[0.4659035320749616, 0.6378009540591888, 0.7445583675002482, 0.7752966191416841]",[0.47801534 0.61542449 0.7208165  0.8089217 ],$\Delta$,dfa (short)
Trace,47.0,[ 5  9 13],"[0.4001838840022232, 0.5813114476925577, 0.6991317208111881]",[0.40323818 0.56993941 0.70768036],$\Delta$,dfa (short)
Shuffled,47.0,[ 5  9 13],"[0.4385787107390799, 0.6409186710650796, 0.736137062585921]",[0.44535185 0.61589749 0.75439266],$\Delta$,dfa (short)
Trace,48.0,[ 5  9 13],"[0.6018508801824767, 0.7188565840174244, 0.8137989040461832]",[0.60064704 0.72260631 0.81119855],$\Delta$,dfa (short)
Shuffled,48.0,[ 5  9 13],"[0.5642298630551623, 0.7666885522531893, 0.916093065941169]",[0.5654375  0.76244096 0.91922921],$\Delta$,dfa (short)
Trace,15.0,[ 5  9 13 17 21 25 29 33],"[0.41146251036416837, 0.6934644925068619, 0.9078737488361164, 1.0479431063950364, 1.1788588273432499, 1.2769398808579173, 1.3191892546311856, 1.3472174717505496]","[0.45753455 0.66167624 0.8334541  0.9862939  1.12617523 1.25641188
 1.37907872 1.49558188]",$\tau$,dfa (short)
Shuffled,15.0,[ 5  9 13 17 21 25 29 33],"[0.4715178467089521, 0.6970839493328912, 0.8233186785307189, 0.9249866189405718, 1.0162488634072184, 1.0810651380020495, 1.1298993459989446, 1.1799780867547174]","[0.50294892 0.66505512 0.79207292 0.89979072 0.99485767 1.08081614
 1.1598168  1.23328061]",$\tau$,dfa (short)
Trace,16.0,[ 5  9 13 17 21 25 29 33],"[0.46652347742189276, 0.6537195272668445, 0.7649539430106662, 0.847374244671732, 0.9102984049772346, 0.9644911603344731, 1.0370457016391696, 1.1072602266085734]","[0.48699695 0.63003484 0.7401703  0.83248097 0.91322996 0.98572192
 1.05194813 1.1132161 ]",$\tau$,dfa (short)
Shuffled,16.0,[ 5  9 13 17 21 25 29 33],"[0.4199285330780505, 0.7033251443817522, 0.8960158772062105, 1.1259730262052365, 1.3681447452460263, 1.57295184992679, 1.7545993791706938, 1.9070603351797486]","[0.42498173 0.68198309 0.91680261 1.13768304 1.34853963 1.5516433
 1.7484676  1.94004103]",$\tau$,dfa (short)
Trace,17.0,[ 5  9 13],"[0.4769430536415882, 0.6232526850431572, 0.7200861706654653]",[0.47864479 0.61751123 0.7241974 ],$\tau$,dfa (short)
Shuffled,17.0,[ 5  9 13],"[0.4113448873536815, 0.6416977058343637, 0.6700705681672816]",[0.42660842 0.58373338 0.71025318],$\tau$,dfa (short)
Trace,18.0,[ 5  9 13],"[0.4698510551557044, 0.6737774621257895, 0.8586533223636541]",[0.46861809 0.67839356 0.85505446],$\tau$,dfa (short)
Shuffled,18.0,[ 5  9 13],"[0.6014629707002709, 0.7444933897467754, 0.7774668143246732]",[0.60992909 0.71793831 0.79503295],$\tau$,dfa (short)
Trace,45.0,[ 5  9 13 17],"[0.4469000816722697, 0.7428850338194924, 0.9222886917774967, 1.0645841203021469]",[0.46151659 0.7016356  0.91185366 1.10396379],$\tau$,dfa (short)
Shuffled,45.0,[ 5  9 13 17],"[0.5582464394780401, 0.7275183506670664, 0.8133509433323379, 0.8398559219110501]",[0.5723482  0.70030419 0.79452325 0.8711622 ],$\tau$,dfa (short)
Trace,46.0,[ 5  9 13 17],"[0.5338984307748534, 0.6755427480459822, 0.729166503269762, 0.7687265053900932]",[0.54528512 0.65002316 0.72554785 0.78612482],$\tau$,dfa (short)
Shuffled,46.0,[ 5  9 13 17],"[0.5186920401919247, 0.6305802168426725, 0.7287444042053108, 0.8170459149959467]",[0.51446757 0.63926611 0.73230407 0.80861255],$\tau$,dfa (short)
Trace,47.0,[ 5  9 13],"[0.45593027302659966, 0.5869437819950512, 0.6173121761336233]",[0.46360055 0.5620429  0.63399579],$\tau$,dfa (short)
Shuffled,47.0,[ 5  9 13],"[0.4630709435270911, 0.6453278482736278, 0.7080749480795178]",[0.47139167 0.61614522 0.72852117],$\tau$,dfa (short)
Trace,48.0,[ 5  9 13],"[0.4595668487489319, 0.7120157146669156, 0.8368594925866691]",[0.46764404 0.68049967 0.8604933 ],$\tau$,dfa (short)
Shuffled,48.0,[ 5  9 13],"[0.550108897836962, 0.7072396073722725, 0.8192537546068832]",[0.55097654 0.70434934 0.82132013],$\tau$,dfa (short)
Trace,15.0,[ 5  9 13 17 21 25 29 33],"[0.3069983449411038, 0.6561295083904923, 1.055202147519385, 1.3885453721136343, 1.729519506685063, 2.0558749277597177, 2.3026328159930354, 2.4653784085767065]","[0.33441609 0.64418695 0.97081923 1.30944076 1.65746475 2.01326688
 2.37572532 2.74401566]",$x_0$,dfa (short)
Shuffled,15.0,[ 5  9 13 17 21 25 29 33],"[0.4375638659262299, 0.677470084231502, 0.8655276890449823, 1.0023222940126915, 1.1070205505951398, 1.200300127054759, 1.2610589700592478, 1.3094430619050346]","[0.46921653 0.65968633 0.81640423 0.95375238 1.07802469 1.1926661
 1.29981279 1.40090091]",$x_0$,dfa (short)
Trace,16.0,[ 5  9 13 17 21 25 29 33],"[0.3443527884998524, 0.7051541374030483, 0.9868766072584545, 1.2442556113803809, 1.4855979675613913, 1.6871602511882198, 1.8693217289036266, 2.039581729789603]","[0.38138915 0.6573549  0.92408875 1.18473252 1.44084536 1.69336023
 1.94289748 2.18989892]",$x_0$,dfa (short)
Shuffled,16.0,[ 5  9 13 17 21 25 29 33],"[0.40377891507315594, 0.6986292315979326, 0.8374838013724357, 0.9690697762046449, 1.1195600025286654, 1.2378832195177862, 1.3272096946764198, 1.432930152103591]","[0.43733798 0.63941953 0.81094583 0.96445739 1.10557761 1.23743787
 1.36200621 1.48062051]",$x_0$,dfa (short)
Trace,17.0,[ 5  9 13],"[0.32706584166873204, 0.5946215149592877, 0.900658598171932]",[0.32498097 0.6045847  0.89149912],$x_0$,dfa (short)
Shuffled,17.0,[ 5  9 13],"[0.5003551632141487, 0.7348031914554803, 0.7564959870658828]",[0.51702447 0.67482033 0.79718073],$x_0$,dfa (short)
Trace,18.0,[ 5  9 13],"[0.44557511609154493, 0.6989185910868209, 0.9258556581748566]",[0.4456059  0.69879314 0.9259579 ],$x_0$,dfa (short)
Shuffled,18.0,[ 5  9 13],"[0.5713225104254167, 0.7593514597297202, 0.7714752149009125]",[0.58587194 0.71131883 0.8031176 ],$x_0$,dfa (short)
Trace,45.0,[ 5  9 13 17],"[0.33809439679959213, 0.6498185362647204, 1.0162028772208964, 1.3034522597123581]",[0.33921603 0.65395282 0.98602716 1.3304359 ],$x_0$,dfa (short)
