time,length,lineage_ID,filename,division_flag
0.0,5.097686550000001,1,xy02c1_ch0_cell0,0.0
35.71666666666667,3.42370515,1,xy02c1_ch0_cell0,0.0
35.733333333333334,3.4221249,1,xy02c1_ch0_cell0,0.0
35.75,3.61835325,1,xy02c1_ch0_cell0,0.0
35.766666666666666,3.74774025,1,xy02c1_ch0_cell0,0.0
35.78333333333333,3.8080413,1,xy02c1_ch0_cell0,0.0
35.8,3.8757211500000004,1,xy02c1_ch0_cell0,0.0
35.81666666666667,4.06661535,1,xy02c1_ch0_cell0,0.0
35.833333333333336,4.06631865,1,xy02c1_ch0_cell0,0.0
35.85,4.326589050000001,1,xy02c1_ch0_cell0,0.0
35.86666666666667,4.522965750000001,1,xy02c1_ch0_cell0,0.0
35.88333333333333,4.7145501,1,xy02c1_ch0_cell0,0.0
35.9,4.778114850000001,1,xy02c1_ch0_cell0,0.0
35.916666666666664,5.0382691500000005,1,xy02c1_ch0_cell0,0.0
35.93333333333333,5.0390625,1,xy02c1_ch0_cell0,0.0
35.95,5.3605692000000005,1,xy02c1_ch0_cell0,0.0
35.96666666666667,5.55714585,1,xy02c1_ch0_cell0,0.0
35.983333333333334,5.7464533499999995,1,xy02c1_ch0_cell0,0.0
36.0,6.01292865,1,xy02c1_ch0_cell0,0.0
36.016666666666666,3.1037399999999997,1,xy02c1_ch0_cell0,1.0
36.03333333333333,3.2265996,1,xy02c1_ch0_cell0,0.0
36.05,3.29113185,1,xy02c1_ch0_cell0,0.0
35.7,3.2285088,1,xy02c1_ch0_cell0,0.0
36.06666666666667,3.4224280499999997,1,xy02c1_ch0_cell0,0.0
35.68333333333333,3.22956015,1,xy02c1_ch0_cell0,0.0
35.65,3.03550545,1,xy02c1_ch0_cell0,0.0
35.3,3.23154675,1,xy02c1_ch0_cell0,0.0
35.31666666666667,3.22768965,1,xy02c1_ch0_cell0,0.0
35.333333333333336,3.36064995,1,xy02c1_ch0_cell0,0.0
35.35,3.3565026000000002,1,xy02c1_ch0_cell0,0.0
35.36666666666667,3.6159732,1,xy02c1_ch0_cell0,0.0
35.38333333333333,3.6870909000000003,1,xy02c1_ch0_cell0,0.0
35.4,3.8147428500000005,1,xy02c1_ch0_cell0,0.0
35.416666666666664,3.94138215,1,xy02c1_ch0_cell0,0.0
35.43333333333333,4.0694856,1,xy02c1_ch0_cell0,0.0
35.45,4.207941300000001,1,xy02c1_ch0_cell0,0.0
35.46666666666667,4.264095,1,xy02c1_ch0_cell0,0.0
35.483333333333334,4.4586012,1,xy02c1_ch0_cell0,0.0
35.5,4.65164325,1,xy02c1_ch0_cell0,0.0
35.516666666666666,4.845652800000001,1,xy02c1_ch0_cell0,0.0
35.53333333333333,4.9713439500000005,1,xy02c1_ch0_cell0,0.0
35.55,5.2315046999999995,1,xy02c1_ch0_cell0,0.0
35.56666666666667,5.4311321999999995,1,xy02c1_ch0_cell0,0.0
35.583333333333336,5.560338600000001,1,xy02c1_ch0_cell0,0.0
35.6,2.6481377999999998,1,xy02c1_ch0_cell0,1.0
35.61666666666667,2.8438501499999997,1,xy02c1_ch0_cell0,0.0
35.63333333333333,2.9694381,1,xy02c1_ch0_cell0,0.0
35.666666666666664,3.1646925,1,xy02c1_ch0_cell0,0.0
35.28333333333333,3.1048558500000003,1,xy02c1_ch0_cell0,1.0
36.083333333333336,3.6154314,1,xy02c1_ch0_cell0,0.0
36.11666666666667,3.7533582,1,xy02c1_ch0_cell0,0.0
36.55,4.9091079,1,xy02c1_ch0_cell0,0.0
36.56666666666667,5.0387787,1,xy02c1_ch0_cell0,0.0
36.583333333333336,5.29829445,1,xy02c1_ch0_cell0,0.0
36.6,5.4242565,1,xy02c1_ch0_cell0,0.0
36.61666666666667,2.7905021999999997,1,xy02c1_ch0_cell0,1.0
36.63333333333333,2.91194925,1,xy02c1_ch0_cell0,0.0
36.65,2.9074471500000003,1,xy02c1_ch0_cell0,0.0
36.666666666666664,3.1051203,1,xy02c1_ch0_cell0,0.0
36.68333333333333,3.10538475,1,xy02c1_ch0_cell0,0.0
36.7,3.2353845000000003,1,xy02c1_ch0_cell0,0.0
36.71666666666667,3.29474385,1,xy02c1_ch0_cell0,0.0
36.733333333333334,3.4257949500000002,1,xy02c1_ch0_cell0,0.0
36.75,3.5591745000000006,1,xy02c1_ch0_cell0,0.0
36.766666666666666,3.692238,1,xy02c1_ch0_cell0,0.0
36.78333333333333,3.6869941500000003,1,xy02c1_ch0_cell0,0.0
36.8,4.00634655,1,xy02c1_ch0_cell0,0.0
36.81666666666667,4.2029876999999995,1,xy02c1_ch0_cell0,0.0
36.833333333333336,4.39769385,1,xy02c1_ch0_cell0,0.0
36.85,4.407052800000001,1,xy02c1_ch0_cell0,0.0
36.86666666666667,4.4668959,1,xy02c1_ch0_cell0,0.0
