0,4.9294
0.05,5.0728
0.1,5.1064
0.15,5.2646
0.2,5.5104
0.25,5.5961
0.3,3.0419
0.35,3.2157
0.4,3.1818
0.45,3.1106
0.5,3.3671
0.55,3.5413
0.6,3.6402
0.65,3.9165
0.7,4.0157
0.75,4.1157
0.8,4.2018
0.85,2.212
0.9,2.3544
0.95,2.4525
1,2.5649
1.05,2.6374
1.1,2.8018
1.15,2.8944
1.2,2.9522
1.25,2.9936
1.3,3.0632
1.35,3.1713
1.4,3.3164
1.45,3.3911
1.5,3.6377
1.55,3.8609
1.6,4.1039
1.65,4.3681
1.7,2.5595
1.75,2.377
1.8,2.5903
1.85,2.7335
1.9,2.6396
1.95,2.8056
2,2.7826
2.05,3.2329
2.1,3.1705
2.15,3.3784
2.2,3.5646
2.25,3.8031
2.3,4.0139
2.35,2.1761
2.4,2.4023
2.45,2.2859
2.5,2.487
2.55,2.5353
2.6,2.4811
2.65,2.6853
2.7,2.7998
2.75,2.9573
2.8,3.1913
2.85,3.2935
2.9,3.4356
2.95,3.6027
3,2.0299
3.05,2.1088
3.1,2.0616
3.15,2.1543
3.2,2.2177
3.25,2.1973
3.3,2.3715
3.35,2.371
3.4,2.4068
3.45,2.6423
3.5,2.6167
3.55,2.805
3.6,2.8611
3.65,3.077
3.7,3.224
3.75,3.4848
3.8,3.6495
3.85,3.778
3.9,4.0318
3.95,4.5764
4,2.4786
4.05,2.5493
4.1,2.7709
4.15,2.812
4.2,2.7294
4.25,2.9539
4.3,3.0649
4.35,3.2022
4.4,3.4449
4.45,3.4478
4.5,3.4699
4.55,3.7316
4.6,4.0327
4.65,4.2044
4.7,4.442
4.75,2.6912
4.8,2.61
4.85,2.5577
4.9,2.8499
4.95,2.9902
5,3.1385
5.05,3.1778
5.1,3.3584
5.15,3.5494
5.2,3.5925
5.25,3.7168
5.3,3.9281
5.35,4.1389
5.4,4.4143
5.45,4.6425
5.5,2.272
5.55,2.416
5.6,2.3942
5.65,2.4742
5.7,2.6246
5.75,2.7106
5.8,2.9798
5.85,3.0387
5.9,3.3336
5.95,3.4112
6,3.5708
6.05,3.7915
6.1,3.8417
6.15,4.0695
6.2,4.1606
6.25,4.4829
6.3,2.5611
6.35,2.7334
6.4,2.7991
6.45,2.9607
6.5,2.9091
6.55,3.181
6.6,3.4205
6.65,3.4918
6.7,3.7118
6.75,3.9314
6.8,4.133
6.85,4.3463
6.9,4.4616
6.95,4.8587
7,2.6468
7.05,2.7068
7.1,2.7538
7.15,2.7606
7.2,2.918
7.25,3.0519
7.3,3.2013
7.35,3.4829
7.4,3.7123
7.45,4.0264
7.5,1.8912
7.55,2.1567
7.6,2.1843
7.65,2.4191
7.7,2.5382
7.75,2.6113
7.8,2.8258
7.85,3.0125
7.9,3.1304
7.95,3.2918
8,3.4326
8.05,3.6619
8.1,3.907
8.15,3.9225
8.2,4.1629
8.25,4.4611
8.3,2.4829
8.35,2.5326
8.4,2.4727
8.45,2.5902
8.5,2.681
8.55,2.8657
8.6,3.0267
8.65,3.1232
8.7,3.2492
8.75,3.4674
8.8,3.6714
8.85,3.8001
8.9,4.1249
8.95,4.2594
9,4.4526
9.05,4.8626
9.1,2.4213
9.15,2.5295
9.2,2.6363
9.25,2.7819
9.3,3.001
9.35,3.0217
9.4,3.155
9.45,3.3182
9.5,3.4136
9.55,3.5697
9.6,2.0314
9.65,2.0464
9.7,2.1535
9.75,2.1761
9.8,2.2951
9.85,2.2033
9.9,2.2813
9.95,2.6026
10,2.6777
10.05,2.8223
10.1,2.8177
10.15,3.0125
10.2,3.223
10.25,3.487
10.3,1.8868
10.35,1.993
10.4,2.1206
10.45,2.2035
10.5,2.2968
10.55,2.214
10.6,2.3724
10.65,2.4989
10.7,2.6741
10.75,2.74
10.8,2.9236
10.85,2.9932
10.9,3.2434
10.95,1.7926
11,1.7626
11.05,1.8819
11.1,1.9006
11.15,2.0118
11.2,2.2653
11.25,2.4116
11.3,2.4199
11.35,2.6627
11.4,2.749
11.45,2.7815
11.5,2.914
11.55,3.117
11.6,3.3085
11.65,3.4244
11.7,3.6682
11.75,3.8893
11.8,1.8527
11.85,1.9369
11.9,1.9998
11.95,2.1629
12,2.2365
12.05,2.4115
12.1,2.5502
12.15,2.7123
12.2,2.9054
12.25,3.0084
12.3,3.1577
12.35,3.3315
12.4,3.5651
12.45,3.6799
12.5,3.7789
12.55,4.2316
12.65,2.1077
12.7,2.215
12.75,2.3035
12.8,2.4671
12.85,2.622
12.9,2.8525
12.95,2.9453
13,3.1424
13.05,3.3161
13.1,3.5275
13.15,3.7899
13.2,4.052
13.25,4.3568
13.3,1.83
13.35,2.1284
13.4,2.0381
13.45,2.2553
13.5,2.3243
13.55,2.4318
13.6,2.5805
13.65,2.7658
13.7,3.0588
13.75,3.1776
13.8,3.0164
13.85,3.3193
13.9,3.567
13.95,3.7141
14,1.947
14.05,2.0602
14.1,1.9102
14.15,2.0138
14.2,2.2606
14.25,2.4713
14.3,2.6106
14.35,2.7221
14.4,3.007
14.45,3.1182
14.5,3.2091
14.55,3.4477
14.6,3.641
14.65,3.7284
14.7,4.0413
14.75,4.2556
14.8,4.6048
14.85,2.5136
14.9,2.5735
14.95,2.7261
15,2.9633
15.05,3.0265
15.1,3.2029
15.15,3.3088
15.2,3.6211
15.25,3.7404
15.3,3.8699
15.35,4.0539
15.4,4.3549
15.45,2.0032
15.5,2.0105
15.55,2.1423
15.6,2.3499
15.65,2.4491
15.7,2.521
15.75,2.5964
15.8,2.7477
15.85,2.9977
15.9,3.1708
15.95,3.23
16,3.4116
16.05,3.6304
16.1,3.7946
16.15,4.0649
16.2,4.3177
16.25,4.5882
16.3,4.8619
16.35,2.3311
16.4,2.5789
16.45,2.7529
16.5,2.8159
16.55,2.9003
16.6,3.0165
16.65,3.2212
16.7,3.4514
16.75,3.6673
16.8,3.8894
16.85,4.167
16.9,4.4542
16.95,4.7215
17,2.0004
17.05,2.2072
17.1,2.3273
17.15,2.1158
17.2,2.3925
17.25,2.5415
17.3,2.7527
17.35,2.8898
17.4,3.0465
17.45,3.2461
17.5,3.5029
17.55,3.5105
17.6,3.6552
17.65,4.1955
17.7,2.1092
17.75,2.2042
17.8,2.0857
17.85,2.3903
17.9,2.4028
17.95,2.5808
18,2.772
18.05,3.1542
18.1,3.2499
18.15,3.2997
18.2,3.5044
18.25,3.9042
18.3,3.8411
18.35,4.1802
18.4,4.4547
18.45,4.8353
18.5,4.875
18.55,2.8234
18.6,2.8832
18.65,2.8985
18.7,3.138
18.75,3.2602
18.8,3.4699
18.85,3.5473
18.9,3.7824
18.95,4.107
19,4.1442
19.05,4.4978
19.1,2.3467
19.15,2.5061
19.2,2.4658
19.25,2.7467
19.3,2.5573
19.35,3.0669
19.4,3.4325
19.45,3.5929
19.5,3.6595
19.55,3.8353
19.6,4.0205
19.65,4.3647
19.7,2.0432
19.75,2.2151
19.8,2.2633
19.85,2.3867
19.9,2.5464
19.95,2.6927
20,2.897
20.05,2.9882
20.1,3.0444
20.15,3.219
20.2,3.4818
20.25,3.4326
20.3,1.7173
20.35,1.7226
20.4,1.8371
20.45,1.4646
20.5,1.5732
20.55,1.434
20.6,2.6233
20.65,2.4823
20.7,2.8158
20.75,3.0825
20.8,3.1878
20.85,3.3449
20.9,3.404
20.95,3.4744
21,3.9401
21.05,1.808
21.1,1.9053
21.15,1.9689
21.2,2.061
21.25,1.9757
21.3,2.2863
21.35,2.2674
21.4,2.462
21.45,2.6858
21.5,2.7743
21.55,2.9439
21.6,2.9234
21.65,3.0335
21.7,3.1826
21.75,3.2583
21.8,3.5429
21.85,3.6632
21.9,3.7932
21.95,4.0146
22,2.0864
22.05,2.3315
22.1,2.3742
22.15,2.4753
22.2,2.2878
22.25,2.3656
22.3,2.448
22.35,2.7484
22.4,2.9866
22.45,3.0003
22.5,3.5532
22.55,3.6605
22.6,3.7226
22.65,4.2327
22.7,2.1705
22.75,2.0768
22.8,2.2973
22.85,2.4529
22.9,2.4207
23,2.3274
23.05,2.6746
23.1,2.5719
23.15,2.8794
23.2,3.071
23.25,3.1087
23.3,3.6449
23.35,3.824
23.4,4.1588
23.45,3.9056
23.5,4.6243
23.55,1.9113
23.6,2.0517
23.65,2.2467
23.7,2.3939
23.75,2.5716
23.8,2.763
23.85,2.7651
23.9,3.1985
23.95,3.0765
24,3.4416
24.05,3.2437
24.1,3.4844
24.15,3.5056
24.2,3.6675
24.25,3.9766
24.3,4.1305
24.35,4.4056
24.4,4.6825
24.45,4.985
24.5,5.2427
24.55,2.8164
24.6,2.9282
24.65,2.9973
24.7,3.2913
24.75,3.409
24.8,3.693
24.85,3.7889
24.9,4.1595
24.95,4.4889
25,4.7949
25.05,2.3216
25.1,2.4629
25.15,2.4663
25.2,2.6737
25.25,2.8408
25.3,3.0323
25.35,3.1209
25.4,3.2253
25.45,3.1487
25.5,3.6884
25.55,4.0508
25.6,1.7631
25.65,1.8812
25.7,2.1485
25.75,2.2779
25.8,2.1659
25.85,2.2915
25.9,2.4647
25.95,2.6281
26,2.7146
26.05,2.8246
26.1,2.9861
26.15,3.0723
26.2,3.2253
26.25,3.4254
26.3,3.736
26.35,2.0908
26.4,2.0117
26.45,2.4178
26.5,2.4791
26.55,2.5394
26.6,2.6584
26.65,2.8023
26.7,3.1187
26.75,3.3909
26.8,3.4654
26.85,3.6257
26.9,3.8123
26.95,4.024
27,4.3154
27.05,2.26
27.1,2.4837
27.15,2.6565
27.2,2.6577
27.25,2.9955
27.3,3.0299
27.35,3.2693
27.4,3.2491
27.45,3.5407
27.5,3.8245
27.55,3.9385
27.6,4.109
27.65,4.4401
27.7,4.7208
27.75,5.0396
27.8,5.5082
27.85,2.9254
27.9,2.9121
27.95,3.2051
28,3.2263
28.05,3.3812
28.1,3.6944
28.15,3.8674
28.2,4.0192
28.25,4.1364
28.3,4.4265
28.35,4.6909
28.4,2.4427
28.45,2.6141
28.5,2.5536
28.55,2.5199
28.6,2.6371
28.65,2.7453
28.7,3.0624
28.75,3.5767
28.8,3.8351
28.85,1.8913
28.9,1.8891
28.95,1.9767
29,1.9184
29.05,2.0389
29.1,2.1274
29.15,2.3339
29.2,2.2674
29.25,2.5211
29.3,2.694
29.35,2.8983
29.4,3.0286
29.45,3.3129
29.5,3.4888
29.55,2.096
29.6,1.9471
29.65,1.9173
29.7,2.0191
29.75,1.9947
29.8,2.1622
29.85,2.1034
29.9,2.3936
29.95,2.3925
30,2.4902
30.05,2.8256
30.1,3.016
30.15,3.2538
30.2,3.5078
30.25,3.4047
30.3,3.5485
30.35,3.7163
30.4,2.0026
30.45,2.0287
30.5,2.2115
30.55,2.3178
30.6,2.368
30.65,2.3573
30.7,2.3385
30.75,2.2883
30.8,2.5377
30.85,2.5927
30.9,2.696
30.95,2.8813
31,3.3488
31.05,3.4672
31.1,1.8953
31.15,1.9922
31.2,2.0432
31.25,2.1799
31.35,2.098
31.4,2.2305
31.45,2.1274
31.5,2.4026
31.55,2.3689
31.6,2.5926
31.65,2.7153
31.7,2.9323
31.75,3.1166
31.8,3.1826
31.85,3.447
31.9,3.6922
31.95,3.8918
32,2.242
32.05,2.1406
32.1,2.2587
32.15,2.3695
32.2,2.41
32.25,2.3895
32.3,2.4799
32.35,2.5491
32.4,2.8805
32.45,2.9397
32.5,2.8931
32.55,3.208
32.6,3.5706
32.65,3.5532
32.7,3.8847
32.75,3.9861
32.8,4.3156
32.85,2.3336
32.9,2.4332
32.95,2.612
33,2.5762
33.05,2.77
33.1,2.6308
33.15,2.8815
33.2,2.8615
33.25,3.0825
33.3,3.1773
33.35,3.4848
33.4,3.672
33.45,3.8127
33.5,3.9011
33.55,4.3664
33.6,4.4516
33.65,4.762
33.7,2.3105
33.75,2.4639
33.8,2.4487
33.85,2.8216
33.9,2.9268
33.95,2.995
34,3.0984
34.05,3.3955
34.1,3.2678
34.15,3.4802
34.2,3.7402
34.25,4.1484
34.3,4.3349
34.35,4.6713
34.4,2.5726
34.45,2.7017
34.5,2.7226
34.55,2.8712
34.6,3.2334
34.65,3.2581
34.7,3.4729
34.75,3.6797
34.8,3.8327
34.85,4.1179
34.9,4.3802
34.95,4.5992
35,4.9349
35.05,5.2359
35.1,2.3825
35.15,2.4249
35.2,2.6134
35.25,2.7039
35.3,2.8451
35.35,2.9229
35.4,3.0704
35.45,3.1985
35.5,3.4662
35.55,3.7287
35.6,3.8039
35.65,4.3494
35.7,1.8464
35.75,2.0716
35.8,2.0872
35.85,2.219
35.9,2.3852
35.95,2.197
