intercept,slope,std_error,variable,lineage,kind
1.0006966418314855,-0.07575454559111863,0.16660009737229733,div_then_fold,1.0,Trace
1.0925597007586192,0.029994305101884767,0.22210834224169435,div_and_fold,1.0,Trace
1.0773737873968805,0.2272753846047517,0.13231504205364333,fold_then_div,1.0,Trace
1.0061864170618273,0.5686685845518333,0.11282460182279709,fold_growth,1.0,Trace
0.9978237807879279,1.2071186829825238,0.014045305725327457,division_ratio,1.0,Trace
1.0451649588094316,0.19404001586718744,0.1484810710765913,added_length,1.0,Trace
1.074414666466561,0.480017781606901,0.1425640171870997,generationtime,1.0,Trace
0.9920470366459846,1.4707780122552387,0.021278142189709835,length_birth,1.0,Trace
0.9904786845474564,1.1165894390754683,0.0283861287744086,length_final,1.0,Trace
0.9619054179068084,1.2303028423902926,0.050456557372492127,growth_rate,1.0,Trace
1.028682740324692,0.30897351100220155,0.0805449629071964,div_then_fold,2.0,Trace
0.9631310277706743,0.41851422239863023,0.11675249871077047,div_and_fold,2.0,Trace
1.0320064646653413,0.4480535740085259,0.05942450033897461,fold_then_div,2.0,Trace
0.9985216474667961,0.6967677508387767,0.03879777674040871,fold_growth,2.0,Trace
1.0398106453936957,0.9253069341237303,0.08290937496052014,division_ratio,2.0,Trace
0.9982420372376315,0.7726512309007377,0.033935019628307715,added_length,2.0,Trace
0.9667419435299686,0.9568453853867079,0.018767024068454475,generationtime,2.0,Trace
1.00848029058085,1.3862063136445688,0.01863591459118836,length_birth,2.0,Trace
0.9980485476076654,1.3052469273407208,0.011969872444043123,length_final,2.0,Trace
0.960125000565194,1.1578292306839533,0.06882931787509376,growth_rate,2.0,Trace
0.9118739771146845,0.6843700955000088,0.1652495083939076,div_then_fold,4.0,Trace
0.8727657853946538,0.9380853119015699,0.25738140292003625,div_and_fold,4.0,Trace
0.8798455037570033,0.9383856342182334,0.12065482939622423,fold_then_div,4.0,Trace
0.8921236982121871,1.0432613800492905,0.1790465605619687,fold_growth,4.0,Trace
0.9401409664434441,1.0305770159757512,0.09284063639576574,division_ratio,4.0,Trace
0.9154216741158221,1.2805300114409555,0.13563815335152868,added_length,4.0,Trace
0.8756299601517913,0.7694975873586457,0.1762236808082888,generationtime,4.0,Trace
1.0096758664781191,1.743885959846866,0.021019383874320913,length_birth,4.0,Trace
0.9874425663639127,1.728311514393225,0.024362440634830312,length_final,4.0,Trace
1.00182932764806,1.2994055549238486,0.05706750484070263,growth_rate,4.0,Trace
0.7804150604856221,0.42664539347387576,0.07718013667315336,div_then_fold,5.0,Trace
1.0515213689327243,0.2904311036434384,0.04467894888781019,div_and_fold,5.0,Trace
1.028719420973833,0.355704349888829,0.042502633790807404,fold_then_div,5.0,Trace
1.5772847230552658,0.003689816739344353,0.12876474496499543,fold_growth,5.0,Trace
1.0648632598522432,0.9500726408943648,0.024627180619565186,division_ratio,5.0,Trace
0.9672080734871135,0.7842250151900874,0.026297118295481738,added_length,5.0,Trace
0.9665437075869002,1.1614011096813874,0.02881429079680318,generationtime,5.0,Trace
1.3353000005533877,1.050175955832055,0.08261339962462125,length_birth,5.0,Trace
1.1056178545580027,1.2120888945827697,0.05505566842179984,length_final,5.0,Trace
0.9566457907219207,1.524637336812223,0.019171708872045223,growth_rate,5.0,Trace
1.3163409027931632,0.14042214666492348,0.08442081115851804,div_then_fold,6.0,Trace
1.3328233959736164,0.0937727420250814,0.07874396529920442,div_and_fold,6.0,Trace
1.4144479852997456,-0.019885236756933673,0.13038230737392312,fold_then_div,6.0,Trace
1.3998169896899746,0.0950685772977352,0.07863676171655287,fold_growth,6.0,Trace
0.8171965633135687,0.5171134735599916,0.04512021647507016,division_ratio,6.0,Trace
1.2717983691611812,0.44441294330707554,0.06250129067760432,added_length,6.0,Trace
0.9836752221593923,0.9927188251868045,0.03595531575863275,generationtime,6.0,Trace
1.3538254591881314,0.8821254211238811,0.055317381424454,length_birth,6.0,Trace
1.323615438869163,0.8567172739630531,0.054151436677140535,length_final,6.0,Trace
1.0577965449159081,1.3562761990438592,0.030935943165642927,growth_rate,6.0,Trace
0.7330000538360528,0.25137110740412544,0.046609450298323356,div_then_fold,7.0,Trace
0.919428022777057,0.08118418674011163,0.04906418413179129,div_and_fold,7.0,Trace
0.7784093710340542,0.25285992579892075,0.053317041441093095,fold_then_div,7.0,Trace
0.8130778837948843,0.34635904176974636,0.025686094857647727,fold_growth,7.0,Trace
0.9533868154793775,0.9801163190005282,0.011951753507689403,division_ratio,7.0,Trace
0.8265343754173402,0.7821393950402402,0.023804071065062972,added_length,7.0,Trace
0.9399866306658208,0.7039794951416504,0.03275773130968656,generationtime,7.0,Trace
0.9378086214926131,0.7842112610749928,0.01850391982397388,length_birth,7.0,Trace
1.2025701694017332,1.0371675736602648,0.02606564120496898,length_final,7.0,Trace
1.7098109936055672,1.0209901199613483,0.06159208424246395,growth_rate,7.0,Trace
1.172422032772601,0.08214813647787914,0.028227149265984956,div_then_fold,8.0,Trace
1.030373247353875,0.410111363578849,0.027413003644249586,div_and_fold,8.0,Trace
1.2377062493421873,0.016134211929107325,0.030395263900454793,fold_then_div,8.0,Trace
1.1617839340168383,0.4380250096459549,0.03303876936899283,fold_growth,8.0,Trace
1.4334459135610649,0.7250975875591904,0.0741128448732801,division_ratio,8.0,Trace
1.812653550836986,0.10336099967502936,0.07364223792178916,added_length,8.0,Trace
1.1670611224396958,0.5115041619368904,0.03385394713538096,generationtime,8.0,Trace
2.4385233846366097,0.5050807448986777,0.09215315956728026,length_birth,8.0,Trace
