div_then_fold,div_and_fold,fold_then_div,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,lineage_ID,generation
,,1.096014072150906,0.9391712452844463,,2.6019869784362184,0.6,1.6702308348286332,4.272217813264851,1.5652854088074106,1,0
,0.3374030650234802,0.9576954682860505,0.7874260579309817,0.4284885693394893,2.1925645624411976,0.5166666666666666,1.8305964987125376,4.023161061153735,1.5240504347051262,1,1
0.9620784231877063,0.3524608752903511,0.9374183759861041,0.8088319066333587,0.43576529610140696,2.1831741571136236,0.5166666666666668,1.753153971077308,3.9363281281909317,1.5654811096129517,1,2
,,,,0.4175055266991107,,,1.6434387484208794,5.66479824283769,1.3258718943476617,1,3
0.868135731197021,0.3674739668504692,0.932249143974012,0.7320502929763133,0.5019791268116593,3.0692210956340515,0.4500000000000002,,5.912831571137938,1.626778428836251,1,4
0.9613379488868016,0.29131614680976586,0.8730696078487781,0.649767472154268,0.44833907404432444,2.4258754610834403,0.4166666666666665,2.650953431584031,5.076828892667471,1.5594419331702438,1,5
0.8059745073442443,0.2673795366771195,0.8214419549820824,0.5865023055555938,0.455888295995411,1.846226240097506,0.3500000000000001,2.3144668729384428,4.160693113035949,1.6757208730159818,1,6
1.0609833368134705,0.385981527406846,0.9966803964264968,0.8447036187363285,0.4569431441341189,2.5234401023230806,0.5500000000000003,1.9012001928478215,4.424640295170902,1.5358247613387783,1,7
1.1271293383994683,0.3866617056165546,1.139071460104695,0.9028702988278282,0.42825830699996104,2.7791825705874147,0.5999999999999996,1.8948889618936984,4.674071532481113,1.5047838313797146,1,8
0.8488853382009357,0.3159518629458088,0.8333396675576673,0.6841975875038409,0.4617845322993559,2.1199524478537324,0.43333333333333357,2.1584139365605246,4.278366384414257,1.5789175096242474,1,9
1.0097959680519075,0.32893533802293085,1.06779290276726,0.7824051756101784,0.42041559575114307,2.134553434202628,0.5333333333333332,1.7986919523451839,3.933245386547812,1.4670097042690848,1,10
0.9845743701814986,0.41553234522065796,0.9735061578044448,0.8509657005694965,0.4883068083032829,2.5773081696215803,0.6000000000000005,1.920630500978774,4.497938670600354,1.4182761676158262,1,11
1.185237608999186,0.36861453948999234,1.1841804389941846,0.8867546335522346,0.41568944276430325,2.6685749401535186,0.5499999999999998,1.8697456195698723,4.538320559723391,1.6122811519131544,1,12
0.9265708528334659,0.3910542201101586,1.033167309657626,0.8015520667968893,0.48787126414989396,2.7211439216776863,0.5166666666666666,2.214116188589705,4.935260110267391,1.5513910970262375,1,13
0.9019560272956719,0.2848347287462784,0.8189737161603053,0.6145142005682712,0.46351203679732356,1.9415790406291258,0.41666666666666696,2.2875524658346222,4.229131506463748,1.4748340813638499,1,14
1.0995387576651985,0.38265723405922547,1.099564650556783,0.8638137056110008,0.44298583314160406,2.570723528586819,0.6166666666666671,1.8734453438562504,4.444168872443069,1.400778982071892,1,15
0.9854865505155871,0.3706318811829877,0.9269605531049345,0.799597688958892,0.46352295198047044,2.522738738516957,0.5166666666666657,2.05997427485453,4.582713013371487,1.5476084302430198,1,16
1.1046075671372242,0.3618386507760997,1.0506553523494113,0.8683895053955921,0.41667782547794063,2.6409924583313598,0.5666666666666664,1.909514893201092,4.550507351532452,1.5324520683451632,1,17
0.9592186462627119,0.36761089761484866,0.9746333571354436,0.8338057204974924,0.4408831560852241,2.612253732046071,0.5500000000000007,2.0062420429326417,4.6184957749787126,1.5160104009045297,1,18
0.9071166777804012,0.3054605175280544,0.9585530976821522,0.7214911951221622,0.4233738673364325,2.067781222144915,0.4499999999999993,1.9553504175297116,4.023131639674626,1.6033137669381408,1,19
0.8331912876458131,0.3154060976703544,0.8646572721886876,0.6770076170196376,0.4658826425895376,1.8142918133149717,0.4499999999999993,1.8743071997771943,3.688599013092166,1.5044613711547528,1,20
1.084174787638373,0.37110371753123045,1.0907785149980969,0.8446406497381045,0.4393628434131102,2.1508096225959115,0.5666666666666682,1.6206333506029662,3.7714429731988774,1.4905423230672392,1,21
1.0555792814129705,0.4108424647369647,1.016842910914948,0.8765193828532902,0.468720341813286,2.4793126715090565,0.5666666666666664,1.7677520395270934,4.24706471103615,1.5467989109175717,1,22
0.9446622999173548,0.29661531271967906,0.9448596505627328,0.7008212045579518,0.423239637714403,1.8252207757370194,0.4666666666666668,1.7975261296485656,3.622746905385585,1.5017597240527536,1,23
1.0781414104083327,0.43837104041705255,1.1711683722153257,0.9350553832980658,0.46881826279728916,2.6280422772057177,0.6666666666666679,1.6984099107371253,4.326452187942843,1.4025830749470962,1,24
1.1801578738056366,0.4244438419212551,1.1319418918202158,0.9231883058882755,0.45975868543185533,3.018104847258171,0.6166666666666671,1.989123970512376,5.007228817770547,1.4970621176566619,1,25
1.098880897189073,0.39181323148136715,1.0210664538823533,0.8713458197796748,0.4496644415881166,3.1299683979178563,0.5333333333333332,2.251572750246718,5.381541148164574,1.6337734120868908,1,26
0.8031239279322531,0.24778035551894637,0.7465275237324269,0.5800074139693399,0.42720204871733664,1.8071370425529478,0.34999999999999964,2.2990054037525542,4.106142446305502,1.6571640399124012,1,27
1.0362346872972203,0.37036551729808753,1.0526374212976173,0.8860918459839363,0.41797644225788505,2.446769494076321,0.5499999999999989,1.7162708111108624,4.163040305187184,1.61107608360716,1,28
1.0613951265038004,0.4044175849085983,1.0778889640716096,0.931914406107825,0.43396430214837356,2.7810351933365762,0.5500000000000007,1.8066108808561083,4.587646074192684,1.6943898292869524,1,29
