time division length width area intensity CMx CMy
0 0 34.374 10.2694 353 127.558 361.156 481.581
1 0 37.5442 11.6396 437 121.416 360.346 479.629
2 0 37.2756 10.8382 404 125.777 361.48 480.428
3 0 38.315 9.94389 381 125.672 361.685 479.441
4 0 37.243 10.606 395 125.172 362.714 479.833
5 1 16.0497 5.29605 85 130.012 364.4 491.553
6 0 19.0039 7.8405 149 125 364.154 490.658
7 0 15.1295 5.35378 81 126.494 364.407 490.938
8 0 21.1481 6.47812 137 127.584 364.62 488.883
9 0 15.0014 2.39978 36 130.556 365.611 491.611
10 0 18.0135 6.93925 125 123.408 364.984 490.816
11 0 17.0045 4.29297 73 129.027 364.808 490.767
12 0 21.0308 8.51132 179 122.497 364.788 490.061
13 0 20.0106 6.19673 124 125.831 364.218 489.097
14 0 22.0366 7.07913 156 121.41 364.103 490.545
15 0 21.0028 6.57055 138 123.116 365.804 489.493
16 0 24.02 5.7452 138 120 365.312 489.957
17 0 22.0192 7.26639 160 122.65 364.525 487.656
18 0 23.007 6.25897 144 125.118 363.84 487.59
19 0 27.0437 7.80219 211 120.493 363.806 487.483
20 0 25.008 8.99714 225 117.364 363.04 488.058
21 0 25.044 9.18383 230 117.852 363.374 487.613
22 0 25.0372 8.747 219 116.434 363.854 486.758
23 0 29.0393 8.71232 253 113.53 363.581 486.478
24 0 28.0215 8.13661 228 115.544 363.886 485.351
25 0 28.0385 7.24003 203 116.749 363.601 486.931
26 0 29.0423 8.78029 255 112.067 366.118 485.353
27 0 31.1192 9.73677 303 111.195 365.967 485.152
28 0 30.0229 9.19297 276 110.931 366.692 485.134
29 0 35.0752 13.1717 462 100.398 365.097 485.519
30 0 37.167 11.4349 425 104.729 365.066 484.654
31 0 37.1052 12.7206 472 101.538 364.877 483.328
32 0 40.2963 14.0708 567 98.0582 363.774 482.52
33 0 39.0154 13.0974 511 102.205 365.74 481.681
34 0 39.0316 10.5043 410 107.08 365.402 482.28
35 0 43.1158 14.1248 609 99.2365 365.691 482.146
36 0 44.0726 13.024 574 102.983 365.915 481.197
37 0 43.0328 12.7577 549 105.685 366.448 480.936
38 0 46.0401 15.1173 696 100.562 366.33 478.886
39 0 44.0693 12.4123 547 108.766 365.993 479.676
40 0 48.0457 14.3613 690 103.08 366.191 478.974
41 0 49.0532 13.414 658 107.126 366.281 477.74
42 0 51.0511 16.1407 824 103.062 366.324 477.7
43 0 50.0737 13.0408 653 110.806 366.995 477.602
44 0 53.0259 15.6716 831 105.051 366.801 477.606
45 0 56.0506 15.4682 867 104.616 367.541 477.113
46 0 57.0432 17.18 980 100.92 368.451 478.465
47 0 58.0914 16.8527 979 103.204 368.111 476.374
48 0 60.0598 17.4826 1050 103.049 367.95 476.281
49 0 61.0567 15.1826 927 108.687 367.31 475.14
50 0 62.0751 15.6101 969 107.827 367.578 472.88
51 0 64.0647 16.7643 1074 106.475 367.733 472.377
52 0 68.1194 16.2949 1110 105.923 367.791 473.815
53 0 69.1827 16.6082 1149 106.239 367.707 471.108
54 0 72.1645 18.25 1317 102.554 365.918 471.049
55 0 74.1885 16.822 1248 106.094 366.498 469.043
56 0 77.1861 17.9048 1382 104.329 366.357 468.463
57 0 79.178 18.3889 1456 104.073 367.509 467.378
58 0 82.1613 16.492 1355 107.959 367.187 466.239
59 0 82.1543 16.6272 1366 108.241 367.503 462.482
60 0 85.3133 14.9332 1274 111.973 367.304 461.488
61 1 44.0921 12.9275 570 109.981 366.956 482.175
62 0 43.0223 11.1338 479 115.033 367.073 481.221
63 0 48.1058 13.1169 631 110.628 368.07 479.964
64 0 49.0625 16.0408 787 105.689 367.787 478.46
65 0 50.0852 15.0144 752 107.376 368.633 477.525
66 0 50.0713 14.9187 747 106.043 369.238 476.98
67 0 54.0951 15.2139 823 104.176 369.656 476.756
68 0 55.0557 14.0585 774 108.633 369.425 476.089
69 0 56.051 16.4315 921 104.613 368.995 475.679
70 0 59.117 16.4081 970 105.505 369.087 474.135
71 0 61.0338 16.2369 991 106.4 369.377 473.245
72 0 62.083 17.0578 1059 106.16 367.06 471.506
73 0 62.0263 16.0416 995 110.828 367.901 470.397
74 0 66.0439 17.0038 1123 108.402 368.113 469.993
75 0 69.3057 17.7186 1228 106.121 368.342 470.211
76 0 70.1055 16.4181 1151 110.013 367.065 468.115
77 0 72.1133 17.1258 1235 110.952 367.229 466.499
78 0 73.1339 16.4083 1200 112.489 367.448 467.348
79 0 76.1381 16.8509 1283 112.466 368.419 465.449
80 0 81.1894 18.6354 1513 107.111 368.106 467.438
81 0 82.1066 16.5273 1357 112.321 368.051 464.785
82 0 85.0831 17.8884 1522 111.401 367.99 462.761
83 0 86.1911 16.1037 1388 116.633 367.612 460.878
84 0 90.1748 17.3219 1562 112.515 368.912 460.814
85 0 92.2028 16.2902 1502 114.992 368.19 459.293
86 0 97.2021 17.0675 1659 113.754 368.913 458.624
87 0 99.1405 15.9672 1583 117.519 368.605 454.822
88 0 103.157 17.5655 1812 113.506 368.344 452.908
89 0 105.193 16.579 1744 115.231 367.87 449.27
90 0 111.264 16.9327 1884 114.03 368.118 449.346
91 0 113.161 17.6032 1992 113.345 369 447.993
92 0 117.184 17.1781 2013 114.883 369.791 445.641
93 0 119.236 16.1192 1922 120.005 368.92 441.491
94 0 125.25 16.1197 2019 119.106 369.676 441.009
95 0 131.167 16.3455 2144 118.262 369.592 437.558
96 1 77.1762 12.6205 974 115.419 369.479 468.639
97 0 76.1445 13.0147 991 118.097 370.128 466.058
98 0 79.1041 14.0574 1112 115.699 370.491 462.772
99 0 85.1977 15.8455 1350 112.439 370.578 461.041
100 0 87.1817 14.3493 1251 114.688 371.158 461.679
101 0 88.1631 13.01 1147 118.027 371.296 459.259
102 0 94.1708 15.0153 1414 112.149 369.975 459.243
103 0 97.3412 15.2453 1484 113.332 369.546 456.177
104 0 100.26 14.8315 1487 112.794 369.527 454.702
105 0 103.195 15.6694 1617 110.811 370.415 454.588
106 1 55.0998 12.9402 713 110.847 370.719 476.163
107 0 58.1344 12.6087 733 109.724 371.19 475.533
108 0 59.184 13.061 773 109.388 370.714 473.856
109 0 61.1401 15.0311 919 106.168 370.9 473.26
110 0 64.1683 14.0412 901 108.119 371.067 472.243
111 0 65.0999 14.6698 955 106.753 370.87 472.774
112 0 68.2609 13.5509 925 109.304 370.639 470.545
113 0 70.223 13.685 961 109.453 370.48 468.69
114 0 73.2051 14.1793 1038 107.978 370.535 469.086
115 0 77.168 12.894 995 110.728 370.347 466.229
116 0 81.2155 14.9602 1215 106.006 369.083 465.574
117 0 84.1238 13.4682 1133 108.387 370.346 464.158
118 0 87.1694 14.5349 1267 104.661 369.069 462.126
119 0 90.2238 14.996 1353 103.364 368.741 460.889
120 0 93.1758 15.0468 1402 104.016 368.191 458.482
121 1 50.0331 12.7316 637 98.9812 369.027 481.148
122 0 53.1248 11.4447 608 100.804 368.762 479.192
123 0 55.0558 11.2613 620 101.298 369.242 479.337
124 0 56.1077 11.1215 624 101.74 368.955 476.173
125 0 58.0855 12.3094 715 99.7524 369.088 476.54
126 0 60.1499 12.8346 772 98.4119 370.01 473.602
127 0 62.1066 12.9616 805 98.1429 369.795 474.735
128 0 64.0439 12.7413 816 99.6532 370.152 471.455
129 0 66.0577 13.8212 913 96.7317 370.023 471.491
130 0 67.1897 12.5466 843 98.8624 370.789 470.459
131 0 70.048 12.6342 885 99.5198 370.906 467.589
132 0 71.0558 10.9632 779 101.929 370.014 468.544
133 0 76.1436 14.0655 1071 96.591 370.858 465.057
134 1 39.0267 9.7113 379 95.7071 371.541 486.699
135 0 40.0804 9.83024 394 96.1015 371.02 485.825
136 0 41.0384 8.96721 368 98.2201 370.761 485.53
137 0 44.0505 10.3291 455 96.4088 370.374 484.923
138 0 43.0323 13.4318 578 92.8997 370.235 483.663
139 0 45.0482 11.0326 497 95.9698 370.724 484.38
140 0 46.097 12.2351 564 95.4894 370.543 482.441
141 0 49.0291 12.6863 622 94.0723 370.675 482.781
142 0 48.0546 12.2985 591 96.242 369.909 482.895
143 0 50.056 13.425 672 94.1935 370.54 481.92
144 0 51.0324 13.4228 685 96.0394 369.981 481.051
