time division length width area intensity CMx CMy
0 0 32.0076 11.0286 353 116.207 969.691 489.858
1 0 31.0401 10.5348 327 119.572 968.443 489.654
2 0 34.0103 11.0849 377 113.987 969.056 491.753
3 0 34.0298 9.99125 340 119.674 969.188 489.885
4 0 34.0244 11.9914 408 112.701 969.179 489.863
5 0 33.0115 11.9352 394 115.987 969.277 488.396
6 0 35.0964 12.7933 449 107.383 968.955 488.486
7 0 33.1539 11.9141 395 113.828 967.554 488.899
8 0 34.3464 13.0727 449 110.325 967.831 488.41
9 0 35.4598 12.7468 452 113.212 967.653 486.872
10 0 34.2851 12.8336 440 112.668 967.65 487.143
11 0 34.3389 12.4058 426 115.305 967.563 487.162
12 0 36.21 13.5598 491 113.02 968.391 485.914
13 0 38.4972 14.1309 544 109.829 967.29 485.632
14 0 40.2809 12.8597 518 113.4 967.421 484.768
15 0 40.372 13.4004 541 113.335 967.105 484.791
16 0 41.3651 12.8369 531 113.665 967.627 485.252
17 0 41.2903 11.7703 486 115.866 967.403 484.909
18 0 44.3294 14.3697 637 109.747 966.83 483.994
19 0 44.4141 14.7926 657 110.536 967.429 483.682
20 0 47.2383 14.8396 701 109.469 966.596 483.445
21 0 45.2659 13.5422 613 114.659 966.746 483.961
22 0 47.3436 14.2364 674 113.777 966.815 481.261
23 0 46.1025 12.7976 590 117.308 967.754 482.536
24 0 49.3791 14.5001 716 113.152 967.77 479.67
25 0 49.4901 13.2956 658 116.521 968.372 481.085
26 0 50.2356 12.9788 652 117.092 969.225 481.778
27 0 51.2334 14.19 727 114.879 969.648 480.97
28 0 53.2195 15.5018 825 111.787 969.252 479.653
29 0 55.1419 14.0002 772 114.056 968.994 478.868
30 0 55.1556 14.1962 783 112.576 968.927 478.197
31 0 56.1745 13.6361 766 114.529 968.896 476.303
32 0 59.1256 14.2071 840 110.18 969.276 478.652
33 0 60.1044 13.7427 826 113.012 969.672 475.045
34 0 63.1105 13.9121 878 110.689 970.777 474.642
35 0 64.1073 15.0685 966 108.452 970.184 473.934
36 0 66.1928 14.7901 979 109.166 969.851 472.882
37 0 67.0824 13.476 904 112.744 970.741 472.597
38 0 71.119 14.4546 1028 109.787 970.84 470.754
