time division length width area intensity CMx CMy
0 0 34.1734 14.046 480 116.86 1197.63 491.873
1 0 36.2858 13.9173 505 117.82 1196.82 492.396
2 0 36.2858 13.9173 505 137.317 1195.82 492.396
3 0 35.3463 11.4864 406 123.776 1197.22 491.113
4 0 37.3029 12.5728 469 120.808 1197.41 491.768
5 0 39.3066 13.3057 523 116.776 1198.42 491.063
6 0 39.3066 13.3311 524 132.641 1199.44 491.172
7 0 39.3003 13.5368 532 120.408 1197.84 489.242
8 0 41.3484 13.0114 538 118.201 1198.34 490.186
9 0 41.3462 14.4149 596 118.235 1198.04 487.53
10 0 41.5057 13.1307 545 121.072 1198.29 487.796
11 0 43.3203 12.2114 529 123.832 1197.88 487.682
12 0 44.3606 13.5932 603 119.892 1198.44 487.244
13 0 45.2785 14.2672 646 117.289 1198.4 486.666
14 0 45.3252 12.4213 563 122.25 1198.41 485.886
15 0 47.3026 13.7625 651 119.249 1197.92 485.103
16 0 47.2283 11.7938 557 123.461 1197.54 486.35
17 0 49.2718 13.2936 655 119.634 1197.6 486.203
18 0 52.3349 13.8149 723 118.877 1197.57 484.714
19 0 54.4075 14.4649 787 117.427 1198.3 483.018
20 0 54.3943 14.2294 774 118.645 1197.65 483.553
21 0 55.3142 14.029 776 119.534 1198.33 482.751
22 0 55.2876 13.8367 765 119.333 1199.48 482.299
23 0 58.2792 14.7222 858 117.519 1199.9 481.64
24 0 59.2775 15.8576 940 116.33 1200.03 479.24
25 0 61.2328 15.6779 960 116.306 1200.1 478.839
26 0 64.2612 15.8416 1018 115.209 1200.77 479.198
27 0 65.1998 14.6473 955 116.375 1200.19 479.005
28 0 66.3559 15.025 997 117.368 1200.33 477.514
29 1 35.0722 10.6922 375 120.461 1199.75 492.605
30 0 36.0469 11.2908 407 116.71 1199.21 492.312
31 0 38.0363 10.4374 397 117.763 1199.91 492.008
32 0 39.075 11.5931 453 116.574 1200.3 491.66
33 0 39.0416 12.8068 500 114.352 1200.87 489.69
34 0 40.074 11.2791 452 117.283 1201 488.604
35 0 43.1077 12.7819 551 113.744 1200.85 488.644
36 0 44.052 12.9166 569 113.627 1201.15 487.919
37 0 45.0442 13.2759 598 113.326 1201.55 486.661
38 0 47.0813 14.7192 693 109.475 1202.37 486.157
39 0 47.1923 14.2184 671 110.897 1202.63 485.459
40 0 49.2681 14.4312 711 110.473 1203.47 485.283
41 0 51.2041 13.7098 702 110.956 1203.96 485.295
42 0 53.2433 15.6076 831 106.462 1203.94 485.949
