dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,1.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33],"[0.0674899846098882, 0.07409789395169553, 0.08734114857250513, 0.098219739154593, 0.10143108320466655, 0.1092352403083763, 0.11720551249191197, 0.12101024262996324, 0.12530790083775922, 0.12940901998165513, 0.13142838017235192, 0.1336764397231456, 0.1367783212662095, 0.13833898216583235, 0.1403096238072627]","[0.06870703 0.07866115 0.08702581 0.09433911 0.1008939  0.10686981
 0.11238611 0.11752663 0.12235287 0.12691145 0.13123872 0.1353636
 0.13930958 0.143096   0.14673902]",$f_n e^{\phi_{n}}$,dfa (short)
Trace,1.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33],"[0.09216460955442575, 0.10184330620783029, 0.11267935496594342, 0.12410820939730917, 0.12872978125666534, 0.1355605932993125, 0.14415911389569233, 0.14716176172035397, 0.15036998421262626, 0.15435415255619642, 0.15624739989779005, 0.1584427509496745, 0.1622036881503706, 0.1643690059572231, 0.1667200788004971]","[0.09411084 0.10472162 0.11342023 0.12088191 0.12746668 0.13339179
 0.13879955 0.14378882 0.14843141 0.15278125 0.15688003 0.16076073
 0.16444988 0.16796923 0.17133685]",$f_n e^{\phi_{n}}$,mean (short)
Shuffled,1.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33],"[0.058877654312525236, 0.08218721142620457, 0.09699537971655574, 0.10994445421699797, 0.12430643461428542, 0.1287972934439158, 0.1339803306148063, 0.1401724605945112, 0.14251487517806985, 0.14673689329658937, 0.15229699837521815, 0.15567942218031167, 0.16067852538080057, 0.16699078559024913, 0.17204981585672163]","[0.0691293  0.08191968 0.09299401 0.10290226 0.11195125 0.12033292
 0.12817684 0.13557536 0.14259705 0.1492945  0.15570909 0.16187406
 0.16781663 0.17355937 0.17912129]",$f_n e^{\phi_{n}}$,dfa (short)
Shuffled,1.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33],"[0.1160993275396368, 0.14475041237930708, 0.161200219971673, 0.1767690445425686, 0.19197223300045207, 0.2054507622379629, 0.21893211283175792, 0.23268878271641277, 0.24494279901700614, 0.257010374893085, 0.2683595012104865, 0.2801246955867316, 0.29149633448827694, 0.3018659559923616, 0.3121030840492802]","[0.11830296 0.14047259 0.15970114 0.17692807 0.19267824 0.20728036
 0.22095653 0.23386519 0.24612407 0.25782353 0.26903468 0.27981471
 0.29021042 0.3002607  0.30999827]",$f_n e^{\phi_{n}}$,mean (short)
Trace,2.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51],"[0.05731794184057441, 0.0653715227752821, 0.07243521780602781, 0.07812716777353794, 0.08261350683975882, 0.086850857529769, 0.09056069304284493, 0.09345754171732638, 0.09667104134025864, 0.10012338387168472, 0.10267436331398595, 0.10512642194341287, 0.10785095083466599, 0.10885981234325308, 0.10991172586707953, 0.10984964122454917, 0.10979402893497109, 0.10973027154399391, 0.10951754655191277, 0.10943300223367476, 0.10966253547640359, 0.1097182047185667, 0.10986991269363894, 0.11028900974930649]","[0.06245269 0.06857746 0.07354082 0.0777607  0.08145777 0.0847642
 0.08776601 0.09052264 0.09307706 0.09546141 0.09770042 0.09981361
 0.10181662 0.10372224 0.10554106 0.10728195 0.10895243 0.11055893
 0.11210701 0.11360148 0.11504659 0.11644604 0.11780314 0.11912081]",$f_n e^{\phi_{n}}$,dfa (short)
Trace,2.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51],"[0.07925305998925959, 0.08694791144990588, 0.09390118188138892, 0.1008569159100353, 0.10465069385493785, 0.1098087103132636, 0.11415356024711154, 0.11687813477605741, 0.12022440521945096, 0.12282452764894021, 0.12420073708424813, 0.1261478070258697, 0.1272219151986725, 0.1279817768114372, 0.1294337375325384, 0.12992518408695272, 0.13039482377611267, 0.1313980967778685, 0.13170305070554816, 0.1321134726521453, 0.13304112990021152, 0.13343918497618748, 0.13397649285781038, 0.1349649193798954]","[0.08399636 0.09050977 0.0957021  0.10006116 0.10384106 0.10719231
 0.11021203 0.1129668  0.11550442 0.11786043 0.12006206 0.12213063
 0.12408322 0.12593368 0.12769347 0.12937214 0.13097775 0.1325172
 0.13399639 0.13542047 0.13679391 0.13812065 0.13940416 0.14064754]",$f_n e^{\phi_{n}}$,mean (short)
Shuffled,2.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51],"[0.051900216971208876, 0.06878082207902289, 0.07814545480980735, 0.08888395674432265, 0.09850310098867168, 0.10582805613985286, 0.11623774824033349, 0.12573674239177207, 0.13309542136796979, 0.14134115929907268, 0.14983688714926224, 0.15640614687312646, 0.16301659755194342, 0.16994899525365276, 0.1757217317676966, 0.18169222125063006, 0.1869128951397896, 0.191493551432208, 0.1955561155876415, 0.19965659311717054, 0.20274690548789584, 0.20546869512137314, 0.20854774914812527, 0.21091211395394158]","[0.05528172 0.06767875 0.07871978 0.08881568 0.09820109 0.10702557
 0.11539162 0.1233733  0.13102625 0.13839355 0.14550946 0.15240171
 0.15909318 0.16560301 0.1719474  0.17814022 0.18419347 0.19011759
 0.19592176 0.20161409 0.2072018  0.21269133 0.21808849 0.22339851]",$f_n e^{\phi_{n}}$,dfa (short)
Shuffled,2.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51],"[0.09465822365637878, 0.11873491266063829, 0.13665761676073512, 0.1550035697373569, 0.17127838472160656, 0.18370399069188176, 0.19613956502817537, 0.20968356166058924, 0.22012072652584863, 0.23059507632829965, 0.2422533981793228, 0.25186856392078993, 0.26161191298702235, 0.2718872758472159, 0.28035020991144616, 0.2884476913061291, 0.29527857000131763, 0.3004725829342061, 0.30461021482256884, 0.30793872016118556, 0.3094705712902366, 0.3103246427140835, 0.31094587049089517, 0.31058320525070604]","[0.10217303 0.12162714 0.13853747 0.15371314 0.16760701 0.18050313
 0.19259365 0.20401578 0.21487157 0.22523939 0.235181   0.24474606
 0.25397526 0.26290243 0.27155602 0.2799603  0.2881361  0.29610151
 0.30387235 0.31146252 0.31888434 0.3261488  0.33326573 0.34024396]",$f_n e^{\phi_{n}}$,mean (short)
Trace,3.0,[ 5  7  9 11 13 15 17 19 21 23 25 27],"[0.04445134748219768, 0.05467907878950493, 0.06294027866526819, 0.07017651864629293, 0.07598038191001284, 0.08022730830648424, 0.08391949166800622, 0.08871220580497284, 0.09167162478597711, 0.09393484861768436, 0.0974781256422711, 0.10049612475679734]","[0.04683938 0.05485821 0.06173087 0.0678318  0.07336814 0.0784686
 0.08321958 0.08768237 0.0919023  0.09591399 0.0997446  0.10341587]",$f_n e^{\phi_{n}}$,dfa (short)
Trace,3.0,[ 5  7  9 11 13 15 17 19 21 23 25 27],"[0.06476138511432832, 0.07939787745470162, 0.08794008222671947, 0.09418073652370385, 0.10110148690719656, 0.1054417696235751, 0.1083824330475729, 0.11256891324108569, 0.1161250390586529, 0.11892287781961064, 0.1227266518841012, 0.1254125440019256]","[0.06891906 0.07800292 0.08556051 0.09211757 0.09795787 0.10325432
 0.10812112 0.11263814 0.11686374 0.12084201 0.1246072  0.12818649]",$f_n e^{\phi_{n}}$,mean (short)
