div_and_fold,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,lineage_ID,generation
,0.551225210148014,,1.833774837850381,0.3,2.6847260270439666,4.518500864894348,1.8374173671600467,1,0
0.4181076243022166,0.7688818044952938,0.543786602645213,2.6831842261629633,0.4166666666666667,2.4571002343703534,5.140284460533317,1.8453163307887048,1,1
0.3151199153865017,0.6000018288867948,0.5251982580972381,2.0665430455745843,0.31666666666666665,2.699668444796399,4.766211490370983,1.8947426175372466,1,2
0.3118642013807481,0.5678566351802483,0.5491953110343715,1.8778720480446762,0.3500000000000001,2.6175810019098873,4.4954530499545635,1.6224475290864233,1,3
0.36253845514054134,0.6762317593198541,0.5361156883627859,2.1790513672316614,0.3500000000000001,2.4100829063789764,4.589134273610638,1.9320907409138683,1,4
0.29282787097413177,0.6246436391904865,0.4687918880493606,1.753994787437624,0.3666666666666667,2.151348920637962,3.905343708075586,1.7035735614285994,1,5
0.3665742894260664,0.7046727144239857,0.5202050284091274,1.9597520811720566,0.3999999999999999,2.031579434606867,3.9913315157789238,1.7616817860599647,1,6
0.3784544973377568,0.7136371686557742,0.5303178056863598,2.0722985726922643,0.3833333333333333,2.116674171214691,4.188972743906955,1.8616621791020198,1,7
0.34973292596792527,0.6942221381098937,0.5037766829506716,1.9892214464384659,0.3833333333333333,2.110306793896219,4.099528240334685,1.8110142733301577,1,8
0.406198217492174,0.7777975438248605,0.5222415790806857,2.391520985676897,0.46666666666666634,2.1409441017182504,4.532465087395147,1.6667090224818453,1,9
0.42168060495895926,0.8863107347563132,0.47577061680844734,2.917917921856846,0.4833333333333334,2.1564137102927425,5.074331632149589,1.8337463477716822,1,10
0.323921031945534,0.6322681911835212,0.5123158755451501,2.1403325419655443,0.33333333333333304,2.599660652931167,4.739993194896711,1.8968045735505652,1,11
0.3301084808989021,0.6926831836856523,0.4765648837358078,2.116852991308331,0.36666666666666714,2.2589143058344714,4.3757672971428025,1.889135955506322,1,12
0.4040355395158024,0.7305012386600065,0.5530935721025527,2.44735772534023,0.38333333333333286,2.4202087650662447,4.867566490406475,1.9056554052000194,1,13
0.2871518218374312,0.5678562956156568,0.505676918710759,1.7203598776893672,0.25,2.4614160244884897,4.181775902177857,2.271425182462627,1,14
0.3873554604414012,0.7367721928641825,0.5257465797339161,2.2498197400333995,0.38333333333333375,2.1985543777837195,4.448374117817119,1.9220144161674306,1,15
0.395343397564082,0.7174053509934543,0.55107394587539,2.3947809518116956,0.33333333333333304,2.451383077835437,4.846164029647133,2.1522160529803647,1,16
0.3846072190953559,0.74887180043694,0.5135821897298727,2.598026128718314,0.36666666666666714,2.488903534136318,5.086929662854632,2.0423776375552882,1,17
0.3261845604764772,0.6170046441938641,0.5286581933311824,2.126965566522197,0.2999999999999998,2.6892470451675305,4.8162126116897275,2.056682147312882,1,18
0.3967510303280064,0.7046217166720583,0.5630695463118409,2.593425170391231,0.35000000000000053,2.7118626502055014,5.305287820596733,2.0132049047773064,1,19
0.3716471273800063,0.6717703625369889,0.553235373433943,2.621125501734363,0.33333333333333304,2.935072888602383,5.556198390336746,2.0153110876109683,1,20
0.3104115053018134,0.5909592223845213,0.5252672156452733,2.1812744192301428,0.29999999999999893,2.9184888580649324,5.099763277295075,1.9698640746150777,1,21
0.3408954546081961,0.6605526797631289,0.5160761057398777,2.2975382609536616,0.33333333333333215,2.6318659723416786,4.92940423329534,1.9816580392893939,1,22
0.34746787644896276,0.6081170849548875,0.5713831843332264,2.194413012518033,0.31666666666666643,2.816578687685978,5.010991700204011,1.9203697419628039,1,23
0.3539868825254329,0.6882481863692106,0.5143302801753215,2.378601079174414,0.33333333333333215,2.5773047651221392,4.955905844296553,2.064744559107639,1,24
0.33630832668584293,0.5954435840287178,0.5648030068783528,2.0925413673616804,0.2666666666666657,2.7991105226646953,4.891651890026376,2.2329134401076995,1,25
0.3558982339247814,0.7394481196516708,0.48130250718932543,2.414497214885007,0.36666666666666714,2.354364318967097,4.768861533852104,2.0166766899590995,1,26
0.42202167986278694,0.7838323761337559,0.5384080738593677,2.8582464749414305,0.36666666666666714,2.5675935529433414,5.425840027884772,2.137724662182968,1,27
0.28863941706705426,0.557205589411028,0.5180124222589889,1.9465814258313991,0.3000000000000007,2.8106525356343703,4.7572339614657695,1.8573519647034225,1,28
0.4048055942591188,0.7818599163315366,0.517746959274309,2.7401042021482023,0.38333333333333464,2.4630434181053773,5.20314762025358,2.039634564343132,1,29
0.29064790491185305,0.5693981305585936,0.510447592489846,1.8830378983370784,0.2833333333333332,2.655934176127711,4.538972074464789,2.009640460795037,1,30
0.34969952499236173,0.6304443109007176,0.5546874148055123,2.0488925659056867,0.29999999999999893,2.5177106858592873,4.566603251764974,2.101481036335733,1,31
0.3742618754337213,0.7599097523071442,0.49250831996488215,2.396387249603338,0.36666666666666714,2.249090095472935,4.645477345076273,2.072481142655845,1,32
0.3337752338039547,0.6189689327078137,0.5392439202784906,1.9896083304659822,0.3000000000000007,2.5050454151238437,4.494653745589826,2.0632297756927076,1,33
0.41963065013551415,0.8109107905072467,0.5174806588441422,2.733404692449178,0.40000000000000036,2.3258963815441147,5.059301073993293,2.027276976268115,1,34
0.330066586004656,0.5983731585590435,0.5516066041456423,2.0996997479561936,0.2666666666666657,2.7907438847758415,4.890443632732035,2.243899344596421,1,35
0.3054537050576313,0.5923960659045444,0.5156241282447181,1.8821130869736553,0.2833333333333332,2.5216307348573883,4.403743821831044,2.090809644368981,1,36
