value,type,lineage_ID
0.0,outsider,1
1478.0,end,1
1456.0,end,1
1433.0,end,1
1413.0,end,1
1391.0,end,1
1371.0,end,1
1351.0,end,1
1332.0,end,1
1309.0,end,1
1267.0,end,1
1246.0,end,1
1221.0,end,1
1202.0,end,1
1185.0,end,1
1163.0,end,1
1147.0,end,1
1122.0,end,1
1097.0,end,1
1076.0,end,1
1057.0,end,1
1035.0,end,1
1497.0,end,1
1019.0,end,1
1520.0,end,1
1551.0,end,1
1992.0,end,1
1957.0,end,1
1938.0,end,1
1923.0,end,1
1903.0,end,1
1883.0,end,1
1868.0,end,1
1852.0,end,1
1832.0,end,1
1805.0,end,1
1788.0,end,1
1767.0,end,1
1748.0,end,1
1727.0,end,1
1704.0,end,1
1688.0,end,1
1665.0,end,1
1643.0,end,1
1627.0,end,1
1604.0,end,1
1582.0,end,1
1534.0,end,1
2008.0,end,1
991.0,end,1
949.0,end,1
388.0,end,1
368.0,end,1
348.0,end,1
328.0,end,1
304.0,end,1
275.0,end,1
241.0,end,1
222.0,end,1
200.0,end,1
181.0,end,1
150.0,end,1
131.0,end,1
107.0,end,1
86.0,end,1
66.0,end,1
50.0,end,1
31.0,end,1
11.0,end,1
3846.0,start,1
3832.0,start,1
3786.0,start,1
412.0,end,1
963.0,end,1
438.0,end,1
478.0,end,1
926.0,end,1
910.0,end,1
888.0,end,1
867.0,end,1
851.0,end,1
830.0,end,1
802.0,end,1
776.0,end,1
755.0,end,1
732.0,end,1
712.0,end,1
692.0,end,1
678.0,end,1
654.0,end,1
633.0,end,1
608.0,end,1
586.0,end,1
565.0,end,1
544.0,end,1
527.0,end,1
499.0,end,1
464.0,end,1
3767.0,start,1
2025.0,end,1
2071.0,end,1
3593.0,end,1
3568.0,end,1
3553.0,end,1
3535.0,end,1
3516.0,end,1
3490.0,end,1
3471.0,end,1
3442.0,end,1
3420.0,end,1
3402.0,end,1
3386.0,end,1
3366.0,end,1
3341.0,end,1
3327.0,end,1
3303.0,end,1
3288.0,end,1
3269.0,end,1
3244.0,end,1
3223.0,end,1
3197.0,end,1
3182.0,end,1
3615.0,end,1
3156.0,end,1
3629.0,end,1
3679.0,end,1
788.0,non_positives,1
3871.0,singularities,1
3698.0,rises,1
3699.0,rises,1
3700.0,rises,1
3701.0,rises,1
3702.0,rises,1
3703.0,rises,1
3871.0,rises,1
3704.0,rises,1
3872.0,rises,1
3705.0,rises,1
3874.0,rises,1
3706.0,rises,1
3863.0,end,1
3845.0,end,1
3831.0,end,1
3785.0,end,1
3766.0,end,1
3746.0,end,1
3700.0,end,1
3659.0,end,1
2046.0,end,1
3134.0,end,1
3092.0,end,1
2525.0,end,1
2502.0,end,1
2484.0,end,1
2467.0,end,1
2440.0,end,1
2424.0,end,1
2397.0,end,1
2373.0,end,1
2355.0,end,1
2331.0,end,1
2303.0,end,1
2283.0,end,1
2260.0,end,1
2234.0,end,1
2214.0,end,1
2198.0,end,1
2179.0,end,1
2151.0,end,1
2128.0,end,1
2107.0,end,1
2093.0,end,1
2543.0,end,1
3108.0,end,1
2572.0,end,1
2612.0,end,1
3061.0,end,1
3040.0,end,1
3024.0,end,1
3005.0,end,1
2986.0,end,1
2959.0,end,1
2942.0,end,1
2920.0,end,1
2900.0,end,1
2883.0,end,1
2865.0,end,1
2837.0,end,1
2823.0,end,1
2803.0,end,1
2786.0,end,1
2760.0,end,1
2731.0,end,1
2710.0,end,1
2694.0,end,1
2691.0,end,1
2631.0,end,1
2594.0,end,1
3747.0,start,1
1290.0,end,1
3680.0,start,1
1020.0,start,1
992.0,start,1
964.0,start,1
950.0,start,1
927.0,start,1
911.0,start,1
889.0,start,1
868.0,start,1
852.0,start,1
831.0,start,1
803.0,start,1
777.0,start,1
756.0,start,1
733.0,start,1
713.0,start,1
693.0,start,1
679.0,start,1
655.0,start,1
634.0,start,1
609.0,start,1
587.0,start,1
1036.0,start,1
566.0,start,1
1058.0,start,1
1098.0,start,1
1535.0,start,1
1521.0,start,1
1498.0,start,1
1479.0,start,1
1457.0,start,1
1434.0,start,1
1414.0,start,1
1392.0,start,1
1372.0,start,1
1352.0,start,1
1333.0,start,1
1310.0,start,1
1291.0,start,1
1268.0,start,1
1247.0,start,1
1222.0,start,1
1203.0,start,1
1186.0,start,1
1164.0,start,1
1148.0,start,1
1123.0,start,1
1077.0,start,1
1552.0,start,1
545.0,start,1
500.0,start,1
3831.0,outsider,1
3785.0,outsider,1
3766.0,outsider,1
3746.0,outsider,1
2710.0,outsider,1
2694.0,outsider,1
2691.0,outsider,1
328.0,outsider,1
304.0,outsider,1
11.0,outsider,1
3846.0,outsider,1
3832.0,outsider,1
3786.0,outsider,1
3767.0,outsider,1
3747.0,outsider,1
3702.0,outsider,1
2695.0,outsider,1
2692.0,outsider,1
2632.0,outsider,1
305.0,outsider,1
276.0,outsider,1
3845.0,outsider,1
528.0,start,1
3863.0,outsider,1
12.0,start,1
479.0,start,1
465.0,start,1
439.0,start,1
413.0,start,1
389.0,start,1
369.0,start,1
349.0,start,1
329.0,start,1
305.0,start,1
276.0,start,1
242.0,start,1
3702.0,start,1
201.0,start,1
182.0,start,1
151.0,start,1
132.0,start,1
108.0,start,1
87.0,start,1
67.0,start,1
51.0,start,1
32.0,start,1
0.0,start,1
1583.0,start,1
223.0,start,1
1628.0,start,1
3135.0,start,1
3109.0,start,1
3093.0,start,1
3062.0,start,1
3041.0,start,1
3025.0,start,1
3006.0,start,1
2987.0,start,1
2960.0,start,1
2943.0,start,1
2921.0,start,1
2901.0,start,1
2884.0,start,1
2866.0,start,1
2838.0,start,1
2824.0,start,1
2804.0,start,1
2787.0,start,1
2761.0,start,1
2732.0,start,1
2711.0,start,1
3157.0,start,1
2695.0,start,1
3183.0,start,1
3224.0,start,1
1605.0,start,1
3660.0,start,1
3630.0,start,1
3616.0,start,1
3594.0,start,1
3569.0,start,1
3554.0,start,1
3536.0,start,1
3517.0,start,1
3491.0,start,1
3472.0,start,1
3443.0,start,1
3421.0,start,1
3403.0,start,1
3387.0,start,1
3367.0,start,1
3342.0,start,1
3328.0,start,1
3289.0,start,1
3270.0,start,1
3245.0,start,1
3198.0,start,1
2692.0,start,1
3304.0,start,1
2613.0,start,1
2047.0,start,1
2026.0,start,1
2009.0,start,1
1993.0,start,1
1958.0,start,1
1939.0,start,1
1924.0,start,1
1904.0,start,1
1884.0,start,1
1869.0,start,1
1853.0,start,1
1806.0,start,1
1789.0,start,1
1768.0,start,1
1749.0,start,1
1728.0,start,1
1705.0,start,1
1689.0,start,1
1666.0,start,1
2632.0,start,1
1644.0,start,1
2072.0,start,1
2094.0,start,1
1833.0,start,1
2129.0,start,1
2573.0,start,1
2108.0,start,1
2544.0,start,1
2526.0,start,1
2503.0,start,1
2485.0,start,1
2595.0,start,1
2441.0,start,1
2425.0,start,1
2398.0,start,1
2374.0,start,1
2468.0,start,1
2332.0,start,1
2304.0,start,1
2284.0,start,1
2261.0,start,1
2235.0,start,1
2215.0,start,1
2199.0,start,1
2356.0,start,1
2180.0,start,1
2152.0,start,1
1233.0,end,2
1459.0,end,2
1437.0,end,2
1418.0,end,2
1397.0,end,2
1374.0,end,2
1285.0,end,2
1326.0,end,2
1311.0,end,2
