dataset,lineage_ID,slope,intercept,std_err,variable,kind
Trace,1.0,0.25684476480737617,-4.238560354829105,0.04526059154343699,$f_n e^{\phi_{n}}$,dfa (short)
Trace,1.0,0.15822012111232694,-3.7887925426476365,0.011323810982193762,$f_n e^{\phi_{n}}$,mean (short)
Shuffled,1.0,0.3732660889814127,-4.427945783068932,0.08303540260072652,$f_n e^{\phi_{n}}$,dfa (short)
Shuffled,1.0,0.21449774984894432,-3.730067988088117,0.015448605389059497,$f_n e^{\phi_{n}}$,mean (short)
Trace,2.0,0.33795333745712847,-3.993073749819045,0.017042845291363073,$f_n e^{\phi_{n}}$,dfa (short)
Trace,2.0,0.24796950064044035,-3.5625266927274506,0.010973800818667473,$f_n e^{\phi_{n}}$,mean (short)
Shuffled,2.0,0.2906584891035999,-3.7761389944862525,0.025800030425800927,$f_n e^{\phi_{n}}$,dfa (short)
Shuffled,2.0,0.23744790630713355,-3.393953302989929,0.013957783163559006,$f_n e^{\phi_{n}}$,mean (short)
Trace,3.0,0.47121410958835513,-4.451371589412366,0.026843947041423805,$f_n e^{\phi_{n}}$,dfa (short)
Trace,3.0,0.29643725743066823,-3.7398515656640394,0.015196604736492614,$f_n e^{\phi_{n}}$,mean (short)
Shuffled,3.0,0.5684131467398513,-4.394206126252842,0.06654773935983582,$f_n e^{\phi_{n}}$,dfa (short)
Shuffled,3.0,0.23017097183677854,-3.2735765520152786,0.04723112252986961,$f_n e^{\phi_{n}}$,mean (short)
Trace,4.0,0.19948378663982194,-3.7654579514975333,0.013950773671446613,$f_n e^{\phi_{n}}$,dfa (short)
Trace,4.0,0.2950210655328516,-3.7373987770222357,0.01152701987110954,$f_n e^{\phi_{n}}$,mean (short)
Shuffled,4.0,0.6818508706675435,-4.506686831599639,0.029769134553607832,$f_n e^{\phi_{n}}$,dfa (short)
Shuffled,4.0,0.6285445525899769,-3.9243651205882433,0.05478994448677555,$f_n e^{\phi_{n}}$,mean (short)
Trace,5.0,0.271636051854275,-3.5646302658095674,0.013268589583684917,$f_n e^{\phi_{n}}$,dfa (short)
Trace,5.0,0.32725350219101285,-3.5124683571214304,0.0038789289328201287,$f_n e^{\phi_{n}}$,mean (short)
Shuffled,5.0,0.41870503384134083,-3.81346728164418,0.014608829790300815,$f_n e^{\phi_{n}}$,dfa (short)
Shuffled,5.0,0.295309949062895,-3.1279359851153616,0.015817319687897805,$f_n e^{\phi_{n}}$,mean (short)
Trace,6.0,0.35259157931395474,-4.110150362030988,0.02811040443877556,$f_n e^{\phi_{n}}$,dfa (short)
Trace,6.0,0.30055771085324307,-3.7711156397204633,0.01455160188827616,$f_n e^{\phi_{n}}$,mean (short)
Shuffled,6.0,0.6305146526299398,-4.750889931135608,0.02016551998011686,$f_n e^{\phi_{n}}$,dfa (short)
Shuffled,6.0,0.475338986808075,-4.006949752728248,0.03718389779192805,$f_n e^{\phi_{n}}$,mean (short)
Trace,7.0,0.46819770777771713,-3.3587358770359415,0.02998516482400103,$f_n e^{\phi_{n}}$,dfa (short)
Trace,7.0,0.28591565671919944,-2.6384524465947634,0.035813219836837606,$f_n e^{\phi_{n}}$,mean (short)
Shuffled,7.0,0.4405064215134999,-3.332375995950345,0.04466774223091881,$f_n e^{\phi_{n}}$,dfa (short)
