dataset,lineage_ID,slope,intercept,std_err,variable,kind
Trace,1.0,0.22578469552417915,-0.9131858555731236,0.05838322329807549,$r$,dfa (short)
Shuffled,1.0,0.569254617204673,-1.572515311099346,0.02927186236656535,$r$,dfa (short)
Trace,2.0,0.18226660989548496,-0.8811306929839883,0.0399942049417392,$r$,dfa (short)
Shuffled,2.0,0.5667482465222895,-1.6122990218205748,0.01712118854323239,$r$,dfa (short)
Trace,3.0,0.42442381576194915,-1.4162762577227463,0.04800659849150565,$r$,dfa (short)
Shuffled,3.0,0.5400328931182362,-1.5317750489441198,0.010900252000665975,$r$,dfa (short)
Trace,4.0,0.4324738364242077,-1.4004366113824738,0.02510173977331279,$r$,dfa (short)
Shuffled,4.0,0.45750846696817365,-1.495530792559561,0.019453888077478255,$r$,dfa (short)
Trace,5.0,0.36383863065842664,-1.3845055017977057,0.015180644333968762,$r$,dfa (short)
Shuffled,5.0,0.5177858828091788,-1.6204698591423168,0.09864865507196728,$r$,dfa (short)
Trace,6.0,0.29817986798750185,-1.2252377878125136,0.05407531535240108,$r$,dfa (short)
Shuffled,6.0,0.46668287994879704,-1.45253026585467,0.047354741700290304,$r$,dfa (short)
Trace,7.0,0.21848616565162904,-0.8548037087233236,0.01852790167416374,$r$,dfa (short)
Shuffled,7.0,0.5559270796459085,-1.5631166827998089,0.03727756337475859,$r$,dfa (short)
Trace,8.0,0.3544060795631376,-1.3228314346562169,0.061290918209360834,$r$,dfa (short)
Shuffled,8.0,0.5582023382293575,-1.8952974146296475,0.08901922937342509,$r$,dfa (short)
Trace,9.0,0.46322777163582096,-1.605667676230619,0.034618836493409966,$r$,dfa (short)
Shuffled,9.0,0.48013506127739114,-1.7872170623936288,0.00990949674221282,$r$,dfa (short)
Trace,10.0,0.41658463313159055,-1.5370622826564304,0.08359567319499853,$r$,dfa (short)
Shuffled,10.0,0.5527249499822975,-1.7157958207248059,0.011446513754303287,$r$,dfa (short)
Trace,11.0,0.36753474514914897,-1.4018625558191726,0.013625906378002262,$r$,dfa (short)
Shuffled,11.0,0.5587711839714503,-1.6220500039935137,0.020522717016286836,$r$,dfa (short)
Trace,12.0,0.45445229822254835,-1.4431332811134825,0.05752608724339369,$r$,dfa (short)
Shuffled,12.0,0.6007172979663368,-1.8611894074308835,0.011062711594507646,$r$,dfa (short)
Trace,13.0,0.4123828723513586,-1.558281325130658,0.06258827339375889,$r$,dfa (short)
Shuffled,13.0,0.8785322188309496,-2.7260339354694754,0.04561585187863956,$r$,dfa (short)
Trace,14.0,0.26798916943462825,-1.0761498420146198,0.04514913619868829,$r$,dfa (short)
Shuffled,14.0,0.4958566995792882,-1.4401078317965046,0.011952647865801592,$r$,dfa (short)
Trace,15.0,0.27150885653139417,-1.0428797583455447,0.047085967649596994,$r$,dfa (short)
Shuffled,15.0,0.43823882869199415,-1.3221680224525625,0.033142457281609264,$r$,dfa (short)
Trace,16.0,0.5082773510767771,-1.5600140043231738,0.03959185065453682,$r$,dfa (short)
Shuffled,16.0,0.646617785104542,-1.7933706044375852,0.029192178951169406,$r$,dfa (short)
Trace,17.0,0.301295388055959,-1.2343862288679623,0.04076641695418063,$r$,dfa (short)
Shuffled,17.0,0.4000181593239879,-1.3206994420288098,0.012703629343896721,$r$,dfa (short)
Trace,18.0,0.2259978434194311,-0.8886336399432948,0.036282299241499325,$r$,dfa (short)
Shuffled,18.0,0.5223464693590147,-1.5445495943874663,0.01840782764450485,$r$,dfa (short)
Trace,19.0,0.32432281109910094,-1.1566019020669907,0.0217065767296514,$r$,dfa (short)
Shuffled,19.0,0.3825859363319095,-1.2519223336345422,0.015423662574105981,$r$,dfa (short)
Trace,20.0,0.2714243044491985,-1.0292159810060286,0.04600568507321762,$r$,dfa (short)
Shuffled,20.0,0.5806619539602724,-1.720417302994288,0.09852917203592806,$r$,dfa (short)
