 	0	2.813221585	2.125	58940.23529	125248
	0.05	2.651054782	2.109375	59168.23704	124808
	0.1	2.901290396	2.453125	57815.23567	141828
	0.15	3.194393887	2.703125	58419.79191	157916
	0.2	3.43128663	2.8125	57868.8	162756
	0.25	3.419746061	2.890625	59392	171680
	0.3	3.59867545	3.0625	58381.06122	178792
	0.35	4.049090176	3.1875	59935.37255	191044
	0.4	4.133185095	3.390625	59217.40092	200784
	0.45	4.510523208	3.484375	59943.03139	208864
	0.5	4.85369158	3.9375	58422.85714	230040
	0.55	2.169737565	1.84375	57532.74576	106076
	0.6	2.234930589	1.78125	60160	107160
	0.65	2.718845156	2.046875	60120.91603	123060
	0.7	2.492098763	2.109375	58146.13333	122652
	0.75	2.724956767	2.25	60108.44444	135244
	0.8	2.968728976	2.453125	58747.92357	144116
	0.85	2.880312007	2.359375	59134.30464	139520
	0.9	3.350567792	2.5625	59075.12195	151380
	0.95	3.350853921	2.6875	56619.16279	152164
	1	3.942230973	3.234375	55859.94203	180672
	1.05	3.894710157	2.921875	58273.54011	170268
	1.1	3.800804324	2.859375	57688.13115	164952
	1.15	4.140503877	3.109375	58338.41206	181396
	1.2	4.496928581	3.28125	55888.45714	183384
	1.25	5.043637281	3.390625	57345.17972	194436
	1.3	5.448458818	3.9375	51964.95238	204612
	1.35	2.672785309	1.921875	52388.42276	100684
	1.4	3.020723361	2.171875	51629.1223	112132
	1.45	3.383125308	2.578125	50151.17576	129296
	1.5	3.334422016	2.609375	47409.05389	123708
	1.55	3.781424311	2.9375	52343.82979	153760
	1.6	4.311992532	3.328125	52002.85446	173072
	1.65	4.468176292	3.484375	52436.37668	182708
	1.7	4.472458286	3.734375	50001.40586	186724
	1.75	5.030889411	3.75	54398.93333	203996
	1.8	5.567501871	4.171875	53922.03745	224956
	1.85	5.748023177	4.203125	54435.68773	228800
	1.9	6.112821653	4.9375	53030.07595	261836
	1.95	6.535808026	4.890625	54617.15016	267112
	2	3.325762785	2.453125	54593.22293	133924
	2.05	3.262315457	2.59375	54437.01205	141196
	2.1	3.434212467	2.578125	54278.20606	139936
	2.15	3.793739147	2.828125	55693.43646	157508
	2.2	3.772753083	3.046875	55592.69744	169384
	2.25	4.343463429	3.484375	55573.81166	193640
	2.3	4.725759085	3.578125	56417.25764	201868
	2.35	4.851423041	3.625	56528.55172	204916
	2.4	5.318342861	4.140625	54559.87925	225912
	2.45	5.70312121	4.375	54006.85714	236280
	2.5	2.895497561	2.140625	52818.21898	113064
	2.55	3.02072312	2.21875	54252.16901	120372
	2.6	3.264595759	2.25	55319.11111	124468
	2.65	3.389593247	2.546875	50245.10429	127968
	2.7	3.482189956	2.59375	51139.85542	132644
	2.75	3.640062676	2.703125	53215.44509	143848
	2.8	3.946515866	2.875	52249.04348	150216
	2.85	4.24772596	2.8125	54721.42222	153904
	2.9	4.65370442	3.34375	52119.92523	174276
	2.95	5.283935077	3.734375	51164.65272	191068
	3	2.526111119	1.859375	51322.62185	95428
	3.05	2.532360399	1.859375	50397.57983	93708
	3.1	2.796129695	1.90625	52937.44262	100912
	3.15	2.831601601	2.078125	53284.57143	110732
	3.2	2.959508886	2.078125	52610.88722	109332
	3.25	3.095670535	2.109375	54226.48889	114384
