div_and_fold,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,lineage_ID,generation
,0.9321630539930458,,2.469313229242508,0.6,1.674028529155816,4.143341758398324,1.5536050899884097,1.0,0.0
0.34439840981321507,0.7768510605514223,0.4433261757649596,2.058735664275676,0.5166666666666666,1.836851856637992,3.8955875209136677,1.5035826978414626,1.0,1.0
0.3621169772973305,0.8031727696220837,0.4508581353769216,2.064618850986524,0.5166666666666668,1.7563573258767409,3.8209761768632653,1.5545279412040325,1.0,2.0
0.5303798954141952,1.230185809186843,0.4311380374032912,3.8672210807549288,0.9333333333333333,1.647368169857559,5.514589250612488,1.3180562241287603,1.0,3.0
0.37463717487863507,0.7248544533133467,0.5168446895320149,2.8779620566445483,0.4500000000000002,2.850186169129398,5.728148225773946,1.6107876740296587,1.0,4.0
0.29962373087862537,0.6468111611112581,0.46323215938923323,2.2837657990904843,0.4166666666666665,2.6534624719268702,4.9372282710173545,1.5523467866670202,1.0,5.0
0.27311112029829415,0.5817171805645612,0.46949123976919094,1.7158386137673993,0.3500000000000001,2.317985421983437,4.033824035750836,1.6620490873273175,1.0,6.0
0.3945258983205458,0.834252481697455,0.4729094692266342,2.376145639094287,0.5500000000000003,1.9076335837005673,4.283779222794855,1.516822693995372,1.0,7.0
0.39648182833519385,0.8936541825818516,0.4436635961236373,2.630600494084983,0.5999999999999996,1.9005568949848852,4.531157389069868,1.4894236376364203,1.0,8.0
0.32786434144560267,0.6894437648318708,0.47554907038075306,2.026498476788816,0.43333333333333357,2.154787684121056,4.181286160909872,1.5910240726889318,1.0,9.0
0.33509857951853006,0.7778284934336241,0.43081293928855746,2.025562635203982,0.5333333333333332,1.8013521809881503,3.8269148161921325,1.4584284251880455,1.0,10.0
0.4245254599421195,0.843962258006131,0.5030147449307331,2.447973679618594,0.6000000000000005,1.9249945801385286,4.372968259757123,1.4066037633435504,1.0,11.0
0.37520940700247096,0.8739035660700529,0.4293487537644329,2.5039135956455962,0.5499999999999998,1.8775284725781414,4.381442068223738,1.588915574672824,1.0,12.0
0.4029176356260707,0.7958571292903527,0.5062688022727685,2.573462032745932,0.5166666666666666,2.218187428107153,4.791649460853085,1.5403686373361667,1.0,13.0
0.2921206699755022,0.6112565644572197,0.4779018941659922,1.8279117153706594,0.41666666666666696,2.2899383535211446,4.117850068891804,1.4670157546973261,1.0,14.0
0.3893825636864428,0.8528203734622984,0.45658215469878977,2.430629704091422,0.6166666666666671,1.8801368571811798,4.310766561272602,1.3829519569658884,1.0,15.0
0.38408058568611453,0.8051903654424427,0.47700593818589315,2.4259024059815197,0.5166666666666657,2.056261247860214,4.4821636538417335,1.5584329653724727,1.0,16.0
0.3688371446243519,0.8647427124908862,0.4265281907515806,2.5135312995506127,0.5666666666666664,1.9117691539256083,4.425300453476221,1.5260165514545057,1.0,17.0
0.37517526806788426,0.8252683179461207,0.4546100461018526,2.4666912257063944,0.5500000000000007,2.011786043169374,4.478477268875769,1.5004878508111266,1.0,18.0
0.31306434383654247,0.7157022561100037,0.43742260299431607,1.943532284315769,0.4499999999999993,1.9589871844025142,3.902519468718283,1.590449458022233,1.0,19.0
0.32314994076020265,0.6716864710493001,0.4811023516007132,1.7074809633645183,0.4499999999999993,1.877511293567932,3.58499225693245,1.4926366023317803,1.0,20.0
0.37993931847211593,0.8389023684893749,0.4529005194684082,2.041626243029667,0.5666666666666682,1.6236448554549279,3.665271098484595,1.4804159443930105,1.0,21.0
0.41720594800985455,0.8605920901718006,0.48478942901574595,2.319653252315632,0.5666666666666664,1.7768846830222627,4.096537935337895,1.51869192383259,1.0,22.0
0.3050618315746008,0.693625724782393,0.439807551356758,1.715203373510392,0.4666666666666668,1.8016883183810284,3.5168916918914204,1.4863408388194133,1.0,23.0
0.44970442417104944,0.9295310533181664,0.4837970959288882,2.509877019391301,0.6666666666666679,1.7014619872335035,4.211339006624804,1.394296579977247,1.0,24.0
0.4340265096845254,0.9171010915013125,0.4732591790660891,2.871538547377852,0.6166666666666671,1.9930548410442541,4.864593388422106,1.4871909591913164,1.0,25.0
0.402483304171226,0.8688878461095605,0.46321663488946513,2.9753138653453535,0.5333333333333332,2.253360579490429,5.228674444835782,1.6291647114554262,1.0,26.0
0.25024729385523226,0.5667526327907386,0.4415458868236625,1.65211159528365,0.34999999999999964,2.308699694657237,3.960811289940887,1.619293236544969,1.0,27.0
0.3804715797088137,0.8748748632428376,0.4348868571884055,2.3009583247780814,0.5499999999999989,1.7225047737987467,4.023463098576828,1.590681569532435,1.0,28.0
0.4148276550428213,0.9204305398685603,0.4506887125910226,2.613587178296527,0.5500000000000007,1.8133294040550774,4.426916582351605,1.6735100724882892,1.0,29.0
0.323695945867596,0.7346012496440759,0.4406417032702176,2.0066631638259227,0.4499999999999993,1.9506840630825817,3.9573472269085044,1.6324472214312824,1.0,30.0
0.4558281536298275,1.0126230047240787,0.4501459590620621,3.002799747129327,0.6833333333333336,1.7813838627983207,4.784183609927648,1.481887323986456,1.0,31.0
0.33196852979954167,0.6732354646328678,0.49309424003765523,2.1431480090253427,0.4166666666666643,2.3590533813378793,4.502201390363222,1.6157651151188919,1.0,32.0
0.380392588692956,0.754091499351377,0.5044382399485291,2.418504788944153,0.43333333333333357,2.2710825452486443,4.689587334192797,1.7402111523493307,1.0,33.0
0.293238507452714,0.6678002675019863,0.43911109612102966,1.8543491238094032,0.43333333333333357,2.0592498346726966,3.9135989584821,1.5410775403891983,1.0,34.0
