value,variable,lineage_ID,kind
0.029254503637734297,fold_growth,0.0,Trace
0.037162150244694714,fold_growth,0.0,Trace
0.00409681104660109,fold_growth,1.0,Trace
0.003996479981925649,fold_growth,1.0,Trace
0.0045923736469548615,fold_growth,2.0,Trace
0.005036983661019789,fold_growth,2.0,Trace
0.009590226011925496,fold_growth,3.0,Trace
0.010587746883723992,fold_growth,3.0,Trace
0.015519629117209832,fold_growth,4.0,Trace
0.013384379942909086,fold_growth,4.0,Trace
0.027011951934116762,fold_growth,5.0,Trace
0.021942888019447215,fold_growth,5.0,Trace
0.006752238736216221,fold_growth,6.0,Trace
0.006223846404190603,fold_growth,6.0,Trace
0.023574251113492317,fold_growth,7.0,Trace
0.028708800092426823,fold_growth,7.0,Trace
0.019887681653761202,fold_growth,8.0,Trace
0.018943029534844502,fold_growth,8.0,Trace
0.0053119453996745,fold_growth,9.0,Trace
0.004831881446731412,fold_growth,9.0,Trace
0.002576963344715577,fold_growth,10.0,Trace
0.002687618735372155,fold_growth,10.0,Trace
0.0018763697389801992,fold_growth,11.0,Trace
0.0017725411436054772,fold_growth,11.0,Trace
0.015683311731294336,fold_growth,12.0,Trace
0.013360124902085047,fold_growth,12.0,Trace
0.003453466440368924,fold_growth,13.0,Trace
0.003472469120384458,fold_growth,13.0,Trace
0.03224016038535393,fold_growth,14.0,Trace
0.025731066902236366,fold_growth,14.0,Trace
0.008516731428274249,fold_growth,15.0,Trace
0.009568695632454882,fold_growth,15.0,Trace
0.0004631684540634673,fold_growth,16.0,Trace
0.0004767505939864414,fold_growth,16.0,Trace
0.0029774312106695122,fold_growth,17.0,Trace
0.002883644276583164,fold_growth,17.0,Trace
0.005915286869833669,fold_growth,18.0,Trace
0.005596402356302543,fold_growth,18.0,Trace
0.014022597840445794,fold_growth,19.0,Trace
0.012095013360601925,fold_growth,19.0,Trace
0.035314758181559824,division_ratio,0.0,Trace
0.03900747698538409,division_ratio,0.0,Trace
0.013650777794217528,division_ratio,1.0,Trace
0.015738303942657517,division_ratio,1.0,Trace
0.008141456430876604,division_ratio,2.0,Trace
0.0072618852491105335,division_ratio,2.0,Trace
0.028358645509588998,division_ratio,3.0,Trace
0.029140175331990648,division_ratio,3.0,Trace
0.04619835495958602,division_ratio,4.0,Trace
0.04718319706500429,division_ratio,4.0,Trace
0.0222122730980161,division_ratio,5.0,Trace
0.018388844775364066,division_ratio,5.0,Trace
0.02803021778667736,division_ratio,6.0,Trace
0.024773598789829654,division_ratio,6.0,Trace
0.03881635867338007,division_ratio,7.0,Trace
0.03990878070551762,division_ratio,7.0,Trace
0.1108873071094062,division_ratio,8.0,Trace
0.09190433263685927,division_ratio,8.0,Trace
0.026484597200128412,division_ratio,9.0,Trace
0.02164540560325845,division_ratio,9.0,Trace
0.022986248583979463,division_ratio,10.0,Trace
0.01920226169052397,division_ratio,10.0,Trace
0.012193519238233197,division_ratio,11.0,Trace
0.01060033169364294,division_ratio,11.0,Trace
0.007318592580473182,division_ratio,12.0,Trace
0.006551626439689762,division_ratio,12.0,Trace
0.04160463961295413,division_ratio,13.0,Trace
0.05556634346825884,division_ratio,13.0,Trace
0.003532199891069232,division_ratio,14.0,Trace
0.003516464967766142,division_ratio,14.0,Trace
0.009153453524862187,division_ratio,15.0,Trace
0.008960447536341842,division_ratio,15.0,Trace
0.004151312250362471,division_ratio,16.0,Trace
0.0045322705380829165,division_ratio,16.0,Trace
0.025249012138622406,division_ratio,17.0,Trace
0.03158123471987173,division_ratio,17.0,Trace
0.041922285484789934,division_ratio,18.0,Trace
0.03414452103432719,division_ratio,18.0,Trace
0.083230561343407,division_ratio,19.0,Trace
0.06215197325369537,division_ratio,19.0,Trace
0.051094085601101735,added_length,0.0,Trace
0.07029910210455903,added_length,0.0,Trace
0.0017465280548633055,added_length,1.0,Trace
0.0016743828223400037,added_length,1.0,Trace
0.021270572754565342,added_length,2.0,Trace
0.02575514357663966,added_length,2.0,Trace
0.019935926692600248,added_length,3.0,Trace
0.022078617121499056,added_length,3.0,Trace
