lineage_ID,dataset,variable,ws,length,num_of_ind_means,ebp,cv_means,var_means
0.0,Trace,$\phi$,45,225,5,0.0026379675686036027,0.0001139490666733159,7.905394783603835e-05
0.0,Trace,$\phi$,46,230,5,0.0025435924421026187,0.0001121776586100433,7.755351185099655e-05
0.0,Trace,$\phi$,47,235,5,0.0018404597915806587,8.061151268425784e-05,5.5900181018266874e-05
0.0,Trace,$\phi$,48,240,5,0.0003552340021965058,1.6814615644291367e-05,1.1639755387671029e-05
0.0,Trace,$\phi$,49,245,5,0.0011170152720800467,5.3005076738722634e-05,3.678039191901648e-05
0.0,Trace,$\phi$,50,250,5,0.0012822219359742957,6.070670805875426e-05,4.219813581190597e-05
0.0,Trace,$\phi$,51,204,4,0.0017273326185021454,6.965740602790023e-05,4.8286760327151396e-05
0.0,Trace,$\phi$,52,208,4,0.0013394806158143764,5.303328938622138e-05,3.678348861175453e-05
0.0,Trace,$\phi$,53,212,4,0.0032644163306745832,0.00013691017704474704,9.497242466333795e-05
0.0,Trace,$\phi$,54,216,4,0.0032510512396504774,0.00013816354096352876,9.59543617481826e-05
0.0,Trace,$\phi$,55,220,4,0.009046626382249644,0.00039215286912953494,0.0002720820915601123
0.0,Trace,$\phi$,56,224,4,0.0067285048964404156,0.0002918604216041842,0.00020239200206731363
0.0,Trace,$\phi$,57,228,4,0.009567526410681003,0.00042535162704853476,0.0002941818120759915
0.0,Trace,$\phi$,58,232,4,0.003727339114202604,0.00016494911230336247,0.00011435096965056354
0.0,Trace,$\phi$,59,236,4,0.003676569287950322,0.00016486759941604704,0.00011402910225534218
0.0,Trace,$\phi$,60,240,4,0.003863238187704211,0.00018286218342539624,0.00012658458151849986
0.0,Trace,$\phi$,61,244,4,0.0028971167355988777,0.0001380424006622353,9.578511570371289e-05
0.0,Trace,$\phi$,62,248,4,0.0004280651855136094,2.039801295582667e-05,1.4179149230729681e-05
0.0,Trace,$\phi$,63,189,3,0.0007067508285495571,2.8476491553733708e-05,1.9762432803874494e-05
0.0,Trace,$\phi$,64,192,3,0.0006788845130720775,2.7324103075829787e-05,1.8937293689399777e-05
0.0,Trace,$\phi$,65,195,3,0.0005006503433045137,1.9983421817251408e-05,1.385515912934358e-05
0.0,Trace,$\phi$,66,198,3,0.00044828620436608145,1.8254998011987893e-05,1.2639423986202477e-05
0.0,Trace,$\phi$,67,201,3,0.0003609828538274576,1.4720030852772256e-05,1.021086145115019e-05
0.0,Trace,$\phi$,68,204,3,0.0008951296583922573,3.609751207981814e-05,2.5022923097459096e-05
0.0,Trace,$\phi$,69,207,3,0.0001300323074085386,5.172475460505059e-06,3.5879427521628765e-06
0.0,Trace,$\phi$,70,210,3,0.00034254868947036115,1.40686649493278e-05,9.762069307984396e-06
0.0,Trace,$\phi$,71,213,3,0.00015564589090339597,6.553674195755924e-06,4.5396584561919326e-06
0.0,Trace,$\phi$,72,216,3,0.0004669634669890399,1.984506590143684e-05,1.3782367035060672e-05
0.0,Trace,$\phi$,73,219,3,0.000942122094220413,4.012142619222774e-05,2.7902927219024042e-05
0.0,Trace,$\phi$,74,222,3,0.0005750985814668326,2.4845279032487623e-05,1.7228598154914795e-05
0.0,Trace,$\phi$,75,225,3,0.0010316524324217803,4.456303148106771e-05,3.09163003170524e-05
0.0,Trace,$\phi$,76,228,3,0.00014548337498817624,6.46787765233127e-06,4.4733153632242045e-06
0.0,Trace,$\phi$,77,231,3,3.380432260371481e-05,1.4987838011712662e-06,1.0380237573337945e-06
0.0,Trace,$\phi$,78,234,3,6.2780218750831e-05,2.7611278435002225e-06,1.9140014310771927e-06
0.0,Trace,$\phi$,79,237,3,3.0320408666644556e-05,1.3764440596489188e-06,9.541722882242092e-07
0.0,Trace,$\phi$,80,240,3,3.419689632554386e-05,1.618672943429614e-06,1.120510721906317e-06
0.0,Trace,$\phi$,81,243,3,0.00010291068090101948,4.815964021319968e-06,3.3329261897046725e-06
0.0,Trace,$\phi$,82,246,3,1.8015462693800557e-06,8.515892426328192e-08,5.911702072773376e-08
0.0,Trace,$\phi$,83,249,3,0.002013271114923772,9.567180470367418e-05,6.647255241052552e-05
0.0,Artificial,$\phi$,3,249,83,0.23223364433242732,0.010605453713122857,0.0075737874643442855
0.0,Artificial,$\phi$,4,248,62,0.19639623689443778,0.008997473196348086,0.0064215346735506705
0.0,Artificial,$\phi$,5,250,50,0.14379036317485844,0.0065896691249090755,0.004699986586173269
0.0,Artificial,$\phi$,6,246,41,0.11728965752314587,0.005278682748133747,0.0037784034675662818
0.0,Artificial,$\phi$,7,245,35,0.0933074069281654,0.004212076297863133,0.003012946204245366
0.0,Artificial,$\phi$,8,248,31,0.09616620433330116,0.004405648802469062,0.003144330183281335
0.0,Artificial,$\phi$,9,243,27,0.1259468850021359,0.0056847425092758095,0.004069884610543419
0.0,Artificial,$\phi$,10,250,25,0.07181027128189348,0.003290943266776432,0.002347217882494197
0.0,Artificial,$\phi$,11,242,22,0.05379759033359583,0.0024021364813492747,0.0017229288833950822
0.0,Artificial,$\phi$,12,240,20,0.05066763851382086,0.0022635895440306438,0.0016247523070696073
0.0,Artificial,$\phi$,13,247,19,0.061000108346162096,0.0028012796146886097,0.0020003595732965974
0.0,Artificial,$\phi$,14,238,17,0.05246346839241717,0.0023486425095110572,0.0016880344267042686
0.0,Artificial,$\phi$,15,240,16,0.03587143493214288,0.001602565413022463,0.0011502844492742347
0.0,Artificial,$\phi$,16,240,15,0.028861242774034353,0.0012893833083066175,0.0009254895660711971
0.0,Artificial,$\phi$,17,238,14,0.05238919986507789,0.0023453177155968786,0.001685644805224583
0.0,Artificial,$\phi$,18,234,13,0.04837215255808302,0.002174423265230343,0.0015663569380823454
0.0,Artificial,$\phi$,19,247,13,0.05387551413111982,0.002474100187001873,0.0017667247383707676
0.0,Artificial,$\phi$,20,240,12,0.028061755672248175,0.0012536660201662416,0.0008998525213775678
0.0,Artificial,$\phi$,21,231,11,0.03600092776124171,0.001614792163228246,0.0011598294706875265
0.0,Artificial,$\phi$,22,242,11,0.026772308293804822,0.0011954204276379496,0.0008574135560445082
0.0,Artificial,$\phi$,23,230,10,0.023353459389560696,0.001048810761490706,0.0007539063909988427
0.0,Artificial,$\phi$,24,240,10,0.010064172745119535,0.00044961945856143715,0.00032272646537335
0.0,Artificial,$\phi$,25,250,10,0.03874381676001155,0.0017755635874854184,0.0012663951536708302
0.0,Artificial,$\phi$,26,234,9,0.023484468776563083,0.0010556729973514752,0.0007604594515651956
0.0,Artificial,$\phi$,27,243,9,0.030611917721362465,0.0013817004680832838,0.0009892024946173271
0.0,Artificial,$\phi$,28,224,8,0.02687012393352964,0.0012260144780462826,0.0008828331224032177
0.0,Artificial,$\phi$,29,232,8,0.02668097164807975,0.0011924025601395129,0.0008569457868551787
0.0,Artificial,$\phi$,30,240,8,0.02139612880133824,0.0009558774566576868,0.000686106766607056
0.0,Artificial,$\phi$,31,248,8,0.031166108217891505,0.0014278085352301597,0.0010190329902725896
0.0,Artificial,$\phi$,32,224,7,0.023943519132048813,0.00109248104638027,0.0007866778660551992
0.0,Artificial,$\phi$,33,231,7,0.017680855073947038,0.0007930602900551272,0.0005696180086724396
0.0,Artificial,$\phi$,34,238,7,0.025587836028606113,0.0011454957375991747,0.0008232995157330063
0.0,Artificial,$\phi$,35,245,7,0.019520937153320695,0.000881212750439839,0.0006303415284564737
0.0,Artificial,$\phi$,36,216,6,0.01217797621617463,0.0005240489048952385,0.0003763941539781791
0.0,Artificial,$\phi$,37,222,6,0.01462467795931027,0.0006700699586450039,0.00048169212700061617
0.0,Artificial,$\phi$,38,228,6,0.011768664367557765,0.0005332062312479809,0.0003831113844264947
0.0,Artificial,$\phi$,39,234,6,0.01579554181178976,0.0007100406284635151,0.0005114814040569786
0.0,Artificial,$\phi$,40,240,6,0.007199830207315658,0.00032165423244720915,0.00023087598086211688
0.0,Artificial,$\phi$,41,246,6,0.00929851478036584,0.00041848455005248544,0.00029954508548562673
0.0,Artificial,$\phi$,42,210,5,0.006556334640195595,0.0002849707401791678,0.00020465064813384492
0.0,Artificial,$\phi$,43,215,5,0.012472242749853837,0.0005391787796998114,0.0003872792044490717
0.0,Artificial,$\phi$,44,220,5,0.01055745371916792,0.0004706168555203361,0.0003383372929151906
0.0,Artificial,$\phi$,45,225,5,0.01542700967502426,0.0007008636030793357,0.0005046290379611686
0.0,Artificial,$\phi$,46,230,5,0.01133940450401354,0.0005092560067576908,0.00036606351903128813
0.0,Artificial,$\phi$,47,235,5,0.0142818916533411,0.0006396546633324662,0.0004606449938552732
0.0,Artificial,$\phi$,48,240,5,0.009494531799751207,0.00042417060549448867,0.0003044598662711233
0.0,Artificial,$\phi$,49,245,5,0.015367405277086786,0.0006937143112026119,0.0004962217569109463
0.0,Artificial,$\phi$,50,250,5,0.018725721304132404,0.0008581681330718629,0.0006120760599151881
0.0,Artificial,$\phi$,51,204,4,0.018873347420321415,0.0008135761532770639,0.0005837027800479028
0.0,Artificial,$\phi$,52,208,4,0.024570133487442705,0.0010575528077213959,0.0007605650896851041
0.0,Artificial,$\phi$,53,212,4,0.02680651923653407,0.001167611708206112,0.0008395410226921261
0.0,Artificial,$\phi$,54,216,4,0.028182634598881415,0.0012127695551737382,0.0008710625409690829
0.0,Artificial,$\phi$,55,220,4,0.02393512362871285,0.0010669497511681372,0.0007670547415638939
0.0,Artificial,$\phi$,56,224,4,0.018786468810948,0.0008571781362290738,0.000617240060385581
0.0,Artificial,$\phi$,57,228,4,0.01648975776222992,0.0007471061554638728,0.0005367995660204583
0.0,Artificial,$\phi$,58,232,4,0.01620121807757491,0.0007240506143436959,0.0005203545716633968
0.0,Artificial,$\phi$,59,236,4,0.012819976588155447,0.0005776158963925914,0.0004153369131327279
0.0,Artificial,$\phi$,60,240,4,0.010232319925896419,0.00045713147631929986,0.00032811841826296367
0.0,Artificial,$\phi$,61,244,4,0.00928095219848195,0.0004173239528929002,0.000298908610585275
0.0,Artificial,$\phi$,62,248,4,0.008138579536614423,0.00037285160039188703,0.00026610576411354657
0.0,Artificial,$\phi$,63,189,3,0.015159043582076011,0.0006698412165445892,0.0004794962075519379
0.0,Artificial,$\phi$,64,192,3,0.01913166493751708,0.0008357507189477008,0.0005996296931725485
0.0,Artificial,$\phi$,65,195,3,0.01570835605404933,0.0006867774685872601,0.0004921783185688312
0.0,Artificial,$\phi$,66,198,3,0.0150278536570007,0.0006516466815395337,0.00046709724163364975
0.0,Artificial,$\phi$,67,201,3,0.014767794304866452,0.000643231721183795,0.0004607707002826724
0.0,Artificial,$\phi$,68,204,3,0.02100593609728658,0.0009055059659217144,0.000649658114399611
0.0,Artificial,$\phi$,69,207,3,0.02247440492219871,0.0009673970623257547,0.000696449334628531
0.0,Artificial,$\phi$,70,210,3,0.016049344106215942,0.0006975838971517287,0.0005009672101426184
0.0,Artificial,$\phi$,71,213,3,0.012224467558410276,0.0005303212439398905,0.0003811919095900651
0.0,Artificial,$\phi$,72,216,3,0.009088457627421026,0.00039109915985144426,0.0002809040072763608
0.0,Artificial,$\phi$,73,219,3,0.010750409164734725,0.00048050518799486837,0.00034565361814846717
0.0,Artificial,$\phi$,74,222,3,0.013684249778656905,0.0006269816476495584,0.0004507173013059515
0.0,Artificial,$\phi$,75,225,3,0.013752414711809631,0.0006247851741199485,0.00044985178280525077
0.0,Artificial,$\phi$,76,228,3,0.010117480217688764,0.0004583955602873001,0.0003293595375012626
0.0,Artificial,$\phi$,77,231,3,0.012872012819340315,0.0005773636047241502,0.0004146931966295414
0.0,Artificial,$\phi$,78,234,3,0.013951717387338611,0.0006271570991288966,0.00045177582911121086
0.0,Artificial,$\phi$,79,237,3,0.014925580595050817,0.000669606681893173,0.0004815623091754576
0.0,Artificial,$\phi$,80,240,3,0.005897583984927027,0.00026347605364875906,0.00018911702748951274
0.0,Artificial,$\phi$,81,243,3,0.006786148819572642,0.00030629982367759407,0.0002192896048613485
0.0,Artificial,$\phi$,82,246,3,0.005070086774479245,0.00022818192288355171,0.0001633292640979357
0.0,Artificial,$\phi$,83,249,3,0.0036712802943021884,0.00016765698760420842,0.00011973069944714107
0.0,White Noise,$\phi$,3,249,83,0.38356385380531105,7.528555770437634,0.41638418237682767
0.0,White Noise,$\phi$,4,248,62,0.3296974047909552,5.405688784140374,0.35157774078584686
0.0,White Noise,$\phi$,5,250,50,0.2506890111449718,4.594489135026363,0.27199736379826445
0.0,White Noise,$\phi$,6,246,41,0.16730632267696352,2.455196016242195,0.17859293218177327
0.0,White Noise,$\phi$,7,245,35,0.20457063065788597,3.2727600406181643,0.21722156821174085
0.0,White Noise,$\phi$,8,248,31,0.1035639913072236,1.6980258203889511,0.11043700545245431
0.0,White Noise,$\phi$,9,243,27,0.1172044743120644,1.6853904531227546,0.12428580874442081
0.0,White Noise,$\phi$,10,250,25,0.15576948567320556,2.854856725571883,0.16900975942189095
0.0,White Noise,$\phi$,11,242,22,0.12185104811923506,1.8493720945840835,0.12931515975379293
0.0,White Noise,$\phi$,12,240,20,0.08117494811668169,1.0984717344816513,0.08553792085689767
0.0,White Noise,$\phi$,13,247,19,0.07204006699779038,1.1040405444571684,0.076770619256944
0.0,White Noise,$\phi$,14,238,17,0.06415855918752347,0.7464845868296224,0.06675019168049193
0.0,White Noise,$\phi$,15,240,16,0.06500919844563412,0.8797143531424377,0.06850329813109243
0.0,White Noise,$\phi$,16,240,15,0.058088554820132254,0.7860631518369927,0.061210685318256915
0.0,White Noise,$\phi$,17,238,14,0.04882876117018499,0.5681224464687801,0.050801159017683055
0.0,White Noise,$\phi$,18,234,13,0.039536777827265196,0.3903369257360572,0.04066816657376002
0.0,White Noise,$\phi$,19,247,13,0.077867100437754,1.1933419768368039,0.08298028818507883
0.0,White Noise,$\phi$,20,240,12,0.05586560676024866,0.7559818808580074,0.05886825874913857
0.0,White Noise,$\phi$,21,231,11,0.043262005997778914,0.3589923300814063,0.04304575405399565
0.0,White Noise,$\phi$,22,242,11,0.04968365635116088,0.754064647214452,0.05272707996664913
0.0,White Noise,$\phi$,23,230,10,0.01657075594715877,0.1361819323530613,0.01654958522909953
0.0,White Noise,$\phi$,24,240,10,0.03200072027985629,0.4330386101380467,0.03372068775119487
0.0,White Noise,$\phi$,25,250,10,0.04954307672554457,0.9079980278818761,0.05375419609442089
0.0,White Noise,$\phi$,26,234,9,0.025190612760568803,0.2487007511165224,0.02591147008281023
0.0,White Noise,$\phi$,27,243,9,0.037342015862905344,0.5369750378993923,0.039598169514510194
0.0,White Noise,$\phi$,28,224,8,0.04589718107847456,0.39309838959925064,0.04462947341829576
0.0,White Noise,$\phi$,29,232,8,0.03374460651860125,0.31095540154423873,0.034199220480493245
0.0,White Noise,$\phi$,30,240,8,0.03649693126070864,0.4938820204428248,0.03845856006228327
0.0,White Noise,$\phi$,31,248,8,0.029344284040657958,0.48112622305228936,0.03129171457850593
0.0,White Noise,$\phi$,32,224,7,0.017610120301390107,0.15082647274762861,0.017123718220082053
0.0,White Noise,$\phi$,33,231,7,0.028278109939223858,0.2346545044143661,0.0281367573574414
0.0,White Noise,$\phi$,34,238,7,0.03044322282476501,0.3542067792651757,0.03167295189696466
0.0,White Noise,$\phi$,35,245,7,0.04149211915046612,0.6637988508883664,0.04405805056819484
0.0,White Noise,$\phi$,36,216,6,0.024240533328257718,0.2207519144508445,0.024150160923459726
0.0,White Noise,$\phi$,37,222,6,0.01016365169656109,0.08864747791038995,0.009969168319150833
0.0,White Noise,$\phi$,38,228,6,0.004991485103130312,0.03945231559732264,0.004982096483947319
0.0,White Noise,$\phi$,39,234,6,0.0030585953881292574,0.030196763279215343,0.003146120487350267
0.0,White Noise,$\phi$,40,240,6,0.015274651798606423,0.20669890950469716,0.016095630326585498
0.0,White Noise,$\phi$,41,246,6,0.01465323253494624,0.21503406188858964,0.01564175054764824
0.0,White Noise,$\phi$,42,210,5,0.01712240494003371,0.1749097050636829,0.01725408599361175
0.0,White Noise,$\phi$,43,215,5,0.021546570249663645,0.19912619789367794,0.021560188144626475
0.0,White Noise,$\phi$,44,220,5,0.022967778609661798,0.20067581837096504,0.022655983408570078
0.0,White Noise,$\phi$,45,225,5,0.017739056960804085,0.16051369525159875,0.017303092141170262
0.0,White Noise,$\phi$,46,230,5,0.009330540184323456,0.07668032745464,0.009318619531082737
0.0,White Noise,$\phi$,47,235,5,0.02587919553905421,0.24841878728018216,0.02655029602974691
0.0,White Noise,$\phi$,48,240,5,0.011854173737203523,0.16041248055047222,0.012491309184445956
0.0,White Noise,$\phi$,49,245,5,0.008227402197098513,0.13162355252151697,0.008736196402264784
0.0,White Noise,$\phi$,50,250,5,0.008261049449673328,0.15140393177621303,0.008963231624137017
0.0,White Noise,$\phi$,51,204,4,0.003569540863238627,0.03222784923922451,0.0036351109942553226
0.0,White Noise,$\phi$,52,208,4,0.005133857926830373,0.04745008057433799,0.0051616989823030715
0.0,White Noise,$\phi$,53,212,4,0.013480195622724823,0.14186534064697404,0.01351593251173862
0.0,White Noise,$\phi$,54,216,4,0.010461829873997717,0.09527302646645305,0.010422826576854978
0.0,White Noise,$\phi$,55,220,4,0.00770508828262921,0.06732148210827425,0.007600489157422509
0.0,White Noise,$\phi$,56,224,4,0.005805037372741341,0.04971875808421497,0.005644698759952334
0.0,White Noise,$\phi$,57,228,4,0.010075448196306932,0.07963557013841274,0.010056497013591039
0.0,White Noise,$\phi$,58,232,4,0.006239285858467746,0.0574948070115932,0.0063233427421042826
0.0,White Noise,$\phi$,59,236,4,0.012211147236496,0.1297621394957267,0.012705339441637192
0.0,White Noise,$\phi$,60,240,4,0.018303781513470806,0.24768955315837857,0.019287569019825004
0.0,White Noise,$\phi$,61,244,4,0.015623302838609594,0.22694910715760486,0.016503330339531327
0.0,White Noise,$\phi$,62,248,4,0.01835654991989068,0.3009723297045139,0.019574780558402605
0.0,White Noise,$\phi$,63,189,3,0.010721425901547404,0.0768379103640709,0.010845216079906968
0.0,White Noise,$\phi$,64,192,3,0.004621350419807356,0.040949448962553196,0.004813134241050092
0.0,White Noise,$\phi$,65,195,3,0.0008080263307294075,0.007581028607253619,0.0008355294821870045
0.0,White Noise,$\phi$,66,198,3,0.00470447732296879,0.048286480010517864,0.004837428446575732
0.0,White Noise,$\phi$,67,201,3,0.0071749369119128974,0.06723843389183069,0.007368623010568404
0.0,White Noise,$\phi$,68,204,3,0.006199534548886427,0.05597293109949162,0.006313415943773778
0.0,White Noise,$\phi$,69,207,3,0.006007233403307179,0.05359514411372769,0.006048292429840237
0.0,White Noise,$\phi$,70,210,3,0.004223343331479719,0.04314252227294508,0.004255823248959694
0.0,White Noise,$\phi$,71,213,3,0.0037361835084824737,0.03765956336037405,0.0037417062861231274
0.0,White Noise,$\phi$,72,216,3,0.004178162249514907,0.038049382122771785,0.004162585423501567
0.0,White Noise,$\phi$,73,219,3,0.0022856597564588055,0.020820841520631562,0.0022541200851883604
0.0,White Noise,$\phi$,74,222,3,0.0011245910895086786,0.009808695412021371,0.0011030718285360572
0.0,White Noise,$\phi$,75,225,3,0.0009550707673812522,0.008642056814963625,0.0009315984229517301
0.0,White Noise,$\phi$,76,228,3,0.0013565003741731257,0.0107216749652728,0.001353948895971435
0.0,White Noise,$\phi$,77,231,3,0.0004673830665847756,0.003878390107996283,0.000465046778788839
0.0,White Noise,$\phi$,78,234,3,7.355060920672746e-05,0.0007261471536501795,7.565534146179111e-05
0.0,White Noise,$\phi$,79,237,3,0.0008788089100805013,0.009693549433171154,0.0009133420358236408
0.0,White Noise,$\phi$,80,240,3,0.005441973675334262,0.07364161481883899,0.005734467644832433
0.0,White Noise,$\phi$,81,243,3,0.005545882027283087,0.07974931569626818,0.005880956652958393
0.0,White Noise,$\phi$,82,246,3,0.007404499852526089,0.10865996125734648,0.007904012943703425
0.0,White Noise,$\phi$,83,249,3,0.010795012465792725,0.21188350410239995,0.011718707054179997
1.0,Trace,$\phi$,3,189,63,0.2196442064909569,0.007741086570578835,0.005447906713582464
1.0,Trace,$\phi$,4,188,47,0.12728071144552555,0.004506951825169709,0.0031700649833804285
1.0,Trace,$\phi$,5,185,37,0.10722013930795023,0.0038088018990013045,0.002670713564626264
1.0,Trace,$\phi$,6,186,31,0.08385218344831795,0.0029958178260165343,0.0021046200713260815
1.0,Trace,$\phi$,7,189,27,0.08224213280287666,0.002898521567889939,0.0020398783769176236
1.0,Trace,$\phi$,8,184,23,0.058667542209533144,0.0020935592167897377,0.0014685385601027072
1.0,Trace,$\phi$,9,189,21,0.05327515606228874,0.0018776165405312178,0.0013214010285804913
1.0,Trace,$\phi$,10,180,18,0.042292551860668576,0.0015127819527396193,0.0010584829704339365
1.0,Trace,$\phi$,11,187,17,0.051064361355543327,0.001817413774871811,0.0012777837589448887
1.0,Trace,$\phi$,12,180,15,0.04154112759001344,0.0014859039086045052,0.0010396765906089606
1.0,Trace,$\phi$,13,182,14,0.024206291770325253,0.0008612902433335495,0.0006038720783815667
1.0,Trace,$\phi$,14,182,13,0.045205316397753346,0.0016084618961720437,0.0011277327657626944
1.0,Trace,$\phi$,15,180,12,0.02894086099955873,0.0010351991140452842,0.0007243215925737787
1.0,Trace,$\phi$,16,176,11,0.010192926240866068,0.0003676658954145192,0.0002567262668635206
1.0,Trace,$\phi$,17,187,11,0.040361257620020824,0.0014364833637895442,0.001009959942872265
1.0,Trace,$\phi$,18,180,10,0.01870627056480349,0.0006691132898938706,0.0004681738973426206
1.0,Trace,$\phi$,19,171,9,0.012795700307377124,0.0004491793786653672,0.00031298159290209736
1.0,Trace,$\phi$,20,180,9,0.019031016721924435,0.0006807292861887403,0.00047630152884990874
1.0,Trace,$\phi$,21,189,9,0.025870306661957065,0.000911766746216806,0.0006416696328929382
1.0,Trace,$\phi$,22,176,8,0.012813196750870082,0.00046218086398423466,0.0003227222576427834
1.0,Trace,$\phi$,23,184,8,0.020591778592119955,0.0007348204175258803,0.0005154437998377882
1.0,Trace,$\phi$,24,168,7,0.014452955539952737,0.0005149044073605101,0.00035887828618531663
1.0,Trace,$\phi$,25,175,7,0.019885683620431537,0.0007214423522926031,0.0005036775029619167
1.0,Trace,$\phi$,26,182,7,0.015921961800227834,0.0005665233850513673,0.0003972036797475281
1.0,Trace,$\phi$,27,189,7,0.021553106264779926,0.000759612393725558,0.0005345887068652786
1.0,Trace,$\phi$,28,168,6,0.00789118162483199,0.000281133100193675,0.00019594426411042763
1.0,Trace,$\phi$,29,174,6,0.003220133561615172,0.00011746934528542857,8.197471543529984e-05
1.0,Trace,$\phi$,30,180,6,0.00893819020501252,0.00031971428153220046,0.00022370185061601077
1.0,Trace,$\phi$,31,186,6,0.018475181867897993,0.0006600696237428334,0.0004637117005372124
1.0,Trace,$\phi$,32,160,5,0.006240737296713559,0.00022336354527216417,0.00015526758703737385
1.0,Trace,$\phi$,33,165,5,0.010611490926466694,0.00038105678374599205,0.00026497255187317843
1.0,Trace,$\phi$,34,170,5,0.007918054704897827,0.00027959811955943184,0.0001947685968328761
1.0,Trace,$\phi$,35,175,5,0.007299227325307437,0.0002648122052026274,0.00018487956778035362
1.0,Trace,$\phi$,36,180,5,0.00781437852796252,0.00027951613910466024,0.0001955754910137074
1.0,Trace,$\phi$,37,185,5,0.009284556189534362,0.0003298170984885175,0.0002312661624669754
1.0,Trace,$\phi$,38,152,4,0.003100198748517522,0.0001117522080351566,7.762542122155044e-05
1.0,Trace,$\phi$,39,156,4,0.0017880551206368267,6.436808559924962e-05,4.469745489141076e-05
1.0,Trace,$\phi$,40,160,4,0.002827964107691456,0.00010121626002892911,7.03588602360786e-05
