param1,param2,n,generation,gamma_ta,label
fold_growth,fold_growth,20,0,0.9154000867378755,Trace
fold_growth,fold_growth,20,0,1.1543806174093894,Trace
fold_growth,fold_growth,20,0,1.0453608110257229,Trace
fold_growth,fold_growth,20,0,0.8765908581435902,Trace
fold_growth,fold_growth,20,0,1.020649580556539,Trace
fold_growth,fold_growth,20,0,0.6866902312363099,Trace
fold_growth,fold_growth,20,0,0.7483511631535863,Trace
fold_growth,fold_growth,20,0,0.7805824687587875,Trace
fold_growth,fold_growth,20,0,0.9409076752231356,Trace
fold_growth,fold_growth,20,0,0.5044716401779334,Trace
fold_growth,fold_growth,20,0,1.282038416450484,Trace
fold_growth,fold_growth,20,0,0.5896322912438381,Trace
fold_growth,fold_growth,20,0,0.7507472501494691,Trace
fold_growth,fold_growth,20,0,0.7134401299833467,Trace
fold_growth,fold_growth,20,0,0.9687157300137483,Trace
fold_growth,fold_growth,20,0,0.7174502676430073,Trace
fold_growth,fold_growth,20,0,1.7103383220971802,Trace
fold_growth,fold_growth,20,0,0.5938843309434013,Trace
fold_growth,fold_growth,20,0,0.6888193384182725,Trace
fold_growth,fold_growth,20,0,0.674363681524365,Trace
fold_growth,division_ratio,20,0,-0.27940828333329437,Trace
fold_growth,division_ratio,20,0,-0.1042559589856845,Trace
fold_growth,division_ratio,20,0,-0.6048221787157599,Trace
fold_growth,division_ratio,20,0,-1.0912035748603797,Trace
fold_growth,division_ratio,20,0,-0.35450476089686367,Trace
fold_growth,division_ratio,20,0,-0.48835066720720083,Trace
fold_growth,division_ratio,20,0,-0.7196471284300322,Trace
fold_growth,division_ratio,20,0,-0.5284101902162684,Trace
fold_growth,division_ratio,20,0,-1.0878114443384448,Trace
fold_growth,division_ratio,20,0,-0.5044808287983571,Trace
fold_growth,division_ratio,20,0,-0.5374303687631048,Trace
fold_growth,division_ratio,20,0,-0.3625339794476606,Trace
fold_growth,division_ratio,20,0,-0.5625531329904718,Trace
fold_growth,division_ratio,20,0,-0.5567153179322035,Trace
fold_growth,division_ratio,20,0,-0.795076168063077,Trace
fold_growth,division_ratio,20,0,-0.6502695166697772,Trace
fold_growth,division_ratio,20,0,-0.7508950082964622,Trace
fold_growth,division_ratio,20,0,-0.9453199179379623,Trace
fold_growth,division_ratio,20,0,-0.30442407689770645,Trace
fold_growth,division_ratio,20,0,-0.2863659134735175,Trace
fold_growth,added_length,20,0,0.8384805319086958,Trace
fold_growth,added_length,20,0,0.7802248250549194,Trace
fold_growth,added_length,20,0,1.220648321870917,Trace
fold_growth,added_length,20,0,0.2558956799327457,Trace
fold_growth,added_length,20,0,0.8720865100523963,Trace
fold_growth,added_length,20,0,1.0132229942160689,Trace
fold_growth,added_length,20,0,1.1671175205484063,Trace
fold_growth,added_length,20,0,0.2702923971991696,Trace
fold_growth,added_length,20,0,0.7704578244007223,Trace
fold_growth,added_length,20,0,1.3109437868016827,Trace
fold_growth,added_length,20,0,0.29131959818843156,Trace
fold_growth,added_length,20,0,0.504999268926721,Trace
fold_growth,added_length,20,0,0.5116242631918515,Trace
fold_growth,added_length,20,0,0.46387431191311207,Trace
fold_growth,added_length,20,0,0.5554585356323696,Trace
fold_growth,added_length,20,0,0.7535988146883109,Trace
fold_growth,added_length,20,0,0.10309916755204489,Trace
fold_growth,added_length,20,0,0.4937753136436919,Trace
fold_growth,added_length,20,0,0.66397405113613,Trace
fold_growth,added_length,20,0,0.5967113693707697,Trace
fold_growth,generationtime,20,0,0.8343945069566571,Trace
fold_growth,generationtime,20,0,0.5042737373596895,Trace
fold_growth,generationtime,20,0,1.5020839857597676,Trace
fold_growth,generationtime,20,0,0.6685848189369272,Trace
fold_growth,generationtime,20,0,0.48191724377825684,Trace
fold_growth,generationtime,20,0,0.5413884710896477,Trace
fold_growth,generationtime,20,0,0.07418701180865793,Trace
fold_growth,generationtime,20,0,1.4287112254236967,Trace
fold_growth,generationtime,20,0,1.0116938796982546,Trace
fold_growth,generationtime,20,0,0.9211597118348964,Trace
fold_growth,generationtime,20,0,0.4122933412718953,Trace
fold_growth,generationtime,20,0,1.076656055548758,Trace
fold_growth,generationtime,20,0,0.7448383734551749,Trace
fold_growth,generationtime,20,0,0.6962252193112072,Trace
fold_growth,generationtime,20,0,0.9136364260787669,Trace
fold_growth,generationtime,20,0,0.9818367246432873,Trace
fold_growth,generationtime,20,0,0.7806953863208235,Trace
fold_growth,generationtime,20,0,1.006368287072288,Trace
fold_growth,generationtime,20,0,0.5246466442691536,Trace
fold_growth,generationtime,20,0,0.4794553730970614,Trace
fold_growth,length_birth,20,0,-0.5414063657553458,Trace
fold_growth,length_birth,20,0,-0.7638712018283212,Trace
fold_growth,length_birth,20,0,-0.4104374736691408,Trace
fold_growth,length_birth,20,0,-0.5437068899041113,Trace
fold_growth,length_birth,20,0,-0.877407106488413,Trace
fold_growth,length_birth,20,0,-0.7890118369312542,Trace
fold_growth,length_birth,20,0,-1.024878762998242,Trace
fold_growth,length_birth,20,0,-0.6712228920429191,Trace
fold_growth,length_birth,20,0,-0.41719374100028717,Trace
fold_growth,length_birth,20,0,-0.5506682533375221,Trace
fold_growth,length_birth,20,0,-0.572792574532772,Trace
fold_growth,length_birth,20,0,-0.5687083998422001,Trace
fold_growth,length_birth,20,0,-0.4107048170558189,Trace
fold_growth,length_birth,20,0,-0.3930822453152658,Trace
fold_growth,length_birth,20,0,-0.4506538120206236,Trace
fold_growth,length_birth,20,0,-0.964707643799923,Trace
fold_growth,length_birth,20,0,-0.8782428087819578,Trace
fold_growth,length_birth,20,0,-0.6125923029077255,Trace
fold_growth,length_birth,20,0,-0.9788632557302491,Trace
fold_growth,length_birth,20,0,-0.8768890839639958,Trace
fold_growth,length_final,20,0,-0.06645112570276067,Trace
fold_growth,length_final,20,0,-0.0020315774452628033,Trace
fold_growth,length_final,20,0,0.31524335025727124,Trace
fold_growth,length_final,20,0,0.34328696608421705,Trace
fold_growth,length_final,20,0,0.13897069842161347,Trace
fold_growth,length_final,20,0,0.15492839976693035,Trace
fold_growth,length_final,20,0,0.3966160009128998,Trace
fold_growth,length_final,20,0,0.13611801102341078,Trace
fold_growth,length_final,20,0,0.3452507665851009,Trace
fold_growth,length_final,20,0,0.213518999154386,Trace
fold_growth,length_final,20,0,0.17378209709710155,Trace
fold_growth,length_final,20,0,-0.37902281167950813,Trace
fold_growth,length_final,20,0,0.06753959503301987,Trace
fold_growth,length_final,20,0,0.035603377454529836,Trace
fold_growth,length_final,20,0,0.30545970762556085,Trace
fold_growth,length_final,20,0,-0.05795356621470607,Trace
fold_growth,length_final,20,0,-0.09659092790679248,Trace
fold_growth,length_final,20,0,0.08817513711071724,Trace
fold_growth,length_final,20,0,0.3454495319949804,Trace
fold_growth,length_final,20,0,-0.36103468232306035,Trace
fold_growth,growth_rate,20,0,-0.29024739484290707,Trace
fold_growth,growth_rate,20,0,0.0006856044677469207,Trace
fold_growth,growth_rate,20,0,-0.10283823949059208,Trace
fold_growth,growth_rate,20,0,-0.18018356364815205,Trace
fold_growth,growth_rate,20,0,-0.12711850302912842,Trace
fold_growth,growth_rate,20,0,-0.0536339825293596,Trace
fold_growth,growth_rate,20,0,0.2603994496190627,Trace
fold_growth,growth_rate,20,0,-0.25503001763181943,Trace
fold_growth,growth_rate,20,0,-0.3233539246900777,Trace
fold_growth,growth_rate,20,0,-0.07403681494834735,Trace
fold_growth,growth_rate,20,0,-0.04786297542773008,Trace
fold_growth,growth_rate,20,0,-0.3339215445158998,Trace
fold_growth,growth_rate,20,0,0.018714554073018152,Trace
fold_growth,growth_rate,20,0,-0.2678522674876434,Trace
fold_growth,growth_rate,20,0,-0.20597140946219003,Trace
fold_growth,growth_rate,20,0,-0.029861528528877072,Trace
fold_growth,growth_rate,20,0,-0.2775113833732231,Trace
fold_growth,growth_rate,20,0,-0.2539814442862942,Trace
fold_growth,growth_rate,20,0,-0.1642133049713126,Trace
fold_growth,growth_rate,20,0,-0.018984943290477046,Trace
fold_growth,size_fraction,20,0,1.0949042859146993,Trace
fold_growth,size_fraction,20,0,1.2789959648321634,Trace
fold_growth,size_fraction,20,0,0.5011803747474585,Trace
fold_growth,size_fraction,20,0,0.6406936954850897,Trace
fold_growth,size_fraction,20,0,0.6316916035782362,Trace
fold_growth,size_fraction,20,0,0.4600929488800663,Trace
fold_growth,size_fraction,20,0,0.7574285534038999,Trace
fold_growth,size_fraction,20,0,0.7002374987424398,Trace
fold_growth,size_fraction,20,0,1.0261103309077833,Trace
fold_growth,size_fraction,20,0,0.8907272556034984,Trace
fold_growth,size_fraction,20,0,0.6757386770206643,Trace
fold_growth,size_fraction,20,0,0.944018428315115,Trace
fold_growth,size_fraction,20,0,1.509666016705863,Trace
fold_growth,size_fraction,20,0,1.0795366561419677,Trace
fold_growth,size_fraction,20,0,1.0930234131038883,Trace
fold_growth,size_fraction,20,0,1.3480582021313847,Trace
fold_growth,size_fraction,20,0,0.7386214094052868,Trace
fold_growth,size_fraction,20,0,0.9041448991840124,Trace
fold_growth,size_fraction,20,0,0.27704321934773596,Trace
fold_growth,size_fraction,20,0,0.4132945644373194,Trace
division_ratio,division_ratio,20,0,1.0173994396000443,Trace
division_ratio,division_ratio,20,0,1.2789389335955237,Trace
division_ratio,division_ratio,20,0,0.9180427561369519,Trace
division_ratio,division_ratio,20,0,0.8954299805212209,Trace
division_ratio,division_ratio,20,0,0.8839625725036553,Trace
division_ratio,division_ratio,20,0,0.4874095888642979,Trace
division_ratio,division_ratio,20,0,1.1483506293467987,Trace
division_ratio,division_ratio,20,0,0.6916209195041411,Trace
division_ratio,division_ratio,20,0,0.5743605100090307,Trace
division_ratio,division_ratio,20,0,0.6674659772088565,Trace
division_ratio,division_ratio,20,0,0.8296092902141324,Trace
division_ratio,division_ratio,20,0,1.165311182838122,Trace
division_ratio,division_ratio,20,0,0.9011324793864959,Trace
division_ratio,division_ratio,20,0,0.6644613708103825,Trace
division_ratio,division_ratio,20,0,0.6906656926098645,Trace
division_ratio,division_ratio,20,0,0.6224004473381749,Trace
division_ratio,division_ratio,20,0,1.2242904608437521,Trace
division_ratio,division_ratio,20,0,0.8671387116132789,Trace
division_ratio,division_ratio,20,0,0.6312909634580728,Trace
division_ratio,division_ratio,20,0,0.9268736857584987,Trace
division_ratio,added_length,20,0,-0.5272611501933538,Trace
division_ratio,added_length,20,0,-0.6308326726550761,Trace
division_ratio,added_length,20,0,-0.6606941638206778,Trace
division_ratio,added_length,20,0,-0.017916826714144792,Trace
division_ratio,added_length,20,0,-0.6787066513747291,Trace
division_ratio,added_length,20,0,-0.5265002008422384,Trace
division_ratio,added_length,20,0,-0.419901573202941,Trace
division_ratio,added_length,20,0,-0.5288133278439021,Trace
division_ratio,added_length,20,0,-0.19574478446006258,Trace
division_ratio,added_length,20,0,0.1155860311468119,Trace
division_ratio,added_length,20,0,-0.5003082137358563,Trace
division_ratio,added_length,20,0,-0.5116331979078195,Trace
division_ratio,added_length,20,0,-0.3297911941529322,Trace
division_ratio,added_length,20,0,-0.023957573261048998,Trace
division_ratio,added_length,20,0,-0.8009038814373358,Trace
division_ratio,added_length,20,0,-0.35272588106861824,Trace
division_ratio,added_length,20,0,-0.9716777203496545,Trace
division_ratio,added_length,20,0,-0.13134510357280246,Trace
division_ratio,added_length,20,0,-0.25679011871780216,Trace
division_ratio,added_length,20,0,-0.2449304487129463,Trace
division_ratio,generationtime,20,0,-0.800575404518913,Trace
division_ratio,generationtime,20,0,-1.0520283141798454,Trace
division_ratio,generationtime,20,0,-0.35600779389981874,Trace
division_ratio,generationtime,20,0,-1.0117604174846855,Trace
division_ratio,generationtime,20,0,-0.6326168250658538,Trace
division_ratio,generationtime,20,0,-0.5598088872170948,Trace
division_ratio,generationtime,20,0,-1.0283462571089421,Trace
division_ratio,generationtime,20,0,-0.5225467247583111,Trace
division_ratio,generationtime,20,0,-0.6658097403837476,Trace
division_ratio,generationtime,20,0,-0.520156299027819,Trace
division_ratio,generationtime,20,0,-0.5396935687044522,Trace
division_ratio,generationtime,20,0,-0.7842772350144982,Trace
division_ratio,generationtime,20,0,-0.6274286078998891,Trace
division_ratio,generationtime,20,0,-0.7685815621081686,Trace
division_ratio,generationtime,20,0,-0.9529578989699669,Trace
division_ratio,generationtime,20,0,-0.38507293155094596,Trace
division_ratio,generationtime,20,0,-0.45316882440172157,Trace
division_ratio,generationtime,20,0,-0.8873328674323397,Trace
division_ratio,generationtime,20,0,-0.6931989553920317,Trace
division_ratio,generationtime,20,0,-1.3480568480467074,Trace
division_ratio,length_birth,20,0,0.6004591431895571,Trace
division_ratio,length_birth,20,0,0.7682422608893986,Trace
division_ratio,length_birth,20,0,0.316568677122054,Trace
division_ratio,length_birth,20,0,0.6455319294393351,Trace
division_ratio,length_birth,20,0,0.5591875698028823,Trace
