value,type,lineage_ID
3.0,outsider,1
480.0,end,1
459.0,end,1
437.0,end,1
418.0,end,1
395.0,end,1
374.0,end,1
350.0,end,1
334.0,end,1
310.0,end,1
287.0,end,1
266.0,end,1
236.0,end,1
207.0,end,1
183.0,end,1
159.0,end,1
134.0,end,1
111.0,end,1
89.0,end,1
67.0,end,1
499.0,end,1
47.0,end,1
520.0,end,1
561.0,end,1
0.0,rises,1
952.0,end,1
930.0,end,1
892.0,end,1
871.0,end,1
849.0,end,1
825.0,end,1
806.0,end,1
788.0,end,1
771.0,end,1
746.0,end,1
727.0,end,1
704.0,end,1
685.0,end,1
667.0,end,1
643.0,end,1
624.0,end,1
601.0,end,1
578.0,end,1
540.0,end,1
21.0,end,1
910.0,end,1
911.0,start,1
396.0,start,1
375.0,start,1
351.0,start,1
335.0,start,1
311.0,start,1
288.0,start,1
267.0,start,1
237.0,start,1
208.0,start,1
184.0,start,1
160.0,start,1
135.0,start,1
112.0,start,1
90.0,start,1
68.0,start,1
48.0,start,1
3.0,start,1
21.0,outsider,1
931.0,start,1
419.0,start,1
438.0,start,1
22.0,start,1
481.0,start,1
460.0,start,1
872.0,start,1
826.0,start,1
807.0,start,1
789.0,start,1
772.0,start,1
747.0,start,1
728.0,start,1
705.0,start,1
850.0,start,1
668.0,start,1
500.0,start,1
686.0,start,1
521.0,start,1
541.0,start,1
893.0,start,1
579.0,start,1
602.0,start,1
625.0,start,1
644.0,start,1
562.0,start,1
433.0,end,2
458.0,end,2
479.0,end,2
499.0,end,2
542.0,end,2
562.0,end,2
588.0,end,2
613.0,end,2
657.0,end,2
675.0,end,2
694.0,end,2
739.0,end,2
760.0,end,2
779.0,end,2
415.0,end,2
805.0,end,2
825.0,end,2
634.0,end,2
717.0,end,2
184.0,end,2
369.0,end,2
1673.0,start,2
844.0,end,2
1689.0,start,2
1717.0,start,2
20.0,end,2
45.0,end,2
67.0,end,2
88.0,end,2
391.0,end,2
114.0,end,2
162.0,end,2
207.0,end,2
229.0,end,2
257.0,end,2
279.0,end,2
304.0,end,2
329.0,end,2
350.0,end,2
141.0,end,2
870.0,end,2
1313.0,end,2
911.0,end,2
1404.0,end,2
1424.0,end,2
1446.0,end,2
