dataset,lineage_ID,slope,intercept,std_err,variable,kind
Trace,1.0,0.27805493022371147,-1.1311401582620542,0.026306148804947842,$r$,dfa (short)
Shuffled,1.0,0.889133915561744,-2.5168943216395583,0.06683070676183558,$r$,dfa (short)
Trace,2.0,0.635636525941488,-2.2803724099977116,0.019964023647923882,$r$,dfa (short)
Shuffled,2.0,0.6047739117390359,-2.0090759502402156,0.01515150876134375,$r$,dfa (short)
Trace,3.0,0.3120505299374736,-1.1961580416593574,0.03549431602355386,$r$,dfa (short)
Shuffled,3.0,0.4365992424000387,-1.3926328718312786,0.02071083911982401,$r$,dfa (short)
Trace,4.0,0.1980695902464158,-0.9186938656016246,0.03179689230871035,$r$,dfa (short)
Shuffled,4.0,0.3067144752712174,-1.0891354013167385,0.033114271161112194,$r$,dfa (short)
Trace,5.0,0.23763555863786717,-1.0396014403895437,0.062222619680993664,$r$,dfa (short)
Shuffled,5.0,0.38432598205254453,-1.2764124682822633,0.0406271347451769,$r$,dfa (short)
Trace,6.0,0.35269054413211864,-1.2241434595706884,0.04852724794746985,$r$,dfa (short)
Shuffled,6.0,0.3658388846690323,-1.200573233323069,0.053193365556051767,$r$,dfa (short)
Trace,7.0,0.41195249239413617,-1.3094795192216275,0.04295910235579755,$r$,dfa (short)
Shuffled,7.0,0.5053983310042847,-1.4127582351934707,0.05868937499835026,$r$,dfa (short)
Trace,8.0,0.20963916804232371,-1.031205010302846,0.05439543156760762,$r$,dfa (short)
Shuffled,8.0,0.23410762693725834,-1.0938729477505436,0.013534331777664261,$r$,dfa (short)
Trace,9.0,0.4582857682871704,-1.2780586956876105,0.10541523721110191,$r$,dfa (short)
Shuffled,9.0,0.3333170694111374,-1.1321486993163343,0.014536954457378177,$r$,dfa (short)
Trace,10.0,0.3347575195645051,-1.1736385729983778,0.03823686020401438,$r$,dfa (short)
Shuffled,10.0,0.4058019057409989,-1.261111272783149,0.008682283377588466,$r$,dfa (short)
Trace,11.0,0.5278335472430343,-1.7077299891928837,0.04251882570136648,$r$,dfa (short)
Shuffled,11.0,0.5793721932192131,-1.7393294949754914,0.04978545358496904,$r$,dfa (short)
Trace,12.0,0.552894948138096,-1.9574944855875105,0.009318984459584592,$r$,dfa (short)
Shuffled,12.0,0.5899988273629613,-2.0260116123217515,0.0667680368709175,$r$,dfa (short)
Trace,13.0,0.458438258995788,-1.2932973472796059,0.0558724815165716,$r$,dfa (short)
Shuffled,13.0,0.5561019385910029,-1.5451943485390764,0.016959172279953035,$r$,dfa (short)
Trace,14.0,0.3875963219028232,-1.464876773400878,0.08975147193587019,$r$,dfa (short)
Shuffled,14.0,0.5474236215524844,-1.7317693545973138,0.08108796010837716,$r$,dfa (short)
Trace,15.0,0.29283774809079205,-1.1299584822347257,0.08067015602328327,$r$,dfa (short)
Shuffled,15.0,0.5631049193395316,-1.5835160998691156,0.08784288040936385,$r$,dfa (short)
Trace,16.0,0.4630969498956766,-1.384536701948657,0.09098765685572704,$r$,dfa (short)
Shuffled,16.0,0.28015233590778793,-0.9244329165341972,0.0018933085175379162,$r$,dfa (short)
Trace,17.0,0.20578317067471955,-0.7956268697703849,0.051364582178078044,$r$,dfa (short)
Shuffled,17.0,0.5121301226424232,-1.4348643816934994,0.07363265511140801,$r$,dfa (short)
Trace,18.0,0.33740705762768336,-1.1688389218024975,0.03846308685407019,$r$,dfa (short)
Shuffled,18.0,0.5323503217247727,-1.5559449191417742,0.008742182994786041,$r$,dfa (short)
Trace,19.0,0.2957863009572119,-1.171747344374368,0.03737139429841664,$r$,dfa (short)
Shuffled,19.0,0.5703805702046242,-1.6288704458338132,0.008804691924742893,$r$,dfa (short)
Trace,20.0,0.3153378072140392,-1.1955416215613834,0.01953056582042057,$r$,dfa (short)
Shuffled,20.0,0.5983637922076823,-1.7545849428317608,0.020371443805679866,$r$,dfa (short)
Trace,21.0,0.22208808104639113,-1.039044695645883,0.0328574203774475,$r$,dfa (short)
Shuffled,21.0,0.602309328171745,-1.7046818951810516,0.10036964578435212,$r$,dfa (short)
Trace,22.0,0.4115313584095095,-1.2405870545762356,0.04434790314899993,$r$,dfa (short)
Shuffled,22.0,0.645643068976748,-1.7989783798210162,0.01173410207779275,$r$,dfa (short)
Trace,23.0,0.2685800353110268,-0.9553304075153536,0.03638535087557307,$r$,dfa (short)
Shuffled,23.0,0.43881899025040777,-1.3830918742320284,0.08968637832000055,$r$,dfa (short)
Trace,24.0,0.48454872405899646,-1.35023379310201,0.09069246589684919,$r$,dfa (short)
Shuffled,24.0,0.5120688234611034,-1.6217978225589915,0.06524841393529177,$r$,dfa (short)
Trace,25.0,0.3381171787998916,-1.062149239869486,0.01993166138725621,$r$,dfa (short)
Shuffled,25.0,0.6743448356432833,-1.861085813248522,0.10448351583660487,$r$,dfa (short)
Trace,26.0,0.30734225540381216,-1.1963868732525547,0.008330420599762758,$r$,dfa (short)
Shuffled,26.0,0.47809042720170897,-1.5524596048706523,0.02825655974203242,$r$,dfa (short)
Trace,27.0,0.43595563405853377,-1.3723313622737918,0.054487561263788876,$r$,dfa (short)
Shuffled,27.0,0.4182215686663512,-1.296645872410493,0.055906561323196664,$r$,dfa (short)
Trace,28.0,0.08670811763736515,-0.7516859272000651,0.0802405081569561,$r$,dfa (short)
Shuffled,28.0,0.9276608603886742,-2.7795349776447438,0.09275846467993008,$r$,dfa (short)
Trace,29.0,0.33354597391177176,-1.1015784370790294,0.08743847227062833,$r$,dfa (short)
Shuffled,29.0,0.5366166588137653,-1.594471575432562,0.08864072221956337,$r$,dfa (short)
Trace,30.0,0.30316565885230234,-1.1077726981630238,0.017619935745562112,$r$,dfa (short)
Shuffled,30.0,0.6669604345844985,-1.726833333362866,0.06144624175485553,$r$,dfa (short)
Trace,1.0,0.21314241949412868,-0.9759246873405995,0.012068297040104708,$\phi$,dfa (short)
Shuffled,1.0,0.5373049038085632,-1.5558070249540183,0.023728168870794947,$\phi$,dfa (short)
Trace,2.0,0.6019372271874556,-1.8312747340540652,0.029138413458524325,$\phi$,dfa (short)
Shuffled,2.0,0.5054414501889152,-1.63983912088948,0.017537999559805832,$\phi$,dfa (short)
Trace,3.0,0.4833978752249887,-1.5276645460463159,0.0376429293447374,$\phi$,dfa (short)
Shuffled,3.0,0.264128766591111,-1.015553614317349,0.021523047188641342,$\phi$,dfa (short)
Trace,4.0,0.374572793151816,-1.16576510323424,0.044237349902421556,$\phi$,dfa (short)
Shuffled,4.0,0.37296493190753394,-1.2121261646856933,0.05383034049435162,$\phi$,dfa (short)
Trace,5.0,0.39096478651554484,-1.5441982134045598,0.059393284978099856,$\phi$,dfa (short)
Shuffled,5.0,0.35760444713022654,-1.2174284829605844,0.025375710577706007,$\phi$,dfa (short)
Trace,6.0,0.3786307748597891,-1.1585409349368414,0.02906031491195341,$\phi$,dfa (short)
Shuffled,6.0,0.4157542760993691,-1.338273290741662,0.06391691514664502,$\phi$,dfa (short)
Trace,7.0,0.510351583983299,-1.5192693954339258,0.05141112334445508,$\phi$,dfa (short)
Shuffled,7.0,0.45375584128924873,-1.3430199812311183,0.047412146977266034,$\phi$,dfa (short)
Trace,8.0,0.2919171701028404,-1.1319640352023874,0.04255726497683791,$\phi$,dfa (short)
Shuffled,8.0,0.317110276374994,-1.3776559234651267,0.02098686864926847,$\phi$,dfa (short)
Trace,9.0,0.6403387737794008,-1.800602328041025,0.12454480819316552,$\phi$,dfa (short)
Shuffled,9.0,0.3246877726065658,-1.0272550849310822,0.019203196756158822,$\phi$,dfa (short)
Trace,10.0,0.47158714583515177,-1.4004881560661564,0.02561844990962355,$\phi$,dfa (short)
Shuffled,10.0,0.45442498390334524,-1.4242371735222876,0.010738529290508298,$\phi$,dfa (short)
Trace,11.0,0.36489032669616234,-1.3481077410408022,0.027766503490780855,$\phi$,dfa (short)
Shuffled,11.0,0.6027256843102843,-1.7034264663781122,0.01580758870378582,$\phi$,dfa (short)
Trace,12.0,0.5211920148830571,-1.7505705921067056,0.029652448317551993,$\phi$,dfa (short)
Shuffled,12.0,0.47126157172914224,-1.5329271186794236,0.0338386137676048,$\phi$,dfa (short)
Trace,13.0,0.5894419995213321,-1.5760517860355185,0.03911616011001637,$\phi$,dfa (short)
Shuffled,13.0,0.5160067988809153,-1.4179577032185924,0.010982937954233371,$\phi$,dfa (short)
Trace,14.0,0.3049652753010966,-1.0514785622407778,0.048143244193805466,$\phi$,dfa (short)
Shuffled,14.0,0.5090870904670082,-1.7016534596114368,0.09616488203578877,$\phi$,dfa (short)
Trace,15.0,0.48121168828688915,-1.4516957624054148,0.05667915065692613,$\phi$,dfa (short)
