time division length width area intensity CMx CMy
2548 0 71.1061 12.2634 872 91.2844 756.476 355.106
2549 0 74.1271 12.6 934 90.8726 756.533 353.695
2550 0 75.025 12.5558 942 94.6242 755.497 351.502
2551 0 77.0404 12.8893 993 94.7351 756.001 350.363
2552 0 78.097 13.1503 1027 95.1071 755.969 349.417
2553 0 82.0582 13.1126 1076 95.9489 756.804 349.013
2554 0 85.1452 13.154 1120 95.7357 757.988 347.773
2555 0 85.1588 13.5277 1152 97.5877 759.406 347.194
2556 0 90.099 13.8181 1245 97.6064 758.842 345.188
2557 0 91.1306 13.3983 1221 100.811 757.273 344.289
2558 0 94.0887 12.8071 1205 102.057 757.424 344.002
2559 0 95.0574 13.3393 1268 100.609 756.785 341.45
2560 0 100.077 13.6195 1363 100.471 756.793 338.513
2561 0 102.071 13.7454 1403 100.314 755.877 337.013
2562 0 105.118 13.4801 1417 101.299 756.918 336.58
2563 0 108.057 13.243 1431 104.632 756.574 333.205
2564 0 112.065 13.046 1462 104.47 756.408 332.253
2565 1 59.0172 10.8443 640 96.2906 757.005 357.222
2566 0 62.036 11.3805 706 93.1331 756.945 355.926
2567 0 61.0231 11.848 723 97.9627 756.976 354.441
2568 0 64.0723 11.6743 748 102.08 756.985 353.999
2569 0 68.0363 12.2582 834 102.084 757.446 353.339
2570 0 70.0486 12.1773 853 102.177 757.528 352.683
2571 0 72.0432 12.2565 883 103.015 757.613 350.986
2572 0 75.0485 12.2854 922 102.322 757.547 349.93
2573 0 76.0651 12.6602 963 101.957 757.436 348.187
2574 0 80.064 11.6782 935 101.479 757.692 348.059
2575 0 82.0758 11.9889 984 100.886 757.934 346.903
2576 0 85.1958 11.7025 997 100.736 757.367 344.276
2577 0 88.1893 11.8722 1047 98.1089 757.085 344.028
2578 1 44.0528 10.0334 442 90.629 758.027 365.749
2579 0 45.0263 10.2607 462 93.8312 757.576 364.268
2580 0 46.0214 10.5168 484 93.5847 758.114 364.366
2581 0 46.0103 10.4542 481 93.8004 758.865 362.761
2582 0 48.0197 11.4745 551 90.8984 758.18 362.766
2583 0 50.0138 11.2369 562 94.5836 758.635 360.797
2584 0 51.0461 11.3819 581 90.7091 758.334 360.432
2585 0 52.0166 10.8619 565 93.462 757.857 360.947
2586 0 52.1067 11.1502 581 94.4028 758.017 359.947
