time division length width area intensity CMx CMy
0 0 55.048 12.5345 690 94.8217 882.399 493.381
1 0 57.0398 11.9215 680 94.7059 881.537 493.907
2 0 59.0199 12.1993 720 92.6472 881.457 494.2
3 0 62.0783 12.2909 763 91.2608 881.265 493.98
4 0 63.0779 11.8584 748 92.0816 881.191 493.156
5 0 65.0137 11.9513 777 91.2716 881.676 493.032
6 0 69.074 12.074 834 90.3177 882.89 490.947
7 0 68.1119 11.8775 809 91.0173 882.818 490.072
8 0 72.0166 12.0944 871 90.4834 882.568 488.648
9 0 74.0256 12.7794 946 89.0877 881.921 488.571
10 0 76.0522 12.3336 938 89.3422 882.091 487.412
11 0 80.0649 13.0769 1047 88.2445 880.995 484.852
12 0 81.0536 12.3622 1002 90.7146 881.545 483.844
13 0 84.0591 12.7529 1072 90.2463 881.068 483.202
14 0 86.0725 12.8148 1103 91.2149 881.016 482.812
15 0 86.0725 12.3152 1060 129.895 880.999 482.079
16 0 92.0263 13.2245 1217 88.673 880.97 480.698
17 0 95.0987 12.9234 1229 88.8967 880.961 478.504
18 0 99.1505 13.0509 1294 88.677 880.687 478.981
19 0 104.097 13.545 1410 88.4426 880.861 475.423
20 0 106.123 13.1545 1396 91.7851 880.42 473.778
21 0 109.092 13.209 1441 93.626 880.377 474.141
22 0 112.122 12.8164 1437 96.2136 879.398 471.036
23 0 116.085 13.1197 1523 99.6816 879.655 467.953
24 0 120.101 13.6302 1637 98.0257 880.134 465.756
25 0 124.154 13.5316 1680 98.4911 879.83 463.698
26 0 127.159 13.3455 1697 99.2033 880.242 462.849
27 0 135.137 13.8452 1871 98.8065 880.193 458.983
28 1 61.0374 11.9763 731 96.5431 879.62 495.167
29 0 64.0434 12.4759 799 94.418 880.467 492.608
30 0 66.0668 12.2452 809 94.3375 879.619 491.939
31 0 68.0597 12.7682 869 92.9839 879.893 492.43
32 0 70.0512 12.705 890 92.4011 878.817 491.96
33 0 70.0675 12.174 853 93.3072 878.803 490.251
34 0 74.0859 12.688 940 91.3064 878.821 490.088
35 0 78.0312 12.5719 981 93.2181 878.966 488.759
36 0 79.055 12.6494 1000 93.069 879.446 487.528
37 0 81.0344 12.5502 1017 92.118 879.181 483.995
38 0 83.0258 12.3696 1027 93.8345 878.851 483.555
39 0 86.0914 12.3357 1062 93.3691 879.337 481.242
40 0 88.0618 12.1733 1072 93.3032 879.383 479.267
41 0 91.0872 12.1752 1109 92.5167 879.376 477.752
42 0 95.0869 11.7787 1120 93.3312 879.437 476.747
43 0 101.049 12.3009 1243 90.3467 878.384 475.095
44 0 103.09 11.9992 1237 90.4535 878.934 472.327
45 0 105.086 11.8855 1249 89.7486 878.749 469.414
