time division length width area intensity CMx CMy
0 0 35.0402 12.8995 452 123.569 923.688 499.688
1 0 38.0213 12.8612 489 121.012 923.857 498.789
2 0 38.0461 12.406 472 122.453 923.881 499.189
3 0 38.0218 12.8874 490 120.931 923.412 498.694
4 0 40.0647 13.3534 535 118.363 923.824 497.557
5 0 42.0275 13.3008 559 117.011 924.032 496.946
6 0 41.0335 13.1843 541 118.29 923.431 496.834
7 0 43.0095 13.0901 563 116.844 924.208 497.144
8 0 43.0281 13.3401 574 116.098 924.038 496.425
9 0 46.011 12.8013 589 114.002 923.896 496.626
10 0 46.0077 12.9109 594 115.278 923.37 495.978
11 0 47.0507 13.6023 640 110.944 923.145 495.3
12 0 48.0127 13.4548 646 111.378 924.21 494.697
13 0 49.0631 13.4724 661 110.011 923.655 494.263
14 0 51.0619 13.4151 685 107.561 923.257 494.432
15 0 52.0127 13.4775 701 106.986 923.007 493.719
16 0 54.0181 14.1249 763 104.22 923.662 492.625
17 0 55.0262 13.648 751 105.029 922.683 490.406
18 0 57.0515 13.2687 757 105.174 922.641 490.897
19 0 59.0908 14.2662 843 101.164 922.401 489.614
20 0 61.0873 14.0455 858 101.284 922.493 489.878
21 0 62.094 13.705 851 102.429 921.833 488.498
22 0 62.0897 13.706 851 103.047 922.276 487.58
23 0 66.1779 14.053 930 99.586 922.466 485.426
24 0 67.0474 13.7067 919 100.526 922.578 485.484
25 0 69.0763 13.724 948 98.7384 923.461 483.586
26 0 71.1057 13.7823 980 96.9102 923.031 483.292
27 0 74.1016 13.8863 1029 95.654 922.512 481.125
28 0 77.0531 13.5751 1046 94.6386 922.051 480.197
29 0 78.1329 13.6946 1070 94.6738 921.487 478.269
30 0 78.1134 13.6084 1063 150.255 920.483 478.15
31 0 80.1075 13.1074 1050 96.5867 922.787 476.118
32 1 42.111 11.6597 491 90.2872 922.041 497.393
33 0 43.0658 12.0281 518 90.3378 921.878 496.008
34 0 44.0114 13.1102 577 92.9896 921.922 498.071
35 0 45.051 12.4748 562 88.1922 922.258 498.69
36 0 45.0139 12.3295 555 88.8649 922.398 497.405
37 0 46.0269 12.5362 577 87.5217 921.936 495.816
38 0 51.0398 12.5392 640 84.6766 921.309 495.197
39 0 51.0144 12.2514 625 86.3136 921.346 493.69
40 0 56.0187 12.7457 714 83.6373 921.377 491.98
41 0 57.019 12.8729 734 82.6962 921.347 491.992
42 0 59.0841 13.1 774 84.0685 921.983 490.248
43 0 62.0788 12.8546 798 85.7719 921.356 489.172
44 0 63.0267 13.3594 842 85.4276 921.104 487.436
45 0 66.0833 13.3317 881 86.5823 921.076 486.035
46 0 69.0819 13.636 942 85.7877 921.278 485.656
47 0 70.0765 12.4578 873 89.0355 921.561 484.388
48 0 72.0433 12.2426 882 88.1519 921.23 482.378
49 0 75.0123 12.6246 947 86.9124 920.232 481.496
50 0 79.103 12.8693 1018 86.279 920.122 480.726
51 0 80.0841 12.9114 1034 86.5097 920.461 480.018
52 0 83.0282 12.9835 1078 85.9657 920.685 476.644
53 0 87.0578 13.0143 1133 84.6143 920.983 476.783
54 0 89.0773 13.1571 1172 84.4522 920.979 474.796
55 0 91.0962 13.4583 1226 84.5383 921.723 472.633
56 0 93.102 13.2865 1237 83.8965 921.515 471.905
57 0 96.0931 13.0186 1251 86.7114 921.195 470.125
58 0 101.077 13.4451 1359 86.156 921.969 468.463
59 0 104.122 13.3017 1385 85.5632 921.929 466.998
60 0 107.122 12.7518 1366 83.3843 921.294 466.134
61 0 111.059 13.1551 1461 83.5222 921.17 463.661
62 0 114.157 13.3851 1528 85.9215 921.275 461.119
63 0 117.085 13.1102 1535 85.7036 921.2 460.154
64 0 124.025 13.6101 1688 85.4313 921.25 457.367
65 0 128.131 13.8062 1769 85.0339 922.228 455.021
66 1 64.0328 10.8851 697 80.6012 921.468 486.646
67 0 70.1377 12.9602 909 78.5468 921.808 486.023
68 0 71.0905 12.6459 899 78.2002 920.717 485.283
69 0 70.09 11.685 819 74.1038 920.936 485.59
70 0 76.0921 12.498 951 72.1714 920.748 484.265
71 0 78.043 12.0959 944 72.8962 920.799 483.481
72 0 79.0899 11.253 890 75.0629 920.683 481.185
73 0 85.0924 11.7284 998 73.6784 920.991 478.464
74 0 86.1075 10.6611 918 75.5599 920.755 479.278
75 0 88.0774 11.1947 986 76.3661 921.244 476.567
76 0 92.0904 11.6842 1076 75.4517 921.29 474.506
77 1 48.0349 10.6381 511 75.1018 921.458 496.886
