time division length width area intensity CMx CMy
0 0 50.0395 13.7292 687 108.549 1032.06 496.828
1 0 51.022 13.6804 698 107.225 1031.16 497.059
2 0 50.0258 13.9328 697 106.825 1031.07 496.023
3 0 55.0219 14.4306 794 100.938 1030.92 496.098
4 0 55.0382 13.6632 752 102.622 1030.74 495.027
5 0 56.0379 13.8121 774 101.213 1031.07 495.119
6 0 57.0283 13.6248 777 100.71 1032.3 493.682
7 0 59.0374 13.2289 781 99.717 1032.32 493.575
8 0 62.045 13.877 861 96.9652 1031.99 492.338
9 0 63.0246 13.4075 845 98.3763 1031.32 491.72
10 0 66.0611 13.9416 921 96.4245 1031.41 489.149
11 0 68.0638 13.8987 946 95.9376 1030.34 486.76
12 0 69.0526 14.4093 995 94.6362 1030.9 486.835
13 0 71.0489 13.6526 970 96.4598 1030.34 485.613
14 0 75.0623 13.7885 1035 95.7903 1030.4 484.731
15 0 75.0686 14.2669 1071 137.675 1030.37 484.192
16 0 77.0455 13.5504 1044 94.5498 1030.3 482.512
17 0 80.0538 14.0156 1122 90.9456 1030.3 482.141
18 0 81.062 13.7426 1114 90.7127 1030.07 481.436
19 0 85.0975 14.2895 1216 89.0921 1030.34 479.155
20 0 85.067 13.4717 1146 90.6073 1029.92 479.713
21 0 89.071 14.0113 1248 89.4071 1029.96 478.641
22 0 92.0674 13.8486 1275 89.0047 1029.06 477.34
23 0 95.1156 13.5519 1289 89.5943 1029.24 474.63
24 0 98.0446 13.5449 1328 87.6145 1029.65 472.209
25 0 102.157 13.8414 1414 86.4774 1029.51 471.157
26 0 104.041 13.6773 1423 87.2628 1029.89 469.798
27 0 108.055 13.345 1442 87.663 1029.92 468.615
28 0 111.125 13.5703 1508 87.1393 1029.29 466.466
29 0 115.105 13.3965 1542 87.2821 1030.02 463.887
30 0 122.137 13.534 1653 86.493 1029.25 461.452
31 0 127.061 13.7493 1747 85.9731 1029.5 458.674
32 0 128.071 13.5784 1739 86.2093 1028.37 454.925
33 0 134.054 13.1514 1763 86.0159 1028.52 454.53
34 0 143.064 14.5529 2082 82.5615 1028.46 452.64
35 1 77.0374 11.8514 913 86.2848 1028.82 486.714
36 0 80.0757 12.5881 1008 88.3095 1029.29 484.735
37 0 82.0716 13.4029 1100 86.1773 1029.03 480.815
38 0 84.081 13.4275 1129 86.581 1028.82 482.101
39 0 87.0951 13.2499 1154 86.6135 1029.28 478.244
