fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,lineage_ID,generation
-0.13437240841800846,0.06368763959242946,-0.01225157260703158,-0.2694444444444444,0.5715833556456551,0.5593317830386244,-0.0204877249137998,0.0,1.0
-0.2208123111082243,0.06890755119678421,-0.45006298604302186,-0.46944444444444366,0.6731178466696774,0.22305486062665647,0.005005587694962288,0.0,2.0
-0.05278510293458927,0.0618422606323919,0.39233396007216603,1.2305555555555556,0.4595635259533606,0.8518974860255275,-0.299568380000056,0.0,3.0
-0.24763571873048174,-0.04103987631210665,-1.0803695678214806,-0.2694444444444444,0.09246607191241463,-0.9879034959090651,-0.11109837316377846,0.0,4.0
-0.015671900238677927,0.018952248886094314,-0.40169380962969514,0.5305555555555528,-0.3537634310370712,-0.7554572406667655,-0.1834784642007921,0.0,5.0
-0.193896060679145,-0.08627646190986127,-1.6076043217501994,-0.06944444444444509,-0.7761698025879815,-2.38377412433818,-0.13961292021762928,0.0,6.0
0.3598979681015716,-0.016554888291363812,0.11925774982656057,0.5805555555555535,-1.1150418329412972,-0.995784083114736,-0.014232066547342104,0.0,7.0
-0.2681805919982434,-0.07633117344707008,-1.8799558248467745,0.1305555555555542,-0.8135537916535418,-2.6935096165003154,-0.23880526760414367,0.0,8.0
0.12827978400146722,-0.0036030955319470426,-1.0198742262745202,-0.3694444444444387,-1.2061639601575322,-2.2260381864320515,0.25712630368113853,0.0,9.0
0.7823062862001736,-0.17818124719042266,0.5652141063988156,0.7305555555555556,-1.623209435049246,-1.0579953286504296,0.1353519595178,0.0,10.0
0.3614707503906006,0.04373644067385374,2.099685664662593,0.6805555555555585,-0.26881516896748403,1.8308704956951098,-0.03953057746203659,0.0,11.0
0.03482987673862592,-0.044327422287211204,0.9976536215826299,-0.2694444444444444,0.45795744756826284,1.4556110691508932,0.1148741032115077,0.0,12.0
0.2845863265151144,-0.09146344924649502,2.030524210270325,0.2805555555555528,-0.031719109807827994,1.9988051004624978,0.03931064307354981,0.0,13.0
0.027878279632806535,0.04917580855794268,2.04846415947693,-0.3694444444444458,1.2520513137437694,3.3005154732207,0.16982064770839522,0.0,14.0
-0.5355311235517466,0.025155000259127036,-1.7142300154123276,-1.1194444444444458,1.6705516557306663,-0.04367835968166034,0.17944922212690784,0.0,15.0
0.11097824204466211,0.01322224969677771,0.9151257040884411,-0.3694444444444458,0.04665652766168504,0.961782231750127,0.24208148458826972,0.0,16.0
-0.31467947711659816,-0.008512698830398846,-1.2085816105614926,-0.11944444444443869,0.3556998624758023,-0.8528817480856894,-0.2099255673392671,0.0,17.0
-0.10666281884930684,0.2016111135514756,0.20636475856807923,-0.4694444444444472,0.6087889248406864,0.8151536834087665,0.11371938984631458,0.0,18.0
0.015335604328245545,-0.009983917810314269,-0.2819976576648675,-0.25281690140845003,-0.36356292450983707,-0.6455605821747037,0.10127026944866346,1.0,1.0
-0.07069292604452204,0.032631417604871094,-0.4967963640154327,0.49718309859154997,-0.12675686773771844,-0.6235532317531502,-0.18592886073830506,1.0,2.0
0.22391457609949172,0.0375323666045595,1.4086228336475974,0.9471830985915504,-0.08909700272193088,1.3195258309256674,-0.1278283413078647,1.0,3.0
-0.36300653451714915,0.0581499391238417,-1.308875893158195,-0.70281690140845,1.0674529904523977,-0.24142290270579636,-0.023978096885072797,1.0,4.0
0.0394376937447406,0.005011530696312605,0.1867521446694873,0.34718309859154983,-0.07882000684160051,0.10793213782788769,-0.09601069131631523,1.0,5.0
0.3003985158386401,-0.09069811385674864,1.245215765244697,1.79718309859155,-0.49456033114421816,0.7506554341004792,-0.20967243907459276,1.0,6.0
-0.6271907727472567,0.017777031546099054,-2.71836277948481,-0.95281690140845,0.4885551857975927,-2.2298075936872164,-0.298964240850942,1.0,7.0
0.03917933928676631,-0.04199976861931626,-1.1694911725281312,0.79718309859155,-1.2206409949567956,-2.390132167484926,-0.18307192963134927,1.0,8.0
0.1478055132641648,0.05929648328653525,-0.32905667559097207,0.3971830985915479,-0.9245787956867135,-1.2536354712776845,-0.04918300699655703,1.0,9.0
0.14344472088731053,-0.060955858751119196,-0.2907158681401669,1.04718309859155,-0.88321014886191,-1.173926017002076,-0.1761328602153731,1.0,10.0
-0.0632435353401486,-0.04976010419168281,-1.1078161565754443,-0.2528169014084507,-0.7957130767451965,-1.90352923332064,0.03578765305833531,1.0,11.0
