value,variable,lineage_ID,kind
0.16065114266038927,fold_growth,0.0,Trace
0.28996134676114493,fold_growth,0.0,Trace
0.014974859257851914,fold_growth,1.0,Trace
0.017751547391371747,fold_growth,1.0,Trace
0.04410220485437799,fold_growth,2.0,Trace
0.051656751085339736,fold_growth,2.0,Trace
0.10743528738066188,fold_growth,3.0,Trace
0.07258274741684412,fold_growth,3.0,Trace
0.04979078168620665,fold_growth,4.0,Trace
0.03849435641692778,fold_growth,4.0,Trace
0.00690986512926095,fold_growth,5.0,Trace
0.00773606124682924,fold_growth,5.0,Trace
0.043394920238418955,fold_growth,6.0,Trace
0.05658279874199401,fold_growth,6.0,Trace
0.025620469241392385,fold_growth,7.0,Trace
0.03208654593520144,fold_growth,7.0,Trace
0.0436044082527709,fold_growth,8.0,Trace
0.05739768004832513,fold_growth,8.0,Trace
0.2236388253255861,fold_growth,9.0,Trace
0.12950539370008007,fold_growth,9.0,Trace
0.043394920238418955,fold_growth,10.0,Trace
0.05658279874199401,fold_growth,10.0,Trace
0.1156265405220992,fold_growth,11.0,Trace
0.19298520582057477,fold_growth,11.0,Trace
0.06969106044827389,fold_growth,12.0,Trace
0.05041234696320673,fold_growth,12.0,Trace
0.22333360101020916,fold_growth,13.0,Trace
0.13436119834894011,fold_growth,13.0,Trace
0.05918474093859505,fold_growth,14.0,Trace
0.043833239923027345,fold_growth,14.0,Trace
0.08847260325637829,fold_growth,15.0,Trace
0.06165288720095363,fold_growth,15.0,Trace
0.045344407725096514,fold_growth,16.0,Trace
0.035329423070026844,fold_growth,16.0,Trace
0.28087139732893096,division_ratio,0.0,Trace
0.6300096508686064,division_ratio,0.0,Trace
0.006501358160365678,division_ratio,1.0,Trace
0.006269827319883126,division_ratio,1.0,Trace
0.03842638722613556,division_ratio,2.0,Trace
0.04439398685772644,division_ratio,2.0,Trace
0.015395978318143655,division_ratio,3.0,Trace
0.015128975434442915,division_ratio,3.0,Trace
0.02079134600131416,division_ratio,4.0,Trace
0.022812114928092653,division_ratio,4.0,Trace
0.04428844934350684,division_ratio,5.0,Trace
0.036464649790507675,division_ratio,5.0,Trace
0.7522792395337925,division_ratio,6.0,Trace
0.3820569776545706,division_ratio,6.0,Trace
0.062011474757971974,division_ratio,7.0,Trace
0.045699720701115165,division_ratio,7.0,Trace
0.049596531638443464,division_ratio,8.0,Trace
0.06624160870875118,division_ratio,8.0,Trace
0.8237343074786456,division_ratio,9.0,Trace
0.3229820889219106,division_ratio,9.0,Trace
0.7522792395337925,division_ratio,10.0,Trace
0.3820569776545706,division_ratio,10.0,Trace
0.3785094763171948,division_ratio,11.0,Trace
1.0617927318252727,division_ratio,11.0,Trace
0.06329209977453443,division_ratio,12.0,Trace
0.046432462220175275,division_ratio,12.0,Trace
0.5626660549988731,division_ratio,13.0,Trace
0.3137518779689643,division_ratio,13.0,Trace
0.12314397550067935,division_ratio,14.0,Trace
0.08107414488419051,division_ratio,14.0,Trace
0.0056821143665377605,division_ratio,15.0,Trace
0.006278664201294748,division_ratio,15.0,Trace
0.01916562272927358,division_ratio,16.0,Trace
