dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,1.0,[ 5  9 13 17 21 25 29 33],"[0.5168652352305162, 0.6450710503991686, 0.7351825986530293, 0.853921865045914, 0.9067762936927842, 0.9409258574741142, 0.9687481604795628, 0.9928907205007325]","[0.52571422 0.64871809 0.73990858 0.81442287 0.87836401 0.93488554
 0.9858569  1.0324892 ]",$r$,dfa (short)
Shuffled,1.0,[ 5  9 13 17 21 25 29 33],"[0.4537241299491208, 0.6991665776558346, 0.9406290963661488, 1.1446897121311164, 1.2791475642277383, 1.3949596371606048, 1.5163754681493808, 1.635756137966851]","[0.47135963 0.70296787 0.90267343 1.08331171 1.25070963 1.40814028
 1.55767481 1.70072913]",$r$,dfa (short)
Trace,2.0,[ 5  9 13 17 21 25 29 33 37 41 45 49],"[0.4611271849139945, 0.5821560793576447, 0.6578355303988798, 0.7144615750063363, 0.7608954968821244, 0.8054010938250504, 0.838522364083263, 0.8476578018748365, 0.8442697742248206, 0.8390789091395814, 0.8393609015369564, 0.8390447298412275]","[0.49877144 0.58226409 0.64146429 0.68841569 0.72780622 0.76199929
 0.79236934 0.81979285 0.84486619 0.86801516 0.88955539 0.90972791]",$r$,dfa (short)
Shuffled,2.0,[ 5  9 13 17 21 25 29 33 37 41 45 49],"[0.5114347811727747, 0.6753281912405543, 0.7414009149085105, 0.8010259099210304, 0.8536137053952614, 0.8835856459641944, 0.9225302998093113, 0.9480817096880358, 0.952091379737932, 0.9494010725282575, 0.9472240989147801, 0.9407251731919544]","[0.56157766 0.65466187 0.7205882  0.77283446 0.81664207 0.85465188
 0.88839891 0.91886164 0.94670562 0.97240592 0.99631457 1.01870034]",$r$,dfa (short)
Trace,3.0,[ 5  9 13 17 21 25],"[0.45570033071966, 0.6766910938648061, 0.8314473459130922, 0.9384941239699806, 1.0417972555215755, 1.1176317832882743]",[0.47242526 0.6547464  0.80305811 0.93204454 1.04807447 1.15461197],$r$,dfa (short)
Shuffled,3.0,[ 5  9 13 17 21 25],"[0.43762512385925373, 0.637532548731067, 0.7872583108260097, 0.9504817557808185, 1.101597870664361, 1.2218544631366686]",[0.43577794 0.63447773 0.8025743  0.95267972 1.09043478 1.2189748 ],$r$,dfa (short)
Trace,4.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69],"[0.45260728913431836, 0.6862807884037836, 0.7575380233591655, 0.8304076178026787, 0.8888310905728909, 0.9294564240361404, 0.9758125460771133, 1.0156654954206805, 1.0424021158786594, 1.0659220926332833, 1.0887481523505878, 1.1058658906753884, 1.1235438932117396, 1.1412706432189519, 1.1589368687823796, 1.1778538815632364, 1.1946842761979788]","[0.53072058 0.64298667 0.7249996  0.79135631 0.84787406 0.89753433
 0.94209341 0.98268319 1.02008077 1.05484538 1.08739444 1.11804873
 1.14706067 1.17463292 1.20093089 1.22609157 1.25022985]",$r$,dfa (short)
Shuffled,4.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69],"[0.4348394060601222, 0.6707272718949729, 0.8551170882311953, 1.0415048799735582, 1.2086043304206961, 1.3412186774728454, 1.4510303887008227, 1.5482034043904709, 1.6296886894860472, 1.6790068336695496, 1.7114678027814945, 1.7354141488515316, 1.7472871511961523, 1.7596094677471898, 1.778133216322887, 1.7967528764889462, 1.8144774382701916]","[0.51286033 0.70156234 0.85347567 0.98467241 1.10206667 1.20939748
 1.30896162 1.40229127 1.49046975 1.57429694 1.65438362 1.73120885
 1.80515673 1.87654088 1.94562139 2.01261682 2.07771295]",$r$,dfa (short)
Trace,5.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73],"[0.3567545058171613, 0.5212577242899912, 0.6712373765312337, 0.7803730250726114, 0.8509070591660988, 0.9384460581158617, 1.0047450442003365, 1.0573806442085782, 1.0922644938707358, 1.1181726088271144, 1.1348229638610177, 1.152146252940328, 1.1756713262029619, 1.1939882722980457, 1.2090722321396101, 1.2251784660804603, 1.2364535109398143, 1.2462100162318366]","[0.42213763 0.54722684 0.64369761 0.72464267 0.79550754 0.85916805
 0.91735826 0.97121745 1.02154071 1.06890849 1.11375956 1.15643496
 1.19720589 1.23629211 1.27387462 1.31010453 1.34510951 1.37899858]",$r$,dfa (short)
Shuffled,5.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73],"[0.4164583486123176, 0.5805370807083912, 0.6955912003507533, 0.8327044454930274, 0.9372491050555237, 1.0333920200483597, 1.1516767860479176, 1.2471538129635675, 1.3336355986361155, 1.43896312376813, 1.5289046263994368, 1.6088026455601498, 1.7014534505134975, 1.7838717820663208, 1.862246378082152, 1.945886379198609, 2.0142430345463267, 2.071491246731679]","[0.39893543 0.57124604 0.71510296 0.84242305 0.9584813  1.06618827
 1.16736019 1.26322447 1.3546586  1.44231676 1.52670279 1.6082149
 1.68717464 1.76384622 1.83845006 1.91117242 1.98217243 2.0515874 ]",$r$,dfa (short)
Trace,6.0,[ 5  9 13 17 21],"[0.4221817597081613, 0.6047234042933436, 0.6569549782194729, 0.6915238480085041, 0.7188043693511954]",[0.44855171 0.55514178 0.63435148 0.69917901 0.75487485],$r$,dfa (short)
Shuffled,6.0,[ 5  9 13 17 21],"[0.4123645038467043, 0.6882231119830982, 0.731631799734273, 0.7728706788069551, 0.8347537058326313]",[0.45263789 0.59483537 0.70570427 0.79941511 0.88191251],$r$,dfa (short)
Trace,7.0,[ 5  9 13 17 21 25 29],"[0.4887112322418719, 0.6185493780654244, 0.7173834263413678, 0.7943644017410545, 0.8399561229488103, 0.8899846388982793, 0.9542030812959439]","[0.49436458 0.6160967  0.70706295 0.78179037 0.84617275 0.90326884
 0.95489813]",$r$,dfa (short)
Shuffled,7.0,[ 5  9 13 17 21 25 29],"[0.40396613492615474, 0.6705840205884065, 0.7707616099501817, 0.8051312636553657, 0.8645913764337522, 0.8905300767636689, 0.9171761845222877]","[0.46015004 0.59465994 0.69813965 0.78482145 0.86061331 0.928631
 0.99075127]",$r$,dfa (short)
Trace,8.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61],"[0.4496905550793225, 0.6137233418423202, 0.6858065294455057, 0.730778170446059, 0.7720870721743489, 0.7904425723628167, 0.8096968432143331, 0.8371940727875055, 0.8537638227001079, 0.8675465951979668, 0.8844100846478538, 0.89641232104902, 0.9049480987609635, 0.9121908792721515, 0.9138288578966282]","[0.50955219 0.59163372 0.64957991 0.69540278 0.7337618  0.76700038
 0.79647882 0.82306319 0.84734203 0.86973507 0.89055311 0.91003328
 0.92836099 0.94568418 0.96212296]",$r$,dfa (short)
Shuffled,8.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61],"[0.4457857315035617, 0.6588686649567292, 0.7829717874722993, 0.8755787479808825, 0.9669044835286378, 1.0594102942239583, 1.1334305467467733, 1.2055830523258535, 1.2658672678995535, 1.3137213123577078, 1.368247308898466, 1.422403341480685, 1.471943841961249, 1.53112448097125, 1.5900334868824677]","[0.47745572 0.63472917 0.75848744 0.86374255 0.9568379  1.04116099
 1.11877223 1.19103504 1.25890676 1.32309001 1.38411841 1.44240853
 1.49829287 1.55204186 1.60387892]",$r$,dfa (short)
Trace,9.0,[ 5  9 13 17 21 25 29],"[0.4337584537670144, 0.6450026377233249, 0.6715208629168924, 0.6862962390162368, 0.6996306440017254, 0.697632167199419, 0.6929911302413476]","[0.49381441 0.56819096 0.62031608 0.66133508 0.69554635 0.72510304
 0.75125105]",$r$,dfa (short)
Shuffled,9.0,[ 5  9 13 17 21 25 29],"[0.35950814437321954, 0.6476089986759568, 0.776294698444463, 0.8756548521927486, 0.9615620676377998, 1.0781922719455785, 1.1797402168562054]","[0.39727026 0.57760531 0.72999672 0.86597627 0.99069713 1.10702181
 1.2167459 ]",$r$,dfa (short)
