MSD,RMSD,NRMSD,CV_NRMSD,distance,dataset,n,variable,lineage,kind
0.9589315671431199,0.9792505129654617,0.3055396785324533,8.556994195821272,1,1015_NL,25,div_then_fold,1.0,Trace
1.1884144502850473,1.090144233707195,0.34014005028420324,9.526017864613063,2,1015_NL,24,div_then_fold,1.0,Trace
1.0613327905727419,1.0302100710887765,0.32143976416018744,9.002294593737123,3,1015_NL,23,div_then_fold,1.0,Trace
0.8795546132318703,0.9378457299747492,0.29262081464911677,8.195186381539061,4,1015_NL,22,div_then_fold,1.0,Trace
1.1633972382478213,1.0786089366623204,0.3365408783622053,9.425218867264418,5,1015_NL,21,div_then_fold,1.0,Trace
1.034235900242346,1.0169738935893813,0.31730989405583926,8.88663277631903,6,1015_NL,20,div_then_fold,1.0,Trace
1.1583811322849336,1.076281158566354,0.3358145794614444,9.404878021492456,7,1015_NL,19,div_then_fold,1.0,Trace
1.362665463943291,1.167332627807212,0.36422389482397866,10.200513952747261,8,1015_NL,18,div_then_fold,1.0,Trace
1.230662332668737,1.1093522130814617,0.34613320501383316,9.69386313591276,9,1015_NL,17,div_then_fold,1.0,Trace
1.201972820550522,1.096345210483688,0.34207484064253485,9.580203919746378,10,1015_NL,16,div_then_fold,1.0,Trace
0.9989489378504871,0.9994743307611692,0.24411677281999447,0.6829495372845805,1,1015_NL,25,div_and_fold,1.0,Trace
1.3587292824197432,1.165645435979459,0.28470326183060013,0.7964957044307347,2,1015_NL,24,div_and_fold,1.0,Trace
1.440302423477042,1.2001260031667684,0.293124973652212,0.8200565770626002,3,1015_NL,23,div_and_fold,1.0,Trace
1.4201471722809829,1.1916992792986756,0.2910667870907248,0.8142985230641987,4,1015_NL,22,div_and_fold,1.0,Trace
1.835981451631137,1.354983930395906,0.3309482736382964,0.9258723509058813,5,1015_NL,21,div_and_fold,1.0,Trace
1.7796763107103255,1.3340450932072445,0.3258340638944538,0.9115646606239479,6,1015_NL,20,div_and_fold,1.0,Trace
2.411127104218415,1.5527804430177548,0.37925911549805913,1.0610284350733643,7,1015_NL,19,div_and_fold,1.0,Trace
2.504561821646923,1.5825807472754505,0.3865376957282311,1.0813912431789348,8,1015_NL,18,div_and_fold,1.0,Trace
3.132519525748923,1.7698925181346248,0.43228769010629225,1.209383011750725,9,1015_NL,17,div_and_fold,1.0,Trace
2.143421201317274,1.4640427593882885,0.357585365319153,1.0003932010215846,10,1015_NL,16,div_and_fold,1.0,Trace
0.9910766538631862,0.9955283290108756,0.23989647493547275,-5.520691923494613,1,1015_NL,25,fold_then_div,1.0,Trace
1.082374575998121,1.0403723256594828,0.2507027135974179,-5.769373837309322,2,1015_NL,24,fold_then_div,1.0,Trace
1.6773538669766384,1.295126969442239,0.31209196715853643,-7.182113046651144,3,1015_NL,23,fold_then_div,1.0,Trace
1.7159069919945489,1.3099263307509124,0.31565822891702866,-7.264182749811524,4,1015_NL,22,fold_then_div,1.0,Trace
2.1890298624638507,1.479537043288829,0.3565300061065008,-8.20475718005058,5,1015_NL,21,fold_then_div,1.0,Trace
2.257417230608064,1.502470375950243,0.36205634373414214,-8.331933736169757,6,1015_NL,20,fold_then_div,1.0,Trace
2.733056027914569,1.6531957016380634,0.3983772331175061,-9.167779451396767,7,1015_NL,19,fold_then_div,1.0,Trace
2.6840281426631365,1.6383003823057407,0.3947878479671983,-9.085177614021099,8,1015_NL,18,fold_then_div,1.0,Trace
2.704694026274943,1.6445953989583404,0.3963047835084693,-9.120086562947545,9,1015_NL,17,fold_then_div,1.0,Trace
2.4281281480544252,1.5582452143531278,0.37549663140153766,-8.641232518466548,10,1015_NL,16,fold_then_div,1.0,Trace
0.9990844833194926,0.9995421368404098,0.1855694015895674,0.563782599790443,1,1015_NL,25,fold_growth,1.0,Trace
1.4909696951154985,1.2210526995652147,0.2266938135133575,0.6887236066086216,2,1015_NL,24,fold_growth,1.0,Trace
1.8657740105835705,1.3659333843872368,0.2535915509807295,0.7704422317048849,3,1015_NL,23,fold_growth,1.0,Trace
2.2998441401162584,1.5165237024577818,0.28154930701677683,0.8553813232107761,4,1015_NL,22,fold_growth,1.0,Trace
3.065877457051004,1.750964721817948,0.3250743151852523,0.9876156358233513,5,1015_NL,21,fold_growth,1.0,Trace
3.1906509947290864,1.7862393441890945,0.33162320424500064,1.0075119639260317,6,1015_NL,20,fold_growth,1.0,Trace
3.934806037933943,1.983634552515645,0.3682704943748558,1.1188509256713606,7,1015_NL,19,fold_growth,1.0,Trace
4.601547163704305,2.145121713028029,0.39825129722065544,1.209936281486615,8,1015_NL,18,fold_growth,1.0,Trace
5.1182215886542135,2.262348688565539,0.4200150017198124,1.2760570848006432,9,1015_NL,17,fold_growth,1.0,Trace
4.975717332199241,2.2306315993904597,0.4141265843720581,1.2581673507575784,10,1015_NL,16,fold_growth,1.0,Trace
0.9588333599309039,0.9792003676117079,0.1495140519338666,-0.2783101211515045,1,1015_NL,25,division_ratio,1.0,Trace
1.9931691821818824,1.4117964379406411,0.21556712285264165,-0.40126336823469183,2,1015_NL,24,division_ratio,1.0,Trace
3.540439437879802,1.8816055478978058,0.2873022508085917,-0.5347933735687049,3,1015_NL,23,division_ratio,1.0,Trace
5.431271760347432,2.3305089058717265,0.35584528060861176,-0.6623815078008813,4,1015_NL,22,division_ratio,1.0,Trace
6.646951807935489,2.5781683048116717,0.3936603810311439,-0.7327717155694888,5,1015_NL,21,division_ratio,1.0,Trace
7.421506218492127,2.7242441554479155,0.41596469487814575,-0.7742896612653623,6,1015_NL,20,division_ratio,1.0,Trace
7.982140360843342,2.825268192728496,0.4313900497453808,-0.8030028980907814,7,1015_NL,19,division_ratio,1.0,Trace
6.955420903828675,2.637313197902114,0.40269121160437543,-0.7495819853630364,8,1015_NL,18,division_ratio,1.0,Trace
5.922197676756607,2.433556590004968,0.37157962600590805,-0.6916699092395507,9,1015_NL,17,division_ratio,1.0,Trace
5.627478375271776,2.3722306749706648,0.3622157753083289,-0.674239745396218,10,1015_NL,16,division_ratio,1.0,Trace
0.9829508976925564,0.9914388017888731,0.19030065317223746,-16.80286550096661,1,1015_NL,25,added_length,1.0,Trace
1.5318362760245048,1.2376737356930965,0.23756395240084177,-20.97604539726155,2,1015_NL,24,added_length,1.0,Trace
1.9034963727819791,1.3796725599873252,0.2648197638176678,-23.382635840974498,3,1015_NL,23,added_length,1.0,Trace
2.073267365370265,1.439884497232422,0.2763770792725735,-24.403105365928045,4,1015_NL,22,added_length,1.0,Trace
2.7376373952205597,1.654580730946834,0.3175867166558927,-28.041768621953786,5,1015_NL,21,added_length,1.0,Trace
3.0300906474277154,1.7407155561514682,0.33411977292496636,-29.501578224171613,6,1015_NL,20,added_length,1.0,Trace
3.807361813513362,1.9512462206275665,0.37452985460655697,-33.06964357791628,7,1015_NL,19,added_length,1.0,Trace
4.073344891750466,2.018252930569027,0.3873913853896723,-34.20527064110682,8,1015_NL,18,added_length,1.0,Trace
4.801071532829729,2.1911347591669776,0.42057500181101826,-37.13526501721066,9,1015_NL,17,added_length,1.0,Trace
4.87025906949359,2.2068663460874993,0.4235945843218192,-37.40188332856316,10,1015_NL,16,added_length,1.0,Trace
0.9981132075471703,0.9990561583550598,0.184,0.6261780104712095,1,1015_NL,25,generationtime,1.0,Trace
1.7216981132075484,1.3121349447398878,0.24166091947189144,0.8224062704540879,2,1015_NL,24,generationtime,1.0,Trace
2.7378999179655428,1.6546600611501876,0.30474508235144854,1.037090594389755,3,1015_NL,23,generationtime,1.0,Trace
3.5162950257289847,1.8751786650154125,0.345358838416982,1.1753049474923571,4,1015_NL,22,generationtime,1.0,Trace
4.431716082659472,2.105164146250708,0.38771614555472045,1.3194528513642432,5,1015_NL,21,generationtime,1.0,Trace
4.990566037735844,2.2339574834217064,0.41143650785996094,1.4001765974291984,6,1015_NL,20,generationtime,1.0,Trace
