,lineage_ID,max_gen,generation,div_and_fold,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate
0,1,26,0,0.3669945016572852,0.6831894296788743,0.5384807721847974,2.5162266471717425,0.575,2.917300541988025,5.433527189159769,1.2030095508284213
1,1,26,1,0.3669945016572852,0.6831894296788743,0.5384807721847974,2.5162266471717425,0.575,2.917300541988025,5.433527189159769,1.2030095508284213
2,1,26,2,0.3669945016572852,0.6831894296788743,0.5384807721847974,2.5162266471717425,0.575,2.917300541988025,5.433527189159769,1.2030095508284213
3,1,26,3,0.3669945016572852,0.6831894296788743,0.5384807721847974,2.5162266471717425,0.575,2.917300541988025,5.433527189159769,1.2030095508284213
4,1,26,4,0.3669945016572852,0.6831894296788743,0.5384807721847974,2.5162266471717425,0.575,2.917300541988025,5.433527189159769,1.2030095508284213
5,1,26,5,0.3669945016572852,0.6831894296788743,0.5384807721847974,2.5162266471717425,0.575,2.917300541988025,5.433527189159769,1.2030095508284213
6,1,26,6,0.3669945016572852,0.6831894296788743,0.5384807721847974,2.5162266471717425,0.575,2.917300541988025,5.433527189159769,1.2030095508284213
7,1,26,7,0.3669945016572852,0.6831894296788743,0.5384807721847974,2.5162266471717425,0.575,2.917300541988025,5.433527189159769,1.2030095508284213
8,1,26,8,0.3669945016572852,0.6831894296788743,0.5384807721847974,2.5162266471717425,0.575,2.917300541988025,5.433527189159769,1.2030095508284213
9,1,26,9,0.3669945016572852,0.6831894296788743,0.5384807721847974,2.5162266471717425,0.575,2.917300541988025,5.433527189159769,1.2030095508284213
10,1,26,10,0.3669945016572852,0.6831894296788743,0.5384807721847974,2.5162266471717425,0.575,2.917300541988025,5.433527189159769,1.2030095508284213
11,1,26,11,0.3669945016572852,0.6831894296788743,0.5384807721847974,2.5162266471717425,0.575,2.917300541988025,5.433527189159769,1.2030095508284213
12,1,26,12,0.3669945016572852,0.6831894296788743,0.5384807721847974,2.5162266471717425,0.575,2.917300541988025,5.433527189159769,1.2030095508284213
13,1,26,13,0.3669945016572852,0.6831894296788743,0.5384807721847974,2.5162266471717425,0.575,2.917300541988025,5.433527189159769,1.2030095508284213
14,1,26,14,0.3669945016572852,0.6831894296788743,0.5384807721847974,2.5162266471717425,0.575,2.917300541988025,5.433527189159769,1.2030095508284213
15,1,26,15,0.3669945016572852,0.6831894296788743,0.5384807721847974,2.5162266471717425,0.575,2.917300541988025,5.433527189159769,1.2030095508284213
16,1,26,16,0.3669945016572852,0.6831894296788743,0.5384807721847974,2.5162266471717425,0.575,2.917300541988025,5.433527189159769,1.2030095508284213
17,1,26,17,0.3669945016572852,0.6831894296788743,0.5384807721847974,2.5162266471717425,0.575,2.917300541988025,5.433527189159769,1.2030095508284213
18,1,26,18,0.3669945016572852,0.6831894296788743,0.5384807721847974,2.5162266471717425,0.575,2.917300541988025,5.433527189159769,1.2030095508284213
19,1,26,19,0.3669945016572852,0.6831894296788743,0.5384807721847974,2.5162266471717425,0.575,2.917300541988025,5.433527189159769,1.2030095508284213
20,1,26,20,0.3669945016572852,0.6831894296788743,0.5384807721847974,2.5162266471717425,0.575,2.917300541988025,5.433527189159769,1.2030095508284213
21,1,26,21,0.3669945016572852,0.6831894296788743,0.5384807721847974,2.5162266471717425,0.575,2.917300541988025,5.433527189159769,1.2030095508284213
22,1,26,22,0.3669945016572852,0.6831894296788743,0.5384807721847974,2.5162266471717425,0.575,2.917300541988025,5.433527189159769,1.2030095508284213
23,1,26,23,0.3669945016572852,0.6831894296788743,0.5384807721847974,2.5162266471717425,0.575,2.917300541988025,5.433527189159769,1.2030095508284213
24,1,26,24,0.3669945016572852,0.6831894296788743,0.5384807721847974,2.5162266471717425,0.575,2.917300541988025,5.433527189159769,1.2030095508284213
25,1,26,25,0.3669945016572852,0.6831894296788743,0.5384807721847974,2.5162266471717425,0.575,2.917300541988025,5.433527189159769,1.2030095508284213
26,2,26,0,0.3622731499142593,0.6706360640900376,0.540474433497338,2.2178754444944024,0.5730769230769233,2.6449823924474867,4.862857836941889,1.1787185430614189
27,2,26,1,0.3622731499142593,0.6706360640900376,0.540474433497338,2.2178754444944024,0.5730769230769233,2.6449823924474867,4.862857836941889,1.1787185430614189
28,2,26,2,0.3622731499142593,0.6706360640900376,0.540474433497338,2.2178754444944024,0.5730769230769233,2.6449823924474867,4.862857836941889,1.1787185430614189
29,2,26,3,0.3622731499142593,0.6706360640900376,0.540474433497338,2.2178754444944024,0.5730769230769233,2.6449823924474867,4.862857836941889,1.1787185430614189
30,2,26,4,0.3622731499142593,0.6706360640900376,0.540474433497338,2.2178754444944024,0.5730769230769233,2.6449823924474867,4.862857836941889,1.1787185430614189
31,2,26,5,0.3622731499142593,0.6706360640900376,0.540474433497338,2.2178754444944024,0.5730769230769233,2.6449823924474867,4.862857836941889,1.1787185430614189
32,2,26,6,0.3622731499142593,0.6706360640900376,0.540474433497338,2.2178754444944024,0.5730769230769233,2.6449823924474867,4.862857836941889,1.1787185430614189
33,2,26,7,0.3622731499142593,0.6706360640900376,0.540474433497338,2.2178754444944024,0.5730769230769233,2.6449823924474867,4.862857836941889,1.1787185430614189
34,2,26,8,0.3622731499142593,0.6706360640900376,0.540474433497338,2.2178754444944024,0.5730769230769233,2.6449823924474867,4.862857836941889,1.1787185430614189
35,2,26,9,0.3622731499142593,0.6706360640900376,0.540474433497338,2.2178754444944024,0.5730769230769233,2.6449823924474867,4.862857836941889,1.1787185430614189
36,2,26,10,0.3622731499142593,0.6706360640900376,0.540474433497338,2.2178754444944024,0.5730769230769233,2.6449823924474867,4.862857836941889,1.1787185430614189
37,2,26,11,0.3622731499142593,0.6706360640900376,0.540474433497338,2.2178754444944024,0.5730769230769233,2.6449823924474867,4.862857836941889,1.1787185430614189
38,2,26,12,0.3622731499142593,0.6706360640900376,0.540474433497338,2.2178754444944024,0.5730769230769233,2.6449823924474867,4.862857836941889,1.1787185430614189
39,2,26,13,0.3622731499142593,0.6706360640900376,0.540474433497338,2.2178754444944024,0.5730769230769233,2.6449823924474867,4.862857836941889,1.1787185430614189
40,2,26,14,0.3622731499142593,0.6706360640900376,0.540474433497338,2.2178754444944024,0.5730769230769233,2.6449823924474867,4.862857836941889,1.1787185430614189
41,2,26,15,0.3622731499142593,0.6706360640900376,0.540474433497338,2.2178754444944024,0.5730769230769233,2.6449823924474867,4.862857836941889,1.1787185430614189
42,2,26,16,0.3622731499142593,0.6706360640900376,0.540474433497338,2.2178754444944024,0.5730769230769233,2.6449823924474867,4.862857836941889,1.1787185430614189
43,2,26,17,0.3622731499142593,0.6706360640900376,0.540474433497338,2.2178754444944024,0.5730769230769233,2.6449823924474867,4.862857836941889,1.1787185430614189
