div_and_fold,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,lineage_ID,generation,trap_ID,trace,dataset,start_time,end_time
,-0.05421093223637585,,-0.4224693671965851,-0.126470588235294,-0.08573388272358917,-0.5082032499201734,0.17598728268964936,1.0,0.0,1,A,NL,0.55,1.0
0.10326292173803497,0.09673213863804686,0.004791474160512399,0.2636497269977345,-0.026470588235294135,-0.24900432695628583,0.014645400041449541,0.20334797491163115,1.0,1.0,1,A,NL,1.05,1.6
0.023633909691074928,0.0009378315698646,0.0181671020236428,0.06355212470963822,-0.07647058823529373,0.09971322093188517,0.16326534564152428,0.1539608027544188,1.0,2.0,1,A,NL,1.65,2.15
0.23298271551803706,0.1273465090343806,0.044458152260953065,1.204483820753257,0.07352941176470573,0.3377865818649224,1.54227040261818,0.050993182958633865,1.0,3.0,1,A,NL,2.2,2.85
-0.14052894884662348,-0.1429793982975015,0.008486683547886287,-0.19963080532428457,-0.126470588235294,0.8357298602715675,0.6360990549472838,-0.0015496494326019405,1.0,4.0,1,A,NL,2.9,3.35
-0.09041475868238935,-0.11050834103851959,0.01895301512312708,-0.24163067785024062,-0.026470588235293913,0.4335860597831962,0.19195538193295647,-0.14205282454931334,1.0,5.0,1,A,NL,3.4,3.95
-0.045034067759886165,-0.07261330550165124,0.02284403016562464,-0.17516942103307542,0.023529411764706354,0.2220061430170892,0.04683672198401467,-0.1627701889674682,1.0,6.0,1,A,NL,4.0,4.6
-0.04085653133978795,-0.06586493766944368,0.021411913943665817,-0.18906206514623536,0.07352941176470529,0.13604388210526297,-0.0530181830409715,-0.22502316947540024,1.0,7.0,1,A,NL,4.65,5.3
-0.10955751744483588,-0.14515494717307187,0.026929253532223973,-0.6799884114623937,-0.07647058823529329,0.11516863058577353,-0.5648197808766193,-0.11166243132364828,1.0,8.0,1,A,NL,5.35,5.85
-0.12528072806474955,-0.05167561932203513,-0.029064499363695817,-0.6480155532674119,0.023529411764705466,-0.45888442264101537,-1.1068999759084264,-0.13055836407574972,1.0,9.0,1,A,NL,5.9,6.5
-0.006628976725099767,-0.021792054261802196,0.015376003118774961,-0.5797926218170804,-0.02647058823529347,-0.5069413933949725,-1.086734015212052,0.005807653411881386,1.0,10.0,1,A,NL,6.55,7.1
0.5557780143474074,0.4720929265936119,-0.020130529872403213,2.1666049426999052,0.42352941176470493,-0.6672965247344216,1.4993084179654845,-0.027434380783490475,1.0,11.0,1,A,NL,7.15,8.15
-0.14252229821483686,-0.10666433200634662,-0.011105408239275416,-0.1074782729655217,-0.126470588235294,0.66841672730797,0.5609384543424492,0.07108048314970783,1.0,12.0,1,A,NL,8.2,8.65
-0.12523261085815707,-0.08084196863449211,-0.014781616736552206,-0.31024284946324077,-0.07647058823529329,0.17575078647880105,-0.13449206298443883,0.005270256928314732,1.0,13.0,1,A,NL,8.7,9.2
0.06180564810344813,0.11604465654919527,-0.02291645997981845,0.46910082835489275,0.07352941176470529,-0.21611845781987382,0.2529823705350198,0.03484767940836986,1.0,14.0,1,A,NL,9.25,9.9
-0.19804497425448808,-0.05505324046434734,-0.06460205873924973,-0.5909241020558622,-0.126470588235294,-0.2836379077566247,-0.874562009812486,0.17430266623370638,1.0,15.0,1,A,NL,9.95,10.4
0.0466382027928538,0.09420501422048932,-0.018817054945417244,-0.022987295933506235,0.123529411764706,-0.5565849763196895,-0.5795722722531949,-0.07454697383864306,1.0,16.0,1,A,NL,10.45,11.15
,-0.08281119504621859,,-0.4129001818730207,-0.2562500000000002,0.21673576871366196,-0.19616441315935784,0.47614334862899255,2.0,0.0,1,B,NL,0.55,0.9
0.09037092663607238,0.05470761320291373,0.01836980827912238,0.1924157754673672,-0.10625000000000007,-0.042932979346367084,0.14948279612100102,0.28299517215944925,2.0,1.0,1,B,NL,0.95,1.45
0.06590288886153495,0.13598110581256306,-0.032427913589675506,0.539907339931808,-0.05625000000000002,-0.16195376576876042,0.3779535741630484,0.29912983826611494,2.0,2.0,1,B,NL,1.5,2.05
-0.08754033590355725,-0.06379828795113462,-0.007425964152290299,-0.3235788329240812,-0.1562500000000001,0.09771584572505176,-0.22586298719902853,0.18916875574265224,2.0,3.0,1,B,NL,2.1,2.55
-0.12196313693565453,-0.0678118547664529,-0.023144074022088457,-0.6294256790498949,-0.10625000000000029,-0.2867264104103091,-0.9161520894602031,0.06023250312423767,2.0,4.0,1,B,NL,2.6,3.1
0.0493332691566819,0.020022625382446146,0.017367179992974324,-0.2710437309723912,0.09374999999999989,-0.4216335508909581,-0.6926772818633484,-0.1450791739779731,2.0,5.0,1,B,NL,3.15,3.85
0.14320823184895493,0.12038115609850653,0.007873849999536553,0.3602108404023108,0.2437499999999998,-0.3536030277768214,0.006607812625490261,-0.20086628086716818,2.0,6.0,1,B,NL,3.9,4.75
0.10369619605638425,0.1395541117107052,-0.018302681477867344,0.7281490268328485,0.24375000000000024,-0.1479007123433198,0.5802483144895296,-0.17956299685361465,2.0,7.0,1,B,NL,4.8,5.65
-0.05993223122884628,-0.07571283630980186,0.012799614385190061,-0.13440331794831373,-0.056250000000000466,0.3251123848785591,0.19070906693024625,-0.05369339860449229,2.0,8.0,1,B,NL,5.7,6.25
0.018758735568719986,-0.02360279717818803,0.02543412276580359,0.06753401769574507,-0.006249999999999756,0.19976792210579086,0.2673019398015368,-0.0577675913365534,2.0,9.0,1,B,NL,6.3,6.9
0.038235951418304825,-0.02935896037700436,0.03811135706804669,0.14210397267019514,-0.006250000000000644,0.31607288592962357,0.4581768585998196,-0.0666232270270386,2.0,10.0,1,B,NL,6.95,7.55
0.04746424019535156,0.08897292632852893,-0.01798594190500974,0.6549363955304726,0.1437500000000006,0.0719901849037452,0.7269265804342186,-0.12162751734384392,2.0,11.0,1,B,NL,7.6,8.35
-0.005176856527521645,0.0007885218490052415,0.0012578111881907938,0.3744089458995252,0.09374999999999989,0.3259734688512279,0.700382414750754,-0.17072464535589427,2.0,12.0,1,B,NL,8.4,9.1
-0.06848441240311498,-0.09187324198543856,0.01666359064894274,-0.12757434978208337,-0.006249999999999756,0.41166183172335913,0.28408748194127664,-0.16279904488616947,2.0,13.0,1,B,NL,9.15,9.75
-0.17949646690393517,-0.13159230345015682,-0.023215475686616638,-0.7235460054600042,-0.10625000000000118,-0.04351718636247481,-0.7670631918224782,-0.055731949027949534,2.0,14.0,1,B,NL,9.8,10.3
-0.03437699983937814,0.0061534166797265755,-0.015375283494256597,-0.43719421642049205,0.043750000000000955,-0.5067626599320105,-0.9439568763525017,-0.09319379264074734,2.0,15.0,1,B,NL,10.35,11.0
,0.10732160499211296,,0.6387697866935613,0.11363636363636365,-0.0065289266059505024,0.6322408600876104,-0.04723165391354711,3.0,0.0,2,A,SL,0.0,0.7
-0.09437717148688074,-0.05134563489558763,-0.022883172898061688,-0.12106470633100219,-0.08636363636363631,0.18749772784516727,0.06643302151416464,0.10271372743909435,3.0,1.0,2,A,SL,0.75,1.25
-0.11173712900945099,-0.05660441736460231,-0.028730620001741203,-0.4018638750470993,-0.03636363636363649,-0.10642574853687004,-0.5082896235839698,-0.019020191635172212,3.0,2.0,2,A,SL,1.3,1.85
-0.02908994381116714,-0.06620373754462827,0.015461754116743831,-0.4828822565663735,-0.036363636363636265,-0.1449644403362309,-0.6278466969026049,-0.03501905860188259,3.0,3.0,2,A,SL,1.9,2.45
0.15357687864391556,0.06352309676949097,0.03193056350331286,0.2466140256217484,0.11363636363636365,-0.12348095628305478,0.12313306933869317,-0.10562966487704317,3.0,4.0,2,A,SL,2.5,3.2
-0.048463916128254514,-0.060162012198010095,0.003178557537239779,-0.21844274070738212,-0.036363636363636265,0.10073754120020117,-0.11770519950718139,-0.024949516357518853,3.0,5.0,2,A,SL,3.25,3.8
-0.0849872197559417,-0.16066106285226045,0.035376731572796694,-0.7050342517586854,-0.1363636363636368,0.15857999729799177,-0.5464542544606941,0.01964600947684092,3.0,6.0,2,A,SL,3.85,4.3
0.037554019493889035,-0.020090550132082385,0.023589619836099585,-0.22152496541764455,0.013636363636364002,-0.12328665695392349,-0.3448116223715685,-0.057760200541807194,3.0,7.0,2,A,SL,4.35,4.95
0.04918711473804427,0.12240335407690628,-0.03921125749016163,0.210726453928054,0.013636363636364002,-0.348397023278622,-0.13767056935056843,0.16146119054894448,3.0,8.0,2,A,SL,5.0,5.6
0.23570894902590522,0.2728541686732232,-0.03737761890644081,1.2916922417553147,0.16363636363636347,-0.24627653874054145,1.0454157030147728,0.08432867580294912,3.0,9.0,2,A,SL,5.65,6.4
-0.10737158171006045,-0.15103480952456316,0.018665442730213366,-0.2369897121704958,-0.08636363636363653,0.6525450243918405,0.41555531222134423,-0.07853931734086061,3.0,10.0,2,A,SL,6.45,6.95
,0.12017645297527169,,0.5672518879288106,0.10909090909090913,-0.16605153879135015,0.4012003491374614,-0.022182003403769412,4.0,0.0,2,B,SL,0.0,0.7
-0.19757081044360203,-0.013322295056532152,-0.08458916287704515,-0.3550499146043924,-0.09090909090909083,-0.27878066986965155,-0.6338305844740431,0.17258969256673828,4.0,1.0,2,B,SL,0.75,1.25
