dataset,lineage_ID,slope,intercept,std_err,variable,kind
Trace,1.0,0.6619121254919851,-4.456102566278396,0.08050841087235587,$f_n e^{\phi_{n}}$,dfa (short)
Trace,1.0,0.4936210306047298,-3.480326603977197,0.0688710915320405,$f_n e^{\phi_{n}}$,mean (short)
Shuffled,1.0,0.6303040458922154,-4.274582080803884,0.005632275801456591,$f_n e^{\phi_{n}}$,dfa (short)
Shuffled,1.0,0.6105660025440827,-3.7081628550254377,0.12265446638965784,$f_n e^{\phi_{n}}$,mean (short)
Trace,2.0,-0.11429234017597811,-2.8089264795210394,0.07569459782905387,$f_n e^{\phi_{n}}$,dfa (short)
Trace,2.0,-0.18506687482711848,-2.482801237722822,0.00791260194881835,$f_n e^{\phi_{n}}$,mean (short)
Shuffled,2.0,0.7557423473876514,-4.340130769341979,0.08614881060839517,$f_n e^{\phi_{n}}$,dfa (short)
Shuffled,2.0,0.5524341678856721,-3.467795000861296,0.171883729914601,$f_n e^{\phi_{n}}$,mean (short)
Trace,5.0,0.1723505012670698,-3.221956584543157,0.06941172232046508,$f_n e^{\phi_{n}}$,dfa (short)
Trace,5.0,0.09143135961536819,-2.941622346894458,0.10870684295029519,$f_n e^{\phi_{n}}$,mean (short)
Shuffled,5.0,0.5876215848365337,-4.020952589055182,0.21509046270757895,$f_n e^{\phi_{n}}$,dfa (short)
Shuffled,5.0,0.4114083001687546,-3.1566974951576823,0.0377830419924247,$f_n e^{\phi_{n}}$,mean (short)
Trace,1.0,0.897624926271883,-4.199094216048118,0.042454490478557726,$\phi$,dfa (short)
Trace,1.0,0.6634715755508843,-2.6038040156320807,0.03949028879224704,$\phi$,mean (short)
Shuffled,1.0,0.9804864171412019,-4.066002289533358,0.10564630749527305,$\phi$,dfa (short)
Shuffled,1.0,0.4376605580234546,-2.4518428586572503,0.04994368814267612,$\phi$,mean (short)
Trace,2.0,-0.2304014990937851,-1.9922654874523298,0.010945921925699053,$\phi$,dfa (short)
Trace,2.0,-0.07382290783773002,-2.139181429909125,0.03105143598479488,$\phi$,mean (short)
Shuffled,2.0,0.4883136330717258,-3.202597284128633,0.1117348289806084,$\phi$,dfa (short)
Shuffled,2.0,0.23314320866662858,-2.461392860806016,0.14949184330817164,$\phi$,mean (short)
Trace,4.0,0.6363255827784421,-2.9294226931424037,0.02145148357400754,$\phi$,dfa (short)
