0,2.2366
0.05,2.314
0.1,2.3645
0.15,2.3836
0.2,2.4594
0.25,2.5124
0.3,2.638
0.35,2.7062
0.4,2.7746
0.45,2.8411
0.5,3.0075
0.55,3.1167
0.6,3.2463
0.65,3.3328
0.7,3.4316
0.75,3.5575
0.8,3.6164
0.85,3.7699
0.9,3.9393
0.95,4.0865
1,4.3023
1.05,4.5877
1.1,2.3273
1.15,2.5067
1.2,2.5677
1.25,2.6719
1.3,2.8935
1.35,2.9768
1.4,3.2583
1.45,3.4699
1.5,3.5704
1.55,3.7335
1.6,4.1282
1.65,4.4985
1.7,2.3612
1.75,2.6209
1.8,2.8111
1.85,2.9369
1.9,3.1186
1.95,3.2614
2,3.366
2.05,3.6511
2.1,3.8186
2.15,3.9704
2.2,4.1649
2.25,4.3626
2.3,4.6042
2.35,4.8928
2.4,5.2465
2.45,5.5381
2.5,2.9139
2.55,3.176
2.6,3.3014
2.65,3.4237
2.7,3.6073
2.75,3.8029
2.8,3.9972
2.85,4.2134
2.9,4.4336
2.95,4.7805
3,2.3652
3.05,2.4602
3.1,2.5708
3.15,2.7213
3.2,2.8667
3.25,2.9917
3.3,3.0711
3.35,3.1843
3.4,3.3209
3.45,3.4991
3.5,3.7618
3.55,3.8433
3.6,4.0565
3.65,4.2517
3.7,4.5235
3.75,4.7628
3.8,2.1749
3.85,2.4062
3.9,2.4903
3.95,2.6763
4,2.8727
4.05,3.0807
4.1,3.014
4.15,3.2021
4.2,3.3504
4.25,3.5982
4.3,3.7387
4.35,3.9672
4.4,4.3282
4.45,2.1732
4.5,2.4937
4.55,2.5157
4.6,2.537
4.65,2.8148
4.7,2.8252
4.75,2.9812
4.8,3.1938
4.85,3.4081
4.9,3.6009
4.95,3.8697
5,4.0145
5.05,4.2116
5.1,4.4929
5.15,4.9136
5.2,2.7378
5.25,2.7572
5.3,3.0094
5.35,3.1039
5.4,3.2282
5.45,3.3955
5.5,3.5991
5.55,3.7479
5.6,4.0804
5.65,4.2059
5.7,4.467
5.75,4.7481
5.8,4.9692
5.85,5.1143
5.9,2.4933
5.95,2.5264
6,2.5368
6.05,2.6633
6.1,2.7717
6.15,2.9279
6.2,3.0469
6.25,3.2122
6.3,3.3873
6.35,3.5233
6.4,3.7425
6.45,3.9838
6.5,4.1202
6.55,4.2875
6.6,4.4997
6.65,4.824
6.7,5.0225
6.75,2.5028
6.8,2.6935
6.85,2.7614
6.9,2.8666
6.95,2.9696
7,3.1241
7.05,3.3328
7.1,3.5738
7.15,3.5736
7.2,3.7105
7.25,3.9107
7.3,4.0226
7.35,4.178
7.4,4.3066
7.45,4.5536
7.5,4.7746
7.55,4.887
7.6,5.0162
7.65,5.2527
7.7,2.8558
7.75,3.079
7.8,3.1437
7.85,3.4021
7.9,3.3585
7.95,3.5088
8,3.6596
8.05,3.7944
8.1,4.0167
8.15,4.214
8.2,4.3034
8.25,4.5703
8.3,4.7551
8.35,4.9711
8.4,5.3561
8.45,2.7524
8.5,2.9805
8.55,3.1043
8.6,3.2232
8.65,3.3874
8.7,3.441
8.75,3.5113
8.8,3.6074
8.85,3.8157
8.9,3.9096
8.95,4.0284
9,4.2874
9.05,4.6048
9.1,4.6658
9.15,4.9011
9.2,5.3245
9.25,2.8097
9.3,2.8232
9.35,2.9655
9.4,3.0412
9.45,3.0932
9.5,3.0791
9.55,3.2885
9.6,3.3079
9.65,3.3878
9.7,3.6253
9.75,3.8313
9.8,3.9497
9.85,4.1142
9.9,4.3484
9.95,4.6067
10,2.4585
10.05,2.5392
10.1,2.7054
10.15,2.6781
10.2,2.7736
10.25,2.8073
10.3,2.9953
10.35,3.2018
10.4,3.4156
10.45,3.4286
10.5,3.6448
10.55,3.5566
10.6,3.7483
10.65,4.0841
10.7,4.2784
10.75,4.4591
10.8,4.4381
10.85,4.5819
10.9,5.0365
10.95,2.6151
11,2.6992
11.05,2.8803
11.1,2.9091
11.15,3.03
11.2,3.0855
11.25,3.1107
11.3,3.3857
11.35,3.633
11.4,3.7549
11.45,3.8075
11.5,3.8889
11.55,4.0649
11.6,4.1698
11.65,4.1927
11.7,4.4467
11.75,4.6657
11.8,4.8978
11.85,5.0698
11.9,5.4151
11.95,5.6797
12,2.9831
12.05,2.9905
12.1,3.1685
12.15,3.2616
12.2,3.4287
12.25,3.4727
12.3,3.8235
12.35,3.9436
12.4,4.0949
12.45,4.233
12.5,4.3458
12.55,4.6242
12.6,4.8465
12.65,4.9786
12.7,5.169
12.75,5.4532
12.8,5.6135
12.85,5.7288
12.9,2.9069
12.95,3.0296
13,3.104
13.05,3.2229
13.1,3.2957
13.15,3.4245
13.2,3.5061
13.25,3.7502
13.3,3.9083
