,lineage_ID,max_gen,generation,div_and_fold,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate
0,1,72,0,0.3547837698775515,0.7492028152505263,0.4663059785402199,1.7686937711558497,0.8281690140845068,1.6144462290975126,3.401243586578495,0.9028147505307929
1,1,72,1,0.3547837698775515,0.7492028152505263,0.4663059785402199,1.7686937711558497,0.8281690140845068,1.6144462290975126,3.401243586578495,0.9028147505307929
2,1,72,2,0.3547837698775515,0.7492028152505263,0.4663059785402199,1.7686937711558497,0.8281690140845068,1.6144462290975126,3.401243586578495,0.9028147505307929
3,1,72,3,0.3547837698775515,0.7492028152505263,0.4663059785402199,1.7686937711558497,0.8281690140845068,1.6144462290975126,3.401243586578495,0.9028147505307929
4,1,72,4,0.3547837698775515,0.7492028152505263,0.4663059785402199,1.7686937711558497,0.8281690140845068,1.6144462290975126,3.401243586578495,0.9028147505307929
5,1,72,5,0.3547837698775515,0.7492028152505263,0.4663059785402199,1.7686937711558497,0.8281690140845068,1.6144462290975126,3.401243586578495,0.9028147505307929
6,1,72,6,0.3547837698775515,0.7492028152505263,0.4663059785402199,1.7686937711558497,0.8281690140845068,1.6144462290975126,3.401243586578495,0.9028147505307929
7,1,72,7,0.3547837698775515,0.7492028152505263,0.4663059785402199,1.7686937711558497,0.8281690140845068,1.6144462290975126,3.401243586578495,0.9028147505307929
8,1,72,8,0.3547837698775515,0.7492028152505263,0.4663059785402199,1.7686937711558497,0.8281690140845068,1.6144462290975126,3.401243586578495,0.9028147505307929
9,1,72,9,0.3547837698775515,0.7492028152505263,0.4663059785402199,1.7686937711558497,0.8281690140845068,1.6144462290975126,3.401243586578495,0.9028147505307929
10,1,72,10,0.3547837698775515,0.7492028152505263,0.4663059785402199,1.7686937711558497,0.8281690140845068,1.6144462290975126,3.401243586578495,0.9028147505307929
11,1,72,11,0.3547837698775515,0.7492028152505263,0.4663059785402199,1.7686937711558497,0.8281690140845068,1.6144462290975126,3.401243586578495,0.9028147505307929
12,1,72,12,0.3547837698775515,0.7492028152505263,0.4663059785402199,1.7686937711558497,0.8281690140845068,1.6144462290975126,3.401243586578495,0.9028147505307929
13,1,72,13,0.3547837698775515,0.7492028152505263,0.4663059785402199,1.7686937711558497,0.8281690140845068,1.6144462290975126,3.401243586578495,0.9028147505307929
14,1,72,14,0.3547837698775515,0.7492028152505263,0.4663059785402199,1.7686937711558497,0.8281690140845068,1.6144462290975126,3.401243586578495,0.9028147505307929
15,1,72,15,0.3547837698775515,0.7492028152505263,0.4663059785402199,1.7686937711558497,0.8281690140845068,1.6144462290975126,3.401243586578495,0.9028147505307929
16,1,72,16,0.3547837698775515,0.7492028152505263,0.4663059785402199,1.7686937711558497,0.8281690140845068,1.6144462290975126,3.401243586578495,0.9028147505307929
17,1,72,17,0.3547837698775515,0.7492028152505263,0.4663059785402199,1.7686937711558497,0.8281690140845068,1.6144462290975126,3.401243586578495,0.9028147505307929
18,1,72,18,0.3547837698775515,0.7492028152505263,0.4663059785402199,1.7686937711558497,0.8281690140845068,1.6144462290975126,3.401243586578495,0.9028147505307929
19,1,72,19,0.3547837698775515,0.7492028152505263,0.4663059785402199,1.7686937711558497,0.8281690140845068,1.6144462290975126,3.401243586578495,0.9028147505307929
20,1,72,20,0.3547837698775515,0.7492028152505263,0.4663059785402199,1.7686937711558497,0.8281690140845068,1.6144462290975126,3.401243586578495,0.9028147505307929
21,1,72,21,0.3547837698775515,0.7492028152505263,0.4663059785402199,1.7686937711558497,0.8281690140845068,1.6144462290975126,3.401243586578495,0.9028147505307929
22,1,72,22,0.3547837698775515,0.7492028152505263,0.4663059785402199,1.7686937711558497,0.8281690140845068,1.6144462290975126,3.401243586578495,0.9028147505307929
23,1,72,23,0.3547837698775515,0.7492028152505263,0.4663059785402199,1.7686937711558497,0.8281690140845068,1.6144462290975126,3.401243586578495,0.9028147505307929
24,1,72,24,0.3547837698775515,0.7492028152505263,0.4663059785402199,1.7686937711558497,0.8281690140845068,1.6144462290975126,3.401243586578495,0.9028147505307929
25,1,72,25,0.3547837698775515,0.7492028152505263,0.4663059785402199,1.7686937711558497,0.8281690140845068,1.6144462290975126,3.401243586578495,0.9028147505307929
26,1,72,26,0.3547837698775515,0.7492028152505263,0.4663059785402199,1.7686937711558497,0.8281690140845068,1.6144462290975126,3.401243586578495,0.9028147505307929
