,lineage_ID,max_gen,generation,div_and_fold,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate
0,1,76,0,0.3527529110697365,0.6615700692100702,0.5350403894439533,2.5222357247950202,0.3635135135135135,3.004379507254349,5.535966693998273,1.8263589285122455
1,1,76,1,0.3527529110697365,0.6615700692100702,0.5350403894439533,2.5222357247950202,0.3635135135135135,3.004379507254349,5.535966693998273,1.8263589285122455
2,1,76,2,0.3527529110697365,0.6615700692100702,0.5350403894439533,2.5222357247950202,0.3635135135135135,3.004379507254349,5.535966693998273,1.8263589285122455
3,1,76,3,0.3527529110697365,0.6615700692100702,0.5350403894439533,2.5222357247950202,0.3635135135135135,3.004379507254349,5.535966693998273,1.8263589285122455
4,1,76,4,0.3527529110697365,0.6615700692100702,0.5350403894439533,2.5222357247950202,0.3635135135135135,3.004379507254349,5.535966693998273,1.8263589285122455
5,1,76,5,0.3527529110697365,0.6615700692100702,0.5350403894439533,2.5222357247950202,0.3635135135135135,3.004379507254349,5.535966693998273,1.8263589285122455
6,1,76,6,0.3527529110697365,0.6615700692100702,0.5350403894439533,2.5222357247950202,0.3635135135135135,3.004379507254349,5.535966693998273,1.8263589285122455
7,1,76,7,0.3527529110697365,0.6615700692100702,0.5350403894439533,2.5222357247950202,0.3635135135135135,3.004379507254349,5.535966693998273,1.8263589285122455
8,1,76,8,0.3527529110697365,0.6615700692100702,0.5350403894439533,2.5222357247950202,0.3635135135135135,3.004379507254349,5.535966693998273,1.8263589285122455
9,1,76,9,0.3527529110697365,0.6615700692100702,0.5350403894439533,2.5222357247950202,0.3635135135135135,3.004379507254349,5.535966693998273,1.8263589285122455
10,1,76,10,0.3527529110697365,0.6615700692100702,0.5350403894439533,2.5222357247950202,0.3635135135135135,3.004379507254349,5.535966693998273,1.8263589285122455
11,1,76,11,0.3527529110697365,0.6615700692100702,0.5350403894439533,2.5222357247950202,0.3635135135135135,3.004379507254349,5.535966693998273,1.8263589285122455
12,1,76,12,0.3527529110697365,0.6615700692100702,0.5350403894439533,2.5222357247950202,0.3635135135135135,3.004379507254349,5.535966693998273,1.8263589285122455
13,1,76,13,0.3527529110697365,0.6615700692100702,0.5350403894439533,2.5222357247950202,0.3635135135135135,3.004379507254349,5.535966693998273,1.8263589285122455
14,1,76,14,0.3527529110697365,0.6615700692100702,0.5350403894439533,2.5222357247950202,0.3635135135135135,3.004379507254349,5.535966693998273,1.8263589285122455
15,1,76,15,0.3527529110697365,0.6615700692100702,0.5350403894439533,2.5222357247950202,0.3635135135135135,3.004379507254349,5.535966693998273,1.8263589285122455
16,1,76,16,0.3527529110697365,0.6615700692100702,0.5350403894439533,2.5222357247950202,0.3635135135135135,3.004379507254349,5.535966693998273,1.8263589285122455
17,1,76,17,0.3527529110697365,0.6615700692100702,0.5350403894439533,2.5222357247950202,0.3635135135135135,3.004379507254349,5.535966693998273,1.8263589285122455
18,1,76,18,0.3527529110697365,0.6615700692100702,0.5350403894439533,2.5222357247950202,0.3635135135135135,3.004379507254349,5.535966693998273,1.8263589285122455
19,1,76,19,0.3527529110697365,0.6615700692100702,0.5350403894439533,2.5222357247950202,0.3635135135135135,3.004379507254349,5.535966693998273,1.8263589285122455
20,1,76,20,0.3527529110697365,0.6615700692100702,0.5350403894439533,2.5222357247950202,0.3635135135135135,3.004379507254349,5.535966693998273,1.8263589285122455
21,1,76,21,0.3527529110697365,0.6615700692100702,0.5350403894439533,2.5222357247950202,0.3635135135135135,3.004379507254349,5.535966693998273,1.8263589285122455
22,1,76,22,0.3527529110697365,0.6615700692100702,0.5350403894439533,2.5222357247950202,0.3635135135135135,3.004379507254349,5.535966693998273,1.8263589285122455
23,1,76,23,0.3527529110697365,0.6615700692100702,0.5350403894439533,2.5222357247950202,0.3635135135135135,3.004379507254349,5.535966693998273,1.8263589285122455
24,1,76,24,0.3527529110697365,0.6615700692100702,0.5350403894439533,2.5222357247950202,0.3635135135135135,3.004379507254349,5.535966693998273,1.8263589285122455
25,1,76,25,0.3527529110697365,0.6615700692100702,0.5350403894439533,2.5222357247950202,0.3635135135135135,3.004379507254349,5.535966693998273,1.8263589285122455
26,1,76,26,0.3527529110697365,0.6615700692100702,0.5350403894439533,2.5222357247950202,0.3635135135135135,3.004379507254349,5.535966693998273,1.8263589285122455
27,1,76,27,0.3527529110697365,0.6615700692100702,0.5350403894439533,2.5222357247950202,0.3635135135135135,3.004379507254349,5.535966693998273,1.8263589285122455
