fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,lineage_ID,generation
0.029195472533906974,,0.14701506117910856,0.09062499999999996,-0.03091642947469797,0.1160986317044097,-0.15839985119679145,1.0,0.0
-0.08736420392816358,-0.002673478156567044,-0.38754947438784715,-0.10937499999999989,0.029898265512954936,-0.3576512088748931,0.10677688709827238,1.0,1.0
0.11122096504521561,-0.007147327502402212,0.3636595130018536,0.09062500000000007,-0.2399436905784409,0.12371582242341184,-0.02169069701127735,1.0,2.0
0.12373181499425068,-0.020537821972865355,0.6354551194727276,0.09062500000000007,-0.06030386938177523,0.5751512500909515,-0.0008392804295522804,1.0,3.0
0.23592812458936674,-0.06938137539270539,1.243881893614101,0.1906249999999997,-0.11125800277030962,1.1326238908437904,-0.02208918524620307,1.0,4.0
-0.11371444707301148,-0.007824108539364105,-0.16649593350507308,-0.10937500000000011,0.5305471305568434,0.36405119705176947,0.040901279236153165,1.0,5.0
-0.059480654149699275,-0.033202049422854485,-0.28211616771406245,-0.009374999999999578,-0.008400394080182672,-0.290516561794246,-0.11312173278390891,1.0,6.0
0.05363181337686895,-0.05784423787829751,-0.14249136122429995,-0.009375000000000022,-0.45135996546706636,-0.5938513266913672,0.11310320226922865,1.0,7.0
0.05516930509095164,-0.014054179237112718,-0.07823883020509559,0.19062500000000016,-0.3941986278224343,-0.4724374580275308,-0.2803160702439397,1.0,8.0
-0.14721709133218014,0.0686705150182767,-0.650012437830962,-0.10937500000000056,0.054960496262863145,-0.5950519415680997,-0.042855331411767006,1.0,9.0
-0.007297701226646525,0.011854952637102789,-0.2581217398977822,0.09062499999999962,-0.2768220015319418,-0.5349437414297249,-0.21922180746438014,1.0,10.0
-0.09320146932211781,0.04843785141812551,-0.49199450344552,-0.009375000000000022,-0.07563093756107797,-0.5676254410065988,-0.18056336312874488,1.0,11.0
0.34624147463585286,0.02565844695509001,1.8296436696074903,0.39062499999999944,-0.1988018287975999,1.6308418408098895,-0.17717713516145595,1.0,12.0
-0.3990913015919675,0.10944643662121711,-1.249949200429131,-0.30937499999999896,1.5843084066864161,0.3343592062572842,-0.07353000402520782,1.0,13.0
-0.047928527461892245,0.0456888330223959,0.11093097304364274,-0.009375000000000022,0.40953555234917705,0.5204665253928189,-0.09001747940829374,1.0,14.0
-0.12611675055258986,0.057462151959813634,-0.19941529941356384,-0.10937499999999967,0.5828695685551204,0.38345426914155567,0.00989552053720577,1.0,15.0
-0.11982865662681641,0.010510886203849767,-0.395650932189028,-0.10937499999999967,0.24302702378958774,-0.15262390839944118,0.025615755351639402,1.0,16.0
-0.19741180969976585,0.04301183172776124,-0.8384015589120439,-0.10937499999999967,0.11726396523350857,-0.7211375936785362,-0.16834212733073395,1.0,17.0
0.17043844486185422,0.03632577997290898,0.6897398585877927,0.19062500000000104,-0.23640855766726387,0.453331300920528,-0.11564587057122311,1.0,18.0
0.25738788952820746,-0.054404815304901766,1.4209715010079944,0.19062499999999927,-0.08310084777588633,1.3378706532321072,0.008567621809284498,1.0,19.0
-0.03054893276560322,-0.0010484235585001,0.4376024511620251,-0.10937499999999967,0.6810628246501667,1.1186652758121909,0.24881506500467232,1.0,20.0
-0.1541827010746913,0.006067192309936353,-0.3353920180532186,-0.2093749999999993,0.6103679603780026,0.27497594232478306,0.3434914290083584,1.0,21.0
-0.05352427859499698,0.009412478522129009,-0.10424202226325852,-0.10937499999999967,0.17875948888318005,0.07451746661992065,0.19137670043118793,1.0,22.0
-0.08636317048047071,-0.01299175488908244,-0.4385655934827426,-0.10937499999999967,-0.04580351683288697,-0.48436911031563046,0.10927947071750355,1.0,23.0
-0.05126658106388948,-0.05455388071001066,-0.6565572078740058,-0.10937499999999967,-0.5269606736537407,-1.1835178815277474,0.19702094425895678,1.0,24.0
0.3730640804883357,-0.01894470844320062,1.1085213559038984,0.2906250000000007,-0.7160670199800756,0.39245433592382195,-0.0068520559788771696,1.0,25.0
-0.10510902441611858,-0.02592733075186171,-0.46051442237765405,-0.10937500000000144,0.045938920652262016,-0.4145755017253929,0.06241483587839003,1.0,26.0
0.05287343506059483,0.013919405603639912,0.13473247945616862,-0.009375000000000022,-0.16979482499827903,-0.035062345542111295,0.11158644563668041,1.0,27.0
-0.20871588988748607,0.029834352939825948,-0.8883771291963258,-0.10937500000000144,0.11688626089121712,-0.7714908683051096,-0.19660232780002973,1.0,28.0
0.19548527722470022,-0.04497306400823409,0.33116844222285957,0.09062499999999785,-0.6206723754853658,-0.2895039332625071,0.11874982328786876,1.0,29.0
0.09551231777372038,-0.07753447872264008,-0.05085630207725256,-0.009375000000000022,-0.5465722948053653,-0.5974285968826187,0.1968642110629315,1.0,30.0
-0.011517223955718414,-0.013258080421471252,-0.37838018378079497,-0.009375000000000022,-0.39241000573691576,-0.7707901895177116,-0.01719487239594608,1.0,31.0
0.13149210501329256,,-0.18637095307161822,0.7869565217391306,-0.7926834603491402,-0.9790544134207586,-0.6968518853636374,2.0,0.0
0.15190581279143078,0.15296757586434662,1.0437605759311839,0.0869565217391306,0.14813277239614608,1.19189334832733,0.03272734266500832,2.0,1.0
-0.1471612882778769,0.0004232912067878569,-0.271973243939422,-0.11304347826086958,0.6629079328460263,0.3909346889066043,-0.05205520382318807,2.0,2.0
-0.01736188342366729,-0.04056222189263897,-0.06982183432394296,-0.01304347826086949,0.00839476209048362,-0.061427072233459334,-0.04065396729115878,2.0,3.0
