param1,param2,n,generation,gamma_ta,label
fold_growth,fold_growth,52,1.0,1.0,Trace
fold_growth,fold_growth,52,1.0,1.0,Trace
fold_growth,division_ratio,52,1.0,1.0,Trace
fold_growth,added_length,52,1.0,0.9999999999999999,Trace
fold_growth,generationtime,52,1.0,1.0,Trace
fold_growth,length_birth,52,1.0,0.9999999999999999,Trace
fold_growth,length_final,52,1.0,0.9999999999999997,Trace
fold_growth,growth_rate,52,1.0,0.9999999999999997,Trace
division_ratio,division_ratio,52,1.0,1.0,Trace
division_ratio,division_ratio,52,1.0,1.0,Trace
division_ratio,added_length,52,1.0,1.0,Trace
division_ratio,generationtime,52,1.0,1.0,Trace
division_ratio,length_birth,52,1.0,0.9999999999999999,Trace
division_ratio,length_final,52,1.0,1.0,Trace
division_ratio,growth_rate,52,1.0,1.0000000000000007,Trace
added_length,added_length,52,1.0,1.0,Trace
added_length,added_length,52,1.0,1.0,Trace
added_length,generationtime,52,1.0,1.0,Trace
added_length,length_birth,52,1.0,1.0000000000000002,Trace
added_length,length_final,52,1.0,1.0,Trace
added_length,growth_rate,52,1.0,1.0000000000000004,Trace
generationtime,generationtime,52,1.0,1.0,Trace
generationtime,generationtime,52,1.0,1.0,Trace
generationtime,length_birth,52,1.0,1.0000000000000002,Trace
generationtime,length_final,52,1.0,1.0,Trace
generationtime,growth_rate,52,1.0,1.0,Trace
length_birth,length_birth,52,1.0,1.0000000000000002,Trace
length_birth,length_birth,52,1.0,1.0000000000000002,Trace
length_birth,length_final,52,1.0,1.0000000000000002,Trace
length_birth,growth_rate,52,1.0,1.0000000000000002,Trace
length_final,length_final,52,1.0,1.0,Trace
length_final,length_final,52,1.0,1.0,Trace
length_final,growth_rate,52,1.0,1.0000000000000002,Trace
growth_rate,growth_rate,52,1.0,1.0,Trace
growth_rate,growth_rate,52,1.0,1.0,Trace
fold_growth,fold_growth,55,2.0,0.6009198259855699,Trace
fold_growth,fold_growth,55,2.0,0.6009198259855699,Trace
fold_growth,division_ratio,55,2.0,0.7194651074776046,Trace
fold_growth,added_length,55,2.0,0.5785219841855967,Trace
fold_growth,generationtime,55,2.0,0.6130629612117806,Trace
fold_growth,length_birth,55,2.0,0.6368096080810383,Trace
fold_growth,length_final,55,2.0,0.5221026059278482,Trace
fold_growth,growth_rate,55,2.0,-2.3040384374857488,Trace
division_ratio,division_ratio,55,2.0,0.7486221850074569,Trace
division_ratio,division_ratio,55,2.0,0.7486221850074569,Trace
division_ratio,added_length,55,2.0,0.7754061076798884,Trace
division_ratio,generationtime,55,2.0,0.6500606619778504,Trace
division_ratio,length_birth,55,2.0,0.6436777139006115,Trace
division_ratio,length_final,55,2.0,1.444516837136346,Trace
division_ratio,growth_rate,55,2.0,1.5541387106109568,Trace
added_length,added_length,55,2.0,0.6035263653675579,Trace
added_length,added_length,55,2.0,0.6035263653675579,Trace
added_length,generationtime,55,2.0,0.5446573595382983,Trace
added_length,length_birth,55,2.0,0.32081796100624604,Trace
added_length,length_final,55,2.0,0.6615104914937028,Trace
added_length,growth_rate,55,2.0,0.8599926021907957,Trace
generationtime,generationtime,55,2.0,0.8076948309881595,Trace
generationtime,generationtime,55,2.0,0.8076948309881595,Trace
generationtime,length_birth,55,2.0,0.7411014004211419,Trace
generationtime,length_final,55,2.0,0.18343406037520998,Trace
generationtime,growth_rate,55,2.0,1.0314839850800968,Trace
length_birth,length_birth,55,2.0,0.7663240646143891,Trace
length_birth,length_birth,55,2.0,0.7663240646143891,Trace
length_birth,length_final,55,2.0,1.0151514140801816,Trace
length_birth,growth_rate,55,2.0,1.4266430820373928,Trace
length_final,length_final,55,2.0,0.7564944264356941,Trace
length_final,length_final,55,2.0,0.7564944264356941,Trace
length_final,growth_rate,55,2.0,1.1593836612055877,Trace
growth_rate,growth_rate,55,2.0,1.0061423061516335,Trace
growth_rate,growth_rate,55,2.0,1.0061423061516335,Trace
fold_growth,fold_growth,55,3.0,0.34605012056616746,Trace
fold_growth,fold_growth,55,3.0,0.34605012056616746,Trace
fold_growth,division_ratio,55,3.0,0.5858921703658005,Trace
fold_growth,added_length,55,3.0,0.35972181017777133,Trace
fold_growth,generationtime,55,3.0,0.33407732327162454,Trace
fold_growth,length_birth,55,3.0,0.3059350691811394,Trace
fold_growth,length_final,55,3.0,0.39886088475498266,Trace
fold_growth,growth_rate,55,3.0,0.45770415886673615,Trace
division_ratio,division_ratio,55,3.0,0.8534026337795743,Trace
division_ratio,division_ratio,55,3.0,0.8534026337795743,Trace
division_ratio,added_length,55,3.0,0.335186539689665,Trace
division_ratio,generationtime,55,3.0,0.04958408676960955,Trace
division_ratio,length_birth,55,3.0,0.830853260437521,Trace
division_ratio,length_final,55,3.0,1.7796291449475998,Trace
division_ratio,growth_rate,55,3.0,6.570681851715419,Trace
added_length,added_length,55,3.0,0.46633996588069543,Trace
added_length,added_length,55,3.0,0.46633996588069543,Trace
added_length,generationtime,55,3.0,0.28659493651784307,Trace
added_length,length_birth,55,3.0,-1.709254510481682,Trace
added_length,length_final,55,3.0,0.6055578423164896,Trace
added_length,growth_rate,55,3.0,0.7242472975376499,Trace
generationtime,generationtime,55,3.0,0.7120019068568089,Trace
generationtime,generationtime,55,3.0,0.7120019068568089,Trace
generationtime,length_birth,55,3.0,0.4028578313454901,Trace
generationtime,length_final,55,3.0,0.051352975798844014,Trace
generationtime,growth_rate,55,3.0,1.0221046311068784,Trace
length_birth,length_birth,55,3.0,0.6186305705925769,Trace
length_birth,length_birth,55,3.0,0.6186305705925769,Trace
length_birth,length_final,55,3.0,0.9907336125013566,Trace
length_birth,growth_rate,55,3.0,0.9821438752424786,Trace
length_final,length_final,55,3.0,0.7156723979294211,Trace
length_final,length_final,55,3.0,0.7156723979294211,Trace
length_final,growth_rate,55,3.0,0.8083014048761361,Trace
growth_rate,growth_rate,55,3.0,0.9578505567364116,Trace
growth_rate,growth_rate,55,3.0,0.9578505567364116,Trace
fold_growth,fold_growth,57,4.0,0.203497325081216,Trace
fold_growth,fold_growth,57,4.0,0.203497325081216,Trace
fold_growth,division_ratio,57,4.0,0.5076163276401341,Trace
fold_growth,added_length,57,4.0,0.190415649051109,Trace
fold_growth,generationtime,57,4.0,0.12106907587980628,Trace
fold_growth,length_birth,57,4.0,0.223355835143128,Trace
fold_growth,length_final,57,4.0,0.1624149148403731,Trace
fold_growth,growth_rate,57,4.0,0.5000097170486424,Trace
division_ratio,division_ratio,57,4.0,0.5563404308587574,Trace
division_ratio,division_ratio,57,4.0,0.5563404308587574,Trace
division_ratio,added_length,57,4.0,0.3837919888314487,Trace
division_ratio,generationtime,57,4.0,0.2669007813731341,Trace
division_ratio,length_birth,57,4.0,0.6536568405384406,Trace
division_ratio,length_final,57,4.0,1.6610609290536091,Trace
division_ratio,growth_rate,57,4.0,0.6703719142726763,Trace
added_length,added_length,57,4.0,0.31242354180611737,Trace
added_length,added_length,57,4.0,0.31242354180611737,Trace
added_length,generationtime,57,4.0,-0.049558278337715374,Trace
added_length,length_birth,57,4.0,-1.8809604491454586,Trace
added_length,length_final,57,4.0,0.48243325504184054,Trace
added_length,growth_rate,57,4.0,0.6764478482849593,Trace
generationtime,generationtime,57,4.0,0.6422807038982211,Trace
generationtime,generationtime,57,4.0,0.6422807038982211,Trace
generationtime,length_birth,57,4.0,0.37172884228285813,Trace
generationtime,length_final,57,4.0,-2.589559258519001,Trace
generationtime,growth_rate,57,4.0,1.0058961585131247,Trace
length_birth,length_birth,57,4.0,0.5772428678218445,Trace
length_birth,length_birth,57,4.0,0.5772428678218445,Trace
length_birth,length_final,57,4.0,1.0023653470884788,Trace
length_birth,growth_rate,57,4.0,1.3519630618827512,Trace
length_final,length_final,57,4.0,0.6433434941092674,Trace
length_final,length_final,57,4.0,0.6433434941092674,Trace
length_final,growth_rate,57,4.0,0.8088202849661278,Trace
growth_rate,growth_rate,57,4.0,0.9383925076165429,Trace
growth_rate,growth_rate,57,4.0,0.9383925076165429,Trace
fold_growth,fold_growth,57,5.0,0.17030203808424366,Trace
fold_growth,fold_growth,57,5.0,0.17030203808424366,Trace
fold_growth,division_ratio,57,5.0,0.4636924179415967,Trace
fold_growth,added_length,57,5.0,0.1657534635249894,Trace
fold_growth,generationtime,57,5.0,0.10315176777041807,Trace
fold_growth,length_birth,57,5.0,0.17241252323799677,Trace
fold_growth,length_final,57,5.0,0.16033779314086125,Trace
fold_growth,growth_rate,57,5.0,0.4158554657491049,Trace
division_ratio,division_ratio,57,5.0,0.4759133030514064,Trace
division_ratio,division_ratio,57,5.0,0.4759133030514064,Trace
division_ratio,added_length,57,5.0,0.3338524852043143,Trace
division_ratio,generationtime,57,5.0,0.23933508433087436,Trace
division_ratio,length_birth,57,5.0,0.6034712508977702,Trace
division_ratio,length_final,57,5.0,2.196145564871983,Trace
division_ratio,growth_rate,57,5.0,0.5312492798250797,Trace
added_length,added_length,57,5.0,0.31685350389593303,Trace
added_length,added_length,57,5.0,0.31685350389593303,Trace
added_length,generationtime,57,5.0,-0.11294622155348494,Trace
added_length,length_birth,57,5.0,-4.109412854526294,Trace
added_length,length_final,57,5.0,0.4990921239997001,Trace
added_length,growth_rate,57,5.0,0.6754585131842659,Trace
generationtime,generationtime,57,5.0,0.6301104216122195,Trace
generationtime,generationtime,57,5.0,0.6301104216122195,Trace
generationtime,length_birth,57,5.0,0.38481659452565553,Trace
generationtime,length_final,57,5.0,-4.697211740684345,Trace
generationtime,growth_rate,57,5.0,0.9979439964728921,Trace
length_birth,length_birth,57,5.0,0.563065342778313,Trace
length_birth,length_birth,57,5.0,0.563065342778313,Trace
length_birth,length_final,57,5.0,0.9969751084224288,Trace
length_birth,growth_rate,57,5.0,1.3619264032172411,Trace
length_final,length_final,57,5.0,0.6520265034995609,Trace
length_final,length_final,57,5.0,0.6520265034995609,Trace
length_final,growth_rate,57,5.0,0.8408027719727407,Trace
growth_rate,growth_rate,57,5.0,0.9152326240224318,Trace
growth_rate,growth_rate,57,5.0,0.9152326240224318,Trace
fold_growth,fold_growth,56,6.0,0.13611585202827894,Trace
fold_growth,fold_growth,56,6.0,0.13611585202827894,Trace
fold_growth,division_ratio,56,6.0,0.4774031360554134,Trace
fold_growth,added_length,56,6.0,0.10920664736844188,Trace
fold_growth,generationtime,56,6.0,0.0849163422430278,Trace
fold_growth,length_birth,56,6.0,0.19168965674388433,Trace
fold_growth,length_final,56,6.0,0.036508072844757135,Trace
fold_growth,growth_rate,56,6.0,0.3570290506433862,Trace
division_ratio,division_ratio,56,6.0,0.43526922762325854,Trace
division_ratio,division_ratio,56,6.0,0.43526922762325854,Trace
division_ratio,added_length,56,6.0,0.40540657428828836,Trace
division_ratio,generationtime,56,6.0,0.400137122655406,Trace
division_ratio,length_birth,56,6.0,0.5456135259519491,Trace
division_ratio,length_final,56,6.0,0.973954062381912,Trace
division_ratio,growth_rate,56,6.0,0.27750213579106947,Trace
added_length,added_length,56,6.0,0.26890986467151823,Trace
added_length,added_length,56,6.0,0.26890986467151823,Trace
added_length,generationtime,56,6.0,-0.236804000752084,Trace
added_length,length_birth,56,6.0,-9.304964474945809,Trace
added_length,length_final,56,6.0,0.45422256446925746,Trace
added_length,growth_rate,56,6.0,0.739814021090552,Trace
generationtime,generationtime,56,6.0,0.6039996226437137,Trace
generationtime,generationtime,56,6.0,0.6039996226437137,Trace
generationtime,length_birth,56,6.0,0.4536313109711026,Trace
generationtime,length_final,56,6.0,22.391204659762916,Trace
generationtime,growth_rate,56,6.0,0.9694507358728207,Trace
length_birth,length_birth,56,6.0,0.5745355321879345,Trace
length_birth,length_birth,56,6.0,0.5745355321879345,Trace
length_birth,length_final,56,6.0,0.9576659643972844,Trace
length_birth,growth_rate,56,6.0,1.1100420378261913,Trace
length_final,length_final,56,6.0,0.6218402202335453,Trace
length_final,length_final,56,6.0,0.6218402202335453,Trace
length_final,growth_rate,56,6.0,0.8779838728123159,Trace
growth_rate,growth_rate,56,6.0,0.9121610995239054,Trace
growth_rate,growth_rate,56,6.0,0.9121610995239054,Trace
fold_growth,fold_growth,54,7.0,0.1483703340220484,Trace
fold_growth,fold_growth,54,7.0,0.1483703340220484,Trace
