lineage_ID,max_gen,generation,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate
0.0,38,0,0.579891466225579,0.5612623053416893,2.3136212263542983,0.5026315789473683,2.965684051943214,5.279305278297511,1.2286651637743313
0.0,38,1,0.579891466225579,0.5612623053416893,2.3136212263542983,0.5026315789473683,2.965684051943214,5.279305278297511,1.2286651637743313
0.0,38,2,0.579891466225579,0.5612623053416893,2.3136212263542983,0.5026315789473683,2.965684051943214,5.279305278297511,1.2286651637743313
0.0,38,3,0.579891466225579,0.5612623053416893,2.3136212263542983,0.5026315789473683,2.965684051943214,5.279305278297511,1.2286651637743313
0.0,38,4,0.579891466225579,0.5612623053416893,2.3136212263542983,0.5026315789473683,2.965684051943214,5.279305278297511,1.2286651637743313
0.0,38,5,0.579891466225579,0.5612623053416893,2.3136212263542983,0.5026315789473683,2.965684051943214,5.279305278297511,1.2286651637743313
0.0,38,6,0.579891466225579,0.5612623053416893,2.3136212263542983,0.5026315789473683,2.965684051943214,5.279305278297511,1.2286651637743313
0.0,38,7,0.579891466225579,0.5612623053416893,2.3136212263542983,0.5026315789473683,2.965684051943214,5.279305278297511,1.2286651637743313
0.0,38,8,0.579891466225579,0.5612623053416893,2.3136212263542983,0.5026315789473683,2.965684051943214,5.279305278297511,1.2286651637743313
0.0,38,9,0.579891466225579,0.5612623053416893,2.3136212263542983,0.5026315789473683,2.965684051943214,5.279305278297511,1.2286651637743313
0.0,38,10,0.579891466225579,0.5612623053416893,2.3136212263542983,0.5026315789473683,2.965684051943214,5.279305278297511,1.2286651637743313
0.0,38,11,0.579891466225579,0.5612623053416893,2.3136212263542983,0.5026315789473683,2.965684051943214,5.279305278297511,1.2286651637743313
0.0,38,12,0.579891466225579,0.5612623053416893,2.3136212263542983,0.5026315789473683,2.965684051943214,5.279305278297511,1.2286651637743313
0.0,38,13,0.579891466225579,0.5612623053416893,2.3136212263542983,0.5026315789473683,2.965684051943214,5.279305278297511,1.2286651637743313
0.0,38,14,0.579891466225579,0.5612623053416893,2.3136212263542983,0.5026315789473683,2.965684051943214,5.279305278297511,1.2286651637743313
0.0,38,15,0.579891466225579,0.5612623053416893,2.3136212263542983,0.5026315789473683,2.965684051943214,5.279305278297511,1.2286651637743313
0.0,38,16,0.579891466225579,0.5612623053416893,2.3136212263542983,0.5026315789473683,2.965684051943214,5.279305278297511,1.2286651637743313
0.0,38,17,0.579891466225579,0.5612623053416893,2.3136212263542983,0.5026315789473683,2.965684051943214,5.279305278297511,1.2286651637743313
0.0,38,18,0.579891466225579,0.5612623053416893,2.3136212263542983,0.5026315789473683,2.965684051943214,5.279305278297511,1.2286651637743313
0.0,38,19,0.579891466225579,0.5612623053416893,2.3136212263542983,0.5026315789473683,2.965684051943214,5.279305278297511,1.2286651637743313
0.0,38,20,0.579891466225579,0.5612623053416893,2.3136212263542983,0.5026315789473683,2.965684051943214,5.279305278297511,1.2286651637743313
0.0,38,21,0.579891466225579,0.5612623053416893,2.3136212263542983,0.5026315789473683,2.965684051943214,5.279305278297511,1.2286651637743313
0.0,38,22,0.579891466225579,0.5612623053416893,2.3136212263542983,0.5026315789473683,2.965684051943214,5.279305278297511,1.2286651637743313
0.0,38,23,0.579891466225579,0.5612623053416893,2.3136212263542983,0.5026315789473683,2.965684051943214,5.279305278297511,1.2286651637743313
0.0,38,24,0.579891466225579,0.5612623053416893,2.3136212263542983,0.5026315789473683,2.965684051943214,5.279305278297511,1.2286651637743313
0.0,38,25,0.579891466225579,0.5612623053416893,2.3136212263542983,0.5026315789473683,2.965684051943214,5.279305278297511,1.2286651637743313
0.0,38,26,0.579891466225579,0.5612623053416893,2.3136212263542983,0.5026315789473683,2.965684051943214,5.279305278297511,1.2286651637743313
0.0,38,27,0.579891466225579,0.5612623053416893,2.3136212263542983,0.5026315789473683,2.965684051943214,5.279305278297511,1.2286651637743313
0.0,38,28,0.579891466225579,0.5612623053416893,2.3136212263542983,0.5026315789473683,2.965684051943214,5.279305278297511,1.2286651637743313
