time division length width area intensity CMx CMy
0 0 66.1296 12.8233 848 137.147 133.475 453.904
1 0 70.2376 14.1662 995 128.691 132.475 452.147
2 1 37.1935 14.3573 534 126.558 132.384 470.468
3 0 39.0607 16.4872 644 120.075 131.992 470.783
4 0 36.054 14.0622 507 152.481 133.254 468.523
5 0 40.0614 15.0519 603 120.158 129.652 468.249
6 0 40.0614 15.2766 612 136.449 125.688 468.258
7 0 40.1148 12.0903 485 129.173 128.054 469.586
8 0 40.212 12.6082 507 124.826 128.639 469.604
9 0 44.0356 15.2149 670 122.039 128.287 467.272
10 0 41.1853 12.4802 514 128.887 129.352 467.031
11 0 43.0841 12.7657 550 130.049 128.235 464.269
12 0 45.0596 13.8483 624 126.587 128.598 464.173
13 0 47.074 14.8914 701 121.743 127.418 462.616
14 0 49.137 15.2024 747 120.846 127.53 459.003
15 0 48.2246 11.9026 574 127.188 127.183 461.31
16 0 52.1471 12.0428 628 124.619 126.863 458.338
17 0 53.1624 17.4559 928 119.459 125.504 454.611
18 0 57.0912 14.5907 833 126.585 125.558 453.289
19 0 57.0915 14.1177 806 120.264 125.418 452.578
20 0 58.04 14.1626 822 126.043 126.297 449.56
21 0 60.0759 15.9132 956 120.773 126.617 449.078
22 0 61.0835 15.9945 977 124.909 127.728 447.273
23 0 69.1699 13.8933 961 122.602 133.908 446.589
24 0 71.2419 15.1877 1082 120.881 133.311 443.791
25 0 67.1374 13.3607 897 126.157 136.654 443.873
26 0 68.1101 14.9904 1021 122.308 137.032 442.872
27 0 74.1742 16.0972 1194 119.152 136.034 440.905
28 0 75.2382 17.2386 1297 118.537 136.58 438.294
29 0 76.3336 16.9519 1294 117.422 136.806 436.143
30 0 81.144 18.9786 1540 114.747 135.715 435.456
31 0 81.2704 14.5317 1181 122.296 136.233 435.71
32 0 86.1822 15.6645 1350 120.247 136.765 435.696
33 0 82.2286 12.7693 1050 124.902 136.659 433.988
34 0 82.247 13.0582 1074 126.708 137.464 432.096
35 0 92.2742 16.0825 1484 121.59 137.354 430.046
36 0 100.276 15.7765 1582 117.936 139.573 433.171
37 0 99.2014 17.7215 1758 114.044 139.75 429.239
38 0 102.389 14.6402 1499 118.409 140.716 426.108
39 0 107.292 16.581 1779 113.092 139.519 428.614
40 0 115.257 16.3721 1887 110.15 138.724 428.82
41 0 115.42 16.4616 1900 112.808 138.883 425.265
42 0 117.22 13.5045 1583 115.256 138.718 429.114
43 0 123.278 12.338 1521 113.225 137.036 428.333
44 1 63.2562 14.1172 893 111.548 136.834 451.879
45 0 67.1857 15.4497 1038 107.894 136.716 453.552
46 0 70.1812 15.118 1061 124.776 136.65 452.246
47 0 72.1078 15.6433 1128 124.059 136.814 452.865
48 0 75.1022 16.9636 1274 118.853 136.307 451.283
49 0 80.238 16.7252 1342 119.469 135.969 454.166
50 0 81.2059 17.0677 1386 122.198 135.62 447.538
51 0 84.179 16.0848 1354 122.64 134.117 446.298
52 0 87.1714 17.8843 1559 119.401 133.579 445.238
53 0 89.1484 19.3049 1721 115.898 132.595 448.56
54 0 92.1088 19.9872 1841 115.833 131.193 443.325
55 0 95.2777 18.3359 1747 118.803 131.095 436.004
56 0 98.0571 15.9907 1568 119.832 130.021 442.196
57 0 104.124 14.4827 1508 122.563 129.769 434.375
58 0 106.148 16.4393 1745 118.999 128.312 431.313
