index division length width area intensity CMx CMy
0 0 50.0539 13.6453 683 171.047 77.8492 465.294
1 0 53.0336 14.01 743 171.166 78.6864 464.814
2 0 53.0858 14.0527 746 175.397 79.6314 462.791
3 0 55.1681 14.0661 776 169.227 78.7023 462.177
4 0 57.0957 14.0641 803 177.235 78.2441 460.2
5 0 58.0988 14.1827 824 173.461 77.9939 458.535
6 0 60.0907 14.0953 847 172.367 77.6919 457.633
7 0 61.1346 14.6889 898 173.228 77.5735 456.964
8 0 63.2736 14.5716 922 176.954 77.8861 457.049
9 0 67.1326 14.2256 955 171.267 78.1613 453.997
10 0 69.2893 14.2446 987 171.176 78.2969 453.551
11 0 71.2562 14.6373 1043 170.785 78.2991 452.533
12 0 73.2233 14.6675 1074 170.893 78.9749 451.237
13 0 75.1914 15.0815 1134 170.477 79.9744 448.319
14 0 80.3934 14.4539 1162 173.971 80.7134 447.386
15 0 81.2254 15.1307 1229 169.85 81.4337 444.411
16 0 85.3143 14.8744 1269 169.655 81.8991 443.109
17 0 88.3697 14.677 1297 162.557 83.3793 442.73
18 0 91.2393 14.9935 1368 165.72 84.1674 441.305
19 0 96.1417 14.8219 1425 156.068 84.9614 437.688
20 0 98.2731 14.7853 1453 165.217 85.6745 436.436
21 0 102.405 14.5794 1493 167.325 85.9169 435.085
22 1 52.067 13.7707 717 169.05 86.2343 459.404
23 0 55.132 13.7488 758 172.734 86.6794 456.865
24 0 56.0736 14.5345 815 169.346 87.346 456.552
25 0 57.2111 14.263 816 170.482 87.3517 455.989
26 0 60.0625 14.102 847 167.281 86.9858 455.569
27 0 60.1236 14.5201 873 176.325 86.9565 453.247
28 0 64.0727 14.3119 917 170.461 87 452.074
29 0 65.1449 14.721 959 175.74 86.9906 451.758
30 0 68.0674 14.6473 997 175.48 86.8495 449.726
31 0 71.067 14.1979 1009 175.654 86.8365 449.503
32 0 72.0529 14.6837 1058 174.054 85.9943 447.674
33 0 76.1217 14.49 1103 173.204 85.2883 446.393
34 0 79.152 14.1121 1117 173.645 84.7395 445.684
35 0 82.1223 14.4784 1189 167.993 84.233 443.694
36 0 85.0695 14.1531 1204 166.325 83.6429 442.42
37 0 88.1607 14.3488 1265 166.599 83.1296 440.929
38 1 45.1562 13.3094 601 176.148 82.584 460.193
39 0 47.0411 13.6476 642 167.162 82.324 458.917
40 0 48.1981 13.4653 649 172.752 81.7966 458.643
41 0 49.2015 13.8004 679 176.063 81.4433 457.566
42 0 51.069 13.7461 702 166.574 81.084 455.927
43 0 53.1031 13.7468 730 175.834 81.0479 455.455
44 0 55.0776 14.0166 772 174.573 81.3368 454.701
45 0 56.0658 13.6625 766 167.146 80.9726 453.371
46 0 58.0413 14.0762 817 169.318 81.306 451.543
47 0 61.0805 13.9652 853 166.382 80.9648 451.725
48 0 61.1183 14.6274 894 169.855 80.981 449.853
49 0 65.1094 13.915 906 173.874 80.4625 449.99
50 0 66.0443 14.3994 951 171.734 81.1399 448.76
51 0 69.1024 14.3121 989 170.035 81.1911 447.649
52 0 74.0623 13.5291 1002 165.629 81.6407 446.436
53 0 75.0458 14.0448 1054 168.903 81.9848 444.842
54 0 78.0553 13.7467 1073 169.208 81.4893 443.82
55 0 81.0621 13.9523 1131 159.526 82.1866 443.271
56 0 83.0799 13.8782 1153 171.019 82.4172 440.997
57 0 87.176 13.6047 1186 165.806 82.6037 439.888
58 0 89.1866 13.7353 1225 166.044 82.8008 438.913
59 0 93.2215 13.8487 1291 167.052 82.268 437.109
