index division length width area intensity CMx CMy
3678 0 94.2058 12.961 1221 96.217 1120.17 457.102
3679 1 49.029 10.2592 503 102.119 1119.4 479.408
3680 0 49.0221 10.3219 506 102.684 1119.22 479.213
3681 0 51.0294 10.8369 553 97.6745 1119.41 478.257
3682 0 52.0224 11.1106 578 101.01 1119.68 477.578
3683 0 54.0271 11.3647 614 105.349 1119.8 476.493
3684 0 55.0713 11.0947 611 102.712 1120.21 474.373
3685 0 56.0308 11.2438 630 100.744 1120.02 474.144
3686 0 57.0866 10.9658 626 101.131 1120.31 473.942
3687 0 61.0894 11.0658 676 99.9467 1120.23 472.519
3688 0 62.0925 10.581 657 104.321 1120.34 471.954
3689 0 63.0217 10.7899 680 107.6 1120.55 470.249
3690 0 63.0484 11.0233 695 105.879 1120.73 468.866
3691 0 67.0872 10.4044 698 100.58 1120.77 468.344
3692 0 69.0629 11.5981 801 98.1948 1120.64 467.632
3693 0 63.0409 8.13757 513 100.749 1120.71 470.797
3694 0 72.0595 10.6717 769 100.298 1121.13 463.817
3695 0 69.0917 9.03148 624 104.712 1121.25 466.157
3696 0 82.0577 9.52988 782 101.072 1121.45 460.955
3697 0 80.0975 10.0752 807 98.2974 1121.89 458.757
3698 0 82.1958 10.2925 846 95.3688 1122.25 458.55
3699 1 43.031 10.1787 438 86.1142 1120.79 480.578
3700 0 42.0188 10.3525 435 91.5379 1121.17 479.476
3701 0 43.1411 10.1527 438 87.1256 1120.13 477.927
3702 0 44.0502 10.4199 459 103.828 1120.26 478.545
3703 0 42.0586 10.2952 433 106.074 1120.95 478.864
3704 0 46.0424 11.3374 522 108 1121.37 478.23
3705 0 46.0424 11.3374 522 146.462 1120.37 478.23
3706 0 49.0525 10.3359 507 97.286 1121.53 477.284
3707 0 48.0645 11.4013 548 95.8978 1121.88 476.67
3708 0 50.0805 10.3234 517 109.226 1121.42 475.555
3709 0 53.0457 11.3864 604 107.159 1121.79 475.563
3710 0 56.0121 11.3725 637 110.575 1122.28 473.768
3711 0 56.031 10.8511 608 116.28 1122.21 472.804
3712 0 59.0565 9.60098 567 111.305 1123.07 474.039
3713 0 61.0411 10.6158 648 111.772 1122.99 472.807
3714 0 60.0751 11.186 672 109.966 1122 471.129
3715 0 63.0393 11.5642 729 107.108 1123.23 470.036
3716 0 64.0733 11.2059 718 104.731 1123.13 470.127
3717 0 65.0642 10.8816 708 109.695 1123.75 469.055
3718 0 61.0421 10.1405 619 118.837 1123.19 469.834
3719 0 69.0409 10.8342 748 106.044 1123.26 465.701
3720 0 72.0832 11.3203 816 110.195 1124.06 466.169
3721 1 36.0141 10.4681 377 116.056 1124.85 484.125
3722 0 37.0389 10.5565 391 114.465 1124.54 483.269
3723 0 38.0358 10.9371 416 112.555 1122.49 482.24
3724 0 40.0659 10.6325 426 116.134 1122.95 481.615
3725 0 40.0926 10.7252 430 113.73 1123.03 480.635
3726 0 40.0596 10.4594 419 117.074 1123.27 480.136
3727 0 43.0941 9.79252 422 113.024 1123.36 479.728
3728 0 44.042 9.80883 432 112.87 1123.45 479.507
3729 0 45.1061 10.5307 475 114.314 1123.17 478.324
3730 0 47.0288 10.4617 492 114.339 1123.03 477.341
3731 0 46.0648 10.5069 484 111.692 1122.79 477.097
3732 0 46.0189 11.1476 513 104.733 1122.62 476.442
3733 0 49.0659 10.5369 517 106.793 1122.71 475.538
3734 0 42.1086 9.09554 383 111.713 1122.95 479.478
