index division length width area intensity CMx CMy
0 0 70.0722 15.9978 1121 134.508 1260.84 254.05
1 0 70.0907 15.1803 1064 75.3712 1261.05 254.626
2 0 73.1527 16.6911 1221 130.104 1261.43 251.295
3 0 75.1298 16.7177 1256 132.331 1260.06 250.237
4 0 79.1857 16.5813 1313 134.784 1259.97 247.923
5 0 82.1438 16.6172 1365 136.667 1259.65 246.149
6 0 82.1438 16.6172 1365 170.861 1259.65 246.149
7 0 89.1405 16.5918 1479 136.435 1258.94 243.569
8 0 92.1395 16.627 1532 132.243 1258.88 242.47
9 0 96.0727 16.5708 1592 137.354 1259.13 239.562
10 0 99.2621 16.6227 1650 133.793 1259.68 238.521
11 1 53.0851 14.2413 756 144.884 1259.46 262.694
12 0 54.0706 14.851 803 137.359 1260.34 261.785
13 0 56.0666 14.9465 838 148.507 1261.06 259.976
14 0 59.0815 14.7423 871 141.343 1261.5 259.668
15 0 62.146 14.9809 931 141.262 1262.63 257.789
16 0 64.1907 14.862 954 140.804 1263.87 256.799
17 0 65.2535 14.9877 978 134.674 1263.9 256.917
18 0 67.0686 15.2083 1020 146.776 1264.71 256.101
19 0 70.1446 15.2542 1070 143.436 1265.26 254.332
20 0 73.1955 15.2195 1114 142.619 1265.82 253.557
21 0 77.2052 15.3746 1187 141.53 1266.4 251.628
22 0 78.3047 16.5635 1297 137.005 1267.37 250.128
23 0 82.1393 15.5102 1274 139.538 1267.8 248.981
24 0 84.1609 16.6704 1403 132.808 1268.12 246.944
25 0 87.1624 16.6012 1447 132.36 1268.91 245.299
26 1 45.1498 13.7321 620 133.231 1267.65 267.363
27 0 46.1232 14.0927 650 142.066 1267.95 265.312
28 0 49.1713 13.8089 679 141.701 1268.44 265.242
29 0 50.0877 14.1352 708 141.873 1268.39 264.89
30 0 52.137 14.0783 734 138.534 1268.11 264.105
31 0 53.0779 14.2809 758 137.912 1267.41 265.123
32 0 55.2592 14.622 808 136.08 1267.39 263.873
33 0 59.1939 14.1738 839 141.815 1266.51 264.168
34 0 60.2246 14.3961 867 142.205 1266.5 263.905
35 0 60.2246 14.3961 867 180.495 1267.5 263.905
36 0 64.1034 15.0382 964 141.199 1265.24 261.741
37 0 66.0931 15.0697 996 134.337 1265.13 261.786
38 0 69.163 15.3695 1063 135.188 1264.63 261.213
39 0 72.1689 14.8263 1070 143.593 1264.35 261.029
40 0 74.2616 15.405 1144 133.955 1263.73 260.058
41 0 76.2467 15.2007 1159 137.468 1263.24 258.886
42 0 79.0969 15.2471 1206 140.646 1262.55 257.38
43 0 82.0585 15.3671 1261 131.967 1262.6 256.809
44 0 86.0576 15.141 1303 139.612 1262.6 256.715
45 0 88.1993 15.2496 1345 138.045 1261.98 256.723
46 0 92.2349 15.016 1385 134.877 1262.94 255.665
47 1 47.1409 12.8551 606 140.314 1262.09 279.639
48 0 50.0486 13.3071 666 136.616 1261.66 278.901
49 0 52.1269 13.4671 702 131.942 1261.76 280.152
50 0 54.1246 13.7645 745 125.894 1262.32 280.463
51 0 55.0786 13.8166 761 127.439 1262.03 281.216
52 0 58.0734 13.7757 800 126.408 1261.91 281.802
53 0 59.1649 14.2483 843 128.824 1261.85 281.287
54 0 61.1046 14.2542 871 127.901 1262.07 282.011
55 0 65.0921 14.057 915 124.683 1262.41 281.796
56 0 65.233 14.7012 959 125.795 1262.52 282.61
57 0 69.246 13.9936 969 124.848 1263.05 282.353
58 0 71.1473 14.2662 1015 119.738 1263.48 282.789
59 0 73.1728 14.1993 1039 123.316 1263.72 283.053
60 0 75.2326 14.4352 1086 124.874 1263.67 282.999
61 0 80.1592 14.1219 1132 118.009 1264.31 282.88
62 0 84.1419 14.4042 1212 119.682 1264.69 282.252
63 0 88.18 13.5405 1194 124.639 1264.67 281.834
64 0 89.1318 14.271 1272 120.609 1264.62 282.372
65 0 92.0634 14.1207 1300 112.943 1264.85 281.37
66 0 97.1787 13.8508 1346 119.737 1264.93 281.582
67 1 52.0735 11.9254 621 118.356 1265.34 306.684
68 0 52.0368 12.3182 641 113.885 1266.3 309.03
69 0 54.0998 12.9206 699 111.711 1265.46 309.763
70 0 62.0579 16.0495 996 96.2229 1265.1 319.91
71 0 64.1899 15.3918 988 94.6994 1265.11 320.348
72 0 65.0992 15.4841 1008 97.3522 1265.18 320.194
73 0 65.0351 15.0995 982 100.363 1264.69 320.343
74 0 67.0991 15.2461 1023 97.652 1264.29 319.568
75 0 67.0411 15.1101 1013 96.2053 1264.47 319.931
76 0 68.2637 14.693 1003 101.612 1264.57 320.138
77 0 70.0536 13.8323 969 101.913 1264.71 320.399
