index division length width area intensity CMx CMy
3498 0 26.1075 7.3925 193 85.6736 107.451 285.694
3499 0 28.0977 7.08242 199 86.5829 107.859 287.508
3500 1 65.1422 12.3883 807 83.1252 108.477 270.822
3501 0 67.267 12.0416 810 85.2259 108.157 272.57
3502 0 69.147 13.088 905 84.9856 109.404 275.274
3503 0 73.2661 13.5806 995 86.0151 109.332 274.622
3504 0 77.2642 13.1756 1018 87.9813 109 274.629
3505 0 78.3556 13.7195 1075 86.4009 109.22 274.448
3506 0 79.3029 13.7322 1089 81.6226 108.672 276
3507 0 83.2014 13.894 1156 81.3313 109.119 276.03
3508 0 86.236 13.7414 1185 79.7266 109.727 276.357
3509 0 89.3877 13.5142 1208 84.3137 109.74 276.118
3510 0 92.2237 13.3371 1230 84.6862 109.972 276.899
3511 1 51.3156 10.4646 537 86.6443 108.739 301.752
3512 0 52.0602 11.4291 595 82.1529 109.703 303.242
3513 0 54.2126 12.285 666 88.8033 109.58 304.749
3514 0 54.3072 11.3613 617 93.376 110.006 304.438
3515 0 54.1612 11.872 643 92.3079 109.687 305.274
3516 0 54.1612 11.872 643 128.261 109.687 305.274
3517 0 60.3071 12.768 770 97.8117 109.204 310.058
3518 0 61.3585 13.1196 805 101.226 109.653 311.937
3519 0 64.341 12.9156 831 96.491 109.706 315.543
3520 0 65.377 13.2615 867 85.4821 109.279 317.236
3521 0 68.2172 12.7094 867 92.5571 109.378 318.385
3522 0 71.3554 12.7531 910 93.0209 109.547 319.933
3523 0 74.4116 12.9146 961 93.6098 109.284 322.237
3524 0 76.3278 12.787 976 93.501 109.032 323.369
3525 0 79.3873 13.3019 1056 97.9688 109.413 324.494
3526 0 79.3973 13.1994 1048 102.471 109.087 325.948
3527 0 85.3055 13.0589 1114 98.4596 109.25 328.08
3528 0 86.2124 13.2116 1139 95.5478 109.264 330.843
3529 0 86.2124 13.2116 1139 161.456 109.264 330.843
3530 0 54.0834 15.5131 839 80.1406 108.211 369.802
3531 0 58.1435 15.7541 916 78.3821 108.18 373.228
3532 0 57.1534 15.0122 858 83.9802 107.325 374.738
3533 0 57.1504 15.3805 879 80.8077 107.511 373.531
3534 0 51.0687 14.2161 726 90.2011 106.705 376.682
3535 0 53.1167 11.4841 610 95.2557 106.48 380.323
3536 0 54.112 11.9382 646 96.9087 106.571 383.728
3537 0 57.1326 11.4646 655 95.8168 107.588 384.527
3538 0 59.1661 13.9776 827 93.578 107.311 388.544
3539 0 60.169 12.5314 754 96.4019 107.009 389.44
3540 0 60.1586 12.0182 723 89.6763 107.408 390.953
3541 0 62.2823 12.1062 754 94.4708 107.508 394.637
3542 0 65.2923 11.9156 778 93.9679 107.324 399.904
3543 0 66.2894 12.189 808 94.4876 107.464 404.484
3544 0 69.4878 12.1172 842 93.5487 107.208 407.482
3545 0 71.3316 12.491 891 89.2514 106.714 412.119
3546 0 73.4554 12.2523 900 91.2478 106.343 416.794
3547 0 76.3323 12.1181 925 93.2822 106.262 423.236
3548 0 76.3401 11.5667 883 94.7384 105.891 426.477
3549 0 80.5328 11.8958 958 90.0731 106.391 429.677
3550 0 80.326 11.4533 920 96.3087 106.193 434.351
3551 0 84.366 11.3434 957 98.349 105.783 439.049
3552 1 43.2428 10.7532 465 96.0968 105.06 464.23
3553 0 47.1879 10.7019 505 95.3109 106.929 464.703
3554 0 48.0309 10.8472 521 94.5624 105.123 465.775
3555 0 48.0297 11.0973 533 98.5966 105.636 463.833
3556 0 48.0583 10.3416 497 98.3199 105.302 463.254
3557 0 50.0796 11.5217 577 97.7747 105.468 462.173
3558 0 53.0941 11.3195 601 102.448 105.551 462.23
3559 0 47.1372 8.50709 401 102.409 105.885 465.551
3560 0 47.0871 8.00644 377 108.509 105.812 464.997
3561 0 60.1413 10.8744 654 99.8838 106.258 459.115
3562 0 62.1467 10.5396 655 108.701 105.899 459.424
3563 0 56.0879 8.05877 452 112.5 106.062 461.261
3564 0 67.1263 11.4709 770 99.7286 106.051 459.105
3565 0 69.1612 11.6395 805 107.798 106.63 457.224
3566 0 71.269 11.9687 853 107.812 106.453 455.358
3567 0 74.2327 11.8681 881 107.722 106.198 454.742
3568 0 76.2888 12.1381 926 103.745 106.549 451.694
3569 1 41.1859 9.71207 400 99.98 106.915 470.652
3570 0 44.1247 9.97175 440 103.78 107.132 469.243
3571 0 41.0521 11.4002 468 101.718 107.06 468.714
3572 0 45.1216 12.0563 544 97.9761 107.368 466.956
3573 0 44.0405 11.7392 517 97.9265 105.149 466.269
3574 0 47.1188 11.2482 530 97.8887 104.991 466.058
