index division length width area intensity CMx CMy
3216 0 186.169 6.69823 1247 122.103 946.602 431.739
3217 0 193.239 7.0431 1361 114.862 946.467 431.065
3218 1 122.175 9.49454 1160 113.475 946.104 454.386
3219 0 125.117 9.67896 1211 110.495 946.071 452.099
3220 1 85.0922 10.9998 936 101.69 945.644 471.551
3221 1 43.031 10.2717 442 89.6131 946.559 493.552
3222 0 43.0777 10.8177 466 95.882 946.292 493.285
3223 0 44.0816 10.5032 463 99.0151 944.862 491.248
3224 0 45.0485 11.0548 498 93.245 944.906 490.801
3225 0 47.0047 10.7223 504 96.3651 945.367 490.55
3226 0 49.0294 9.95322 488 102.059 945.18 489.705
3227 0 50.0378 11.3114 566 100.016 945.293 488.276
3228 0 52.0469 10.3368 538 100.801 945.307 486.97
3229 0 51.0368 11.0704 565 102.317 945.425 486.428
3230 0 54.021 11.514 622 101.36 945.617 485.172
3231 0 56.0834 11.055 620 100.027 945.476 484.473
3232 0 58.0136 11.4111 662 97.6239 946.13 483.296
3233 0 59.0223 11.7244 692 108.99 946.058 481.387
3234 0 60.0531 11.1734 671 104.68 946.626 480.057
3235 0 65.1036 10.8903 709 106.989 946.882 479.537
3236 0 67.0757 11.5094 772 99.8523 946.881 477.812
3237 0 70.0606 11.333 794 96.4421 946.816 477.398
3238 1 36.0327 8.85306 319 105.621 947.053 493.756
3239 0 35.0272 8.39347 294 105.49 947.344 493.796
3240 0 35.0735 9.15222 321 102.832 947.654 495.137
3241 0 37.0104 8.29498 307 107.329 947.795 494.648
3242 0 41.032 9.52914 391 93.7366 947.547 493.662
3243 0 40.0171 9.89577 396 95.8864 947.674 492.8
3244 0 41.0466 10.6708 438 100.167 949.598 491.92
3245 0 39.0296 10.9404 427 101.052 949.555 491.536
3246 0 36.0471 9.76502 352 102.17 949.727 491.401
3247 0 44.0614 11.1662 492 99.7012 949.474 490.181
3248 0 45.0592 10.8524 489 101.472 949.922 490.311
3249 0 45.0257 11.0826 499 102.91 950.333 489.08
3250 0 47.0705 11.026 519 101.859 950.304 487.815
3251 0 48.0642 10.6108 510 103.367 950.674 487.435
3252 0 51.1074 11.5248 589 110.971 950.715 487.379
3253 0 51.0493 11.6946 597 109.288 950.539 486.853
3254 0 52.1007 11.8808 619 111.341 950.548 485.141
3255 0 54.0205 11.5327 623 104.037 950.573 484.486
3256 0 55.0883 11.6903 644 103.974 950.342 483.938
3257 0 58.0506 11.7828 684 101.889 949.634 484.029
3258 0 59.1109 11.9944 709 94.811 949.523 483.175
3259 0 60.1037 11.7464 706 99.0382 949.918 481.695
3260 0 61.0244 11.9788 731 93.0643 949.97 480.616
3261 0 64.0826 12.3278 790 96.5544 949.461 479.194
3262 0 65.0522 11.6368 757 97.5641 949.445 478.662
3263 0 67.0536 11.7667 789 93.3777 949.67 477.767
3264 0 69.0684 11.8144 816 95.8431 949.31 476.675
3265 0 71.0258 12.5166 889 91.2531 949.641 475.737
3266 0 72.1796 12.6351 912 90.125 949.101 474.591
3267 0 76.1315 12.5966 959 90.3524 949.136 473.836
3268 0 78.0363 11.9175 930 88.6753 949.027 472.768
3269 0 80.1602 12.1008 970 96.999 948.897 469.824
3270 0 83.1182 12.4281 1033 91.1917 948.532 469.4
3271 0 84.1512 11.4675 965 97.8352 948.028 467.014
3272 1 43.0169 4.95154 213 97.2817 947.808 491.995
3273 0 48.0181 7.53883 362 90.7845 947.613 486.986
3274 0 49.1272 7.02259 345 91.5217 947.765 487.296
